func,iter,xcen,ycen,depth,radius,dP_mu
9.888071e+02,1,4.2253899e+05,4.5155951e+06,3.4449856e+03,9.3340262e+02,9.6793414e-03
9.888357e+02,1,4.3072440e+05,4.5208512e+06,6.3093927e+03,1.6168286e+03,2.5490069e-03
9.920004e+02,1,4.3018277e+05,4.5223712e+06,5.7577536e+03,2.6904967e+03,4.4760871e-04
9.937826e+02,1,4.2491993e+05,4.5244480e+06,5.7594997e+03,1.3156226e+03,2.9721301e-03
1.001333e+03,1,4.2581219e+05,4.5249620e+06,3.8226493e+03,1.4076666e+03,1.6452583e-03
1.002165e+03,1,4.2794813e+05,4.5232192e+06,2.7901629e+03,9.2424962e+02,4.3697715e-03
1.002549e+03,1,4.2232390e+05,4.5181171e+06,2.2121038e+03,1.2462868e+03,1.7556455e-03
1.006217e+03,3,4.2689262e+05,4.5170774e+06,4.9985790e+03,1.4307246e+03,4.5940136e-03
1.009486e+03,0,4.2229974e+05,4.5180793e+06,5.5234038e+03,1.2064871e+03,6.7669811e-03
1.010580e+03,1,4.2633185e+05,4.5155483e+06,5.9036118e+03,1.8306405e+03,3.0120007e-03
1.013427e+03,5,4.2543846e+05,4.5177705e+06,5.1125486e+03,1.1079370e+03,9.9061176e-03
1.020170e+03,1,4.2877005e+05,4.5153888e+06,3.3168633e+03,1.5911156e+03,1.8667940e-03
1.020393e+03,0,4.3168537e+05,4.5210364e+06,2.3848973e+03,7.6454265e+02,9.5190899e-03
1.026667e+03,1,4.2878032e+05,4.5157231e+06,2.2932897e+03,1.4868227e+03,1.2844522e-03
1.030382e+03,2,4.2885402e+05,4.5154884e+06,6.9184287e+03,1.5937745e+03,5.4254553e-03
1.031283e+03,3,4.2651506e+05,4.5182255e+06,2.1845243e+03,7.3515293e+02,9.8651947e-03
1.033781e+03,2,4.2787190e+05,4.5180866e+06,6.1620875e+03,2.5121534e+03,1.1768366e-03
1.034320e+03,0,4.2892436e+05,4.5249126e+06,2.6419714e+03,8.6438377e+02,7.2709543e-03
1.034384e+03,3,4.2641499e+05,4.5176124e+06,5.4920203e+03,2.2728590e+03,1.3998285e-03
1.035485e+03,5,4.2663870e+05,4.5180018e+06,3.5442400e+03,1.2322645e+03,4.4081767e-03
1.036348e+03,6,4.2720309e+05,4.5184239e+06,3.2509981e+03,2.3072047e+03,6.4909716e-04
1.037406e+03,1,4.2562318e+05,4.5212384e+06,4.7583828e+03,2.7355065e+03,4.2016835e-04
1.040982e+03,4,4.2564829e+05,4.5167460e+06,5.8224944e+03,2.7593728e+03,8.6935112e-04
1.042719e+03,4,4.2738944e+05,4.5187143e+06,5.7598298e+03,1.3616887e+03,6.3770088e-03
1.043084e+03,1,4.3027676e+05,4.5214639e+06,3.4007088e+03,2.2541706e+03,4.2533301e-04
1.044933e+03,0,4.2234673e+05,4.5189191e+06,5.4858185e+03,1.1770237e+03,6.4508944e-03
1.049378e+03,0,4.2459828e+05,4.5238609e+06,6.4784497e+03,1.5405052e+03,2.3769382e-03
1.049982e+03,1,4.2211211e+05,4.5198374e+06,6.0679176e+03,1.4964499e+03,3.1894781e-03
1.050452e+03,1,4.2838752e+05,4.5169794e+06,6.8910471e+03,2.3740069e+03,1.6534476e-03
1.053543e+03,3,4.2572178e+05,4.5164578e+06,4.3842615e+03,1.8569648e+03,1.9687428e-03
1.054864e+03,2,4.2381059e+05,4.5199082e+06,5.6244279e+03,1.0967739e+03,8.5964750e-03
1.064994e+03,2,4.2955654e+05,4.5163310e+06,4.5774681e+03,1.4684882e+03,3.7844132e-03
1.065222e+03,1,4.3155446e+05,4.5165692e+06,3.5130635e+03,1.0612077e+03,7.5093450e-03
1.074057e+03,1,4.3093883e+05,4.5185540e+06,5.5695149e+03,1.1345259e+03,8.1391534e-03
1.075131e+03,1,4.3123507e+05,4.5244575e+06,5.0071634e+03,1.4496274e+03,3.0072941e-03
1.078831e+03,1,4.3046022e+05,4.5202963e+06,6.3435384e+03,1.4165524e+03,4.2704518e-03
1.079862e+03,5,4.2530264e+05,4.5200255e+06,3.4756826e+03,2.3417393e+03,5.5488621e-04
1.081239e+03,0,4.2744631e+05,4.5157786e+06,6.7772410e+03,1.3643641e+03,8.6104889e-03
1.083986e+03,0,4.2502916e+05,4.5156569e+06,3.1411768e+03,1.3631127e+03,4.8923630e-03
1.084056e+03,1,4.2223306e+05,4.5213107e+06,4.6064180e+03,1.2578279e+03,2.8261067e-03
1.085026e+03,0,4.3162447e+05,4.5175178e+06,4.4862425e+03,1.5530741e+03,2.9199209e-03
1.086123e+03,1,4.3125676e+05,4.5198519e+06,6.5278941e+03,1.1891222e+03,7.9528207e-03
1.086199e+03,1,4.2909102e+05,4.5167441e+06,6.1017104e+03,1.9782114e+03,2.3366503e-03
1.087647e+03,1,4.2693200e+05,4.5202638e+06,6.0820471e+03,1.2674065e+03,7.0472280e-03
1.089398e+03,1,4.2683641e+05,4.5227304e+06,2.6629678e+03,7.6190156e+02,6.9104430e-03
1.091690e+03,2,4.2418786e+05,4.5162627e+06,2.7095455e+03,1.4609301e+03,2.6224783e-03
1.099358e+03,0,4.2363524e+05,4.5189108e+06,6.8470616e+03,1.4034670e+03,6.6016930e-03
1.101198e+03,1,4.2469334e+05,4.5173632e+06,2.5148210e+03,1.2894894e+03,3.1263225e-03
1.103058e+03,5,4.2584132e+05,4.5195303e+06,4.2611239e+03,2.0488526e+03,1.2253714e-03
1.103215e+03,2,4.2872157e+05,4.5184840e+06,2.0127802e+03,8.3306812e+02,4.6759655e-03
1.105616e+03,1,4.2240496e+05,4.5220361e+06,5.5119473e+03,2.0571935e+03,8.8988130e-04
1.106325e+03,1,4.2552607e+05,4.5235678e+06,6.5353965e+03,1.3782513e+03,3.6239090e-03
1.109481e+03,4,4.2554633e+05,4.5184998e+06,4.1422579e+03,1.1881953e+03,6.0084889e-03
1.111287e+03,2,4.2441580e+05,4.5209732e+06,5.8065484e+03,2.0649231e+03,1.3146190e-03
1.116357e+03,1,4.2818235e+05,4.5214802e+06,3.1865544e+03,7.7389103e+02,7.1009598e-03
1.118830e+03,0,4.2490505e+05,4.5196999e+06,6.4507057e+03,2.9770247e+03,7.1581194e-04
1.119255e+03,0,4.2951747e+05,4.5230300e+06,4.5900403e+03,9.9113581e+02,6.7444590e-03
1.121558e+03,0,4.2936444e+05,4.5243437e+06,6.6278426e+03,2.0779378e+03,1.2210567e-03
1.121842e+03,1,4.3186132e+05,4.5212462e+06,6.0018682e+03,1.3196727e+03,4.9916285e-03
1.124976e+03,1,4.2606582e+05,4.5233242e+06,4.2603498e+03,1.7907256e+03,9.2805067e-04
1.125761e+03,4,4.2533735e+05,4.5181068e+06,4.2452427e+03,2.7012091e+03,5.9327665e-04
1.131848e+03,1,4.2730930e+05,4.5200411e+06,2.1022040e+03,7.6090436e+02,4.7253423e-03
1.132311e+03,0,4.2316898e+05,4.5243983e+06,5.1385403e+03,1.6721697e+03,1.4787935e-03
1.137421e+03,3,4.2735640e+05,4.5200603e+06,4.1977825e+03,1.4195997e+03,2.8431101e-03
1.138072e+03,1,4.2321312e+05,4.5236226e+06,6.0600261e+03,1.2807409e+03,3.9997313e-03
1.138278e+03,0,4.2220071e+05,4.5182208e+06,3.0572400e+03,1.6462407e+03,1.2856451e-03
1.142247e+03,3,4.2768040e+05,4.5204112e+06,5.0089469e+03,1.1127946e+03,6.7753300e-03
1.145982e+03,1,4.2290689e+05,4.5226550e+06,6.5879835e+03,1.2521703e+03,5.1066583e-03
1.147376e+03,4,4.2623692e+05,4.5181729e+06,3.3785190e+03,1.0710001e+03,6.5211198e-03
1.149501e+03,1,4.3116034e+05,4.5160550e+06,6.5636114e+03,2.5853135e+03,1.2591001e-03
1.150578e+03,5,4.2695360e+05,4.5182761e+06,2.8738363e+03,9.5327265e+02,6.8312792e-03
1.151829e+03,1,4.3071513e+05,4.5190503e+06,3.9808898e+03,1.7001849e+03,1.5250885e-03
1.156469e+03,3,4.2614002e+05,4.5194682e+06,5.0821679e+03,1.5334199e+03,3.7760956e-03
1.164029e+03,0,4.2447103e+05,4.5165954e+06,6.3589178e+03,1.2672490e+03,9.7610660e-03
1.165164e+03,1,4.2998413e+05,4.5182871e+06,4.3007501e+03,1.0545387e+03,7.2655122e-03
1.166876e+03,1,4.2470714e+05,4.5232758e+06,5.9770798e+03,1.2834251e+03,4.0677912e-03
1.169362e+03,1,4.2629539e+05,4.5186458e+06,2.1626365e+03,9.4271862e+02,5.0551223e-03
1.169668e+03,5,4.2663682e+05,4.5187346e+06,2.2975422e+03,1.9099412e+03,7.5822837e-04
1.170360e+03,5,4.2604453e+05,4.5190540e+06,2.5396727e+03,1.3857926e+03,1.9944445e-03
1.170972e+03,3,4.2707495e+05,4.5174150e+06,2.9572356e+03,2.1256953e+03,7.3741283e-04
1.171834e+03,2,4.2737828e+05,4.5163823e+06,3.8805620e+03,1.9081073e+03,1.5351030e-03
1.174582e+03,1,4.2844521e+05,4.5238185e+06,5.3043433e+03,2.2644358e+03,7.0300769e-04
1.175045e+03,2,4.2834759e+05,4.5169472e+06,4.1157344e+03,2.2227142e+03,9.8827591e-04
1.175141e+03,5,4.2659334e+05,4.5186652e+06,4.0597244e+03,2.0518963e+03,1.2941569e-03
1.178102e+03,1,4.2568478e+05,4.5222255e+06,2.4573408e+03,1.3135703e+03,1.1457809e-03
1.179541e+03,5,4.2530915e+05,4.5186907e+06,3.7801038e+03,1.3963792e+03,3.2480401e-03
1.184270e+03,3,4.2595035e+05,4.5188780e+06,2.4822529e+03,1.9066157e+03,8.0090843e-04
1.184591e+03,3,4.2816457e+05,4.5161779e+06,4.7404321e+03,2.4778793e+03,9.3454376e-04
1.186691e+03,0,4.2746459e+05,4.5191719e+06,2.8011280e+03,1.0982774e+03,4.2396334e-03
1.187863e+03,1,4.2513411e+05,4.5185317e+06,2.4193424e+03,2.5677434e+03,3.1561167e-04
1.195020e+03,1,4.2656340e+05,4.5200303e+06,4.0734597e+03,1.2961943e+03,3.8907596e-03
1.197271e+03,0,4.2948963e+05,4.5185698e+06,5.1737207e+03,1.1524693e+03,7.5187574e-03
1.199213e+03,1,4.2563270e+05,4.5215452e+06,3.9780246e+03,1.4452876e+03,1.8823373e-03
1.202843e+03,1,4.2703597e+05,4.5219626e+06,2.4956019e+03,7.2124815e+02,7.2836555e-03
1.204913e+03,1,4.2928902e+05,4.5203282e+06,6.5522052e+03,1.7960745e+03,2.4880644e-03
1.207067e+03,3,4.2617191e+05,4.5176478e+06,4.4350995e+03,2.8075876e+03,6.0038185e-04
1.210099e+03,1,4.2352700e+05,4.5217678e+06,2.6287535e+03,1.9948106e+03,3.5598529e-04
1.212118e+03,3,4.2711568e+05,4.5176965e+06,4.4690375e+03,2.1486666e+03,1.2804647e-03
1.214407e+03,1,4.3153776e+05,4.5238494e+06,2.1552978e+03,1.1076873e+03,4.8622977e-03
1.215541e+03,1,4.3162105e+05,4.5223786e+06,4.5776021e+03,1.1930885e+03,5.2450461e-03
1.216190e+03,1,4.2999814e+05,4.5241687e+06,4.4757102e+03,1.2763448e+03,3.9124529e-03
1.218448e+03,5,4.2681570e+05,4.5183727e+06,5.2151081e+03,1.3322524e+03,6.4677861e-03
1.221823e+03,3,4.2543600e+05,4.5203493e+06,2.0899754e+03,1.5750844e+03,7.6715691e-04
1.222589e+03,4,4.2664692e+05,4.5199764e+06,3.8055042e+03,9.8756266e+02,7.8229003e-03
1.222735e+03,1,4.2602465e+05,4.5242909e+06,6.7841326e+03,3.2649924e+03,3.3829581e-04
1.223815e+03,3,4.2724244e+05,4.5188734e+06,4.5175604e+03,1.2543051e+03,6.0877836e-03
1.224729e+03,3,4.2728827e+05,4.5174481e+06,3.1843592e+03,9.1768191e+02,8.8917414e-03
1.225595e+03,1,4.2803371e+05,4.5214548e+06,2.4879598e+03,7.3683990e+02,6.4039814e-03
1.230354e+03,1,4.2292024e+05,4.5226633e+06,6.7645920e+03,1.1953941e+03,6.5192620e-03
1.234037e+03,0,4.2574871e+05,4.5178571e+06,6.3429956e+03,1.2825854e+03,9.6359031e-03
1.237034e+03,1,4.3023596e+05,4.5155132e+06,5.2975289e+03,2.2829679e+03,1.4535587e-03
1.237582e+03,4,4.2616068e+05,4.5196059e+06,3.2190284e+03,9.2875072e+02,8.0355560e-03
1.238587e+03,2,4.2298036e+05,4.5187750e+06,2.7129529e+03,1.0373329e+03,3.9822121e-03
1.238925e+03,2,4.2938915e+05,4.5160441e+06,4.5700589e+03,1.3859754e+03,4.9353476e-03
1.247151e+03,1,4.2679533e+05,4.5211888e+06,3.2805600e+03,7.9394331e+02,7.8549868e-03
1.261143e+03,1,4.2686744e+05,4.5200577e+06,2.0469073e+03,8.0042156e+02,4.6621093e-03
1.261598e+03,1,4.2641421e+05,4.5217741e+06,4.3264086e+03,9.8151436e+02,6.4181576e-03
1.265544e+03,2,4.2592571e+05,4.5200430e+06,6.6061234e+03,1.7263819e+03,3.7415426e-03
1.267265e+03,2,4.2491578e+05,4.5193871e+06,4.5950990e+03,1.1516249e+03,7.1464917e-03
1.270702e+03,3,4.2569369e+05,4.5173311e+06,5.3044737e+03,1.5207357e+03,4.5286626e-03
1.272418e+03,1,4.2779369e+05,4.5209027e+06,2.3061418e+03,1.4977400e+03,7.2033522e-04
1.281000e+03,1,4.3005321e+05,4.5230687e+06,6.7948517e+03,1.2994866e+03,5.7552107e-03
1.283782e+03,0,4.2721446e+05,4.5156364e+06,6.1568676e+03,2.5964248e+03,1.2378367e-03
1.284243e+03,1,4.2906461e+05,4.5213885e+06,2.7390673e+03,1.4000752e+03,1.3054653e-03
1.287381e+03,0,4.2816784e+05,4.5224288e+06,5.6895870e+03,2.3250716e+03,7.7774132e-04
1.287923e+03,1,4.2217902e+05,4.5171233e+06,5.1797569e+03,2.0172882e+03,1.7542895e-03
1.291861e+03,1,4.3141705e+05,4.5210140e+06,2.7733183e+03,1.4083454e+03,2.0996331e-03
1.292010e+03,1,4.2706880e+05,4.5246454e+06,4.3319573e+03,1.7330517e+03,1.3542079e-03
1.299862e+03,1,4.2708455e+05,4.5206308e+06,6.1151193e+03,1.3675878e+03,5.6269914e-03
1.300076e+03,3,4.2805920e+05,4.5205615e+06,2.7339988e+03,1.1498565e+03,2.0247633e-03
1.300478e+03,1,4.2440537e+05,4.5208625e+06,4.1157711e+03,9.2729715e+02,8.6201448e-03
1.306276e+03,3,4.2755939e+05,4.5196186e+06,5.2099406e+03,1.3815614e+03,5.0339627e-03
1.308835e+03,2,4.2905863e+05,4.5198511e+06,4.1092271e+03,1.2851156e+03,3.3860725e-03
1.318007e+03,1,4.2994607e+05,4.5165442e+06,2.6233011e+03,1.1757875e+03,4.0235589e-03
1.337803e+03,2,4.2649043e+05,4.5203861e+06,5.5299447e+03,1.7411558e+03,2.6123933e-03
1.338667e+03,3,4.2503496e+05,4.5190261e+06,3.0172340e+03,9.1590319e+02,7.8936363e-03
1.339218e+03,6,4.2607897e+05,4.5181675e+06,3.9834896e+03,2.5677573e+03,6.9002579e-04
1.345241e+03,3,4.2760468e+05,4.5193974e+06,4.5905470e+03,1.2182696e+03,6.3090252e-03
1.346940e+03,2,4.2519273e+05,4.5200376e+06,2.4828406e+03,1.2059010e+03,2.3337267e-03
1.350036e+03,0,4.3195569e+05,4.5208271e+06,6.0623691e+03,1.6442936e+03,3.1268652e-03
1.353501e+03,1,4.2655012e+05,4.5152955e+06,5.6631419e+03,2.0956458e+03,2.1952463e-03
1.353667e+03,0,4.2877564e+05,4.5151659e+06,4.5604653e+03,1.2927352e+03,6.4872106e-03
1.357786e+03,3,4.2676285e+05,4.5200774e+06,3.5922010e+03,1.1759938e+03,4.2984688e-03
1.359341e+03,0,4.2631302e+05,4.5187904e+06,6.5753037e+03,1.3790924e+03,8.4577020e-03
1.359735e+03,4,4.2620783e+05,4.5170899e+06,4.0620242e+03,2.0716857e+03,1.3473090e-03
1.360795e+03,1,4.2537710e+05,4.5179827e+06,3.4607784e+03,1.6918847e+03,1.8561221e-03
1.366085e+03,1,4.2449490e+05,4.5195397e+06,3.0120153e+03,2.3372906e+03,4.9789695e-04
1.369604e+03,0,4.2824784e+05,4.5157178e+06,5.4130861e+03,1.3467609e+03,7.1681311e-03
1.378424e+03,0,4.3128631e+05,4.5156181e+06,2.4618026e+03,1.0697685e+03,5.9926071e-03
1.378455e+03,1,4.2835923e+05,4.5193667e+06,6.8457062e+03,1.3121287e+03,8.8429543e-03
1.394018e+03,4,4.2495180e+05,4.5170669e+06,5.4969273e+03,2.4807673e+03,1.1829588e-03
1.403928e+03,3,4.2754374e+05,4.5164688e+06,5.2111366e+03,1.5168671e+03,4.6801525e-03
1.408069e+03,2,4.2722710e+05,4.5189868e+06,6.8485004e+03,3.2591390e+03,7.1802084e-04
1.412696e+03,1,4.2661418e+05,4.5170173e+06,2.1685083e+03,1.1186843e+03,4.6994871e-03
1.420485e+03,1,4.2604686e+05,4.5227466e+06,3.8542486e+03,8.7982467e+02,7.8652277e-03
1.421382e+03,1,4.2772047e+05,4.5152642e+06,4.8077625e+03,1.3795056e+03,6.1321699e-03
1.425258e+03,4,4.2599983e+05,4.5191017e+06,2.1521257e+03,1.8026179e+03,8.0323197e-04
1.425710e+03,0,4.3079915e+05,4.5200552e+06,4.5387892e+03,9.8430058e+02,9.8291215e-03
1.427001e+03,2,4.2546233e+05,4.5202696e+06,6.8415387e+03,1.4689750e+03,6.3831890e-03
1.429124e+03,2,4.2291635e+05,4.5196284e+06,4.7133068e+03,3.0088328e+03,4.0051679e-04
1.436598e+03,5,4.2538203e+05,4.5183971e+06,3.6780725e+03,2.2568340e+03,8.7028925e-04
1.450661e+03,2,4.2710567e+05,4.5179965e+06,6.5080920e+03,1.5218092e+03,6.4200096e-03
1.453865e+03,0,4.2554898e+05,4.5191317e+06,5.3791146e+03,2.8035594e+03,7.9407058e-04
1.454523e+03,4,4.2610747e+05,4.5190860e+06,3.9460642e+03,1.1488594e+03,6.8232593e-03
1.456429e+03,1,4.2859987e+05,4.5194930e+06,4.1672798e+03,9.6877020e+02,9.2443999e-03
1.462320e+03,3,4.2731485e+05,4.5191713e+06,6.2430066e+03,1.7386580e+03,3.8336515e-03
1.463753e+03,0,4.2534244e+05,4.5227091e+06,2.5329913e+03,7.6298224e+02,7.3090687e-03
1.471501e+03,1,4.2820852e+05,4.5225903e+06,2.5925721e+03,9.7391403e+02,4.6575235e-03
1.473780e+03,1,4.2847461e+05,4.5239090e+06,2.7676288e+03,1.1635676e+03,3.5291132e-03
1.478258e+03,0,4.2254565e+05,4.5209946e+06,6.5120164e+03,1.8412538e+03,2.2416945e-03
1.480704e+03,2,4.2470558e+05,4.5202305e+06,5.1110218e+03,1.2373561e+03,6.4604331e-03
1.480759e+03,2,4.2351339e+05,4.5193089e+06,3.3211048e+03,9.1285413e+02,7.8165295e-03
1.481671e+03,2,4.2438294e+05,4.5179821e+06,4.7738641e+03,1.1653890e+03,8.2782180e-03
1.490465e+03,2,4.2739603e+05,4.5171563e+06,5.6914702e+03,1.4243305e+03,6.4092344e-03
1.491263e+03,4,4.2578980e+05,4.5187351e+06,6.1191372e+03,1.5832241e+03,5.1744147e-03
1.492197e+03,0,4.2844833e+05,4.5189513e+06,5.5660344e+03,1.1972535e+03,8.9131285e-03
1.501834e+03,1,4.2649786e+05,4.5221264e+06,5.8272862e+03,1.3882443e+03,4.1727406e-03
1.505950e+03,0,4.3196158e+05,4.5232542e+06,6.2243567e+03,1.3715306e+03,5.8093537e-03
1.508944e+03,1,4.2860592e+05,4.5244444e+06,2.6145653e+03,1.7508805e+03,1.1160870e-03
1.518596e+03,6,4.2583403e+05,4.5177361e+06,3.7955363e+03,2.5487196e+03,6.8766381e-04
1.523318e+03,0,4.3097386e+05,4.5175619e+06,3.1032553e+03,9.8343853e+02,8.6052064e-03
1.531835e+03,0,4.2849509e+05,4.5230441e+06,5.5755008e+03,2.5760538e+03,6.2814517e-04
1.537638e+03,1,4.2612083e+05,4.5160693e+06,2.4324606e+03,1.5957929e+03,2.7953587e-03
1.539332e+03,1,4.2458541e+05,4.5173350e+06,3.3978979e+03,1.4750265e+03,3.0123521e-03
1.542859e+03,0,4.3189960e+05,4.5182235e+06,6.0493722e+03,1.3912423e+03,6.8468770e-03
1.551304e+03,2,4.2894687e+05,4.5163006e+06,6.8753147e+03,1.3977162e+03,9.2189943e-03
1.551422e+03,1,4.2366366e+05,4.5196921e+06,5.5241529e+03,1.2313552e+03,7.3046003e-03
1.551553e+03,1,4.2884796e+05,4.5200356e+06,3.4933325e+03,8.7701993e+02,8.4060852e-03
1.559112e+03,1,4.2710761e+05,4.5224038e+06,2.4707458e+03,8.7715432e+02,5.4812417e-03
1.573855e+03,3,4.2379731e+05,4.5189642e+06,4.9668984e+03,1.1955172e+03,7.4053807e-03
1.576540e+03,0,4.2858783e+05,4.5219228e+06,6.2459783e+03,1.3738380e+03,4.9453071e-03
1.579451e+03,1,4.3046111e+05,4.5249103e+06,3.1277266e+03,1.3381279e+03,3.8895321e-03
1.579721e+03,1,4.2942665e+05,4.5240384e+06,4.7704652e+03,1.1844578e+03,5.9664684e-03
1.582479e+03,0,4.2511308e+05,4.5211033e+06,5.5807534e+03,1.4541840e+03,4.1941361e-03
1.584171e+03,4,4.2840220e+05,4.5187394e+06,6.1604170e+03,1.2532424e+03,9.6493087e-03
1.585097e+03,1,4.2278429e+05,4.5155667e+06,6.1693127e+03,1.6979444e+03,4.7431580e-03
1.591331e+03,1,4.2857745e+05,4.5201517e+06,4.3466870e+03,9.6484118e+02,9.3487335e-03
1.595422e+03,0,4.2268187e+05,4.5168712e+06,4.7777478e+03,1.5197638e+03,4.2322083e-03
1.607130e+03,0,4.2900969e+05,4.5157276e+06,6.1093003e+03,2.9718478e+03,9.0535293e-04
1.612954e+03,3,4.2586012e+05,4.5180686e+06,3.9782958e+03,1.3234560e+03,4.8703288e-03
1.614174e+03,0,4.2778387e+05,4.5177416e+06,2.3970968e+03,7.9980387e+02,8.9524897e-03
1.630478e+03,0,4.2402481e+05,4.5245807e+06,3.8397038e+03,1.6442607e+03,1.5739917e-03
1.636576e+03,0,4.2411232e+05,4.5236300e+06,6.4304672e+03,1.1882875e+03,7.4005182e-03
1.637080e+03,2,4.2439244e+05,4.5174179e+06,2.4785549e+03,1.6636459e+03,1.5622408e-03
1.640511e+03,1,4.2316244e+05,4.5164591e+06,6.0136589e+03,2.3256294e+03,1.7338112e-03
1.641580e+03,0,4.2240729e+05,4.5235546e+06,5.5182893e+03,2.1596084e+03,1.0685582e-03
1.649032e+03,1,4.2270949e+05,4.5238451e+06,4.9720454e+03,1.9039239e+03,1.3593537e-03
1.656438e+03,4,4.2523609e+05,4.5179623e+06,5.4129801e+03,1.2410753e+03,8.9996987e-03
1.657922e+03,0,4.2813415e+05,4.5191824e+06,6.6636424e+03,3.5312236e+03,5.4766483e-04
1.659386e+03,2,4.2905582e+05,4.5207917e+06,5.9590277e+03,1.2575395e+03,6.8398684e-03
1.664681e+03,1,4.3065667e+05,4.5202067e+06,5.9489178e+03,1.2924280e+03,6.8218466e-03
1.666395e+03,2,4.2416378e+05,4.5192384e+06,3.2426226e+03,9.8741698e+02,6.8554469e-03
1.677133e+03,3,4.2549867e+05,4.5172248e+06,3.7338072e+03,1.9128770e+03,1.6540594e-03
1.678590e+03,0,4.2304455e+05,4.5207686e+06,4.3199085e+03,9.1548183e+02,9.8076254e-03
1.681828e+03,1,4.3127023e+05,4.5165644e+06,4.9533444e+03,1.3469483e+03,7.2720694e-03
1.697977e+03,1,4.2634986e+05,4.5243025e+06,4.9292617e+03,1.2696702e+03,4.5181633e-03
1.712076e+03,2,4.3095699e+05,4.5199262e+06,5.7288672e+03,2.2628641e+03,1.3218608e-03
1.713428e+03,1,4.3180977e+05,4.5225987e+06,4.9394085e+03,1.2198149e+03,7.0711319e-03
1.713917e+03,2,4.2478262e+05,4.5167901e+06,6.4661146e+03,1.5961700e+03,5.8462239e-03
1.721487e+03,0,4.3130949e+05,4.5218953e+06,5.3825669e+03,1.2548630e+03,6.6229662e-03
1.723735e+03,0,4.2831308e+05,4.5209170e+06,5.5131689e+03,1.3310171e+03,5.1724014e-03
1.727382e+03,0,4.2633472e+05,4.5249718e+06,4.7952964e+03,1.6240675e+03,2.2791021e-03
1.730198e+03,1,4.2966124e+05,4.5191298e+06,3.6546164e+03,1.1780328e+03,4.7080837e-03
1.730778e+03,2,4.2976826e+05,4.5156277e+06,6.5279432e+03,1.4766226e+03,7.9811764e-03
1.733450e+03,4,4.2675968e+05,4.5194473e+06,3.7354754e+03,1.7647353e+03,1.8917517e-03
1.734389e+03,0,4.2540959e+05,4.5241727e+06,4.0329527e+03,1.0014851e+03,7.1757165e-03
1.737171e+03,0,4.2616504e+05,4.5232218e+06,6.2517400e+03,1.2419792e+03,6.6077995e-03
1.762025e+03,1,4.2775124e+05,4.5201221e+06,5.5288629e+03,1.2268016e+03,7.9467770e-03
1.765961e+03,0,4.3003805e+05,4.5163715e+06,4.9034954e+03,2.2692807e+03,1.5263800e-03
1.769497e+03,5,4.2643210e+05,4.5178712e+06,2.8407026e+03,1.1276343e+03,5.2040008e-03
1.775850e+03,1,4.3045757e+05,4.5203337e+06,2.5223197e+03,1.5865657e+03,1.4611359e-03
1.779931e+03,1,4.2381699e+05,4.5169350e+06,4.8802727e+03,1.5246645e+03,4.5602414e-03
1.786751e+03,5,4.2689259e+05,4.5181149e+06,4.1289803e+03,2.5834064e+03,7.9028944e-04
1.796058e+03,1,4.2969619e+05,4.5193982e+06,5.7803591e+03,1.6094885e+03,3.8105813e-03
1.800750e+03,1,4.2814873e+05,4.5224359e+06,4.9170544e+03,1.1838038e+03,5.5149009e-03
1.804406e+03,3,4.2655822e+05,4.5186780e+06,4.8471911e+03,2.4363098e+03,1.1566367e-03
1.804559e+03,1,4.2570689e+05,4.5178995e+06,2.2633061e+03,1.0477113e+03,5.7253181e-03
1.806379e+03,3,4.2859507e+05,4.5181227e+06,4.2562516e+03,1.6218582e+03,2.7512693e-03
1.808464e+03,1,4.2993785e+05,4.5181385e+06,6.0459091e+03,1.4269940e+03,6.5930047e-03
1.811333e+03,0,4.2763920e+05,4.5200028e+06,2.3469704e+03,8.1456898e+02,6.0490289e-03
1.816067e+03,3,4.2572889e+05,4.5180477e+06,5.0352482e+03,1.4836718e+03,5.0324806e-03
1.844168e+03,0,4.3077470e+05,4.5223872e+06,2.0687278e+03,1.3693169e+03,2.2226242e-03
1.856804e+03,1,4.2452153e+05,4.5226095e+06,5.4611915e+03,1.4463076e+03,3.6428155e-03
1.856855e+03,1,4.2380912e+05,4.5228314e+06,6.3933646e+03,1.2406066e+03,7.2481002e-03
1.864265e+03,1,4.2569445e+05,4.5205928e+06,2.3710635e+03,8.7795161e+02,5.3131326e-03
1.865989e+03,3,4.2610226e+05,4.5162373e+06,6.9966837e+03,2.0432067e+03,3.3664465e-03
1.868480e+03,3,4.2657122e+05,4.5175749e+06,5.3779098e+03,2.9084353e+03,8.2510697e-04
1.876973e+03,1,4.2596134e+05,4.5213198e+06,2.6087305e+03,7.9153272e+02,7.3201328e-03
1.894333e+03,0,4.2911723e+05,4.5248114e+06,4.8476989e+03,1.4083962e+03,4.4262593e-03
1.909436e+03,5,4.2559852e+05,4.5179543e+06,3.5814866e+03,2.0410460e+03,1.2809768e-03
1.916312e+03,3,4.2456446e+05,4.5163978e+06,3.6309648e+03,1.1240074e+03,9.4548606e-03
1.925205e+03,4,4.2638520e+05,4.5176477e+06,3.3208980e+03,1.9970567e+03,1.2769349e-03
1.927058e+03,2,4.2404269e+05,4.5213480e+06,5.6870701e+03,1.1501370e+03,8.7282361e-03
1.932961e+03,1,4.2776711e+05,4.5213408e+06,2.2860320e+03,8.1738856e+02,5.8217099e-03
