xtlc,ytlc,dtlc,length,width,dip,opening
4.2572580e+05,4.5197067e+06,3.7947972e+03,9.3486818e+02,2.3777290e+03,1.3435085e-01,3.1347167e+00
4.2576063e+05,4.5195684e+06,3.8303616e+03,8.4151951e+02,2.1156157e+03,1.1173764e-01,3.8956443e+00
4.2580903e+05,4.5198037e+06,3.7951077e+03,7.6236834e+02,2.6633022e+03,1.0747553e-01,3.4364183e+00
4.2579846e+05,4.5197840e+06,3.8015447e+03,7.8786133e+02,2.6297936e+03,1.0946165e-01,3.3583056e+00
4.2495440e+05,4.5196559e+06,3.6562369e+03,2.4205410e+03,2.1587248e+03,1.2653461e-01,1.2971160e+00
4.2580571e+05,4.5196793e+06,3.8245658e+03,7.6880325e+02,2.3232818e+03,1.0746426e-01,3.9038938e+00
4.2571086e+05,4.5196979e+06,3.8042881e+03,9.2516255e+02,2.3609567e+03,1.4361978e-01,3.1811121e+00
4.2577604e+05,4.5196874e+06,3.8014068e+03,8.2993232e+02,2.3870973e+03,1.4059002e-01,3.5207065e+00
4.2581569e+05,4.5197093e+06,3.8004503e+03,7.4788381e+02,2.3818699e+03,1.0086248e-01,3.8865354e+00
4.2578429e+05,4.5196834e+06,3.8098355e+03,8.0049564e+02,2.3735500e+03,1.1735819e-01,3.6467446e+00
4.2571571e+05,4.5197086e+06,3.7713792e+03,9.6903015e+02,2.4120280e+03,1.2276672e-01,2.9725182e+00
4.2578816e+05,4.5197957e+06,3.7998716e+03,8.0572326e+02,2.6404670e+03,1.8461026e-01,3.2925934e+00
4.2577421e+05,4.5196870e+06,3.7860039e+03,8.2724531e+02,2.3666358e+03,1.0464870e-01,3.5033854e+00
4.2575134e+05,4.5198673e+06,3.7717590e+03,8.4177833e+02,2.8073657e+03,1.1683356e-01,2.9861757e+00
4.2570488e+05,4.5196903e+06,3.7876225e+03,9.8031290e+02,2.3242949e+03,1.2611852e-01,3.0188418e+00
4.2577265e+05,4.5195980e+06,3.8288158e+03,8.2212496e+02,2.1710035e+03,1.1059786e-01,3.8978446e+00
4.2581135e+05,4.5198012e+06,3.7969200e+03,7.5978404e+02,2.6463951e+03,1.0856520e-01,3.4884817e+00
4.2582737e+05,4.5197975e+06,3.8356116e+03,7.3688588e+02,2.6544867e+03,1.0470724e-01,3.6194191e+00
4.2495440e+05,4.5196559e+06,3.6562369e+03,2.4205410e+03,2.1587248e+03,1.2653461e-01,1.2971160e+00
4.2580571e+05,4.5196793e+06,3.8245658e+03,7.6880325e+02,2.3232818e+03,1.0746426e-01,3.9038938e+00
4.2569825e+05,4.5196708e+06,3.8124251e+03,9.4362930e+02,2.2944022e+03,1.4318032e-01,3.2087021e+00
4.2575745e+05,4.5196840e+06,3.7817186e+03,8.6784100e+02,2.3845444e+03,1.8006361e-01,3.3467839e+00
4.2581569e+05,4.5197093e+06,3.8004503e+03,7.4788381e+02,2.3818699e+03,1.0086248e-01,3.8865354e+00
4.2580090e+05,4.5196854e+06,3.8252473e+03,7.4200665e+02,2.4232874e+03,1.2010492e-01,3.8887391e+00
4.2569868e+05,4.5197590e+06,3.7773503e+03,1.0145218e+03,2.5207246e+03,1.5159627e-01,2.6964578e+00
4.2580058e+05,4.5198096e+06,3.8017669e+03,7.7760578e+02,2.6811343e+03,1.5948926e-01,3.3660436e+00
4.2576850e+05,4.5196849e+06,3.7799583e+03,8.3784956e+02,2.3647687e+03,1.0414626e-01,3.4451556e+00
4.2573536e+05,4.5198230e+06,3.7661107e+03,8.7106876e+02,2.6954090e+03,1.1575485e-01,2.9873951e+00
4.2571575e+05,4.5196871e+06,3.8028250e+03,9.4544671e+02,2.2932425e+03,1.2921067e-01,3.1835551e+00
4.2575296e+05,4.5195367e+06,3.8471279e+03,8.5425638e+02,2.0517095e+03,1.0965680e-01,3.9494771e+00
4.2581536e+05,4.5198341e+06,3.7900626e+03,7.6339803e+02,2.7074372e+03,1.0196805e-01,3.3863101e+00
4.2584030e+05,4.5197732e+06,3.8751512e+03,7.0939953e+02,2.6247869e+03,1.0432228e-01,3.8196380e+00
4.2495440e+05,4.5196559e+06,3.6562369e+03,2.4205410e+03,2.1587248e+03,1.2653461e-01,1.2971160e+00
4.2580458e+05,4.5196782e+06,3.8245555e+03,7.7088319e+02,2.3208801e+03,1.0769285e-01,3.8985217e+00
4.2568668e+05,4.5196521e+06,3.8136104e+03,9.6292494e+02,2.2405112e+03,1.4594823e-01,3.2008893e+00
4.2575072e+05,4.5196445e+06,3.7886535e+03,8.7848931e+02,2.2934698e+03,1.7247885e-01,3.4336694e+00
4.2581220e+05,4.5196997e+06,3.8018001e+03,7.5347831e+02,2.3637075e+03,1.0094131e-01,3.8899419e+00
4.2580693e+05,4.5197327e+06,3.8132681e+03,7.3678796e+02,2.5260383e+03,1.1853252e-01,3.7603025e+00
4.2570540e+05,4.5197537e+06,3.7805196e+03,9.9613343e+02,2.5136157e+03,1.4859417e-01,2.7785022e+00
4.2580635e+05,4.5198270e+06,3.7952193e+03,7.7290501e+02,2.7118357e+03,1.3820210e-01,3.3423432e+00
4.2576490e+05,4.5196721e+06,3.7791734e+03,8.4434670e+02,2.3344173e+03,1.0372479e-01,3.4538810e+00
4.2572418e+05,4.5198822e+06,3.7611138e+03,8.8129278e+02,2.8367278e+03,1.2031168e-01,2.8070398e+00
4.2572493e+05,4.5197273e+06,3.7910988e+03,9.5042629e+02,2.3550867e+03,1.2279922e-01,3.0613272e+00
4.2575154e+05,4.5195394e+06,3.8463265e+03,8.5668670e+02,2.0562189e+03,1.1043644e-01,3.9322678e+00
4.2582672e+05,4.5198251e+06,3.7945776e+03,7.3774108e+02,2.6931156e+03,1.0376364e-01,3.4937801e+00
4.2580867e+05,4.5197038e+06,3.8461883e+03,7.6373923e+02,2.4394767e+03,1.0484864e-01,3.7868398e+00
4.2495440e+05,4.5196559e+06,3.6562369e+03,2.4205410e+03,2.1587248e+03,1.2653461e-01,1.2971160e+00
4.2582402e+05,4.5197291e+06,3.8165731e+03,7.3942312e+02,2.4179187e+03,1.0668691e-01,3.8861487e+00
4.2569584e+05,4.5196522e+06,3.8108556e+03,9.7708221e+02,2.2433224e+03,1.4921609e-01,3.1515146e+00
4.2574609e+05,4.5196501e+06,3.7923241e+03,8.9053904e+02,2.2842185e+03,1.6137116e-01,3.4021114e+00
4.2581220e+05,4.5196997e+06,3.8018001e+03,7.5347831e+02,2.3637075e+03,1.0094131e-01,3.8899419e+00
4.2580981e+05,4.5197650e+06,3.8066674e+03,7.2949083e+02,2.6007034e+03,1.1989158e-01,3.6878856e+00
4.2572111e+05,4.5198011e+06,3.7746939e+03,9.3755142e+02,2.6397750e+03,1.3642165e-01,2.8462045e+00
4.2580275e+05,4.5197998e+06,3.7924707e+03,7.7844745e+02,2.6477906e+03,1.3126677e-01,3.3757136e+00
4.2576569e+05,4.5196231e+06,3.8020790e+03,8.3834359e+02,2.2359323e+03,1.0260827e-01,3.6602979e+00
4.2573002e+05,4.5199023e+06,3.7557765e+03,8.6519920e+02,2.8875984e+03,1.1436939e-01,2.8107008e+00
4.2572122e+05,4.5197158e+06,3.7920586e+03,9.6202983e+02,2.3163844e+03,1.2362276e-01,3.0635571e+00
4.2577648e+05,4.5196055e+06,3.8257541e+03,8.1367406e+02,2.1831729e+03,1.0579835e-01,3.9144376e+00
4.2582588e+05,4.5198259e+06,3.7920495e+03,7.4561117e+02,2.6881938e+03,1.0336594e-01,3.4591643e+00
4.2579968e+05,4.5197399e+06,3.8490873e+03,7.8087978e+02,2.5524042e+03,1.3765474e-01,3.5550590e+00
4.2495440e+05,4.5196559e+06,3.6562369e+03,2.4205410e+03,2.1587248e+03,1.2653461e-01,1.2971160e+00
4.2581809e+05,4.5196864e+06,3.8176069e+03,7.5680146e+02,2.2917857e+03,1.0132810e-01,3.9732044e+00
4.2567448e+05,4.5196532e+06,3.8187289e+03,1.0138509e+03,2.2259473e+03,1.4405189e-01,3.0450460e+00
4.2577732e+05,4.5196475e+06,3.7824732e+03,8.3601322e+02,2.3051231e+03,1.6626082e-01,3.5703058e+00
4.2581389e+05,4.5197040e+06,3.8039138e+03,7.5146730e+02,2.3714640e+03,1.0176338e-01,3.8893992e+00
4.2581756e+05,4.5197879e+06,3.8043264e+03,7.2878387e+02,2.6363451e+03,1.1529719e-01,3.6384005e+00
4.2568385e+05,4.5198128e+06,3.7671987e+03,9.9925507e+02,2.6653102e+03,1.3231421e-01,2.6195730e+00
4.2579358e+05,4.5197683e+06,3.7808879e+03,8.0132222e+02,2.5741127e+03,1.4640071e-01,3.3582386e+00
4.2577954e+05,4.5196712e+06,3.7994716e+03,8.1726206e+02,2.3429106e+03,1.0285847e-01,3.6085206e+00
4.2573002e+05,4.5199023e+06,3.7557765e+03,8.6519920e+02,2.8875984e+03,1.1436939e-01,2.8107008e+00
4.2575203e+05,4.5197199e+06,3.7966260e+03,8.8605859e+02,2.3820520e+03,1.2372196e-01,3.3007227e+00
4.2577648e+05,4.5196055e+06,3.8257541e+03,8.1367406e+02,2.1831729e+03,1.0579835e-01,3.9144376e+00
4.2581140e+05,4.5197758e+06,3.7945988e+03,7.6813309e+02,2.5762131e+03,1.0315374e-01,3.5101022e+00
4.2578345e+05,4.5197687e+06,3.8483034e+03,8.1764190e+02,2.5890318e+03,1.3336874e-01,3.3522230e+00
4.2495440e+05,4.5196559e+06,3.6562369e+03,2.4205410e+03,2.1587248e+03,1.2653461e-01,1.2971160e+00
4.2581809e+05,4.5196864e+06,3.8176069e+03,7.5680146e+02,2.2917857e+03,1.0132810e-01,3.9732044e+00
4.2568532e+05,4.5196565e+06,3.8176652e+03,9.9281615e+02,2.2354875e+03,1.4027346e-01,3.1169724e+00
4.2578818e+05,4.5195983e+06,3.7760386e+03,8.0081501e+02,2.1718522e+03,1.3982738e-01,3.9113947e+00
4.2580922e+05,4.5196982e+06,3.7887213e+03,7.3687489e+02,2.3969016e+03,1.0177137e-01,3.9317283e+00
4.2581644e+05,4.5197969e+06,3.8049947e+03,7.0920159e+02,2.6685246e+03,1.2373844e-01,3.7079050e+00
4.2568385e+05,4.5198128e+06,3.7671987e+03,9.9925507e+02,2.6653102e+03,1.3231421e-01,2.6195730e+00
4.2579429e+05,4.5197881e+06,3.7766556e+03,8.0219616e+02,2.6236739e+03,1.6120741e-01,3.2866289e+00
4.2576864e+05,4.5196493e+06,3.8012806e+03,8.3552836e+02,2.2907216e+03,1.0451757e-01,3.6046118e+00
4.2572103e+05,4.5198962e+06,3.7556485e+03,8.8575167e+02,2.8723667e+03,1.1704963e-01,2.7590122e+00
4.2575024e+05,4.5197123e+06,3.7955319e+03,8.8730635e+02,2.3771437e+03,1.2263943e-01,3.2905597e+00
4.2576889e+05,4.5195789e+06,3.8309434e+03,8.2297212e+02,2.1321120e+03,1.0222530e-01,3.9561761e+00
4.2580569e+05,4.5197259e+06,3.8049769e+03,7.7193992e+02,2.4650273e+03,1.0116216e-01,3.6645554e+00
4.2575954e+05,4.5197334e+06,3.8503602e+03,8.5834666e+02,2.4954360e+03,1.3838970e-01,3.3208167e+00
4.2495089e+05,4.5196556e+06,3.6556220e+03,2.4273101e+03,2.1577605e+03,1.2655181e-01,1.2883151e+00
4.2581570e+05,4.5196846e+06,3.8168198e+03,7.6059686e+02,2.2917344e+03,1.0148187e-01,3.9554347e+00
4.2568395e+05,4.5196624e+06,3.8158411e+03,9.9504895e+02,2.2470729e+03,1.4142369e-01,3.0921422e+00
4.2579814e+05,4.5196899e+06,3.7659350e+03,7.7726539e+02,2.3943000e+03,1.5000541e-01,3.7069558e+00
4.2581616e+05,4.5197066e+06,3.7865744e+03,7.2001128e+02,2.4150517e+03,1.0130194e-01,3.9876448e+00
4.2581438e+05,4.5197916e+06,3.8076568e+03,7.0568768e+02,2.6614319e+03,1.2686596e-01,3.7451626e+00
4.2568596e+05,4.5198507e+06,3.7540832e+03,9.9624200e+02,2.7712210e+03,1.3092704e-01,2.5131615e+00
4.2578413e+05,4.5197803e+06,3.7716803e+03,8.2236768e+02,2.6031708e+03,1.8541017e-01,3.2266565e+00
4.2577031e+05,4.5196551e+06,3.8025859e+03,8.3465862e+02,2.3043707e+03,1.0430298e-01,3.5893744e+00
4.2575647e+05,4.5199257e+06,3.7536419e+03,8.0110498e+02,2.9479207e+03,1.1511682e-01,2.9472425e+00
4.2574373e+05,4.5197128e+06,3.7964167e+03,9.0383092e+02,2.3733993e+03,1.2474704e-01,3.2217051e+00
4.2577272e+05,4.5196096e+06,3.8280512e+03,8.2052063e+02,2.2054006e+03,1.0692383e-01,3.8558790e+00
4.2579690e+05,4.5197420e+06,3.8204394e+03,8.1557238e+02,2.5070188e+03,1.0104470e-01,3.3930832e+00
4.2574969e+05,4.5197284e+06,3.8431335e+03,8.9387290e+02,2.4745435e+03,1.5361374e-01,3.1726996e+00
4.2495902e+05,4.5196557e+06,3.6574004e+03,2.4114121e+03,2.1587519e+03,1.2671689e-01,1.3083375e+00
4.2582061e+05,4.5196878e+06,3.8183579e+03,7.5259367e+02,2.2903690e+03,1.0117701e-01,3.9949916e+00
4.2567474e+05,4.5196831e+06,3.8116971e+03,1.0125279e+03,2.3014216e+03,1.4227777e-01,2.9677036e+00
4.2581088e+05,4.5196545e+06,3.7821543e+03,7.5216679e+02,2.2772883e+03,1.1853157e-01,3.9911290e+00
4.2581616e+05,4.5197066e+06,3.7865744e+03,7.2001128e+02,2.4150517e+03,1.0130194e-01,3.9876448e+00
4.2581439e+05,4.5197910e+06,3.8074949e+03,7.0579765e+02,2.6595403e+03,1.2666969e-01,3.7470243e+00
4.2568572e+05,4.5198281e+06,3.7614790e+03,9.9609913e+02,2.7084512e+03,1.3218408e-01,2.5824978e+00
4.2578413e+05,4.5197803e+06,3.7716803e+03,8.2236768e+02,2.6031708e+03,1.8541017e-01,3.2266565e+00
4.2577203e+05,4.5196727e+06,3.8072349e+03,8.3764561e+02,2.3530251e+03,1.0299594e-01,3.5091425e+00
4.2572803e+05,4.5198895e+06,3.7565712e+03,8.7825593e+02,2.8571114e+03,1.2234653e-01,2.7949923e+00
4.2574937e+05,4.5196668e+06,3.7985924e+03,8.8669080e+02,2.3013979e+03,1.1106563e-01,3.3714997e+00
4.2575939e+05,4.5196079e+06,3.8399858e+03,8.4778505e+02,2.2139704e+03,1.0174702e-01,3.7327334e+00
4.2579247e+05,4.5197270e+06,3.8017787e+03,8.0019488e+02,2.4801352e+03,1.1637033e-01,3.5028678e+00
4.2575880e+05,4.5197496e+06,3.8389355e+03,8.6995358e+02,2.5306867e+03,1.5080624e-01,3.1893436e+00
4.2495902e+05,4.5196557e+06,3.6574004e+03,2.4114121e+03,2.1587519e+03,1.2671689e-01,1.3083375e+00
4.2581562e+05,4.5196937e+06,3.8081308e+03,7.5313332e+02,2.3309451e+03,1.0773943e-01,3.9386865e+00
4.2566694e+05,4.5196667e+06,3.8015111e+03,1.0236171e+03,2.2530217e+03,1.3552066e-01,2.9798878e+00
4.2580954e+05,4.5196563e+06,3.7820251e+03,7.5479912e+02,2.2820078e+03,1.1871556e-01,3.9757519e+00
4.2581777e+05,4.5196998e+06,3.7980791e+03,7.3180509e+02,2.3699205e+03,1.0125672e-01,3.9903041e+00
4.2582185e+05,4.5197999e+06,3.8148595e+03,6.9840200e+02,2.6672342e+03,1.2396101e-01,3.7741423e+00
4.2569156e+05,4.5198310e+06,3.7660716e+03,9.8752541e+02,2.7138442e+03,1.3636543e-01,2.5944782e+00
4.2579841e+05,4.5197308e+06,3.7728325e+03,7.8644818e+02,2.4722702e+03,1.6408794e-01,3.5695295e+00
4.2578103e+05,4.5196827e+06,3.7965341e+03,8.2123025e+02,2.3683457e+03,1.0595589e-01,3.5463400e+00
4.2572803e+05,4.5198895e+06,3.7565712e+03,8.7825593e+02,2.8571114e+03,1.2234653e-01,2.7949923e+00
4.2573030e+05,4.5196415e+06,3.7906379e+03,9.1651612e+02,2.2348111e+03,1.1489954e-01,3.3346456e+00
4.2575106e+05,4.5195904e+06,3.8482814e+03,8.6433281e+02,2.1853660e+03,1.0110472e-01,3.7050701e+00
4.2578213e+05,4.5197128e+06,3.7999265e+03,8.1953367e+02,2.4393493e+03,1.1612581e-01,3.4749003e+00
4.2576063e+05,4.5197498e+06,3.8272007e+03,8.6317997e+02,2.5302227e+03,1.4306232e-01,3.2152218e+00
4.2495902e+05,4.5196557e+06,3.6574004e+03,2.4114121e+03,2.1587519e+03,1.2671689e-01,1.3083375e+00
4.2581530e+05,4.5196852e+06,3.8058179e+03,7.5238142e+02,2.3105866e+03,1.0873969e-01,3.9700459e+00
4.2567169e+05,4.5196676e+06,3.8017224e+03,1.0149838e+03,2.2555089e+03,1.3463393e-01,3.0104909e+00
4.2580710e+05,4.5196435e+06,3.7772654e+03,7.6161644e+02,2.2559432e+03,1.2389179e-01,3.9714375e+00
4.2581726e+05,4.5197006e+06,3.7971170e+03,7.3357727e+02,2.3724398e+03,1.0154021e-01,3.9758242e+00
4.2582095e+05,4.5197779e+06,3.8111651e+03,7.0575607e+02,2.6017772e+03,1.1896240e-01,3.8217328e+00
4.2572191e+05,4.5197942e+06,3.7989581e+03,9.3446027e+02,2.6311775e+03,1.4288318e-01,2.8629661e+00
4.2581810e+05,4.5196926e+06,3.7666900e+03,7.5857664e+02,2.3737769e+03,1.9088732e-01,3.7863365e+00
4.2579496e+05,4.5197295e+06,3.7804003e+03,7.9848956e+02,2.4614099e+03,1.1610686e-01,3.4984409e+00
4.2572928e+05,4.5198486e+06,3.7735724e+03,8.9667913e+02,2.7628626e+03,1.2644156e-01,2.8361187e+00
4.2571807e+05,4.5196411e+06,3.7927677e+03,9.4118630e+02,2.2314454e+03,1.1346738e-01,3.2332265e+00
4.2576248e+05,4.5196049e+06,3.8363110e+03,8.4282205e+02,2.2079749e+03,1.0428078e-01,3.7546903e+00
4.2580002e+05,4.5197524e+06,3.7991205e+03,7.8884645e+02,2.5431765e+03,1.2223071e-01,3.4590226e+00
4.2575241e+05,4.5197355e+06,3.8298033e+03,8.7576292e+02,2.4935133e+03,1.2826900e-01,3.2162666e+00
4.2495238e+05,4.5196553e+06,3.6563633e+03,2.4242053e+03,2.1566054e+03,1.2634427e-01,1.2903319e+00
4.2581895e+05,4.5197012e+06,3.8190402e+03,7.4982330e+02,2.3250135e+03,1.0118368e-01,3.9752352e+00
4.2567659e+05,4.5196660e+06,3.8021174e+03,1.0065009e+03,2.2565637e+03,1.3297861e-01,3.0375856e+00
4.2580882e+05,4.5196584e+06,3.7783489e+03,7.5255161e+02,2.2985297e+03,1.2138092e-01,3.9615736e+00
4.2581825e+05,4.5197000e+06,3.7758351e+03,7.1641042e+02,2.4095140e+03,1.0010719e-01,3.9877809e+00
4.2583191e+05,4.5197847e+06,3.7851418e+03,6.7680865e+02,2.6229267e+03,1.1491802e-01,3.8988202e+00
4.2572191e+05,4.5197942e+06,3.7989581e+03,9.3446027e+02,2.6311775e+03,1.4288318e-01,2.8629661e+00
4.2579126e+05,4.5196680e+06,3.8003315e+03,8.0592266e+02,2.3338409e+03,1.9013366e-01,3.6905701e+00
4.2579860e+05,4.5197249e+06,3.7900923e+03,7.9006885e+02,2.4343936e+03,1.0078466e-01,3.5886712e+00
4.2572928e+05,4.5198486e+06,3.7735724e+03,8.9667913e+02,2.7628626e+03,1.2644156e-01,2.8361187e+00
4.2570190e+05,4.5195978e+06,3.8178014e+03,9.6605955e+02,2.1673562e+03,1.1881765e-01,3.2543101e+00
4.2578782e+05,4.5196481e+06,3.8284806e+03,8.0105921e+02,2.2604680e+03,1.0290925e-01,3.8537528e+00
4.2578297e+05,4.5197245e+06,3.8021055e+03,8.1911429e+02,2.4752102e+03,1.2133859e-01,3.4299089e+00
4.2575970e+05,4.5197380e+06,3.8249800e+03,8.6689016e+02,2.4901133e+03,1.2354641e-01,3.2414675e+00
4.2495238e+05,4.5196553e+06,3.6563633e+03,2.4242053e+03,2.1566054e+03,1.2634427e-01,1.2903319e+00
4.2581691e+05,4.5196896e+06,3.8076369e+03,7.4869253e+02,2.3166394e+03,1.0403663e-01,3.9813086e+00
4.2568568e+05,4.5196585e+06,3.8037932e+03,9.8894129e+02,2.2534542e+03,1.2899254e-01,3.1030080e+00
4.2581116e+05,4.5196568e+06,3.7753562e+03,7.4549154e+02,2.2929339e+03,1.1211278e-01,3.9985011e+00
4.2581825e+05,4.5197000e+06,3.7758351e+03,7.1641042e+02,2.4095140e+03,1.0010719e-01,3.9877809e+00
4.2582163e+05,4.5197766e+06,3.7860748e+03,6.8975624e+02,2.6103912e+03,1.1320776e-01,3.8695964e+00
4.2574740e+05,4.5198483e+06,3.7964153e+03,8.9180041e+02,2.7920681e+03,1.4626259e-01,2.8330388e+00
4.2582201e+05,4.5197038e+06,3.7926545e+03,7.5862798e+02,2.4089745e+03,2.4118635e-01,3.7849582e+00
4.2580477e+05,4.5197170e+06,3.7856138e+03,7.6693094e+02,2.4265783e+03,1.0057185e-01,3.7140413e+00
4.2572734e+05,4.5198636e+06,3.7648723e+03,8.9699586e+02,2.7980434e+03,1.2554680e-01,2.7958652e+00
4.2573345e+05,4.5196266e+06,3.8026381e+03,8.9481576e+02,2.2439012e+03,1.1329567e-01,3.4529460e+00
4.2579572e+05,4.5196600e+06,3.8246913e+03,7.8416647e+02,2.2931661e+03,1.0120343e-01,3.8791817e+00
4.2579916e+05,4.5197151e+06,3.7861960e+03,7.8588570e+02,2.4648449e+03,1.1980302e-01,3.5609718e+00
4.2576552e+05,4.5197382e+06,3.8216497e+03,8.5417378e+02,2.4921248e+03,1.2241551e-01,3.2897097e+00
4.2495238e+05,4.5196553e+06,3.6563633e+03,2.4242053e+03,2.1566054e+03,1.2634427e-01,1.2903319e+00
4.2581701e+05,4.5196914e+06,3.8071974e+03,7.4749127e+02,2.3226268e+03,1.0422356e-01,3.9790316e+00
4.2568508e+05,4.5196582e+06,3.8038867e+03,9.9002005e+02,2.2523312e+03,1.2904136e-01,3.1005750e+00
4.2581124e+05,4.5196571e+06,3.7754853e+03,7.4558958e+02,2.2937999e+03,1.1307608e-01,3.9969074e+00
4.2580702e+05,4.5196777e+06,3.8059183e+03,7.5597786e+02,2.3407098e+03,1.0222797e-01,3.9191158e+00
4.2582006e+05,4.5197369e+06,3.8018877e+03,7.2041049e+02,2.4632820e+03,1.0716917e-01,3.9245164e+00
4.2574740e+05,4.5198483e+06,3.7964153e+03,8.9180041e+02,2.7920681e+03,1.4626259e-01,2.8330388e+00
4.2582905e+05,4.5197092e+06,3.7902572e+03,7.3639557e+02,2.4157036e+03,2.2555095e-01,3.8805348e+00
4.2580477e+05,4.5197170e+06,3.7856138e+03,7.6693094e+02,2.4265783e+03,1.0057185e-01,3.7140413e+00
4.2571821e+05,4.5198709e+06,3.7510048e+03,8.9990980e+02,2.8019347e+03,1.1652614e-01,2.7755690e+00
4.2571507e+05,4.5195945e+06,3.8061498e+03,9.2509262e+02,2.1704761e+03,1.1489742e-01,3.4385529e+00
4.2578912e+05,4.5196637e+06,3.8133723e+03,7.9283842e+02,2.3247032e+03,1.0161527e-01,3.7831586e+00
4.2581574e+05,4.5197560e+06,3.7797349e+03,7.4031441e+02,2.5577144e+03,1.2003087e-01,3.6466222e+00
4.2574697e+05,4.5197646e+06,3.8258570e+03,8.9542851e+02,2.5591684e+03,1.2987695e-01,3.0599611e+00
4.2495238e+05,4.5196553e+06,3.6563633e+03,2.4242053e+03,2.1566054e+03,1.2634427e-01,1.2903319e+00
4.2582283e+05,4.5197083e+06,3.8132414e+03,7.3996681e+02,2.3488637e+03,1.0127170e-01,3.9796844e+00
4.2568315e+05,4.5196459e+06,3.8069547e+03,9.9524788e+02,2.2204455e+03,1.2976744e-01,3.1194305e+00
4.2581220e+05,4.5196557e+06,3.7886059e+03,7.5633780e+02,2.2593318e+03,1.0847531e-01,3.9998715e+00
4.2581507e+05,4.5196966e+06,3.7895486e+03,7.3642350e+02,2.3887346e+03,1.0284172e-01,3.9207798e+00
4.2582217e+05,4.5197542e+06,3.7992622e+03,7.0137707e+02,2.5278043e+03,1.1071552e-01,3.9361690e+00
4.2573184e+05,4.5198133e+06,3.7884824e+03,9.0663564e+02,2.6944575e+03,1.3591161e-01,2.8891905e+00
4.2582695e+05,4.5197134e+06,3.7981121e+03,7.4614299e+02,2.4324228e+03,2.6160421e-01,3.8356023e+00
4.2581035e+05,4.5197567e+06,3.7656077e+03,7.5350794e+02,2.5203672e+03,1.0107357e-01,3.6194235e+00
4.2572690e+05,4.5198388e+06,3.7736177e+03,8.9855600e+02,2.7285946e+03,1.2055944e-01,2.8614843e+00
4.2571091e+05,4.5195705e+06,3.8107976e+03,9.3433392e+02,2.1161471e+03,1.1525334e-01,3.4676289e+00
4.2576019e+05,4.5196193e+06,3.8349501e+03,8.6376841e+02,2.2336834e+03,1.0002241e-01,3.6005198e+00
4.2581561e+05,4.5197489e+06,3.7805432e+03,7.4374914e+02,2.5334561e+03,1.2308802e-01,3.6644441e+00
4.2577268e+05,4.5197604e+06,3.8057201e+03,8.4079072e+02,2.5389281e+03,1.1777354e-01,3.2724346e+00
4.2495238e+05,4.5196553e+06,3.6563633e+03,2.4242053e+03,2.1566054e+03,1.2634427e-01,1.2903319e+00
4.2582283e+05,4.5197083e+06,3.8132414e+03,7.3996681e+02,2.3488637e+03,1.0127170e-01,3.9796844e+00
4.2566720e+05,4.5196399e+06,3.8079064e+03,1.0239252e+03,2.1961004e+03,1.2084275e-01,3.0403573e+00
4.2581437e+05,4.5196675e+06,3.7928051e+03,7.5411948e+02,2.2850906e+03,1.1958729e-01,3.9811484e+00
4.2581811e+05,4.5196936e+06,3.7856386e+03,7.2775204e+02,2.3811559e+03,1.0114811e-01,3.9676188e+00
4.2582191e+05,4.5197528e+06,3.7987219e+03,7.0347502e+02,2.5239759e+03,1.1166955e-01,3.9293386e+00
4.2573893e+05,4.5198056e+06,3.7866360e+03,8.9683784e+02,2.6783927e+03,1.3636969e-01,2.9331984e+00
4.2582849e+05,4.5197486e+06,3.7980194e+03,7.5609130e+02,2.5317700e+03,3.1422564e-01,3.6491436e+00
4.2581024e+05,4.5197599e+06,3.7647950e+03,7.5344341e+02,2.5287146e+03,1.0034351e-01,3.6069829e+00
4.2572517e+05,4.5198459e+06,3.7626877e+03,8.8615189e+02,2.7291051e+03,1.0938739e-01,2.9060368e+00
4.2573356e+05,4.5196291e+06,3.8105623e+03,8.9495031e+02,2.2467115e+03,1.1586469e-01,3.4601889e+00
4.2576019e+05,4.5196193e+06,3.8349501e+03,8.6376841e+02,2.2336834e+03,1.0002241e-01,3.6005198e+00
4.2582032e+05,4.5197477e+06,3.7777834e+03,7.3311205e+02,2.5328563e+03,1.2367055e-01,3.7074137e+00
4.2578090e+05,4.5197471e+06,3.8113989e+03,8.3114495e+02,2.5091080e+03,1.1870686e-01,3.3413369e+00
4.2495238e+05,4.5196553e+06,3.6563633e+03,2.4242053e+03,2.1566054e+03,1.2634427e-01,1.2903319e+00
4.2582268e+05,4.5197067e+06,3.8126966e+03,7.4053945e+02,2.3453406e+03,1.0107788e-01,3.9805555e+00
4.2570497e+05,4.5196350e+06,3.8161834e+03,9.5744971e+02,2.2161063e+03,1.1304551e-01,3.2688099e+00
4.2580771e+05,4.5196569e+06,3.7870102e+03,7.6397788e+02,2.2735877e+03,1.2308858e-01,3.9506161e+00
4.2581772e+05,4.5196909e+06,3.7863808e+03,7.3048302e+02,2.3712060e+03,1.0305793e-01,3.9690201e+00
4.2583534e+05,4.5197776e+06,3.7959172e+03,6.7416249e+02,2.5773745e+03,1.3859795e-01,3.9972367e+00
4.2573348e+05,4.5198154e+06,3.7825348e+03,9.0231927e+02,2.6982135e+03,1.3457640e-01,2.8893637e+00
