func,iter,xcen,ycen,depth,dP_mu
1.300113e+02,3,4.2638416e+05,4.5194979e+06,4.6375635e+03,5.1962152e-03
1.300456e+02,3,4.2495145e+05,4.5185458e+06,5.3929323e+03,6.1500624e-03
1.302180e+02,3,4.2657655e+05,4.5186613e+06,6.7135701e+03,5.5366281e-03
1.302236e+02,3,4.2587632e+05,4.5192163e+06,6.5342484e+03,8.1785138e-03
1.303351e+02,2,4.2596442e+05,4.5179013e+06,5.3388076e+03,3.3626217e-03
1.304417e+02,3,4.2657664e+05,4.5167622e+06,6.8873057e+03,6.9985626e-03
1.305360e+02,3,4.2585550e+05,4.5189971e+06,5.4125799e+03,7.9149037e-03
1.305662e+02,4,4.2600574e+05,4.5193581e+06,3.6849107e+03,4.2100511e-03
1.307194e+02,4,4.2687715e+05,4.5192726e+06,5.1096498e+03,5.9489736e-03
1.308096e+02,3,4.2517308e+05,4.5181401e+06,5.0106139e+03,6.5477632e-03
1.308608e+02,2,4.2564416e+05,4.5167985e+06,6.8432144e+03,9.5219678e-03
1.309831e+02,2,4.2569615e+05,4.5174003e+06,3.1004215e+03,3.0484711e-03
1.311098e+02,3,4.2572532e+05,4.5172461e+06,5.9019023e+03,4.6092172e-03
1.312644e+02,2,4.2697620e+05,4.5174443e+06,4.7125947e+03,5.6059460e-03
1.313882e+02,1,4.2721616e+05,4.5169966e+06,6.9013037e+03,8.4556863e-03
1.314520e+02,2,4.2564688e+05,4.5194101e+06,4.2967172e+03,4.7353973e-03
1.315221e+02,3,4.2533559e+05,4.5178408e+06,6.8200749e+03,5.9045720e-03
1.315514e+02,3,4.2573929e+05,4.5169467e+06,6.1629842e+03,8.7553366e-03
1.316225e+02,1,4.2483275e+05,4.5181205e+06,5.6681530e+03,5.2639265e-03
1.316868e+02,3,4.2552780e+05,4.5186589e+06,6.7929826e+03,5.9438541e-03
1.317176e+02,3,4.2493927e+05,4.5181446e+06,4.7147482e+03,3.5431651e-03
1.318251e+02,2,4.2537942e+05,4.5171525e+06,6.5619743e+03,9.3584935e-03
1.320754e+02,1,4.2558937e+05,4.5167593e+06,5.3744999e+03,5.4493104e-03
1.321137e+02,3,4.2730975e+05,4.5182478e+06,3.9791243e+03,3.1908378e-03
1.321786e+02,3,4.2531466e+05,4.5171173e+06,4.9091674e+03,5.7999042e-03
1.324233e+02,3,4.2708760e+05,4.5168571e+06,6.7255589e+03,8.2525939e-03
1.324728e+02,3,4.2696095e+05,4.5168888e+06,6.9525870e+03,7.2384787e-03
1.324900e+02,0,4.2651294e+05,4.5168344e+06,6.2748701e+03,8.8373428e-03
1.326533e+02,3,4.2626669e+05,4.5170206e+06,4.4853610e+03,3.7112602e-03
1.326910e+02,2,4.2665923e+05,4.5178875e+06,3.4573276e+03,2.1814908e-03
1.326946e+02,2,4.2624506e+05,4.5192661e+06,6.5621000e+03,8.1997488e-03
1.327013e+02,2,4.2702936e+05,4.5186069e+06,6.5470443e+03,9.7166312e-03
1.327204e+02,3,4.2749334e+05,4.5183247e+06,5.3495027e+03,4.8025497e-03
1.328031e+02,2,4.2513534e+05,4.5170168e+06,6.0266357e+03,6.8211803e-03
1.328893e+02,2,4.2541793e+05,4.5177329e+06,5.5769525e+03,3.9445629e-03
1.329920e+02,1,4.2711793e+05,4.5171929e+06,5.3477209e+03,5.0043411e-03
1.330731e+02,3,4.2646157e+05,4.5179539e+06,5.4055522e+03,3.4021077e-03
1.332463e+02,3,4.2636519e+05,4.5178043e+06,3.5845782e+03,2.1330387e-03
1.332997e+02,3,4.2662845e+05,4.5175694e+06,5.1495180e+03,7.5158136e-03
1.333220e+02,3,4.2488007e+05,4.5178339e+06,6.3286946e+03,7.7998982e-03
1.334957e+02,2,4.2698317e+05,4.5189204e+06,6.4584985e+03,8.6974801e-03
1.335207e+02,2,4.2627877e+05,4.5191188e+06,2.5592639e+03,1.2070163e-03
1.335267e+02,3,4.2727521e+05,4.5175093e+06,6.5803992e+03,9.4546167e-03
1.335820e+02,3,4.2697157e+05,4.5186196e+06,5.0057819e+03,7.3164904e-03
1.336764e+02,1,4.2619396e+05,4.5174976e+06,3.9391389e+03,5.0240952e-03
1.336805e+02,3,4.2491765e+05,4.5177858e+06,6.2905594e+03,5.9245998e-03
1.336808e+02,2,4.2517469e+05,4.5169993e+06,5.9565726e+03,7.1146270e-03
1.337279e+02,3,4.2738175e+05,4.5173110e+06,5.9871958e+03,6.1783098e-03
1.337476e+02,3,4.2510121e+05,4.5175638e+06,4.4380082e+03,3.4526702e-03
1.337969e+02,2,4.2579796e+05,4.5167836e+06,5.2983876e+03,6.6242682e-03
1.337989e+02,3,4.2670359e+05,4.5176360e+06,4.8563243e+03,6.8398262e-03
1.338601e+02,0,4.2599316e+05,4.5165242e+06,6.9624175e+03,9.2773096e-03
1.338828e+02,4,4.2728623e+05,4.5182017e+06,3.9642596e+03,3.9601880e-03
1.341123e+02,3,4.2730531e+05,4.5179468e+06,6.2862428e+03,5.3526546e-03
1.341697e+02,3,4.2650271e+05,4.5166879e+06,6.8607185e+03,9.7739427e-03
1.344155e+02,3,4.2502631e+05,4.5175379e+06,6.3432865e+03,5.8091264e-03
1.344855e+02,2,4.2550016e+05,4.5171440e+06,6.3132677e+03,5.3805813e-03
1.345695e+02,3,4.2636109e+05,4.5192226e+06,5.4022978e+03,3.7653295e-03
1.345925e+02,2,4.2487147e+05,4.5184171e+06,6.0172795e+03,6.8349224e-03
1.347149e+02,2,4.2502409e+05,4.5171417e+06,6.5762382e+03,7.7117105e-03
1.347786e+02,3,4.2659448e+05,4.5169417e+06,6.4084524e+03,5.6302341e-03
1.348029e+02,3,4.2561504e+05,4.5181920e+06,5.2293650e+03,3.1943804e-03
1.348281e+02,3,4.2604870e+05,4.5169262e+06,4.9792224e+03,4.0630494e-03
1.348356e+02,3,4.2599417e+05,4.5182415e+06,6.7237081e+03,5.0743613e-03
1.349190e+02,3,4.2551258e+05,4.5192670e+06,5.7678650e+03,6.9088751e-03
1.349233e+02,2,4.2524339e+05,4.5188358e+06,5.8512847e+03,4.6430624e-03
1.350291e+02,2,4.2686647e+05,4.5169077e+06,6.8243204e+03,9.8976200e-03
1.350300e+02,3,4.2569146e+05,4.5194649e+06,4.9396006e+03,5.5596829e-03
1.350513e+02,2,4.2746778e+05,4.5174288e+06,6.2958461e+03,7.7761374e-03
1.350808e+02,3,4.2556266e+05,4.5189567e+06,4.7508751e+03,6.4293174e-03
1.351033e+02,2,4.2629174e+05,4.5188699e+06,4.7010908e+03,7.1488391e-03
1.351296e+02,2,4.2620335e+05,4.5168373e+06,6.6316775e+03,9.9223697e-03
1.351431e+02,3,4.2700120e+05,4.5175151e+06,4.6656550e+03,5.6768784e-03
1.351570e+02,2,4.2478236e+05,4.5178114e+06,5.7816211e+03,6.1708994e-03
1.352299e+02,3,4.2707473e+05,4.5168021e+06,6.6994300e+03,8.3199780e-03
1.352754e+02,3,4.2597898e+05,4.5174322e+06,2.9980546e+03,2.8966697e-03
1.355872e+02,1,4.2664181e+05,4.5182235e+06,3.4877858e+03,4.4155515e-03
1.356199e+02,3,4.2489584e+05,4.5173985e+06,5.6329449e+03,5.6058927e-03
1.356441e+02,2,4.2649638e+05,4.5170996e+06,5.0384611e+03,6.6892949e-03
1.356909e+02,3,4.2664482e+05,4.5192534e+06,6.4438731e+03,7.6910320e-03
1.357472e+02,3,4.2664288e+05,4.5165470e+06,6.7844685e+03,7.5983551e-03
1.357499e+02,3,4.2478894e+05,4.5177650e+06,5.5162761e+03,5.3419339e-03
1.357552e+02,3,4.2746538e+05,4.5184790e+06,5.5866708e+03,4.9477390e-03
1.359519e+02,3,4.2664328e+05,4.5178811e+06,4.8188380e+03,2.9172373e-03
1.360076e+02,3,4.2527335e+05,4.5167951e+06,6.1999555e+03,7.1158832e-03
1.360446e+02,1,4.2496133e+05,4.5183387e+06,6.9430464e+03,8.0735370e-03
1.360817e+02,2,4.2747515e+05,4.5175688e+06,5.5080007e+03,5.9645682e-03
1.361384e+02,2,4.2480292e+05,4.5178228e+06,5.9474686e+03,6.8681882e-03
1.363375e+02,3,4.2675174e+05,4.5182101e+06,4.3458262e+03,6.2428147e-03
1.363637e+02,3,4.2652689e+05,4.5174972e+06,3.4125982e+03,3.3132950e-03
1.363670e+02,2,4.2562397e+05,4.5192001e+06,6.6143364e+03,7.7843814e-03
1.364869e+02,2,4.2535412e+05,4.5173816e+06,4.0783651e+03,4.8491810e-03
1.365206e+02,3,4.2551484e+05,4.5166936e+06,6.7633155e+03,9.0503880e-03
1.365277e+02,3,4.2576108e+05,4.5171458e+06,5.4528991e+03,7.7767289e-03
1.367255e+02,3,4.2642312e+05,4.5164833e+06,6.9964316e+03,9.3396538e-03
1.367843e+02,1,4.2588775e+05,4.5195093e+06,4.4592055e+03,2.9282909e-03
1.367990e+02,2,4.2712476e+05,4.5175356e+06,4.5960043e+03,5.1949345e-03
1.369108e+02,2,4.2647116e+05,4.5179564e+06,5.5023024e+03,8.8853205e-03
1.369538e+02,2,4.2592123e+05,4.5164414e+06,6.6685979e+03,7.6789028e-03
1.370286e+02,2,4.2486980e+05,4.5185941e+06,5.7134858e+03,5.3253002e-03
1.373242e+02,3,4.2579557e+05,4.5181607e+06,5.5759481e+03,3.4670989e-03
1.373547e+02,2,4.2504944e+05,4.5177975e+06,6.0159769e+03,8.2758600e-03
1.375420e+02,3,4.2597744e+05,4.5173274e+06,3.1470866e+03,3.2100300e-03
1.375913e+02,3,4.2588999e+05,4.5176867e+06,6.2507770e+03,4.4345174e-03
1.376964e+02,3,4.2577687e+05,4.5194132e+06,5.9180573e+03,6.8677967e-03
1.377480e+02,3,4.2605937e+05,4.5172687e+06,5.2776257e+03,3.6671730e-03
1.378273e+02,4,4.2573515e+05,4.5192373e+06,3.6469767e+03,4.2290244e-03
1.378534e+02,3,4.2510631e+05,4.5182845e+06,5.3954699e+03,3.7933530e-03
1.379833e+02,3,4.2496933e+05,4.5179041e+06,6.7145311e+03,6.2848880e-03
1.379959e+02,3,4.2482205e+05,4.5180054e+06,4.8745136e+03,5.2714818e-03
1.380769e+02,3,4.2551912e+05,4.5174747e+06,5.4663816e+03,7.9667578e-03
1.381075e+02,3,4.2745539e+05,4.5178365e+06,6.1117090e+03,8.2559238e-03
1.381776e+02,2,4.2603243e+05,4.5163958e+06,6.7579649e+03,8.1577602e-03
1.382493e+02,2,4.2709180e+05,4.5167354e+06,6.8619917e+03,8.4649987e-03
1.383324e+02,3,4.2624142e+05,4.5188965e+06,4.1360175e+03,6.0380087e-03
1.383752e+02,3,4.2529559e+05,4.5167876e+06,6.8120550e+03,8.8730890e-03
1.386443e+02,3,4.2593989e+05,4.5167185e+06,4.8328604e+03,5.6075410e-03
1.387081e+02,2,4.2523910e+05,4.5173098e+06,6.0962516e+03,8.6096618e-03
1.387328e+02,3,4.2571364e+05,4.5172626e+06,6.6407095e+03,5.3680864e-03
1.387793e+02,2,4.2582016e+05,4.5164932e+06,6.8953801e+03,9.2524467e-03
1.388379e+02,3,4.2519380e+05,4.5191670e+06,3.8556503e+03,3.7530745e-03
1.389051e+02,3,4.2523325e+05,4.5170092e+06,6.8767132e+03,9.5744873e-03
1.389710e+02,3,4.2660782e+05,4.5166946e+06,5.6033169e+03,5.4039190e-03
1.390790e+02,2,4.2739508e+05,4.5179217e+06,5.2546815e+03,6.6605843e-03
1.391135e+02,1,4.2762277e+05,4.5178086e+06,5.9234486e+03,6.4580263e-03
1.391205e+02,3,4.2666473e+05,4.5191423e+06,6.7257891e+03,8.8890426e-03
1.391590e+02,1,4.2683121e+05,4.5170421e+06,5.2660823e+03,6.7054741e-03
1.392800e+02,3,4.2688080e+05,4.5187190e+06,6.1118339e+03,4.5410497e-03
1.393302e+02,3,4.2731860e+05,4.5188232e+06,5.9892237e+03,5.5559979e-03
1.393821e+02,3,4.2519094e+05,4.5186588e+06,3.9699391e+03,4.5684966e-03
1.394988e+02,3,4.2671624e+05,4.5164906e+06,6.8200544e+03,7.9029720e-03
1.395401e+02,1,4.2614575e+05,4.5165837e+06,5.2670270e+03,5.9824166e-03
1.397211e+02,2,4.2705288e+05,4.5174763e+06,5.9044415e+03,8.7017790e-03
1.397331e+02,2,4.2496701e+05,4.5181848e+06,6.0541847e+03,8.0831907e-03
1.398619e+02,3,4.2673186e+05,4.5167873e+06,5.6710624e+03,5.2140951e-03
1.398718e+02,1,4.2745446e+05,4.5187789e+06,5.3449618e+03,5.2750360e-03
1.398960e+02,3,4.2491607e+05,4.5173477e+06,4.9675430e+03,4.9559788e-03
1.401252e+02,2,4.2697291e+05,4.5176287e+06,5.8509703e+03,4.2611083e-03
1.401578e+02,3,4.2639746e+05,4.5166898e+06,6.5034977e+03,9.3944586e-03
1.401710e+02,3,4.2683927e+05,4.5193443e+06,4.8217000e+03,5.6498764e-03
1.401754e+02,3,4.2658026e+05,4.5179236e+06,3.0807732e+03,3.2056017e-03
1.402232e+02,3,4.2597402e+05,4.5165225e+06,5.7730446e+03,7.1274546e-03
1.402721e+02,3,4.2677139e+05,4.5189742e+06,5.7035536e+03,4.0423779e-03
1.404190e+02,2,4.2641994e+05,4.5175349e+06,4.3959189e+03,2.7261719e-03
1.404453e+02,2,4.2621008e+05,4.5171182e+06,6.1671326e+03,4.7195908e-03
1.407032e+02,3,4.2712519e+05,4.5179202e+06,4.6590592e+03,6.0934807e-03
1.407579e+02,3,4.2579113e+05,4.5195047e+06,5.7635234e+03,5.5352012e-03
1.408007e+02,1,4.2481856e+05,4.5174123e+06,6.3261927e+03,7.2798966e-03
1.408950e+02,3,4.2552081e+05,4.5166529e+06,5.4768069e+03,6.4068619e-03
1.408977e+02,1,4.2556470e+05,4.5174240e+06,3.0946382e+03,3.4545891e-03
1.409173e+02,3,4.2634881e+05,4.5170464e+06,5.7431444e+03,8.4813657e-03
1.409453e+02,2,4.2554757e+05,4.5176273e+06,5.4995940e+03,3.6672340e-03
1.409703e+02,2,4.2552231e+05,4.5189678e+06,5.5976492e+03,3.8256713e-03
1.410065e+02,3,4.2624524e+05,4.5172513e+06,4.4522486e+03,5.9194496e-03
1.410495e+02,3,4.2595621e+05,4.5169005e+06,4.7427545e+03,3.8006857e-03
1.413160e+02,2,4.2757742e+05,4.5182191e+06,6.6785605e+03,8.3501409e-03
1.413186e+02,3,4.2665664e+05,4.5192719e+06,6.6316439e+03,7.5225439e-03
1.413867e+02,3,4.2697153e+05,4.5191267e+06,5.3718786e+03,6.9976727e-03
1.417048e+02,2,4.2646004e+05,4.5164463e+06,6.4241651e+03,8.1754236e-03
1.418476e+02,3,4.2563528e+05,4.5176363e+06,6.0190702e+03,4.1836983e-03
1.420268e+02,3,4.2614407e+05,4.5195303e+06,4.1155932e+03,2.4884013e-03
1.420496e+02,1,4.2490505e+05,4.5183207e+06,5.9677668e+03,4.9646004e-03
1.422674e+02,2,4.2624998e+05,4.5174717e+06,3.2286256e+03,2.3591393e-03
1.422830e+02,2,4.2639328e+05,4.5189852e+06,6.0855755e+03,4.3444777e-03
1.423432e+02,3,4.2719133e+05,4.5188769e+06,6.8749562e+03,8.1715370e-03
1.423750e+02,3,4.2686226e+05,4.5180306e+06,4.9934341e+03,3.0342084e-03
1.424346e+02,3,4.2502816e+05,4.5177323e+06,5.2484031e+03,3.8537067e-03
1.426029e+02,2,4.2750702e+05,4.5182685e+06,4.9219575e+03,3.9938915e-03
1.426963e+02,2,4.2576538e+05,4.5166669e+06,5.7863756e+03,5.1887944e-03
1.428462e+02,2,4.2688280e+05,4.5172103e+06,4.4448813e+03,3.6798705e-03
1.429885e+02,3,4.2749701e+05,4.5173213e+06,5.8146072e+03,6.1618757e-03
1.430682e+02,3,4.2663585e+05,4.5174586e+06,5.9650382e+03,9.4923321e-03
1.430814e+02,2,4.2567893e+05,4.5171603e+06,3.4256613e+03,2.9686539e-03
1.431160e+02,2,4.2678480e+05,4.5194778e+06,4.8551144e+03,5.0150583e-03
1.434543e+02,1,4.2505328e+05,4.5187669e+06,6.5282099e+03,8.0309279e-03
1.434940e+02,2,4.2730989e+05,4.5188986e+06,6.2987032e+03,7.2254165e-03
1.436483e+02,3,4.2503171e+05,4.5172544e+06,6.8756515e+03,9.5839458e-03
1.437409e+02,2,4.2499748e+05,4.5169629e+06,6.8279499e+03,8.3064563e-03
1.437803e+02,0,4.2506777e+05,4.5185296e+06,5.1064622e+03,3.4070947e-03
1.437939e+02,3,4.2672303e+05,4.5178637e+06,5.2833113e+03,8.2353666e-03
1.438324e+02,2,4.2592282e+05,4.5178857e+06,5.4147195e+03,8.6640865e-03
1.438350e+02,2,4.2692347e+05,4.5188875e+06,4.8540857e+03,6.9953872e-03
1.438524e+02,2,4.2719242e+05,4.5181485e+06,5.2683230e+03,7.5849208e-03
1.438571e+02,3,4.2571794e+05,4.5191049e+06,6.3628142e+03,9.1097934e-03
1.438839e+02,3,4.2768216e+05,4.5179937e+06,6.2879097e+03,6.6076622e-03
1.440224e+02,3,4.2493094e+05,4.5185560e+06,5.4056025e+03,4.0787638e-03
1.440291e+02,2,4.2643201e+05,4.5183560e+06,5.6412546e+03,9.4457279e-03
1.440370e+02,3,4.2630821e+05,4.5170023e+06,4.4740889e+03,5.5863547e-03
1.440491e+02,2,4.2671181e+05,4.5191341e+06,3.3503606e+03,1.7161371e-03
1.440611e+02,2,4.2488060e+05,4.5181068e+06,3.5411327e+03,2.9348224e-03
1.440672e+02,2,4.2704342e+05,4.5193068e+06,4.9501293e+03,5.2672326e-03
1.441594e+02,3,4.2667250e+05,4.5183627e+06,2.5346540e+03,2.2671655e-03
1.443607e+02,3,4.2625385e+05,4.5173228e+06,6.0983649e+03,4.3228049e-03
1.443619e+02,3,4.2493975e+05,4.5178145e+06,4.1571558e+03,4.5031367e-03
1.445203e+02,1,4.2552436e+05,4.5183753e+06,4.5410045e+03,6.4576850e-03
1.445246e+02,3,4.2665958e+05,4.5163793e+06,6.9681768e+03,8.0074807e-03
1.447010e+02,3,4.2551738e+05,4.5173154e+06,3.0577563e+03,3.1624462e-03
1.447295e+02,2,4.2717714e+05,4.5171284e+06,5.7744175e+03,7.5949288e-03
1.451507e+02,3,4.2513801e+05,4.5186480e+06,4.7157644e+03,2.8902062e-03
1.451617e+02,1,4.2699268e+05,4.5165591e+06,6.6440196e+03,8.0259579e-03
1.451665e+02,3,4.2518866e+05,4.5189021e+06,5.7384867e+03,7.4947747e-03
1.451784e+02,0,4.2483776e+05,4.5186308e+06,5.2295862e+03,5.7507052e-03
1.452477e+02,3,4.2765407e+05,4.5176359e+06,6.2266126e+03,6.3135774e-03
1.454473e+02,3,4.2654122e+05,4.5174950e+06,5.3664785e+03,8.2274545e-03
1.455091e+02,3,4.2564698e+05,4.5195639e+06,2.9584037e+03,1.7745549e-03
1.456159e+02,1,4.2610271e+05,4.5192195e+06,5.2210064e+03,7.5190672e-03
1.456928e+02,2,4.2548789e+05,4.5170568e+06,4.6428021e+03,5.9406524e-03
1.457054e+02,3,4.2598215e+05,4.5194485e+06,6.0806012e+03,5.3593215e-03
1.457476e+02,2,4.2645814e+05,4.5163673e+06,6.7872491e+03,9.0285845e-03
1.457720e+02,3,4.2581460e+05,4.5195804e+06,3.9979269e+03,2.4330741e-03
1.458034e+02,2,4.2582045e+05,4.5165741e+06,5.0634105e+03,5.9047176e-03
1.458524e+02,3,4.2581690e+05,4.5169384e+06,4.3476540e+03,3.4341670e-03
1.458745e+02,3,4.2487015e+05,4.5186464e+06,5.5763074e+03,6.4583483e-03
1.459430e+02,3,4.2680952e+05,4.5167430e+06,5.2281570e+03,5.6373908e-03
1.460189e+02,2,4.2648275e+05,4.5170033e+06,4.2986352e+03,4.9729386e-03
1.460842e+02,3,4.2659523e+05,4.5163463e+06,6.6976906e+03,8.1897690e-03
1.461132e+02,2,4.2544201e+05,4.5178323e+06,2.9531622e+03,3.4421488e-03
1.462237e+02,3,4.2612617e+05,4.5193749e+06,2.2732995e+03,1.8495530e-03
1.463413e+02,1,4.2561606e+05,4.5167895e+06,5.8394496e+03,8.1346500e-03
1.466277e+02,3,4.2526785e+05,4.5184395e+06,4.8412130e+03,6.6282013e-03
1.468005e+02,1,4.2543534e+05,4.5191029e+06,2.6087479e+03,1.3106867e-03
1.468030e+02,3,4.2632721e+05,4.5184909e+06,2.4325339e+03,1.2031648e-03
1.468264e+02,2,4.2522128e+05,4.5166703e+06,6.9913471e+03,7.6054089e-03
1.469203e+02,3,4.2544726e+05,4.5171280e+06,5.2077895e+03,7.1516339e-03
1.470303e+02,2,4.2575293e+05,4.5172341e+06,4.1570123e+03,2.8232981e-03
1.470511e+02,3,4.2599402e+05,4.5173493e+06,3.0096597e+03,3.2134710e-03
1.470612e+02,2,4.2528798e+05,4.5172135e+06,6.0425046e+03,8.7613164e-03
1.471010e+02,2,4.2474021e+05,4.5176672e+06,6.9693600e+03,8.2873688e-03
1.471311e+02,3,4.2722286e+05,4.5189590e+06,4.7042578e+03,5.8107514e-03
1.472343e+02,3,4.2486357e+05,4.5180843e+06,3.7705617e+03,2.7521912e-03
1.472790e+02,2,4.2717389e+05,4.5168361e+06,5.8372994e+03,6.0079787e-03
1.472907e+02,3,4.2692380e+05,4.5188611e+06,5.9112089e+03,4.2283564e-03
1.473377e+02,1,4.2564667e+05,4.5174002e+06,4.8389828e+03,6.8913756e-03
1.473771e+02,2,4.2764706e+05,4.5179505e+06,5.3069231e+03,5.1043775e-03
1.474596e+02,2,4.2707483e+05,4.5165385e+06,6.9342244e+03,8.4966883e-03
1.475077e+02,3,4.2646788e+05,4.5195703e+06,5.4404337e+03,5.8529739e-03
1.475131e+02,1,4.2681119e+05,4.5163967e+06,6.9839113e+03,8.9713938e-03
1.475993e+02,3,4.2575922e+05,4.5165231e+06,6.7305185e+03,9.6190727e-03
1.477189e+02,2,4.2544376e+05,4.5174620e+06,5.6307629e+03,8.4100826e-03
1.477300e+02,2,4.2557362e+05,4.5175221e+06,3.6332292e+03,4.6151653e-03
1.477805e+02,1,4.2675566e+05,4.5191587e+06,2.8581859e+03,3.1360486e-03
1.478446e+02,3,4.2621581e+05,4.5170630e+06,5.3111772e+03,7.7195440e-03
1.478749e+02,3,4.2676110e+05,4.5191580e+06,6.7284777e+03,9.0205658e-03
1.479030e+02,2,4.2615370e+05,4.5177588e+06,2.9467108e+03,1.8169618e-03
1.479851e+02,3,4.2487598e+05,4.5171584e+06,5.6546994e+03,6.5021109e-03
1.481341e+02,2,4.2736851e+05,4.5168285e+06,6.6455787e+03,7.7977843e-03
1.481610e+02,1,4.2660063e+05,4.5167903e+06,6.6173317e+03,5.6723921e-03
1.481705e+02,4,4.2662844e+05,4.5195754e+06,5.1238661e+03,5.0431882e-03
1.482750e+02,3,4.2728248e+05,4.5176981e+06,4.2224099e+03,4.0966784e-03
1.483082e+02,2,4.2638811e+05,4.5194450e+06,3.4413610e+03,1.8150659e-03
1.483129e+02,3,4.2605523e+05,4.5165753e+06,5.2026299e+03,6.4830387e-03
1.484863e+02,3,4.2479638e+05,4.5184345e+06,6.5347803e+03,7.6148405e-03
1.484938e+02,3,4.2484905e+05,4.5174117e+06,6.3700269e+03,5.8663327e-03
1.484992e+02,3,4.2520541e+05,4.5174169e+06,5.6143186e+03,4.1083048e-03
1.485634e+02,2,4.2634575e+05,4.5163169e+06,6.4045551e+03,6.8038392e-03
1.486665e+02,3,4.2541276e+05,4.5191889e+06,4.7029510e+03,2.8440021e-03
1.487035e+02,2,4.2722870e+05,4.5189326e+06,5.4992444e+03,7.1489645e-03
1.487978e+02,3,4.2550139e+05,4.5182563e+06,5.2879542e+03,8.0733621e-03
1.489221e+02,3,4.2679135e+05,4.5178416e+06,3.1605686e+03,2.9433353e-03
1.491902e+02,3,4.2578932e+05,4.5163615e+06,5.9088097e+03,7.0650032e-03
1.491996e+02,3,4.2491102e+05,4.5171972e+06,6.2053836e+03,5.7203672e-03
1.492050e+02,2,4.2484153e+05,4.5175633e+06,5.8614020e+03,4.9284556e-03
1.493583e+02,2,4.2617129e+05,4.5172502e+06,3.1491144e+03,2.9092695e-03
1.495342e+02,3,4.2558733e+05,4.5177027e+06,6.0556379e+03,4.0547561e-03
1.496119e+02,2,4.2566776e+05,4.5176244e+06,6.9438402e+03,5.2660618e-03
1.496868e+02,3,4.2535942e+05,4.5194249e+06,5.5530623e+03,5.6568651e-03
1.497482e+02,3,4.2655253e+05,4.5170493e+06,4.1418800e+03,3.3267563e-03
1.497829e+02,3,4.2728675e+05,4.5190904e+06,4.7572286e+03,5.1557895e-03
1.497964e+02,2,4.2642275e+05,4.5165347e+06,6.2771237e+03,5.6955511e-03
1.498790e+02,3,4.2737768e+05,4.5189995e+06,4.5841339e+03,4.6457931e-03
1.500156e+02,2,4.2649953e+05,4.5173095e+06,5.9331383e+03,4.0842169e-03
1.504025e+02,2,4.2703797e+05,4.5186315e+06,5.9107143e+03,9.1471046e-03
1.504534e+02,3,4.2503300e+05,4.5174214e+06,6.5617564e+03,9.5385826e-03
1.506028e+02,2,4.2679959e+05,4.5177848e+06,5.9039485e+03,9.6676939e-03
1.507250e+02,2,4.2734588e+05,4.5174381e+06,4.7263431e+03,4.1979744e-03
1.509312e+02,3,4.2648953e+05,4.5191584e+06,2.1965788e+03,1.0591488e-03
1.509381e+02,3,4.2479594e+05,4.5185145e+06,5.3129216e+03,4.1007910e-03
1.509716e+02,1,4.2526857e+05,4.5184298e+06,5.8736509e+03,8.8156550e-03
1.510173e+02,3,4.2517547e+05,4.5177252e+06,6.1830950e+03,4.5383648e-03
1.510862e+02,3,4.2682590e+05,4.5177460e+06,3.2897465e+03,2.3371882e-03
1.511286e+02,3,4.2514039e+05,4.5179973e+06,5.7738359e+03,3.9538096e-03
1.512709e+02,3,4.2514850e+05,4.5188412e+06,2.6748755e+03,2.2692583e-03
1.512900e+02,1,4.2586687e+05,4.5161885e+06,6.9036936e+03,8.2009702e-03
1.513700e+02,3,4.2537839e+05,4.5176596e+06,5.8648060e+03,9.0404958e-03
1.514164e+02,2,4.2636670e+05,4.5173304e+06,3.4837122e+03,3.9188128e-03
1.515889e+02,3,4.2634241e+05,4.5170639e+06,5.9942149e+03,9.3752875e-03
1.517380e+02,2,4.2500636e+05,4.5190049e+06,5.3660713e+03,6.1285187e-03
1.519062e+02,0,4.2746710e+05,4.5168485e+06,6.8479231e+03,7.7738150e-03
1.519258e+02,2,4.2712194e+05,4.5191464e+06,6.4670532e+03,7.1519014e-03
1.519840e+02,3,4.2732759e+05,4.5186569e+06,6.8813457e+03,9.5937053e-03
1.519950e+02,3,4.2694200e+05,4.5168328e+06,5.1592431e+03,5.9510458e-03
1.525117e+02,0,4.2598005e+05,4.5180292e+06,2.3284743e+03,2.3595301e-03
1.528205e+02,3,4.2667364e+05,4.5165861e+06,5.9321755e+03,7.9551855e-03
1.528500e+02,2,4.2482306e+05,4.5177643e+06,6.1759207e+03,8.3068208e-03
1.529066e+02,1,4.2512340e+05,4.5179966e+06,6.0917138e+03,9.1182396e-03
1.531367e+02,2,4.2482900e+05,4.5176561e+06,3.9649903e+03,3.6370334e-03
1.534205e+02,3,4.2729802e+05,4.5187903e+06,4.2669783e+03,2.7704884e-03
1.536929e+02,2,4.2560662e+05,4.5162390e+06,6.9505146e+03,8.8530279e-03
1.538368e+02,2,4.2562288e+05,4.5178428e+06,3.1019691e+03,1.7547309e-03
1.539584e+02,3,4.2619864e+05,4.5163468e+06,6.4077892e+03,8.8345984e-03
1.539708e+02,2,4.2728636e+05,4.5191873e+06,4.7058537e+03,4.1529189e-03
1.540018e+02,2,4.2573161e+05,4.5186898e+06,5.1367923e+03,7.9936402e-03
1.540712e+02,2,4.2515143e+05,4.5186507e+06,4.2458971e+03,2.3264291e-03
