func,iter,xcen,ycen,depth,radius,dP_mu
2.564448e+02,5,4.2700390e+05,4.5181607e+06,2.3176648e+03,1.0035072e+03,2.0587579e-03
2.564659e+02,5,4.2603528e+05,4.5194014e+06,3.8010564e+03,5.0973416e+02,7.2485253e-03
2.564728e+02,6,4.2670481e+05,4.5177108e+06,4.7456269e+03,2.0226598e+03,1.7522953e-04
2.565438e+02,4,4.2505875e+05,4.5194983e+06,3.0478387e+03,7.3719918e+02,6.3942123e-03
2.566429e+02,4,4.2595672e+05,4.5165015e+06,4.1764746e+03,1.5221014e+03,1.4552945e-03
2.566909e+02,2,4.2784517e+05,4.5185633e+06,6.7691629e+03,1.1611914e+03,2.2501437e-03
2.570543e+02,3,4.2486930e+05,4.5186539e+06,2.4774238e+03,9.4153413e+02,6.4028784e-04
2.572169e+02,2,4.2911404e+05,4.5163738e+06,5.5602646e+03,9.9670869e+02,4.3863657e-03
2.574191e+02,1,4.2728584e+05,4.5170119e+06,4.2471272e+03,8.6003334e+02,2.0473845e-03
2.575292e+02,2,4.2881018e+05,4.5157989e+06,5.4916649e+03,1.1088437e+03,3.3846186e-03
2.576418e+02,3,4.2364556e+05,4.5157872e+06,6.2734621e+03,8.5865364e+02,9.1637527e-03
2.576652e+02,2,4.2744860e+05,4.5150867e+06,4.3447821e+03,9.2120402e+02,3.6241661e-03
2.577311e+02,3,4.2555926e+05,4.5150771e+06,3.1953198e+03,5.8054179e+02,9.0414613e-03
2.577384e+02,3,4.2371599e+05,4.5165578e+06,5.0043814e+03,1.3727728e+03,1.0980076e-03
2.577689e+02,3,4.2398559e+05,4.5172071e+06,2.5768312e+03,5.6953863e+02,6.7071913e-03
2.578889e+02,3,4.2526517e+05,4.5195543e+06,5.8558563e+03,1.7069743e+03,5.9203071e-04
2.580231e+02,2,4.2409632e+05,4.5156330e+06,4.3833232e+03,1.0923322e+03,2.7340897e-03
2.580477e+02,2,4.2378127e+05,4.5184649e+06,5.6172167e+03,1.2245703e+03,2.7470870e-03
2.581923e+02,3,4.2642836e+05,4.5161679e+06,5.8632133e+03,6.6773354e+02,7.7819281e-03
2.582423e+02,2,4.2714831e+05,4.5167365e+06,4.1531004e+03,6.7884490e+02,4.1314900e-03
2.583651e+02,3,4.2626583e+05,4.5201187e+06,5.7305578e+03,1.3430792e+03,2.1794355e-03
2.585231e+02,4,4.2531885e+05,4.5181007e+06,6.2590303e+03,1.2137454e+03,5.8358640e-03
2.585775e+02,6,4.2678842e+05,4.5182436e+06,3.4481251e+03,7.7230355e+02,9.1191790e-03
2.586015e+02,4,4.2656795e+05,4.5187056e+06,5.2001578e+03,8.2543695e+02,2.9305466e-03
2.587283e+02,3,4.2497345e+05,4.5169710e+06,4.4729001e+03,1.1264821e+03,1.0056319e-03
2.590321e+02,6,4.2577275e+05,4.5186222e+06,3.3190717e+03,7.5968959e+02,8.9685080e-03
2.590361e+02,6,4.2594073e+05,4.5185717e+06,2.7399984e+03,6.8467911e+02,9.2064238e-03
2.590561e+02,3,4.2691782e+05,4.5175468e+06,6.3908851e+03,1.0166112e+03,2.3738035e-03
2.590673e+02,3,4.2783272e+05,4.5158026e+06,6.9464613e+03,9.6862544e+02,4.0401841e-03
2.592449e+02,4,4.2516866e+05,4.5186790e+06,5.6677729e+03,1.1007818e+03,6.3907559e-03
2.592698e+02,1,4.2680002e+05,4.5168441e+06,6.1458787e+03,6.8012956e+02,7.4640588e-03
2.594490e+02,4,4.2694683e+05,4.5171322e+06,2.2248943e+03,5.5730607e+02,9.9566750e-03
2.594557e+02,2,4.2567726e+05,4.5161590e+06,2.1854683e+03,7.0620462e+02,6.1551746e-03
2.596489e+02,3,4.2717711e+05,4.5198256e+06,6.1803496e+03,8.8410142e+02,5.7019376e-03
2.597056e+02,3,4.2561118e+05,4.5185116e+06,4.9989586e+03,1.2404155e+03,7.9062344e-04
2.597299e+02,4,4.2625635e+05,4.5170514e+06,4.0547539e+03,6.7099800e+02,3.5699744e-03
2.597668e+02,2,4.2751330e+05,4.5172053e+06,2.4180981e+03,1.0001258e+03,7.3412773e-04
2.597720e+02,3,4.2415594e+05,4.5178126e+06,4.5808348e+03,5.9484816e+02,8.1117659e-03
2.598769e+02,3,4.2805418e+05,4.5155081e+06,4.4420980e+03,7.6370377e+02,6.2231130e-03
2.599579e+02,3,4.2617502e+05,4.5185547e+06,3.6092562e+03,8.8952925e+02,1.0919935e-03
2.599600e+02,3,4.2446101e+05,4.5192392e+06,6.7905360e+03,8.0414939e+02,9.3910309e-03
2.600175e+02,3,4.2719466e+05,4.5156023e+06,3.9749526e+03,8.7422279e+02,5.5911916e-03
2.600286e+02,2,4.2546556e+05,4.5194968e+06,5.2660948e+03,6.0350515e+02,9.3537238e-03
2.601569e+02,2,4.2428894e+05,4.5184018e+06,5.6188634e+03,1.5207580e+03,1.9999632e-03
2.602785e+02,2,4.2396167e+05,4.5160389e+06,5.4615648e+03,1.9769125e+03,3.9705010e-04
2.606590e+02,8,4.2627140e+05,4.5187855e+06,2.5376427e+03,6.6364083e+02,9.2967217e-03
2.607509e+02,4,4.2483630e+05,4.5172860e+06,5.9810647e+03,1.1028575e+03,6.6638961e-03
2.610136e+02,0,4.2781737e+05,4.5190146e+06,3.6904220e+03,9.4388408e+02,3.9782503e-03
2.610221e+02,4,4.2652041e+05,4.5166010e+06,4.7737997e+03,2.4286411e+03,1.1703083e-04
2.610825e+02,2,4.2432216e+05,4.5150890e+06,6.5685802e+03,7.8160682e+02,8.6831925e-03
2.611538e+02,4,4.2659692e+05,4.5177457e+06,4.7521262e+03,6.7102182e+02,4.3382283e-03
2.613081e+02,3,4.2805915e+05,4.5174761e+06,2.8256771e+03,5.8777742e+02,4.7351029e-03
2.613248e+02,3,4.2823491e+05,4.5172248e+06,4.5967002e+03,2.0213115e+03,2.2367632e-04
2.613594e+02,2,4.2416850e+05,4.5169084e+06,6.9111225e+03,8.9014108e+02,5.2944826e-03
2.613638e+02,3,4.2591856e+05,4.5184210e+06,3.0071874e+03,7.4809044e+02,8.1547948e-03
2.616778e+02,4,4.2739576e+05,4.5188784e+06,6.2197373e+03,6.8210135e+02,8.6004902e-03
2.617467e+02,2,4.2797509e+05,4.5194803e+06,4.7313964e+03,8.5200390e+02,4.9372455e-03
2.618406e+02,3,4.2860833e+05,4.5186168e+06,5.6152557e+03,8.8474043e+02,7.6275031e-03
2.619383e+02,5,4.2683393e+05,4.5183083e+06,2.5077147e+03,1.4314157e+03,9.7054342e-04
2.619644e+02,4,4.2646009e+05,4.5192839e+06,6.3843746e+03,1.0774463e+03,7.8557071e-03
2.620637e+02,5,4.2553551e+05,4.5182802e+06,2.7803292e+03,9.3352048e+02,3.5750836e-03
2.621419e+02,3,4.2449615e+05,4.5192194e+06,6.1008128e+03,1.6833771e+03,1.4761081e-03
2.621598e+02,3,4.2540803e+05,4.5188166e+06,6.3401273e+03,1.1625812e+03,1.7207754e-03
2.621601e+02,5,4.2745150e+05,4.5175482e+06,6.1489076e+03,1.0134927e+03,9.4111928e-03
2.621663e+02,3,4.2879844e+05,4.5180795e+06,4.3377708e+03,8.2186134e+02,5.3609096e-03
2.621677e+02,4,4.2558533e+05,4.5175175e+06,5.6345650e+03,1.3761203e+03,3.4347529e-03
2.621773e+02,4,4.2610495e+05,4.5173641e+06,2.8375710e+03,6.2608239e+02,2.5010885e-03
2.623343e+02,6,4.2725028e+05,4.5175254e+06,3.2621838e+03,8.3123336e+02,5.7617183e-03
2.623934e+02,4,4.2634310e+05,4.5181702e+06,5.4397958e+03,9.8714440e+02,9.2204064e-03
2.624766e+02,2,4.2686979e+05,4.5171649e+06,4.3182160e+03,1.2859837e+03,5.7043567e-04
2.625348e+02,1,4.2374923e+05,4.5173351e+06,4.9407642e+03,1.7854308e+03,4.2403748e-04
2.627549e+02,2,4.2666689e+05,4.5162117e+06,3.3304318e+03,7.7721995e+02,2.2846766e-03
2.629202e+02,4,4.2653493e+05,4.5183469e+06,4.6451554e+03,1.3477624e+03,2.8685843e-03
2.631149e+02,0,4.2539241e+05,4.5156243e+06,4.4308683e+03,8.8154765e+02,2.5605442e-03
2.631150e+02,2,4.2410254e+05,4.5180372e+06,4.1945814e+03,1.0824168e+03,1.1783333e-03
2.631966e+02,3,4.2739492e+05,4.5173945e+06,2.5714124e+03,1.9952432e+03,3.9617098e-04
2.631997e+02,5,4.2699856e+05,4.5182030e+06,3.5663138e+03,1.2970867e+03,2.0499834e-03
2.632082e+02,2,4.2722956e+05,4.5156528e+06,2.8147680e+03,1.4977706e+03,5.6065720e-04
2.632471e+02,4,4.2649235e+05,4.5184974e+06,4.1119884e+03,1.7344240e+03,1.9826381e-04
2.633614e+02,6,4.2653318e+05,4.5192382e+06,2.6150021e+03,6.5064939e+02,9.9417058e-03
2.634600e+02,2,4.2794773e+05,4.5166728e+06,4.9652265e+03,8.2481102e+02,3.3835767e-03
2.634693e+02,2,4.2593246e+05,4.5177015e+06,2.9905767e+03,5.6744182e+02,3.2965296e-03
2.634746e+02,3,4.2482116e+05,4.5171237e+06,6.0231552e+03,1.8439128e+03,3.9036788e-04
2.636903e+02,3,4.2672963e+05,4.5174675e+06,4.0337907e+03,1.0408091e+03,8.9827757e-04
2.639272e+02,1,4.2423922e+05,4.5173690e+06,2.3634542e+03,1.3122573e+03,8.2593467e-04
2.640621e+02,1,4.2931381e+05,4.5174564e+06,5.9577112e+03,9.7185882e+02,5.2730116e-03
2.640644e+02,4,4.2647407e+05,4.5170585e+06,2.0708865e+03,6.8245881e+02,5.7036727e-03
2.641135e+02,2,4.2759596e+05,4.5164285e+06,6.3308981e+03,1.1128945e+03,1.9679012e-03
2.641691e+02,2,4.2750646e+05,4.5174457e+06,5.7917071e+03,9.8019692e+02,2.2398654e-03
2.641804e+02,4,4.2673163e+05,4.5197974e+06,4.4613915e+03,1.4984530e+03,1.4301255e-03
2.642495e+02,5,4.2671721e+05,4.5188292e+06,4.5081141e+03,5.9448196e+02,5.7687474e-03
2.645759e+02,2,4.2408229e+05,4.5150155e+06,5.4894345e+03,1.7145181e+03,1.0315652e-03
2.645855e+02,2,4.2689782e+05,4.5192153e+06,3.9451413e+03,5.1581753e+02,7.4833818e-03
2.646472e+02,2,4.2787426e+05,4.5173781e+06,4.6522713e+03,7.1740250e+02,4.1751823e-03
2.646629e+02,3,4.2859683e+05,4.5166606e+06,4.2769942e+03,1.4075317e+03,1.4001352e-03
2.647344e+02,4,4.2762529e+05,4.5175721e+06,2.6540015e+03,1.0807946e+03,1.6507016e-03
2.648687e+02,3,4.2619152e+05,4.5159440e+06,4.4277914e+03,7.7213508e+02,3.3110407e-03
2.649021e+02,3,4.2856076e+05,4.5160291e+06,4.9370501e+03,1.0479819e+03,4.1002025e-03
2.649066e+02,3,4.2651994e+05,4.5193144e+06,2.2542512e+03,9.7178544e+02,4.3628609e-04
2.649432e+02,4,4.2536982e+05,4.5177789e+06,6.9364479e+03,1.9629014e+03,1.6627154e-03
2.650328e+02,4,4.2473038e+05,4.5177295e+06,4.9585347e+03,5.4325094e+02,9.9891603e-03
2.650413e+02,2,4.2889475e+05,4.5171058e+06,5.3986292e+03,8.6070988e+02,8.8396154e-03
2.650707e+02,2,4.2787718e+05,4.5195308e+06,6.5024116e+03,1.3831691e+03,2.3104319e-03
2.652126e+02,4,4.2667724e+05,4.5190996e+06,5.0779936e+03,8.9429302e+02,2.2683979e-03
2.652544e+02,3,4.2526447e+05,4.5159109e+06,6.9280472e+03,7.0530756e+02,9.2986393e-03
2.653014e+02,3,4.2666709e+05,4.5193413e+06,2.0856788e+03,1.3774466e+03,1.6914583e-04
2.653331e+02,2,4.2634396e+05,4.5190625e+06,6.5139201e+03,1.0181064e+03,2.6723474e-03
2.653399e+02,7,4.2573652e+05,4.5184677e+06,3.1800407e+03,1.2060966e+03,2.1609267e-03
2.654380e+02,3,4.2942034e+05,4.5171772e+06,6.4494350e+03,2.4315182e+03,3.4659471e-04
2.655124e+02,2,4.2522041e+05,4.5151799e+06,2.1081086e+03,1.8698054e+03,3.7794820e-04
2.655288e+02,1,4.2566828e+05,4.5193449e+06,5.7739336e+03,1.1976588e+03,1.3488501e-03
2.656156e+02,5,4.2611454e+05,4.5192614e+06,3.3058007e+03,8.3177736e+02,6.7233512e-03
2.656395e+02,2,4.2743380e+05,4.5185409e+06,5.4825090e+03,7.6615645e+02,4.2926781e-03
2.656715e+02,2,4.2521010e+05,4.5186894e+06,6.9508777e+03,1.0255480e+03,3.0841175e-03
2.657127e+02,10,4.2670707e+05,4.5184319e+06,3.1000939e+03,7.4375481e+02,8.8741813e-03
2.657629e+02,0,4.2405841e+05,4.5161192e+06,3.3487481e+03,6.9980400e+02,5.3585783e-03
2.658091e+02,4,4.2764713e+05,4.5186521e+06,4.6318919e+03,9.0792363e+02,1.9858358e-03
2.658278e+02,3,4.2646338e+05,4.5195252e+06,4.8915633e+03,6.2570181e+02,6.6729645e-03
2.660244e+02,6,4.2585309e+05,4.5180487e+06,4.1524481e+03,1.5375992e+03,1.6060932e-03
2.660798e+02,1,4.2378938e+05,4.5168477e+06,6.2694184e+03,7.5873090e+02,7.7721423e-03
2.661824e+02,1,4.2487099e+05,4.5199874e+06,2.9723529e+03,1.4099825e+03,6.6619604e-04
2.662118e+02,2,4.2500294e+05,4.5166887e+06,6.7661319e+03,9.0611235e+02,3.9906605e-03
2.662750e+02,2,4.2522219e+05,4.5152041e+06,2.1516453e+03,6.0338105e+02,7.7927992e-03
2.663926e+02,5,4.2698094e+05,4.5172249e+06,5.3159261e+03,1.2812211e+03,3.7947819e-03
2.664118e+02,4,4.2706842e+05,4.5173080e+06,4.6361541e+03,1.9265212e+03,1.9483505e-04
2.664564e+02,2,4.2448191e+05,4.5154297e+06,5.1586528e+03,6.3368877e+02,9.9941876e-03
2.666344e+02,2,4.2367092e+05,4.5166995e+06,3.7228725e+03,1.1300120e+03,1.7400714e-03
2.666847e+02,4,4.2770713e+05,4.5190227e+06,2.0036977e+03,6.1744620e+02,2.7200029e-03
2.667030e+02,2,4.2728308e+05,4.5198230e+06,3.0089366e+03,6.9948782e+02,4.3359851e-03
2.667349e+02,2,4.2782798e+05,4.5156945e+06,3.6870573e+03,1.8585631e+03,4.8617005e-04
2.667366e+02,6,4.2651377e+05,4.5188151e+06,2.4700413e+03,7.8179375e+02,5.5859464e-03
2.668751e+02,4,4.2546764e+05,4.5186091e+06,6.3294423e+03,1.4257913e+03,3.6928160e-03
2.669770e+02,8,4.2732598e+05,4.5187141e+06,2.3566322e+03,7.9821967e+02,4.1518920e-03
2.669824e+02,2,4.2868583e+05,4.5176179e+06,3.4567210e+03,6.6637895e+02,6.1568135e-03
2.670255e+02,2,4.2692513e+05,4.5154442e+06,2.7985821e+03,1.3162922e+03,6.9862842e-04
2.671216e+02,1,4.2341221e+05,4.5161138e+06,6.0874270e+03,9.2641581e+02,5.7436398e-03
2.671581e+02,3,4.2540024e+05,4.5193766e+06,2.6839497e+03,2.0690900e+03,4.1194692e-04
2.671802e+02,6,4.2677249e+05,4.5186271e+06,4.8236802e+03,1.4891494e+03,2.2298823e-03
2.672163e+02,3,4.2675557e+05,4.5155796e+06,2.7326397e+03,7.1082332e+02,6.1158084e-03
2.673192e+02,2,4.2936746e+05,4.5172935e+06,6.4703378e+03,8.0739066e+02,8.5718419e-03
2.673333e+02,3,4.2880128e+05,4.5160765e+06,6.1240857e+03,1.0824963e+03,2.7062649e-03
2.673502e+02,5,4.2563313e+05,4.5176355e+06,6.0655742e+03,1.0853215e+03,7.9794506e-03
2.673555e+02,3,4.2725939e+05,4.5178284e+06,2.4265109e+03,5.1459057e+02,3.7951792e-03
2.674495e+02,3,4.2870025e+05,4.5167733e+06,3.0050240e+03,2.3360782e+03,1.6000205e-04
2.675237e+02,2,4.2922242e+05,4.5174937e+06,5.8566386e+03,7.6220991e+02,8.2436591e-03
2.675409e+02,1,4.2686820e+05,4.5199667e+06,2.5136165e+03,5.3142534e+02,6.2583622e-03
2.676368e+02,3,4.2340507e+05,4.5177670e+06,4.9512633e+03,2.0657221e+03,4.1475810e-04
2.677203e+02,5,4.2711640e+05,4.5171782e+06,5.1627284e+03,1.4512395e+03,5.3398102e-04
2.677281e+02,3,4.2664988e+05,4.5175531e+06,5.1978066e+03,7.8933537e+02,3.0953540e-03
2.679085e+02,5,4.2682995e+05,4.5181365e+06,4.7201911e+03,1.3940480e+03,4.7435201e-04
2.679432e+02,3,4.2821873e+05,4.5158001e+06,3.9992930e+03,8.5873171e+02,3.6578608e-03
2.680782e+02,2,4.2610972e+05,4.5187360e+06,6.8543093e+03,6.7272440e+02,9.7072250e-03
2.681200e+02,5,4.2634776e+05,4.5183670e+06,6.2709277e+03,1.1920323e+03,6.5384513e-03
2.681579e+02,6,4.2595052e+05,4.5180176e+06,4.5911781e+03,5.2864278e+02,7.8079149e-03
2.681678e+02,6,4.2696278e+05,4.5192498e+06,2.9232344e+03,9.6026898e+02,3.5507211e-03
2.682605e+02,3,4.2540245e+05,4.5193826e+06,4.6016510e+03,1.3720935e+03,5.5610346e-04
2.683088e+02,7,4.2578696e+05,4.5190849e+06,2.8027100e+03,6.9774314e+02,8.6367012e-03
2.683885e+02,2,4.2829733e+05,4.5168450e+06,5.5676304e+03,1.0539897e+03,6.0700537e-03
2.686322e+02,1,4.2383884e+05,4.5188271e+06,5.9876668e+03,2.2367477e+03,4.7622834e-04
2.686614e+02,2,4.2810688e+05,4.5184708e+06,3.6891415e+03,8.3882400e+02,5.5849506e-03
2.686778e+02,4,4.2531960e+05,4.5198500e+06,4.3400202e+03,1.1515128e+03,2.8736820e-03
2.687798e+02,2,4.2750534e+05,4.5154874e+06,3.4229150e+03,1.4133803e+03,6.9186652e-04
2.689113e+02,3,4.2489550e+05,4.5155389e+06,5.0814033e+03,9.1340315e+02,7.8545335e-03
2.691508e+02,3,4.2697158e+05,4.5192552e+06,4.6200288e+03,1.2659073e+03,2.9981627e-03
2.691585e+02,1,4.2340118e+05,4.5168172e+06,4.8537506e+03,1.1150893e+03,2.6468149e-03
2.691977e+02,2,4.2586621e+05,4.5197712e+06,3.1174950e+03,5.4534652e+02,4.3056279e-03
2.692944e+02,4,4.2629309e+05,4.5167817e+06,5.2267767e+03,5.5276768e+02,9.5699404e-03
2.694663e+02,9,4.2594194e+05,4.5184943e+06,3.2368397e+03,8.8184846e+02,5.6965711e-03
2.694724e+02,2,4.2437241e+05,4.5169648e+06,6.7042484e+03,1.2598189e+03,5.0084316e-03
2.696704e+02,3,4.2372038e+05,4.5182697e+06,4.6614445e+03,1.4649596e+03,7.0369279e-04
2.696931e+02,2,4.2736027e+05,4.5162000e+06,3.3108121e+03,1.4657125e+03,3.8063133e-04
2.698268e+02,3,4.2504444e+05,4.5190979e+06,6.6167277e+03,1.3439389e+03,4.0881381e-03
2.699191e+02,3,4.2495942e+05,4.5171258e+06,3.9463966e+03,7.4481764e+02,2.6032613e-03
2.701207e+02,4,4.2634592e+05,4.5185127e+06,5.9008042e+03,2.2097115e+03,9.7046037e-04
2.701329e+02,2,4.2838842e+05,4.5159531e+06,3.8274325e+03,1.5604268e+03,6.7581337e-04
2.701532e+02,3,4.2748821e+05,4.5161449e+06,2.7618915e+03,1.6790215e+03,5.1054317e-04
2.702525e+02,1,4.2401018e+05,4.5151129e+06,5.5708021e+03,2.8236239e+03,2.7336250e-04
2.703938e+02,8,4.2592519e+05,4.5187789e+06,2.6654139e+03,8.7202048e+02,4.3578486e-03
2.704532e+02,3,4.2697666e+05,4.5157934e+06,6.1889144e+03,6.7188849e+02,8.4299636e-03
2.706410e+02,2,4.2555663e+05,4.5168232e+06,6.9196305e+03,1.8664077e+03,4.4444592e-04
2.707565e+02,2,4.2507715e+05,4.5193029e+06,3.6077567e+03,6.7888679e+02,2.8150886e-03
2.708150e+02,7,4.2690329e+05,4.5176862e+06,3.6247804e+03,7.5668610e+02,9.9431345e-03
2.709195e+02,5,4.2621388e+05,4.5197171e+06,4.2032996e+03,8.9957299e+02,6.6397980e-03
2.710020e+02,1,4.2526231e+05,4.5201932e+06,3.7267467e+03,1.1247673e+03,1.0589908e-03
2.710827e+02,3,4.2701092e+05,4.5160659e+06,5.9092592e+03,6.4578403e+02,8.4082063e-03
2.711250e+02,2,4.2405613e+05,4.5156255e+06,6.2100839e+03,8.9345502e+02,4.7446011e-03
2.711467e+02,2,4.2541776e+05,4.5192280e+06,6.5760027e+03,8.3640558e+02,5.2069033e-03
2.716481e+02,2,4.2650407e+05,4.5183806e+06,2.0469341e+03,1.0207092e+03,1.8818976e-03
2.716668e+02,4,4.2365555e+05,4.5180696e+06,3.1828515e+03,9.0052776e+02,2.5950894e-03
2.722345e+02,2,4.2715129e+05,4.5170752e+06,6.9612218e+03,7.6494273e+02,6.3262724e-03
2.723127e+02,2,4.2344452e+05,4.5179847e+06,4.4072234e+03,1.0053802e+03,2.6321279e-03
2.724068e+02,6,4.2619996e+05,4.5196548e+06,3.7262398e+03,2.1443409e+03,1.1291501e-04
2.724736e+02,9,4.2651748e+05,4.5186844e+06,2.7991172e+03,7.1975265e+02,8.6301804e-03
2.727138e+02,3,4.2360516e+05,4.5154319e+06,5.9737998e+03,8.6431608e+02,8.6794200e-03
2.729745e+02,1,4.2578546e+05,4.5175347e+06,6.5633718e+03,7.8090262e+02,5.0603111e-03
2.731458e+02,2,4.2483397e+05,4.5176464e+06,6.9808455e+03,8.5168651e+02,4.9586821e-03
2.732362e+02,3,4.2371425e+05,4.5178562e+06,5.2580532e+03,8.6450308e+02,3.7684228e-03
2.732430e+02,2,4.2621398e+05,4.5189718e+06,6.5086222e+03,9.8479984e+02,2.7505971e-03
2.732953e+02,2,4.2594393e+05,4.5194176e+06,5.3007617e+03,7.4984951e+02,4.2572434e-03
2.733534e+02,3,4.2337187e+05,4.5178136e+06,4.9316632e+03,8.3253161e+02,5.4221654e-03
2.735509e+02,5,4.2652765e+05,4.5179854e+06,3.1580071e+03,7.1485290e+02,9.9628062e-03
2.740080e+02,3,4.2877306e+05,4.5170554e+06,6.4762845e+03,1.5655686e+03,8.4233642e-04
2.741167e+02,5,4.2506513e+05,4.5192851e+06,2.2674707e+03,7.0887952e+02,4.6932243e-03
2.741610e+02,4,4.2531941e+05,4.5182565e+06,4.6577619e+03,5.1091567e+02,9.0379085e-03
2.742045e+02,3,4.2789768e+05,4.5173329e+06,3.7541729e+03,1.9603586e+03,1.5798160e-04
2.742056e+02,6,4.2544519e+05,4.5183471e+06,2.5298147e+03,7.6867195e+02,5.4659130e-03
2.742390e+02,4,4.2645703e+05,4.5184795e+06,6.2278231e+03,1.0208013e+03,2.0652172e-03
2.743115e+02,2,4.2540192e+05,4.5153758e+06,6.3896026e+03,1.5509271e+03,7.6957336e-04
2.744129e+02,1,4.2440554e+05,4.5189544e+06,2.5725096e+03,5.6398611e+02,3.4613606e-03
2.747879e+02,3,4.2703331e+05,4.5154918e+06,6.0572228e+03,6.6870847e+02,8.5022617e-03
2.747908e+02,4,4.2399888e+05,4.5192323e+06,4.2503858e+03,6.2649535e+02,9.1446080e-03
2.748308e+02,2,4.2842612e+05,4.5168563e+06,3.5456080e+03,8.7936740e+02,4.2320723e-03
2.748549e+02,1,4.2761050e+05,4.5196316e+06,5.6499097e+03,1.4295216e+03,1.9926548e-03
2.749314e+02,3,4.2732200e+05,4.5165249e+06,2.0114135e+03,9.9212524e+02,1.4452255e-03
2.749319e+02,1,4.2331866e+05,4.5177307e+06,5.8520842e+03,8.2691992e+02,8.4629154e-03
2.749358e+02,2,4.2697120e+05,4.5185233e+06,5.8777888e+03,7.2561405e+02,5.1882274e-03
2.752388e+02,2,4.2420673e+05,4.5159543e+06,3.3622937e+03,5.3638344e+02,9.9740292e-03
2.752512e+02,3,4.2343603e+05,4.5168511e+06,6.6011782e+03,1.1545638e+03,2.6495992e-03
2.754163e+02,2,4.2702563e+05,4.5194080e+06,3.7243999e+03,5.2939361e+02,6.3770750e-03
2.754342e+02,4,4.2474758e+05,4.5173123e+06,6.6766914e+03,1.2763862e+03,1.3342451e-03
2.756973e+02,1,4.2846347e+05,4.5152439e+06,6.7013061e+03,1.3237775e+03,3.6308814e-03
2.758499e+02,3,4.2496814e+05,4.5193455e+06,5.8676620e+03,6.8730141e+02,7.7222948e-03
2.759959e+02,3,4.2521089e+05,4.5194929e+06,2.5028666e+03,5.8751896e+02,2.2576631e-03
2.762113e+02,2,4.2639922e+05,4.5176829e+06,5.0993563e+03,6.3925798e+02,5.2465953e-03
2.763134e+02,4,4.2566992e+05,4.5178568e+06,5.8610227e+03,6.4936305e+02,6.7681186e-03
2.764225e+02,2,4.2899570e+05,4.5183166e+06,4.9594031e+03,9.9855902e+02,2.9962557e-03
2.764875e+02,3,4.2465287e+05,4.5165682e+06,2.6025133e+03,7.9640048e+02,1.6651249e-03
2.765631e+02,5,4.2730542e+05,4.5187437e+06,4.7429199e+03,1.5058257e+03,1.9533257e-03
2.766443e+02,3,4.2831083e+05,4.5167842e+06,4.4958778e+03,1.3492124e+03,1.9983061e-03
2.766694e+02,3,4.2702952e+05,4.5162672e+06,6.0017120e+03,9.2826295e+02,2.7335464e-03
2.767179e+02,3,4.2827234e+05,4.5176952e+06,4.3381484e+03,1.2741713e+03,7.0013114e-04
2.768267e+02,2,4.2351731e+05,4.5151662e+06,6.3110667e+03,1.5868745e+03,1.4640877e-03
2.768591e+02,6,4.2583313e+05,4.5185699e+06,2.2648168e+03,6.9395648e+02,6.6097088e-03
2.768964e+02,3,4.2466665e+05,4.5200037e+06,3.3203397e+03,6.3706682e+02,6.0672584e-03
2.769281e+02,2,4.2715750e+05,4.5168085e+06,4.9399794e+03,5.4931422e+02,8.8926003e-03
2.769528e+02,2,4.2822187e+05,4.5158717e+06,3.8514496e+03,6.9472498e+02,5.7435968e-03
2.769858e+02,3,4.2750115e+05,4.5170141e+06,3.3445980e+03,5.2342009e+02,6.1484903e-03
2.770652e+02,5,4.2527223e+05,4.5185341e+06,2.4432563e+03,7.2136453e+02,6.0010987e-03
2.770688e+02,2,4.2654847e+05,4.5188390e+06,6.5057464e+03,1.9512227e+03,1.5411278e-03
2.771518e+02,3,4.2616562e+05,4.5177632e+06,2.1664360e+03,5.2506284e+02,2.5969534e-03
2.774905e+02,3,4.2762784e+05,4.5174407e+06,6.1643854e+03,7.3710171e+02,5.5658615e-03
2.775745e+02,5,4.2712271e+05,4.5162832e+06,4.8047896e+03,1.9628334e+03,8.4954653e-04
2.776206e+02,9,4.2650386e+05,4.5186675e+06,3.5891062e+03,1.0968334e+03,3.6412724e-03
2.776235e+02,4,4.2480390e+05,4.5174400e+06,3.9714362e+03,8.9569715e+02,1.4237045e-03
2.776317e+02,5,4.2522286e+05,4.5191139e+06,4.5271220e+03,8.2088554e+02,2.2384459e-03
2.776876e+02,3,4.2480868e+05,4.5174228e+06,5.2932419e+03,9.9729053e+02,7.5356245e-03
2.778154e+02,2,4.2505567e+05,4.5156606e+06,4.4210246e+03,7.1893513e+02,4.3765657e-03
2.778419e+02,3,4.2662229e+05,4.5159747e+06,6.1764477e+03,1.3544193e+03,3.7929117e-03
2.779664e+02,5,4.2589261e+05,4.5174607e+06,3.1826855e+03,8.5531851e+02,5.7412491e-03
2.779843e+02,2,4.2531865e+05,4.5190912e+06,6.6691484e+03,9.6566396e+02,3.2794170e-03
2.781315e+02,4,4.2659282e+05,4.5188485e+06,4.6522349e+03,1.4016020e+03,4.4009084e-04
2.782473e+02,1,4.2399283e+05,4.5191859e+06,6.3463654e+03,8.1335953e+02,9.6206372e-03
2.782711e+02,2,4.2701830e+05,4.5198687e+06,3.9631106e+03,5.9641443e+02,6.1471603e-03
2.784448e+02,2,4.2598074e+05,4.5186261e+06,4.4011025e+03,6.1033732e+02,4.4492945e-03
