func,iter,xcen,ycen,depth,dVol
4.165248e+02,1,4.2383859e+05,4.5170004e+06,6.7243999e+03,2.6909525e+06
4.168781e+02,0,4.2975244e+05,4.5173443e+06,3.7254187e+03,1.5719736e+06
4.170699e+02,1,4.2307694e+05,4.5175099e+06,3.2341595e+03,8.8552439e+06
4.170983e+02,0,4.2281046e+05,4.5172018e+06,5.4162938e+03,2.4464863e+06
4.171330e+02,0,4.3162447e+05,4.5175178e+06,4.4862425e+03,6.7166879e+06
4.172151e+02,0,4.2645305e+05,4.5201482e+06,3.7961668e+03,1.2266066e+07
4.176889e+02,0,4.2777593e+05,4.5213458e+06,5.9895708e+03,8.5234390e+06
4.185443e+02,1,4.2976489e+05,4.5154871e+06,3.6696318e+03,2.1673857e+06
4.185596e+02,1,4.3161977e+05,4.5186232e+06,6.5830292e+03,1.4712587e+07
4.189712e+02,1,4.2237555e+05,4.5158863e+06,2.9339674e+03,4.0728137e+06
4.194336e+02,1,4.2290585e+05,4.5195300e+06,6.1856852e+03,1.6312507e+07
4.194403e+02,1,4.2295077e+05,4.5194952e+06,6.2169427e+03,1.7199747e+07
4.197941e+02,1,4.2280330e+05,4.5183469e+06,4.0894614e+03,1.7603719e+06
4.201693e+02,1,4.2576631e+05,4.5160543e+06,6.3297015e+03,1.9345835e+06
4.208113e+02,0,4.3029395e+05,4.5178152e+06,6.3637692e+03,3.1390274e+06
4.223670e+02,1,4.3161387e+05,4.5155428e+06,5.8007911e+03,4.0540522e+06
4.223736e+02,1,4.2809103e+05,4.5214694e+06,6.7316251e+03,8.6623772e+06
4.224688e+02,1,4.2771648e+05,4.5209692e+06,6.1695520e+03,1.5418904e+07
4.226992e+02,0,4.2807737e+05,4.5201269e+06,3.1533491e+03,4.3540326e+06
4.229457e+02,0,4.2236683e+05,4.5175244e+06,5.5667479e+03,1.8008930e+07
4.230401e+02,0,4.3146756e+05,4.5190021e+06,5.9164899e+03,6.0526406e+06
4.237190e+02,1,4.3106389e+05,4.5153242e+06,4.5695140e+03,1.2431468e+07
4.246899e+02,0,4.2486541e+05,4.5209083e+06,2.1525012e+03,1.7096156e+06
4.253630e+02,0,4.3190332e+05,4.5152577e+06,5.0176440e+03,1.3530614e+07
4.262181e+02,1,4.2722552e+05,4.5204457e+06,5.6077148e+03,1.9372719e+07
4.265706e+02,3,4.2752697e+05,4.5198830e+06,2.9423571e+03,6.6176266e+06
4.271913e+02,0,4.2404316e+05,4.5200781e+06,4.0963583e+03,1.3443568e+06
4.272371e+02,1,4.2331677e+05,4.5177520e+06,4.1586697e+03,1.1536800e+06
4.272717e+02,1,4.2206003e+05,4.5181823e+06,3.7171683e+03,4.5643996e+06
4.281581e+02,0,4.3022614e+05,4.5192374e+06,5.3377495e+03,2.8151710e+06
4.282054e+02,1,4.2294241e+05,4.5159753e+06,4.7842291e+03,1.7636513e+07
4.283063e+02,0,4.2646715e+05,4.5200152e+06,3.2332931e+03,9.9482448e+06
4.284372e+02,0,4.3090005e+05,4.5183800e+06,3.8779148e+03,2.7856569e+06
4.284521e+02,1,4.2879813e+05,4.5150138e+06,4.1075967e+03,1.5116054e+06
4.284899e+02,0,4.3047388e+05,4.5156239e+06,3.6763953e+03,2.2733142e+06
4.288789e+02,0,4.2906246e+05,4.5212269e+06,6.9505442e+03,6.9257093e+06
4.298790e+02,0,4.2754227e+05,4.5150523e+06,5.8049538e+03,1.6709157e+06
4.302634e+02,0,4.2209924e+05,4.5196410e+06,6.8174962e+03,1.0861613e+07
4.306867e+02,1,4.2840305e+05,4.5185170e+06,6.0068320e+03,1.6509918e+06
4.307741e+02,0,4.3064358e+05,4.5197321e+06,6.8409671e+03,4.5249848e+06
4.310411e+02,1,4.2811989e+05,4.5210456e+06,6.8349579e+03,1.7604444e+07
4.311874e+02,0,4.3002853e+05,4.5150463e+06,3.6674959e+03,8.5652052e+06
4.312035e+02,0,4.3144059e+05,4.5153943e+06,5.5278759e+03,1.8579718e+07
4.315147e+02,1,4.3046254e+05,4.5181187e+06,5.4847168e+03,1.6845024e+07
4.317184e+02,1,4.2942468e+05,4.5150258e+06,2.9630067e+03,1.8853289e+06
4.318062e+02,1,4.3031054e+05,4.5170352e+06,5.0817267e+03,1.7668933e+07
4.326519e+02,0,4.3120740e+05,4.5154006e+06,3.4573046e+03,4.9432778e+06
4.330065e+02,0,4.3183978e+05,4.5190933e+06,6.4704960e+03,5.3691375e+06
4.333605e+02,0,4.2783191e+05,4.5209284e+06,3.7746233e+03,1.9877977e+06
4.339532e+02,1,4.2259526e+05,4.5151397e+06,2.5371562e+03,5.2066902e+06
4.347057e+02,0,4.2943594e+05,4.5200627e+06,5.1705202e+03,2.3477121e+06
4.351512e+02,1,4.2561867e+05,4.5194664e+06,3.6326944e+03,1.4760153e+07
4.351698e+02,0,4.2916323e+05,4.5157208e+06,2.3562836e+03,1.2300610e+06
4.353780e+02,1,4.2740947e+05,4.5152054e+06,4.3726020e+03,1.0204588e+06
4.364444e+02,0,4.3141465e+05,4.5188610e+06,6.8059528e+03,1.8201662e+07
4.373093e+02,0,4.2598505e+05,4.5211585e+06,5.1754683e+03,1.8607762e+06
4.377506e+02,0,4.2589405e+05,4.5204176e+06,6.8403291e+03,2.2647298e+06
4.378809e+02,0,4.3019064e+05,4.5204079e+06,5.5512140e+03,6.9726522e+06
4.386302e+02,1,4.2848559e+05,4.5201925e+06,5.4394578e+03,1.5496753e+07
4.387691e+02,1,4.2926310e+05,4.5179760e+06,4.4585296e+03,1.5334068e+07
4.389267e+02,1,4.2275910e+05,4.5199909e+06,4.9295672e+03,6.6803867e+06
4.393812e+02,1,4.2990543e+05,4.5156349e+06,4.2926132e+03,1.4242672e+07
4.395155e+02,0,4.2262273e+05,4.5201250e+06,6.0320181e+03,9.7255577e+06
4.404516e+02,1,4.2976907e+05,4.5156841e+06,6.9110420e+03,2.0797705e+06
4.410083e+02,0,4.2973880e+05,4.5210192e+06,6.4626164e+03,9.4242203e+06
4.412043e+02,0,4.2975528e+05,4.5195329e+06,4.6219513e+03,9.3744922e+06
4.414158e+02,1,4.2921696e+05,4.5150580e+06,4.1583064e+03,1.2311504e+06
4.415661e+02,0,4.2458712e+05,4.5193440e+06,5.6172391e+03,1.1720291e+06
4.417821e+02,0,4.2960785e+05,4.5206128e+06,5.8548359e+03,1.0382116e+07
4.419824e+02,0,4.2211621e+05,4.5157245e+06,3.9624678e+03,1.0118838e+07
4.421785e+02,0,4.2273797e+05,4.5205385e+06,6.8465127e+03,1.0938859e+07
4.436569e+02,1,4.2894481e+05,4.5192337e+06,4.1182787e+03,1.0785630e+07
4.437717e+02,0,4.2988615e+05,4.5201727e+06,4.2009950e+03,3.8015980e+06
4.439847e+02,1,4.2333535e+05,4.5205995e+06,5.7695914e+03,1.0663874e+07
4.444004e+02,1,4.3111021e+05,4.5161706e+06,4.7142617e+03,1.4596022e+07
4.444593e+02,1,4.3083940e+05,4.5171677e+06,2.3760480e+03,1.3974481e+06
4.447978e+02,0,4.2767541e+05,4.5218946e+06,6.0029335e+03,4.8028546e+06
4.449189e+02,0,4.2278456e+05,4.5204450e+06,5.5466041e+03,4.1791048e+06
4.450994e+02,0,4.2567783e+05,4.5213231e+06,5.1676486e+03,1.1179719e+07
4.451396e+02,1,4.3179369e+05,4.5166641e+06,5.3136630e+03,1.5879456e+07
4.452300e+02,0,4.2474055e+05,4.5205418e+06,5.2571019e+03,1.6765094e+07
4.453092e+02,1,4.2263067e+05,4.5189281e+06,4.4429339e+03,9.8296428e+06
4.463957e+02,1,4.3142090e+05,4.5188334e+06,5.4946110e+03,1.1572727e+07
4.464983e+02,0,4.2567786e+05,4.5155809e+06,2.5575611e+03,1.0801376e+07
4.472954e+02,0,4.3144732e+05,4.5196740e+06,5.0670569e+03,4.1736450e+06
4.484293e+02,0,4.2256176e+05,4.5199110e+06,6.6355531e+03,3.0024711e+06
4.498730e+02,0,4.3017834e+05,4.5162021e+06,4.7224455e+03,1.1094145e+06
4.500098e+02,0,4.3188036e+05,4.5195400e+06,5.4413712e+03,3.6705064e+06
4.500911e+02,0,4.3176800e+05,4.5161072e+06,4.1127421e+03,1.7984688e+06
4.501590e+02,0,4.2236550e+05,4.5197207e+06,4.8242057e+03,2.2484641e+06
4.508460e+02,0,4.2428875e+05,4.5209685e+06,6.6409105e+03,1.8653651e+07
4.510202e+02,0,4.2932733e+05,4.5210673e+06,5.3643583e+03,2.5418344e+06
4.512687e+02,1,4.2309235e+05,4.5170863e+06,6.5938646e+03,1.3630232e+06
4.515742e+02,1,4.2214959e+05,4.5161290e+06,6.5979091e+03,1.7228877e+06
4.521205e+02,0,4.2693547e+05,4.5220226e+06,6.9640842e+03,3.4982933e+06
4.522171e+02,0,4.3006965e+05,4.5195966e+06,4.7328857e+03,9.2235040e+06
4.526902e+02,0,4.2596543e+05,4.5212209e+06,6.3118185e+03,1.9040892e+07
4.532404e+02,0,4.2702427e+05,4.5223149e+06,6.7905900e+03,5.1884741e+06
4.533282e+02,1,4.2499702e+05,4.5203959e+06,5.0748134e+03,1.8117174e+07
4.538457e+02,0,4.2205062e+05,4.5166081e+06,4.7436689e+03,1.4146009e+07
4.539141e+02,0,4.2906976e+05,4.5156269e+06,6.1966925e+03,1.0725785e+06
4.539495e+02,1,4.2991985e+05,4.5190715e+06,5.4694431e+03,1.6299781e+07
4.548901e+02,0,4.2992595e+05,4.5212733e+06,5.7513288e+03,3.8889228e+06
4.551957e+02,0,4.2525295e+05,4.5221262e+06,6.0838973e+03,4.4506654e+06
4.552654e+02,0,4.2923444e+05,4.5203566e+06,6.1805885e+03,1.6606379e+07
4.553315e+02,0,4.2512778e+05,4.5215434e+06,3.1600909e+03,1.2732475e+06
4.566030e+02,0,4.2644044e+05,4.5212623e+06,4.4444892e+03,8.6337972e+06
4.568511e+02,1,4.2490013e+05,4.5171251e+06,2.0875796e+03,7.4059322e+06
4.573575e+02,0,4.2636851e+05,4.5222951e+06,5.8275645e+03,4.0192552e+06
4.574107e+02,0,4.2214393e+05,4.5161607e+06,2.2300132e+03,1.7738472e+06
4.577307e+02,1,4.2220424e+05,4.5191428e+06,6.5171442e+03,1.8172920e+07
4.581164e+02,0,4.3044212e+05,4.5198402e+06,4.5704772e+03,6.8608973e+06
4.584181e+02,0,4.2619727e+05,4.5213853e+06,3.9879720e+03,6.2100888e+06
4.590001e+02,0,4.2380575e+05,4.5206795e+06,6.5774415e+03,1.6449736e+06
4.597120e+02,0,4.2550588e+05,4.5208992e+06,3.9612202e+03,9.3120235e+06
4.598119e+02,0,4.3050616e+05,4.5206122e+06,4.6169546e+03,3.1806086e+06
4.608388e+02,1,4.3014200e+05,4.5204306e+06,6.3772184e+03,1.4166423e+07
4.609494e+02,0,4.2980632e+05,4.5208377e+06,6.7611089e+03,1.8060237e+06
4.613681e+02,0,4.2479276e+05,4.5214288e+06,5.4707529e+03,1.0740440e+07
4.614552e+02,0,4.2273082e+05,4.5212234e+06,6.9058892e+03,4.6120453e+06
4.617954e+02,0,4.3022103e+05,4.5188042e+06,5.8780593e+03,1.9325056e+07
4.619745e+02,0,4.3081928e+05,4.5192749e+06,2.8111670e+03,1.2395429e+06
4.621114e+02,0,4.3089128e+05,4.5207881e+06,5.1619566e+03,3.9730576e+06
4.626853e+02,0,4.2964353e+05,4.5212374e+06,5.8115131e+03,1.7398223e+06
4.637491e+02,0,4.3191328e+05,4.5204448e+06,6.8138418e+03,2.4364958e+06
4.638341e+02,0,4.3068468e+05,4.5198743e+06,6.4727611e+03,1.6197250e+07
4.641338e+02,0,4.2224972e+05,4.5194904e+06,3.1873928e+03,1.9426731e+06
4.641807e+02,0,4.3155524e+05,4.5151823e+06,2.9788899e+03,1.1436946e+06
4.656531e+02,0,4.3097366e+05,4.5212263e+06,6.8669131e+03,9.8351808e+06
4.657174e+02,0,4.2457942e+05,4.5215998e+06,6.0861110e+03,1.1548815e+07
4.661274e+02,0,4.3163394e+05,4.5206017e+06,6.6841123e+03,1.9928997e+06
4.670156e+02,1,4.2534061e+05,4.5206853e+06,2.4435873e+03,4.4039212e+06
4.676080e+02,1,4.2286422e+05,4.5201442e+06,4.8782905e+03,8.4539437e+06
4.677461e+02,0,4.3162927e+05,4.5198355e+06,6.0299627e+03,1.1454304e+07
4.678649e+02,0,4.3058413e+05,4.5192899e+06,5.7543553e+03,1.5336315e+07
4.692093e+02,1,4.2896301e+05,4.5199994e+06,5.7876420e+03,1.8300772e+07
4.696617e+02,0,4.2818156e+05,4.5220246e+06,4.7982434e+03,1.1856461e+06
4.700724e+02,1,4.2314733e+05,4.5196468e+06,4.0676164e+03,8.5524679e+06
4.706353e+02,0,4.2698896e+05,4.5151210e+06,2.0451923e+03,7.7835575e+06
4.711738e+02,0,4.3038329e+05,4.5196869e+06,4.0740975e+03,6.1947344e+06
4.714034e+02,0,4.2361219e+05,4.5215641e+06,6.8557545e+03,1.1681587e+07
4.719063e+02,0,4.3161492e+05,4.5216787e+06,6.6660254e+03,6.0444317e+06
4.730595e+02,0,4.2240775e+05,4.5209089e+06,5.3878218e+03,1.3151687e+06
4.731560e+02,0,4.3169821e+05,4.5195379e+06,3.1802523e+03,2.3964382e+06
4.736115e+02,1,4.2471805e+05,4.5158190e+06,4.1377416e+03,1.8511399e+07
4.746638e+02,0,4.2901140e+05,4.5218011e+06,4.0407585e+03,1.2925029e+06
4.752490e+02,0,4.2782926e+05,4.5175310e+06,4.2512712e+03,1.9194039e+07
4.759298e+02,0,4.2576463e+05,4.5231055e+06,6.9363806e+03,3.8579209e+06
4.764486e+02,0,4.2749227e+05,4.5221460e+06,5.3009869e+03,6.3187440e+06
4.767388e+02,0,4.3027538e+05,4.5223361e+06,5.8465245e+03,1.2095940e+06
4.768030e+02,0,4.2688847e+05,4.5216686e+06,2.6982563e+03,1.5694982e+06
4.768448e+02,0,4.3126464e+05,4.5191963e+06,2.2531124e+03,1.7484448e+06
4.770273e+02,0,4.3070527e+05,4.5213142e+06,4.6625203e+03,3.1924982e+06
4.780902e+02,0,4.2486520e+05,4.5230264e+06,6.9861895e+03,1.5704941e+06
4.785633e+02,0,4.2771746e+05,4.5233283e+06,6.5304353e+03,1.2309787e+06
4.796055e+02,0,4.2864912e+05,4.5229545e+06,6.6358891e+03,5.4581996e+06
4.796088e+02,0,4.3147091e+05,4.5199626e+06,3.9025885e+03,4.0976714e+06
4.801089e+02,2,4.2624200e+05,4.5198597e+06,2.8027131e+03,8.8517304e+06
4.804691e+02,1,4.2328061e+05,4.5168097e+06,4.4042774e+03,1.7580584e+07
4.805291e+02,0,4.2691616e+05,4.5197347e+06,2.8660093e+03,9.2431813e+06
4.810037e+02,0,4.2828426e+05,4.5218863e+06,3.2663619e+03,1.1895968e+06
4.810223e+02,0,4.2942707e+05,4.5192549e+06,3.7296750e+03,8.0497365e+06
4.811948e+02,1,4.3132802e+05,4.5166204e+06,3.2491386e+03,7.7978435e+06
4.818642e+02,0,4.2257781e+05,4.5219504e+06,6.9183946e+03,5.5444220e+06
4.819519e+02,1,4.3112397e+05,4.5170232e+06,3.5170952e+03,8.9334109e+06
4.832916e+02,0,4.3143076e+05,4.5174069e+06,2.6075069e+03,4.7519393e+06
4.837321e+02,0,4.2942881e+05,4.5223792e+06,4.6072451e+03,2.3007157e+06
4.838416e+02,0,4.3104360e+05,4.5231741e+06,5.7852406e+03,2.0565049e+06
4.849016e+02,0,4.3023790e+05,4.5245506e+06,6.1059914e+03,1.0297370e+06
4.854639e+02,0,4.3136155e+05,4.5219603e+06,4.8503059e+03,2.8463534e+06
4.858396e+02,0,4.2994578e+05,4.5153467e+06,4.9140342e+03,1.9913313e+07
4.861811e+02,1,4.2341903e+05,4.5177878e+06,2.6943627e+03,7.8362601e+06
4.869844e+02,0,4.2543387e+05,4.5233457e+06,6.6774226e+03,4.5289284e+06
4.871365e+02,0,4.3184110e+05,4.5216792e+06,5.1733564e+03,4.1531430e+06
4.874231e+02,0,4.3129376e+05,4.5205676e+06,4.8580634e+03,6.3196028e+06
4.875715e+02,0,4.2846459e+05,4.5247419e+06,6.2353041e+03,1.4483043e+06
4.877217e+02,0,4.2986206e+05,4.5223444e+06,3.9217752e+03,1.4786749e+06
4.881264e+02,0,4.3063103e+05,4.5212330e+06,3.6544901e+03,2.2076087e+06
4.886595e+02,0,4.3085978e+05,4.5211586e+06,3.1647974e+03,1.4636148e+06
4.891933e+02,0,4.2358605e+05,4.5238087e+06,6.3592176e+03,1.5556984e+06
4.896467e+02,0,4.2331729e+05,4.5222598e+06,6.0889266e+03,5.0567160e+06
4.899211e+02,0,4.3107839e+05,4.5200706e+06,2.9396019e+03,2.4624617e+06
4.907466e+02,0,4.2549703e+05,4.5227465e+06,5.3068531e+03,4.5187158e+06
4.915153e+02,0,4.2669988e+05,4.5239014e+06,5.5386068e+03,2.1818613e+06
4.923545e+02,0,4.3002586e+05,4.5207205e+06,4.5633386e+03,6.5762876e+06
4.930351e+02,0,4.3055461e+05,4.5220366e+06,4.3708691e+03,2.8588491e+06
4.931913e+02,0,4.2226511e+05,4.5208578e+06,6.7011512e+03,1.1934009e+07
4.932113e+02,0,4.2756785e+05,4.5234512e+06,5.9796319e+03,4.3273397e+06
4.935141e+02,0,4.2521670e+05,4.5234804e+06,5.6443072e+03,2.8125863e+06
4.950467e+02,0,4.2475768e+05,4.5237709e+06,6.7202105e+03,3.8271234e+06
4.950725e+02,1,4.2530647e+05,4.5210604e+06,2.4520067e+03,3.4247245e+06
4.962547e+02,0,4.2812573e+05,4.5237370e+06,5.6198653e+03,3.2906099e+06
4.968995e+02,0,4.2822414e+05,4.5228132e+06,4.8914920e+03,3.7922915e+06
4.970685e+02,0,4.2341972e+05,4.5184794e+06,4.2517549e+03,1.5227700e+07
4.982301e+02,0,4.3139068e+05,4.5229878e+06,6.9896706e+03,7.6635245e+06
4.990777e+02,0,4.3061370e+05,4.5234651e+06,6.5946327e+03,5.7925794e+06
5.005181e+02,0,4.2812796e+05,4.5243848e+06,5.3088887e+03,2.4592579e+06
5.023846e+02,0,4.3114846e+05,4.5186239e+06,4.9029418e+03,1.3013021e+07
5.026561e+02,0,4.3173489e+05,4.5246888e+06,5.7482592e+03,3.4716386e+06
5.034023e+02,0,4.2786841e+05,4.5224544e+06,4.1582977e+03,3.4240258e+06
5.034322e+02,0,4.2950615e+05,4.5230683e+06,6.9525257e+03,8.8397359e+06
5.034770e+02,0,4.2520050e+05,4.5239552e+06,3.9460084e+03,1.2059154e+06
5.036304e+02,1,4.2790995e+05,4.5178792e+06,2.8194646e+03,9.0168100e+06
5.038400e+02,0,4.2272763e+05,4.5232186e+06,5.5312111e+03,2.5456268e+06
5.045298e+02,0,4.3120848e+05,4.5211665e+06,5.9826865e+03,1.0148925e+07
5.071757e+02,1,4.2764340e+05,4.5206788e+06,2.3874721e+03,2.2691591e+06
5.087918e+02,0,4.2961024e+05,4.5212622e+06,2.6562244e+03,1.6179974e+06
5.095232e+02,0,4.2407886e+05,4.5152653e+06,2.9071772e+03,1.2077790e+07
5.101379e+02,0,4.2469821e+05,4.5232505e+06,4.4912784e+03,2.4641073e+06
5.105375e+02,1,4.2622062e+05,4.5156604e+06,3.1015970e+03,1.3460169e+07
5.117677e+02,0,4.2302510e+05,4.5243723e+06,5.4394286e+03,2.2889041e+06
5.122517e+02,0,4.3144266e+05,4.5197421e+06,6.3102133e+03,1.7046439e+07
5.129803e+02,0,4.3092047e+05,4.5213114e+06,5.9740565e+03,1.0550105e+07
5.129804e+02,0,4.3027553e+05,4.5167071e+06,2.1523184e+03,4.8845191e+06
5.153069e+02,0,4.2877121e+05,4.5210578e+06,3.8229686e+03,5.1399585e+06
5.160153e+02,0,4.2243413e+05,4.5213315e+06,6.7570167e+03,1.2430625e+07
5.161803e+02,1,4.2919596e+05,4.5172190e+06,2.8856019e+03,8.7368796e+06
5.161989e+02,0,4.2858708e+05,4.5199820e+06,4.7768178e+03,1.4664834e+07
5.165172e+02,2,4.2411074e+05,4.5186308e+06,2.2956113e+03,6.0533338e+06
5.183332e+02,0,4.3068057e+05,4.5230593e+06,5.9501522e+03,6.7889036e+06
5.184260e+02,0,4.2574548e+05,4.5229773e+06,3.8369536e+03,2.6533271e+06
5.185107e+02,0,4.2777279e+05,4.5236558e+06,6.9036967e+03,8.7441000e+06
5.195115e+02,0,4.2494466e+05,4.5244845e+06,5.8180290e+03,3.6621503e+06
5.195691e+02,0,4.3132728e+05,4.5236606e+06,2.2260934e+03,1.5009725e+06
5.207633e+02,0,4.2721460e+05,4.5247731e+06,5.7865510e+03,4.0717573e+06
5.207666e+02,0,4.3127124e+05,4.5246993e+06,4.8563023e+03,3.7170213e+06
5.209097e+02,0,4.2892161e+05,4.5156229e+06,4.5471106e+03,1.9937240e+07
5.215708e+02,0,4.2206952e+05,4.5201075e+06,4.0870550e+03,5.2200484e+06
5.228636e+02,0,4.2454641e+05,4.5218150e+06,5.8011393e+03,1.2317136e+07
5.239981e+02,0,4.3092302e+05,4.5168533e+06,2.3948458e+03,5.5506932e+06
5.241484e+02,0,4.3141726e+05,4.5216857e+06,5.3933498e+03,7.8764798e+06
5.245815e+02,0,4.2282381e+05,4.5218050e+06,5.2725561e+03,6.1919310e+06
5.263111e+02,0,4.3080973e+05,4.5238291e+06,5.2952271e+03,5.0134048e+06
5.266160e+02,0,4.2671287e+05,4.5247910e+06,5.1707107e+03,3.3990301e+06
5.266747e+02,0,4.2819588e+05,4.5215020e+06,2.7601243e+03,2.1656429e+06
5.277579e+02,0,4.2967188e+05,4.5190193e+06,4.3993781e+03,1.2922604e+07
5.288418e+02,0,4.2721296e+05,4.5247601e+06,2.6277511e+03,1.3220056e+06
5.290050e+02,0,4.2363624e+05,4.5229481e+06,5.4684111e+03,5.1946226e+06
5.294175e+02,0,4.2464635e+05,4.5216197e+06,6.0746986e+03,1.5782480e+07
5.312848e+02,0,4.3147161e+05,4.5238486e+06,5.6953349e+03,6.2718289e+06
5.317464e+02,0,4.2844000e+05,4.5190873e+06,2.1269318e+03,3.9668993e+06
5.330030e+02,0,4.2905586e+05,4.5218841e+06,3.8727644e+03,4.1703438e+06
5.330612e+02,0,4.2292625e+05,4.5224838e+06,6.5727433e+03,9.2463985e+06
5.332530e+02,0,4.2211303e+05,4.5228737e+06,3.5321641e+03,1.7649021e+06
5.340086e+02,0,4.3150607e+05,4.5207344e+06,5.1591861e+03,9.5204649e+06
5.364197e+02,0,4.2384225e+05,4.5239399e+06,5.2714628e+03,3.8899814e+06
5.364606e+02,1,4.2852308e+05,4.5167095e+06,2.7450249e+03,9.2539580e+06
5.373330e+02,0,4.3140459e+05,4.5245393e+06,6.5743220e+03,8.0330153e+06
5.381670e+02,0,4.3022422e+05,4.5235756e+06,6.5831762e+03,9.1887192e+06
5.385896e+02,0,4.2446824e+05,4.5224090e+06,3.5813507e+03,2.9359554e+06
5.388182e+02,0,4.3107611e+05,4.5221403e+06,5.0395261e+03,6.8780816e+06
5.398173e+02,0,4.3007846e+05,4.5226229e+06,5.9890682e+03,9.2760830e+06
5.414976e+02,0,4.2815985e+05,4.5168802e+06,3.7769228e+03,1.5892044e+07
5.416515e+02,0,4.2384632e+05,4.5184211e+06,4.1497881e+03,1.6788034e+07
5.441573e+02,0,4.2621357e+05,4.5223758e+06,3.1938857e+03,3.0990081e+06
5.454362e+02,0,4.3007440e+05,4.5239609e+06,3.5900174e+03,3.0909866e+06
5.459251e+02,0,4.3092085e+05,4.5245533e+06,5.9345169e+03,6.9927310e+06
5.499279e+02,0,4.2621425e+05,4.5239267e+06,6.0872178e+03,7.4945297e+06
5.512576e+02,0,4.2760660e+05,4.5210349e+06,5.3823397e+03,1.6294791e+07
5.515146e+02,0,4.3040108e+05,4.5248945e+06,6.4475966e+03,8.0578780e+06
5.515664e+02,1,4.2263178e+05,4.5169034e+06,2.2325911e+03,5.0183558e+06
5.520348e+02,0,4.2274551e+05,4.5248689e+06,5.8612238e+03,4.7755979e+06
5.521079e+02,0,4.2450893e+05,4.5217603e+06,5.5331493e+03,1.2590141e+07
5.521283e+02,0,4.2848318e+05,4.5157411e+06,3.8773446e+03,1.6272476e+07
5.579243e+02,0,4.2265366e+05,4.5198757e+06,2.1680680e+03,2.1904109e+06
5.607754e+02,0,4.3160920e+05,4.5203594e+06,4.4424782e+03,8.6358568e+06
5.611285e+02,0,4.2905461e+05,4.5192760e+06,4.2127276e+03,1.3337124e+07
5.612301e+02,0,4.2981960e+05,4.5225175e+06,6.0150104e+03,1.0842153e+07
5.614459e+02,0,4.2220071e+05,4.5182208e+06,3.0572400e+03,7.2224497e+06
5.622385e+02,1,4.2639550e+05,4.5210334e+06,5.0824749e+03,1.6922016e+07
5.623135e+02,0,4.2305874e+05,4.5185490e+06,4.0658626e+03,1.3840636e+07
5.625233e+02,0,4.3098561e+05,4.5228320e+06,5.9018806e+03,9.7019194e+06
5.629233e+02,0,4.2773042e+05,4.5182521e+06,2.1963471e+03,6.1679735e+06
5.638888e+02,0,4.2936874e+05,4.5236280e+06,3.0836990e+03,2.8185766e+06
5.656571e+02,0,4.3014671e+05,4.5211183e+06,3.8672897e+03,5.8513911e+06
5.663298e+02,0,4.2559209e+05,4.5232355e+06,6.1034808e+03,1.0069658e+07
5.665344e+02,0,4.2688643e+05,4.5227041e+06,5.4164769e+03,9.4721514e+06
5.671318e+02,0,4.2636614e+05,4.5208009e+06,4.5834919e+03,1.5416749e+07
5.673076e+02,0,4.2317526e+05,4.5214921e+06,5.7302244e+03,1.2084007e+07
5.707501e+02,1,4.2765940e+05,4.5188362e+06,2.6525686e+03,9.3594336e+06
5.718065e+02,0,4.2399542e+05,4.5218023e+06,2.3609920e+03,1.5823975e+06
5.718407e+02,0,4.2700359e+05,4.5219088e+06,5.4856790e+03,1.3324140e+07
5.721093e+02,0,4.2313838e+05,4.5184522e+06,4.5370597e+03,1.7610228e+07
5.742823e+02,1,4.2919836e+05,4.5165047e+06,3.1354898e+03,1.1696241e+07
5.743523e+02,1,4.2871245e+05,4.5205974e+06,5.4620642e+03,1.7183241e+07
5.743624e+02,0,4.2858541e+05,4.5226612e+06,6.2296072e+03,1.2658478e+07
5.749726e+02,0,4.2726403e+05,4.5223159e+06,2.4081499e+03,2.1466896e+06
5.753708e+02,0,4.2932572e+05,4.5171494e+06,2.1559157e+03,5.9830168e+06
5.756122e+02,0,4.2798225e+05,4.5223566e+06,6.9917376e+03,1.8729153e+07
5.774584e+02,0,4.2219116e+05,4.5197684e+06,5.4386102e+03,1.4731432e+07
5.783485e+02,0,4.2513878e+05,4.5219106e+06,3.3581659e+03,4.6215868e+06
5.785699e+02,0,4.2531565e+05,4.5235503e+06,3.0353790e+03,2.3520074e+06
5.789178e+02,0,4.2495445e+05,4.5226922e+06,5.1233178e+03,8.2568532e+06
5.791548e+02,0,4.3166048e+05,4.5226104e+06,6.7538635e+03,1.4348270e+07
5.800372e+02,0,4.3156615e+05,4.5156896e+06,2.2852736e+03,6.3615544e+06
5.809890e+02,0,4.2260267e+05,4.5243444e+06,3.7581134e+03,2.9269957e+06
5.817305e+02,0,4.2869200e+05,4.5232929e+06,6.3948945e+03,1.1863675e+07
5.840520e+02,0,4.2206379e+05,4.5247835e+06,6.8287360e+03,8.5079507e+06
5.848330e+02,0,4.2782423e+05,4.5224807e+06,6.0588489e+03,1.3473094e+07
5.860636e+02,0,4.2318709e+05,4.5248057e+06,3.0734794e+03,2.2774494e+06
5.883307e+02,0,4.2624131e+05,4.5223644e+06,6.6718351e+03,1.8585802e+07
5.886955e+02,0,4.3149800e+05,4.5222572e+06,5.0670760e+03,8.9466177e+06
5.887586e+02,0,4.2332525e+05,4.5236201e+06,6.6137860e+03,1.0254176e+07
