xcen,ycen,depth,Pxx,Pyy,Pzz,Pxy,Pyz,Pzx
4.2678490e+05,4.5179253e+06,4.9335997e+03,2.1975726e+07,3.3247107e+07,3.2327351e+07,6.3871895e+05,3.8598386e+06,-3.5030398e+06
4.2683164e+05,4.5179296e+06,4.9632211e+03,1.9797054e+07,3.2215366e+07,3.1930970e+07,5.5885223e+05,3.9726816e+06,-3.5058887e+06
4.2680355e+05,4.5179072e+06,4.9331224e+03,2.1463499e+07,3.2554136e+07,3.2121323e+07,6.1569511e+05,4.0037348e+06,-3.3979593e+06
4.2675555e+05,4.5179950e+06,4.8947537e+03,2.2237907e+07,3.3918659e+07,3.2501217e+07,8.2932685e+05,3.6327688e+06,-3.4378702e+06
4.2677435e+05,4.5179594e+06,4.8744655e+03,2.2311385e+07,3.3758595e+07,3.2617872e+07,9.8946242e+05,3.6319671e+06,-3.4469280e+06
4.2678383e+05,4.5179478e+06,4.9196779e+03,2.1720244e+07,3.3484672e+07,3.2418410e+07,7.3537169e+05,3.7608200e+06,-3.5169373e+06
4.2683619e+05,4.5179513e+06,4.9599612e+03,1.8878970e+07,3.1663180e+07,3.1856777e+07,5.1715632e+05,3.9929244e+06,-3.3491857e+06
4.2676419e+05,4.5179300e+06,4.8992203e+03,2.2474557e+07,3.2667031e+07,3.2271382e+07,7.3353642e+05,3.9498749e+06,-3.1981339e+06
4.2680617e+05,4.5179103e+06,4.9192536e+03,2.1144940e+07,3.2613880e+07,3.2365169e+07,7.7315627e+05,3.8521684e+06,-3.4155646e+06
4.2680460e+05,4.5179570e+06,4.9466378e+03,2.1147923e+07,3.3296144e+07,3.2109046e+07,5.7328719e+05,3.8250972e+06,-3.5753168e+06
4.2681879e+05,4.5179385e+06,4.9294585e+03,2.1322370e+07,3.2449640e+07,3.2158245e+07,5.8949006e+05,3.9423278e+06,-3.4131496e+06
4.2679570e+05,4.5179154e+06,4.8767696e+03,2.1408933e+07,3.2997271e+07,3.2175312e+07,1.1067156e+06,3.8686849e+06,-3.3655351e+06
4.2678550e+05,4.5179033e+06,4.9105416e+03,2.2323576e+07,3.3224267e+07,3.2550670e+07,7.8547795e+05,3.7994471e+06,-3.4566392e+06
4.2679573e+05,4.5179274e+06,4.9383528e+03,2.1740885e+07,3.3256381e+07,3.2355004e+07,6.0808347e+05,3.8414546e+06,-3.5495635e+06
4.2678127e+05,4.5179339e+06,4.8958512e+03,2.2324641e+07,3.3393959e+07,3.2510107e+07,8.4670302e+05,3.7631838e+06,-3.4407726e+06
4.2679186e+05,4.5178915e+06,4.9781689e+03,2.0020437e+07,3.1361588e+07,3.1794050e+07,3.6079687e+05,4.2317719e+06,-3.1776129e+06
4.2683012e+05,4.5179258e+06,4.9108565e+03,1.9180904e+07,3.1739192e+07,3.2114800e+07,8.9891332e+05,3.9095888e+06,-3.2853156e+06
4.2678221e+05,4.5179369e+06,4.9107208e+03,2.1251860e+07,3.2973984e+07,3.2202013e+07,8.0996870e+05,3.8501909e+06,-3.3641006e+06
4.2680944e+05,4.5179192e+06,4.9498903e+03,2.1467897e+07,3.2022807e+07,3.1960556e+07,4.4163233e+05,4.1072334e+06,-3.3276760e+06
4.2687186e+05,4.5179671e+06,4.9993482e+03,1.7140404e+07,3.1397770e+07,3.1647307e+07,4.3514076e+05,3.9619144e+06,-3.5363147e+06
4.2683666e+05,4.5179020e+06,4.9672245e+03,1.9657129e+07,3.1603137e+07,3.1922203e+07,4.7645568e+05,4.0995332e+06,-3.3876670e+06
4.2679842e+05,4.5179134e+06,4.9686277e+03,2.1666008e+07,3.2512946e+07,3.2346340e+07,3.4242457e+05,3.9707974e+06,-3.4557674e+06
4.2677408e+05,4.5179298e+06,4.8777763e+03,2.2024733e+07,3.2625007e+07,3.2456645e+07,9.1914845e+05,3.8376737e+06,-3.1963782e+06
4.2677189e+05,4.5178983e+06,4.9552632e+03,2.0304646e+07,3.1646131e+07,3.1962667e+07,5.1284697e+05,4.1325473e+06,-3.1248568e+06
4.2681866e+05,4.5179657e+06,4.9888107e+03,1.8232251e+07,3.0769534e+07,3.1594844e+07,1.9041715e+05,4.1662703e+06,-3.0897845e+06
4.2678860e+05,4.5178746e+06,4.9682957e+03,2.0523111e+07,3.0946187e+07,3.1856768e+07,3.5653826e+05,4.2922212e+06,-3.0526145e+06
4.2681697e+05,4.5178679e+06,4.9072294e+03,2.0906467e+07,3.1689632e+07,3.2333600e+07,8.5491659e+05,3.9711300e+06,-3.2359897e+06
4.2681632e+05,4.5179358e+06,4.9331485e+03,2.0413340e+07,3.2382230e+07,3.2078106e+07,6.7456824e+05,3.9222162e+06,-3.4043248e+06
4.2682799e+05,4.5179049e+06,4.9571635e+03,2.0691902e+07,3.1658864e+07,3.1928092e+07,4.2955851e+05,4.1449531e+06,-3.3299177e+06
4.2683932e+05,4.5179160e+06,4.9611549e+03,1.8959183e+07,3.1549105e+07,3.1857962e+07,6.0618399e+05,4.0478071e+06,-3.3806440e+06
4.2679834e+05,4.5179156e+06,4.9248603e+03,2.1502561e+07,3.2666828e+07,3.2293404e+07,6.8024836e+05,3.9061845e+06,-3.3934583e+06
4.2679951e+05,4.5179411e+06,4.9419058e+03,2.1475069e+07,3.3287438e+07,3.2246064e+07,5.9460667e+05,3.8312995e+06,-3.5629469e+06
4.2684044e+05,4.5180239e+06,4.9703360e+03,1.7280385e+07,3.1773290e+07,3.1989260e+07,4.3970378e+05,3.7607259e+06,-3.3845749e+06
4.2671944e+05,4.5177556e+06,5.0823132e+03,1.6172513e+07,2.6984066e+07,3.0569959e+07,-2.0539348e+05,5.1835284e+06,-2.1259454e+06
4.2683373e+05,4.5179259e+06,4.9613305e+03,1.8094081e+07,3.0990226e+07,3.1762223e+07,5.9572769e+05,4.0794035e+06,-3.2262976e+06
4.2674728e+05,4.5178049e+06,4.9752983e+03,1.9688271e+07,2.9375621e+07,3.1261043e+07,3.5466683e+05,4.7218100e+06,-2.5503071e+06
4.2682854e+05,4.5179303e+06,4.9939261e+03,1.8152046e+07,3.0515594e+07,3.1519137e+07,2.8300569e+05,4.2452101e+06,-3.1365944e+06
4.2684726e+05,4.5178865e+06,5.0432998e+03,1.5383936e+07,2.8940981e+07,3.1022378e+07,2.0249485e+05,4.4958211e+06,-2.9939093e+06
4.2682106e+05,4.5179153e+06,4.9630025e+03,1.9204562e+07,3.1351463e+07,3.1878855e+07,4.9231909e+05,4.0993623e+06,-3.2515271e+06
4.2678459e+05,4.5178920e+06,4.9710450e+03,2.0659766e+07,3.1452005e+07,3.1919144e+07,3.5448692e+05,4.2050923e+06,-3.1572622e+06
4.2677686e+05,4.5178931e+06,4.9325647e+03,2.0984151e+07,3.1499215e+07,3.2019299e+07,5.8850417e+05,4.1476063e+06,-3.0600884e+06
4.2678371e+05,4.5178991e+06,5.0079053e+03,1.8040422e+07,3.0300415e+07,3.1435436e+07,2.1378454e+05,4.3686370e+06,-2.9456655e+06
4.2677907e+05,4.5179308e+06,5.0813565e+03,1.5238860e+07,2.8194599e+07,3.0655746e+07,-4.0436704e+05,4.7554513e+06,-2.5040829e+06
4.2677162e+05,4.5177998e+06,5.0094272e+03,1.8945275e+07,2.8350001e+07,3.1010021e+07,7.1225394e+04,4.9164181e+06,-2.4663807e+06
4.2680821e+05,4.5178822e+06,4.9227950e+03,2.0520330e+07,3.1644245e+07,3.2206615e+07,7.5128440e+05,4.0090416e+06,-3.2136020e+06
4.2682923e+05,4.5179319e+06,4.9566244e+03,1.9101594e+07,3.1770195e+07,3.1931707e+07,5.9228117e+05,3.9857522e+06,-3.3704018e+06
4.2681027e+05,4.5179087e+06,4.9553397e+03,2.0177237e+07,3.1727872e+07,3.1951283e+07,5.1048937e+05,4.0916992e+06,-3.2838600e+06
4.2685229e+05,4.5179216e+06,4.9723204e+03,1.7587867e+07,3.1294203e+07,3.1782511e+07,6.3727495e+05,4.0197305e+06,-3.3984569e+06
4.2681675e+05,4.5178976e+06,4.9728409e+03,1.8726568e+07,3.0728962e+07,3.1673878e+07,4.7000911e+05,4.2256840e+06,-3.1235065e+06
4.2677829e+05,4.5178893e+06,5.0818319e+03,1.5623659e+07,2.8427504e+07,3.0711822e+07,-2.7501328e+05,4.7617010e+06,-2.6076007e+06
4.2682253e+05,4.5179851e+06,4.9683673e+03,1.8216148e+07,3.1470481e+07,3.1890263e+07,3.9859641e+05,3.9332779e+06,-3.2449775e+06
4.2668161e+05,4.5176789e+06,5.1568667e+03,1.3658607e+07,2.4289633e+07,2.9753900e+07,-6.2358214e+05,5.7906533e+06,-1.5238995e+06
4.2676490e+05,4.5178305e+06,5.0053324e+03,1.8193987e+07,2.9075872e+07,3.1209535e+07,2.1175965e+05,4.6737504e+06,-2.6061135e+06
4.2670166e+05,4.5177471e+06,5.0828921e+03,1.6057553e+07,2.6449056e+07,3.0302177e+07,-2.5012923e+05,5.3439206e+06,-1.9166608e+06
4.2676062e+05,4.5178876e+06,5.0593750e+03,1.6415752e+07,2.8734964e+07,3.0795434e+07,-1.1937833e+05,4.7269713e+06,-2.5835724e+06
4.2682457e+05,4.5178675e+06,5.0454160e+03,1.5842158e+07,2.8833166e+07,3.1019489e+07,1.4870484e+05,4.5755488e+06,-2.8851035e+06
4.2680272e+05,4.5178945e+06,4.9874933e+03,1.8539040e+07,3.0497527e+07,3.1575702e+07,3.4746256e+05,4.3055212e+06,-3.0359538e+06
4.2674170e+05,4.5178031e+06,5.0485661e+03,1.7736270e+07,2.8463800e+07,3.1015496e+07,-5.3431675e+04,4.8664367e+06,-2.4760292e+06
4.2676227e+05,4.5178402e+06,5.0271701e+03,1.6813235e+07,2.8816472e+07,3.1068984e+07,1.6527584e+05,4.6725370e+06,-2.5829612e+06
4.2668015e+05,4.5179559e+06,5.0848222e+03,1.5711723e+07,3.0764058e+07,3.1041500e+07,-1.6364532e+05,4.3551869e+06,-2.7548497e+06
4.2675032e+05,4.5179687e+06,5.1565480e+03,1.2358084e+07,2.6701251e+07,3.0015262e+07,-9.6974919e+05,5.0278178e+06,-2.1200636e+06
4.2678891e+05,4.5178395e+06,5.0047197e+03,1.8704382e+07,2.9007663e+07,3.1164633e+07,1.3554026e+05,4.7125812e+06,-2.6699157e+06
4.2674135e+05,4.5178410e+06,5.0533831e+03,1.6413896e+07,2.7929856e+07,3.0777810e+07,-1.4834521e+05,4.8927741e+06,-2.3018296e+06
4.2672072e+05,4.5177508e+06,5.1112896e+03,1.3170498e+07,2.6089357e+07,3.0177021e+07,-1.6665160e+05,5.2599328e+06,-1.9942165e+06
4.2677874e+05,4.5178624e+06,5.0085243e+03,1.8659898e+07,2.9963507e+07,3.1407341e+07,1.8123227e+05,4.4992097e+06,-2.8648904e+06
4.2681714e+05,4.5178802e+06,5.0035037e+03,1.7485146e+07,2.9962232e+07,3.1403568e+07,3.5301816e+05,4.3738478e+06,-3.0213050e+06
4.2676997e+05,4.5178116e+06,5.0450072e+03,1.6883387e+07,2.8151478e+07,3.0871344e+07,7.5465328e+04,4.8436762e+06,-2.5236401e+06
4.2677224e+05,4.5178917e+06,5.1008935e+03,1.4775029e+07,2.8083248e+07,3.0565154e+07,-3.6821161e+05,4.8147254e+06,-2.5374590e+06
4.2680769e+05,4.5179286e+06,4.9995581e+03,1.7953776e+07,3.0167263e+07,3.1444148e+07,1.9496173e+05,4.3137598e+06,-2.9664909e+06
4.2666495e+05,4.5177282e+06,5.1771711e+03,1.2488814e+07,2.4761512e+07,2.9708687e+07,-6.9186329e+05,5.6461976e+06,-1.5851793e+06
4.2673790e+05,4.5178510e+06,5.0783778e+03,1.5413649e+07,2.7827949e+07,3.0650135e+07,-2.4209543e+05,4.9037943e+06,-2.3171714e+06
4.2658419e+05,4.5176419e+06,5.2121139e+03,1.1534399e+07,2.3195685e+07,2.9162489e+07,-8.4219470e+05,6.1061514e+06,-1.0019861e+06
4.2672195e+05,4.5178483e+06,5.1010819e+03,1.6061048e+07,2.7175478e+07,3.0217835e+07,-4.9193460e+05,5.1819549e+06,-2.1387356e+06
4.2676181e+05,4.5178478e+06,5.0817958e+03,1.5019244e+07,2.7660282e+07,3.0567430e+07,-1.8822383e+05,4.9112737e+06,-2.4001595e+06
4.2675052e+05,4.5178735e+06,5.0810644e+03,1.5065134e+07,2.8743584e+07,3.0808189e+07,-9.3625251e+04,4.6767147e+06,-2.6141869e+06
4.2673876e+05,4.5177781e+06,5.0920752e+03,1.5383578e+07,2.7313071e+07,3.0586163e+07,-1.6633709e+05,5.0650842e+06,-2.3079421e+06
4.2676230e+05,4.5178532e+06,5.0397339e+03,1.6424946e+07,2.8873382e+07,3.1014942e+07,9.9655534e+04,4.6582592e+06,-2.6149052e+06
4.2668801e+05,4.5178297e+06,5.0985001e+03,1.5527447e+07,2.8012426e+07,3.0479838e+07,-2.8941485e+05,4.9981515e+06,-2.2252918e+06
4.2672739e+05,4.5179154e+06,5.1384470e+03,1.2935675e+07,2.6389242e+07,3.0059547e+07,-8.4691471e+05,5.1405677e+06,-1.9447813e+06
4.2678891e+05,4.5178395e+06,5.0047197e+03,1.8704382e+07,2.9007663e+07,3.1164633e+07,1.3554026e+05,4.7125812e+06,-2.6699157e+06
4.2668962e+05,4.5178773e+06,5.1070960e+03,1.4435152e+07,2.5110705e+07,2.9993900e+07,-1.0139529e+06,5.4480188e+06,-1.3644688e+06
4.2669842e+05,4.5177981e+06,5.1196659e+03,1.2711398e+07,2.5060588e+07,2.9897076e+07,-5.7196374e+05,5.4391153e+06,-1.5585602e+06
4.2671390e+05,4.5177905e+06,5.1058897e+03,1.5306936e+07,2.7255353e+07,3.0531281e+07,-3.3520051e+05,5.1067089e+06,-2.1958383e+06
4.2664320e+05,4.5177291e+06,5.1561723e+03,1.2724666e+07,2.4741471e+07,2.9612847e+07,-5.7198875e+05,5.6665811e+06,-1.4347735e+06
4.2673825e+05,4.5178431e+06,5.0784744e+03,1.5606550e+07,2.8093493e+07,3.0695577e+07,-1.4641199e+05,4.8543300e+06,-2.4149553e+06
4.2671031e+05,4.5177741e+06,5.1063098e+03,1.5121300e+07,2.6710188e+07,3.0261232e+07,-3.2341535e+05,5.2530409e+06,-2.0561365e+06
4.2668900e+05,4.5177613e+06,5.1732505e+03,1.2412000e+07,2.5840341e+07,2.9983801e+07,-5.1629817e+05,5.3513344e+06,-1.9576581e+06
4.2664630e+05,4.5177359e+06,5.2214544e+03,1.1065553e+07,2.3980206e+07,2.9359331e+07,-9.6565122e+05,5.8091588e+06,-1.4058672e+06
4.2667824e+05,4.5178036e+06,5.1243941e+03,1.2535801e+07,2.5046769e+07,2.9765358e+07,-5.7734711e+05,5.4698126e+06,-1.4833701e+06
4.2660601e+05,4.5176723e+06,5.2226701e+03,1.1107598e+07,2.3447238e+07,2.9188284e+07,-8.7397266e+05,6.0048461e+06,-1.1685859e+06
4.2665993e+05,4.5178410e+06,5.1667832e+03,1.3224673e+07,2.5034951e+07,2.9577838e+07,-1.0494982e+06,5.5964209e+06,-1.4505567e+06
4.2670743e+05,4.5178409e+06,5.1389702e+03,1.3230018e+07,2.5317418e+07,2.9947676e+07,-8.0948732e+05,5.3884705e+06,-1.6734981e+06
4.2672512e+05,4.5178243e+06,5.0970962e+03,1.4642465e+07,2.7297028e+07,3.0440097e+07,-2.7110095e+05,5.0292668e+06,-2.2026949e+06
4.2665282e+05,4.5177633e+06,5.1833764e+03,1.2220712e+07,2.4050577e+07,2.9581425e+07,-9.9729937e+05,5.7481512e+06,-1.2942936e+06
4.2672498e+05,4.5178065e+06,5.0911537e+03,1.5406033e+07,2.7738208e+07,3.0623948e+07,-1.9985609e+05,4.9806980e+06,-2.3227668e+06
4.2658144e+05,4.5177852e+06,5.2693622e+03,1.1125986e+07,2.5675749e+07,2.9223137e+07,-1.1466903e+06,5.6832211e+06,-1.6445145e+06
4.2672643e+05,4.5179056e+06,5.1359886e+03,1.3262351e+07,2.6419485e+07,3.0045896e+07,-8.1691871e+05,5.1657727e+06,-1.9559863e+06
4.2673730e+05,4.5178069e+06,5.0699273e+03,1.5924374e+07,2.7375243e+07,3.0550782e+07,-1.5331067e+05,5.0481557e+06,-2.2262491e+06
4.2662576e+05,4.5178181e+06,5.2148006e+03,1.0637824e+07,2.2481508e+07,2.9107502e+07,-1.5129405e+06,5.9902850e+06,-7.5882641e+05
4.2669804e+05,4.5178039e+06,5.1212392e+03,1.3350244e+07,2.5880462e+07,3.0092566e+07,-4.9795912e+05,5.2989977e+06,-1.7867067e+06
4.2658843e+05,4.5176763e+06,5.2939454e+03,9.1612471e+06,2.3132235e+07,2.9080744e+07,-1.2204569e+06,6.0470186e+06,-1.1889236e+06
4.2663104e+05,4.5177103e+06,5.2277664e+03,1.0840913e+07,2.4049627e+07,2.9328152e+07,-8.4764852e+05,5.8156821e+06,-1.4241788e+06
4.2673014e+05,4.5178545e+06,5.0769251e+03,1.5719641e+07,2.8332167e+07,3.0752305e+07,-1.3707400e+05,4.7960715e+06,-2.4317326e+06
4.2670392e+05,4.5178054e+06,5.1179575e+03,1.4036555e+07,2.6145195e+07,3.0064413e+07,-4.9571085e+05,5.3111815e+06,-1.8666641e+06
4.2660080e+05,4.5176580e+06,5.3223990e+03,7.1044768e+06,2.2756594e+07,2.8896954e+07,-9.9537763e+05,5.9903581e+06,-1.3177633e+06
4.2665660e+05,4.5177400e+06,5.2600906e+03,1.0349105e+07,2.4377905e+07,2.9356083e+07,-1.0149893e+06,5.7336675e+06,-1.6773515e+06
4.2663339e+05,4.5177473e+06,5.2343098e+03,1.0437332e+07,2.4196929e+07,2.9410076e+07,-1.0033635e+06,5.7377866e+06,-1.4293009e+06
4.2663305e+05,4.5177367e+06,5.2158019e+03,1.1403767e+07,2.3822175e+07,2.9289053e+07,-9.9836873e+05,5.8679337e+06,-1.2881842e+06
4.2661729e+05,4.5178092e+06,5.2904440e+03,1.0417517e+07,2.3621495e+07,2.8800739e+07,-1.5760653e+06,5.9989198e+06,-1.2800977e+06
4.2665590e+05,4.5178164e+06,5.2318806e+03,1.1124263e+07,2.3842200e+07,2.9232838e+07,-1.3090624e+06,5.7995325e+06,-1.3370480e+06
4.2665360e+05,4.5177629e+06,5.2028316e+03,1.1496737e+07,2.4839275e+07,2.9597033e+07,-8.2208994e+05,5.5957184e+06,-1.5950646e+06
4.2661661e+05,4.5177245e+06,5.2461447e+03,9.9855229e+06,2.2879377e+07,2.9061347e+07,-1.1813138e+06,6.0207841e+06,-1.0565340e+06
4.2665076e+05,4.5177578e+06,5.2231774e+03,1.1294007e+07,2.4760477e+07,2.9543501e+07,-9.3467179e+05,5.6458988e+06,-1.6171810e+06
4.2657596e+05,4.5177477e+06,5.2886199e+03,1.0142893e+07,2.4137216e+07,2.9046320e+07,-1.3600682e+06,5.9385620e+06,-1.2894043e+06
4.2664917e+05,4.5178007e+06,5.2207419e+03,1.1346562e+07,2.4192506e+07,2.9333179e+07,-1.1811722e+06,5.7531099e+06,-1.3832302e+06
4.2667024e+05,4.5177777e+06,5.1729825e+03,1.2583237e+07,2.5309640e+07,2.9767676e+07,-7.3507568e+05,5.5117208e+06,-1.6853228e+06
4.2663512e+05,4.5178069e+06,5.2132806e+03,1.1018967e+07,2.3281218e+07,2.9228538e+07,-1.3223432e+06,5.8727036e+06,-1.0390903e+06
4.2660199e+05,4.5177762e+06,5.2155240e+03,1.1371866e+07,2.4458609e+07,2.9474117e+07,-1.1269137e+06,5.7324888e+06,-1.2472220e+06
4.2655405e+05,4.5176826e+06,5.3725014e+03,7.3678674e+06,2.2072544e+07,2.8550067e+07,-1.7115677e+06,6.3251787e+06,-9.5752254e+05
4.2659963e+05,4.5176815e+06,5.2763633e+03,9.2482663e+06,2.3018432e+07,2.8944523e+07,-1.0560535e+06,6.0511780e+06,-1.1820991e+06
4.2667451e+05,4.5178062e+06,5.1712803e+03,1.2472097e+07,2.5470034e+07,2.9759019e+07,-7.6229999e+05,5.4531063e+06,-1.7117545e+06
4.2664780e+05,4.5178025e+06,5.2273754e+03,1.1475669e+07,2.4370372e+07,2.9257677e+07,-1.1746296e+06,5.7610264e+06,-1.4489351e+06
4.2658973e+05,4.5177045e+06,5.3076122e+03,8.4834316e+06,2.3531541e+07,2.9004275e+07,-1.1478321e+06,5.9257984e+06,-1.3452414e+06
4.2663888e+05,4.5177187e+06,5.3337663e+03,8.4151839e+06,2.3475490e+07,2.8936217e+07,-1.3105650e+06,5.9526055e+06,-1.5955282e+06
4.2662924e+05,4.5177390e+06,5.2346025e+03,1.0315158e+07,2.4150331e+07,2.9418796e+07,-9.8331398e+05,5.7444197e+06,-1.4086554e+06
4.2653311e+05,4.5176311e+06,5.3050926e+03,9.8257501e+06,2.2368147e+07,2.8595161e+07,-1.3209169e+06,6.4071782e+06,-8.2743707e+05
4.2659825e+05,4.5177716e+06,5.3176299e+03,9.8552664e+06,2.3060956e+07,2.8603837e+07,-1.6514401e+06,6.1635617e+06,-1.1692093e+06
4.2663941e+05,4.5177733e+06,5.2708902e+03,1.0108143e+07,2.3765473e+07,2.9129429e+07,-1.3032187e+06,5.8628768e+06,-1.4114560e+06
4.2665246e+05,4.5177888e+06,5.2068463e+03,1.1555857e+07,2.5186330e+07,2.9708824e+07,-9.2540873e+05,5.5156109e+06,-1.6488632e+06
4.2660030e+05,4.5177348e+06,5.2724657e+03,9.5091812e+06,2.3668764e+07,2.9090877e+07,-1.1433084e+06,5.8881253e+06,-1.2800058e+06
4.2660116e+05,4.5177147e+06,5.2814195e+03,9.4865583e+06,2.3571664e+07,2.9074547e+07,-1.1515131e+06,5.9364417e+06,-1.3037224e+06
4.2655916e+05,4.5177852e+06,5.2323026e+03,1.1608667e+07,2.4772464e+07,2.9407418e+07,-1.3148750e+06,5.7819239e+06,-1.1521321e+06
4.2662366e+05,4.5177711e+06,5.2598032e+03,1.0233496e+07,2.2883022e+07,2.8873580e+07,-1.4166046e+06,6.0664930e+06,-1.0632827e+06
4.2662506e+05,4.5177102e+06,5.2351592e+03,1.0603935e+07,2.3611033e+07,2.9179557e+07,-9.4013104e+05,5.9121890e+06,-1.2987791e+06
4.2662164e+05,4.5177533e+06,5.2440640e+03,1.0279551e+07,2.3278130e+07,2.9102616e+07,-1.2082696e+06,5.9417815e+06,-1.1480699e+06
4.2654434e+05,4.5178270e+06,5.2015331e+03,1.2225940e+07,2.4879802e+07,2.9662174e+07,-1.4470117e+06,5.6939434e+06,-9.4492481e+05
4.2656312e+05,4.5177466e+06,5.2761616e+03,9.6834893e+06,2.3488108e+07,2.9219401e+07,-1.4741426e+06,5.9556991e+06,-9.9767231e+05
4.2660604e+05,4.5176946e+06,5.2689775e+03,9.4998546e+06,2.3220049e+07,2.9008440e+07,-1.0489727e+06,6.0015017e+06,-1.2259012e+06
4.2665316e+05,4.5177902e+06,5.2149044e+03,1.1343355e+07,2.4689025e+07,2.9472116e+07,-9.9881262e+05,5.6395978e+06,-1.5451535e+06
4.2661139e+05,4.5177375e+06,5.2955552e+03,9.9250328e+06,2.3869193e+07,2.8983608e+07,-1.2979984e+06,5.9581229e+06,-1.4279531e+06
4.2657339e+05,4.5176902e+06,5.3232763e+03,8.0008920e+06,2.3309002e+07,2.8892933e+07,-1.1782269e+06,5.9890760e+06,-1.2796642e+06
4.2663709e+05,4.5177187e+06,5.3334585e+03,8.4224842e+06,2.3450450e+07,2.8931496e+07,-1.3185768e+06,5.9590866e+06,-1.5786662e+06
4.2661283e+05,4.5177563e+06,5.2742896e+03,9.9229056e+06,2.3456535e+07,2.8984448e+07,-1.3156488e+06,5.9659525e+06,-1.2402267e+06
4.2655758e+05,4.5176875e+06,5.2875384e+03,1.0139819e+07,2.3132240e+07,2.8860035e+07,-1.3198840e+06,6.1755425e+06,-1.0159461e+06
4.2660425e+05,4.5177680e+06,5.2980808e+03,1.0038350e+07,2.3296026e+07,2.8780886e+07,-1.5218951e+06,6.0743978e+06,-1.2072622e+06
4.2660068e+05,4.5177637e+06,5.2920366e+03,9.8940291e+06,2.3645583e+07,2.8968110e+07,-1.4352963e+06,5.9699078e+06,-1.2701312e+06
4.2663276e+05,4.5177982e+06,5.2038496e+03,1.1755965e+07,2.5180142e+07,2.9720660e+07,-1.0225607e+06,5.5382159e+06,-1.5232100e+06
4.2658367e+05,4.5177733e+06,5.2673756e+03,9.3005188e+06,2.4081900e+07,2.9128816e+07,-1.1242274e+06,5.7567762e+06,-1.2732184e+06
4.2654133e+05,4.5176750e+06,5.2985889e+03,9.4871739e+06,2.3472980e+07,2.9028558e+07,-1.2390849e+06,6.0605906e+06,-1.0914571e+06
4.2650013e+05,4.5177521e+06,5.2747542e+03,1.0730334e+07,2.4432065e+07,2.9188434e+07,-1.4939946e+06,5.9492708e+06,-9.4815019e+05
4.2656586e+05,4.5177531e+06,5.2846136e+03,8.8609158e+06,2.3208403e+07,2.9049381e+07,-1.4039820e+06,5.9527434e+06,-9.8770995e+05
4.2661445e+05,4.5177316e+06,5.2542316e+03,1.0355567e+07,2.3510305e+07,2.9094303e+07,-1.1521473e+06,5.9517798e+06,-1.2383893e+06
4.2662268e+05,4.5177831e+06,5.2102671e+03,1.1507147e+07,2.4188613e+07,2.9458934e+07,-1.1503384e+06,5.7497642e+06,-1.2464063e+06
4.2652655e+05,4.5177922e+06,5.2272279e+03,1.1418516e+07,2.4243202e+07,2.9446080e+07,-1.4933831e+06,5.8475598e+06,-8.1865420e+05
4.2648644e+05,4.5177839e+06,5.2528625e+03,1.0504163e+07,2.3684276e+07,2.9448233e+07,-1.7972766e+06,5.9569757e+06,-5.2637040e+05
4.2657311e+05,4.5176818e+06,5.3077499e+03,8.9733799e+06,2.2865502e+07,2.8766098e+07,-1.2509637e+06,6.1515704e+06,-1.1083560e+06
4.2658738e+05,4.5177709e+06,5.2520601e+03,1.0802667e+07,2.4696122e+07,2.9336676e+07,-1.2042114e+06,5.7545753e+06,-1.3620381e+06
4.2659404e+05,4.5177426e+06,5.2747129e+03,1.0021070e+07,2.4259961e+07,2.9175681e+07,-1.1804885e+06,5.8401030e+06,-1.3895935e+06
4.2651762e+05,4.5177398e+06,5.3048971e+03,9.3287170e+06,2.3962872e+07,2.9115044e+07,-1.5048525e+06,5.9528927e+06,-1.0230942e+06
4.2660984e+05,4.5177257e+06,5.2929662e+03,9.3865642e+06,2.3631495e+07,2.9028796e+07,-1.2245225e+06,5.9381061e+06,-1.3745868e+06
4.2659891e+05,4.5177332e+06,5.2797573e+03,9.7320091e+06,2.3334531e+07,2.8955130e+07,-1.2746539e+06,6.0068966e+06,-1.1939867e+06
4.2650498e+05,4.5176962e+06,5.3301205e+03,9.4287582e+06,2.2180513e+07,2.8513400e+07,-1.8020585e+06,6.4429305e+06,-6.0288339e+05
4.2660155e+05,4.5177815e+06,5.2922349e+03,9.6517153e+06,2.3640603e+07,2.8846686e+07,-1.3799239e+06,5.9425655e+06,-1.2810752e+06
4.2657981e+05,4.5177592e+06,5.3088168e+03,9.3245893e+06,2.2655173e+07,2.8726077e+07,-1.6204615e+06,6.1452867e+06,-9.7271514e+05
4.2657295e+05,4.5177309e+06,5.2566572e+03,9.4928260e+06,2.3320134e+07,2.9204215e+07,-1.1667431e+06,5.8938184e+06,-1.0190113e+06
4.2657612e+05,4.5178037e+06,5.2767140e+03,8.3492138e+06,2.4482468e+07,2.9047935e+07,-9.7526313e+05,5.5983446e+06,-1.3915507e+06
4.2651785e+05,4.5176722e+06,5.2890593e+03,8.8422319e+06,2.3283535e+07,2.9050388e+07,-1.1109023e+06,6.0062685e+06,-9.4132753e+05
4.2653593e+05,4.5178299e+06,5.2412389e+03,9.8681128e+06,2.5762667e+07,2.9589424e+07,-1.0651470e+06,5.4063352e+06,-1.3483784e+06
