func,iter,xtlc,ytlc,dtlc,length,opening
1.376631e+02,3,4.2336801e+05,4.5183826e+06,6.7961998e+03,3.1251170e+03,3.1422887e+00
1.378071e+02,3,4.2374490e+05,4.5179060e+06,5.6831649e+03,2.7360011e+03,2.5061320e+00
1.378224e+02,2,4.2333726e+05,4.5191547e+06,4.3603069e+03,3.0433122e+03,1.2215426e+00
1.378284e+02,3,4.2547048e+05,4.5184461e+06,3.8194183e+03,1.6052450e+03,1.6872480e+00
1.378403e+02,6,4.2599503e+05,4.5202235e+06,4.1367609e+03,1.5591257e+03,3.5054502e+00
1.379308e+02,3,4.2556203e+05,4.5185606e+06,3.9125088e+03,2.6645367e+03,1.1977512e+00
1.379879e+02,4,4.2459426e+05,4.5179056e+06,4.9304506e+03,1.2808296e+03,3.9741519e+00
1.380005e+02,3,4.2617846e+05,4.5198741e+06,5.6774313e+03,1.1679081e+03,3.8680566e+00
1.380574e+02,4,4.2629058e+05,4.5198235e+06,5.4270415e+03,2.0718337e+03,2.7300412e+00
1.383163e+02,2,4.2558773e+05,4.5191372e+06,2.5667981e+03,1.1475394e+03,2.7965642e+00
1.383917e+02,3,4.2388660e+05,4.5196390e+06,5.4329499e+03,3.4050947e+03,1.2119618e+00
1.385129e+02,3,4.2572570e+05,4.5187753e+06,5.8793779e+03,3.7900634e+03,2.1703930e+00
1.385338e+02,1,4.2490051e+05,4.5186253e+06,3.2596859e+03,3.5704592e+03,8.0831211e-01
1.385368e+02,3,4.2424507e+05,4.5201272e+06,6.1905521e+03,3.1282343e+03,1.9906171e+00
1.385636e+02,2,4.2462207e+05,4.5204121e+06,4.3821326e+03,2.6477558e+03,2.1772359e+00
1.386520e+02,6,4.2337838e+05,4.5191757e+06,2.8696225e+03,3.2010569e+03,9.0908399e-01
1.386842e+02,1,4.2608916e+05,4.5184642e+06,4.9106231e+03,2.6079138e+03,2.0189642e+00
1.386895e+02,0,4.2668693e+05,4.5191482e+06,3.3670354e+03,6.9731424e+02,3.4724173e+00
1.386944e+02,4,4.2675678e+05,4.5197613e+06,2.7647565e+03,5.6410242e+02,3.9168892e+00
1.387151e+02,5,4.2616631e+05,4.5186810e+06,2.9978306e+03,6.4265071e+02,3.6044980e+00
1.388192e+02,7,4.2436332e+05,4.5192469e+06,3.8813335e+03,9.9765529e+02,3.7454830e+00
1.388519e+02,1,4.2636158e+05,4.5197764e+06,6.2750224e+03,1.7770720e+03,3.9292476e+00
1.389226e+02,3,4.2517583e+05,4.5205454e+06,4.5967667e+03,1.4613907e+03,3.3899774e+00
1.389309e+02,3,4.2568573e+05,4.5196362e+06,5.6854045e+03,1.8235487e+03,2.2981261e+00
1.389959e+02,3,4.2653659e+05,4.5192463e+06,6.0769963e+03,2.0637366e+03,3.8973932e+00
1.390464e+02,2,4.2377531e+05,4.5178527e+06,6.1781415e+03,2.7303860e+03,2.6655426e+00
1.390870e+02,4,4.2539228e+05,4.5179669e+06,3.7631691e+03,1.5527508e+03,2.3630659e+00
1.390927e+02,2,4.2352933e+05,4.5186092e+06,5.8435987e+03,3.9843039e+03,1.2410845e+00
1.390968e+02,3,4.2484042e+05,4.5178490e+06,6.4426719e+03,2.1844119e+03,2.7980091e+00
1.391979e+02,1,4.2532938e+05,4.5180143e+06,6.3235607e+03,2.7166524e+03,2.1777418e+00
1.392316e+02,2,4.2625618e+05,4.5185528e+06,4.3194449e+03,8.4880518e+02,3.5403878e+00
1.393706e+02,2,4.2316589e+05,4.5181440e+06,5.1624592e+03,3.6659572e+03,1.6162695e+00
1.393708e+02,5,4.2498233e+05,4.5201255e+06,3.1341244e+03,2.2361865e+03,7.6920292e-01
1.394056e+02,3,4.2449447e+05,4.5175925e+06,6.3682907e+03,2.5067878e+03,2.7255922e+00
1.394267e+02,2,4.2422285e+05,4.5185391e+06,3.6494101e+03,3.3599668e+03,7.9821853e-01
1.395223e+02,3,4.2483207e+05,4.5201904e+06,6.2540313e+03,2.4928125e+03,2.4966099e+00
1.395407e+02,5,4.2525667e+05,4.5177349e+06,4.0738763e+03,1.1785414e+03,3.9417282e+00
1.395795e+02,2,4.2451678e+05,4.5176809e+06,5.5735328e+03,3.4415376e+03,2.4342736e+00
1.396169e+02,4,4.2561301e+05,4.5194038e+06,4.6217376e+03,3.7781029e+03,1.6644988e+00
1.397969e+02,2,4.2496736e+05,4.5189758e+06,5.1999550e+03,3.0235110e+03,3.1465029e+00
1.398116e+02,5,4.2464662e+05,4.5201413e+06,3.9220162e+03,1.2194487e+03,3.5530334e+00
1.398867e+02,3,4.2403344e+05,4.5182282e+06,5.8907784e+03,2.7458918e+03,1.9015566e+00
1.399160e+02,4,4.2475735e+05,4.5174429e+06,5.8207449e+03,3.0563108e+03,2.3640707e+00
1.400249e+02,1,4.2417216e+05,4.5178365e+06,4.6773696e+03,3.4261575e+03,1.9214411e+00
1.401483e+02,5,4.2595630e+05,4.5199896e+06,5.1792706e+03,2.4434742e+03,2.8010182e+00
1.401947e+02,3,4.2427451e+05,4.5196986e+06,4.7102570e+03,3.8462930e+03,8.1156258e-01
1.402721e+02,4,4.2603513e+05,4.5194925e+06,2.6954487e+03,1.1064106e+03,3.0947705e+00
1.402945e+02,4,4.2457903e+05,4.5190577e+06,3.7991958e+03,9.8067850e+02,2.7568532e+00
1.403665e+02,3,4.2593215e+05,4.5188585e+06,6.9665006e+03,1.9314633e+03,3.2831327e+00
1.403988e+02,3,4.2559175e+05,4.5185864e+06,6.9019661e+03,2.5731380e+03,2.4712835e+00
1.404298e+02,5,4.2469552e+05,4.5191262e+06,2.2871665e+03,1.7941830e+03,1.5651288e+00
1.406496e+02,5,4.2603267e+05,4.5204186e+06,4.6685562e+03,1.3991213e+03,3.4994090e+00
1.406590e+02,3,4.2643590e+05,4.5189143e+06,5.9353001e+03,1.4907713e+03,3.3183260e+00
1.406770e+02,5,4.2503551e+05,4.5205471e+06,4.1932050e+03,1.4171233e+03,2.4632747e+00
1.406817e+02,2,4.2451086e+05,4.5198781e+06,3.9697487e+03,1.2820409e+03,2.1058167e+00
1.409358e+02,3,4.2599439e+05,4.5190175e+06,3.0155232e+03,5.6217247e+02,3.1458858e+00
1.409862e+02,5,4.2611891e+05,4.5189827e+06,3.3452163e+03,1.8105966e+03,2.0798396e+00
1.410290e+02,3,4.2422300e+05,4.5175167e+06,6.1443110e+03,2.4925683e+03,2.9927933e+00
1.410370e+02,4,4.2677202e+05,4.5187855e+06,4.6322343e+03,1.2902271e+03,3.3683495e+00
1.412822e+02,2,4.2403692e+05,4.5192738e+06,2.7709563e+03,2.3858383e+03,1.4181810e+00
1.413428e+02,3,4.2372129e+05,4.5196405e+06,6.7090861e+03,2.8188575e+03,2.7168014e+00
1.413714e+02,3,4.2545614e+05,4.5197362e+06,6.8470972e+03,3.4681619e+03,2.6289980e+00
1.416126e+02,3,4.2592926e+05,4.5199980e+06,5.4776355e+03,2.1309373e+03,3.7879427e+00
1.416602e+02,5,4.2662466e+05,4.5197957e+06,5.1539748e+03,1.5335655e+03,3.9463626e+00
1.420190e+02,3,4.2480620e+05,4.5180051e+06,5.2393267e+03,3.3534187e+03,2.4899168e+00
1.420249e+02,3,4.2392793e+05,4.5184241e+06,5.0185067e+03,1.9420522e+03,2.4392545e+00
1.420522e+02,3,4.2350083e+05,4.5190100e+06,5.6759086e+03,2.4207410e+03,2.5309142e+00
1.420616e+02,3,4.2459543e+05,4.5174980e+06,6.6032476e+03,1.9523732e+03,3.8382584e+00
1.421152e+02,3,4.2568065e+05,4.5194744e+06,2.8852998e+03,5.8878438e+02,2.5117847e+00
1.422215e+02,3,4.2406013e+05,4.5195143e+06,3.7012649e+03,1.6164195e+03,2.0113988e+00
1.423248e+02,2,4.2416990e+05,4.5186594e+06,4.0624567e+03,1.4727726e+03,2.4822449e+00
1.423897e+02,3,4.2618963e+05,4.5178740e+06,5.5866659e+03,1.4390588e+03,3.6985390e+00
1.427160e+02,2,4.2517508e+05,4.5193348e+06,3.6699205e+03,1.6414513e+03,3.5625505e+00
1.427979e+02,4,4.2590295e+05,4.5195522e+06,5.7759106e+03,3.0914591e+03,2.6632847e+00
1.428125e+02,1,4.2360061e+05,4.5180186e+06,6.6737959e+03,2.6823956e+03,3.1262149e+00
1.428850e+02,3,4.2673672e+05,4.5186375e+06,4.8923563e+03,1.1369115e+03,3.6545346e+00
1.429027e+02,2,4.2406260e+05,4.5195387e+06,4.7251913e+03,1.5011781e+03,2.8465761e+00
1.430385e+02,3,4.2497534e+05,4.5205341e+06,4.9513823e+03,1.5986926e+03,3.0707409e+00
1.430405e+02,4,4.2608512e+05,4.5186117e+06,4.2358665e+03,2.0748418e+03,2.6508581e+00
1.430644e+02,3,4.2535593e+05,4.5180322e+06,5.5816687e+03,2.5449576e+03,3.5997134e+00
1.431049e+02,3,4.2561770e+05,4.5198078e+06,6.0218717e+03,1.8905350e+03,2.5257579e+00
1.431942e+02,3,4.2383577e+05,4.5184512e+06,3.7205032e+03,2.6836151e+03,1.1934661e+00
1.431944e+02,3,4.2494971e+05,4.5177510e+06,6.8746389e+03,3.9662138e+03,2.8674108e+00
1.432114e+02,3,4.2634797e+05,4.5184041e+06,6.0550388e+03,1.5957995e+03,3.3240382e+00
1.432444e+02,2,4.2503181e+05,4.5187735e+06,3.0593254e+03,6.6681269e+02,3.3232004e+00
1.432644e+02,1,4.2576079e+05,4.5186333e+06,4.1922534e+03,3.0765910e+03,1.3048587e+00
1.433492e+02,3,4.2634353e+05,4.5198188e+06,4.3273121e+03,9.8543900e+02,2.7548637e+00
1.433650e+02,3,4.2633115e+05,4.5197389e+06,4.2488739e+03,9.0508901e+02,2.8272244e+00
1.433670e+02,2,4.2480441e+05,4.5188286e+06,2.8049802e+03,1.5681682e+03,1.2623821e+00
1.434034e+02,4,4.2401963e+05,4.5200151e+06,5.6778185e+03,2.2840612e+03,2.4610368e+00
1.434255e+02,3,4.2441396e+05,4.5182716e+06,4.2699973e+03,1.5405042e+03,2.3526134e+00
1.435397e+02,5,4.2568373e+05,4.5202876e+06,3.4410013e+03,2.5621883e+03,1.3216803e+00
1.438453e+02,2,4.2427502e+05,4.5173986e+06,6.9109675e+03,2.4157655e+03,3.8952110e+00
1.439010e+02,4,4.2551996e+05,4.5192433e+06,4.9360938e+03,3.8154431e+03,1.9707444e+00
1.439162e+02,3,4.2447446e+05,4.5200667e+06,5.1093800e+03,1.2712606e+03,3.6138040e+00
1.439762e+02,3,4.2307525e+05,4.5187597e+06,5.4971729e+03,3.8354165e+03,1.2704152e+00
1.440073e+02,3,4.2474273e+05,4.5182935e+06,6.9771119e+03,2.8910349e+03,2.1774218e+00
1.440073e+02,4,4.2509118e+05,4.5197762e+06,3.6186645e+03,7.6578845e+02,2.6011305e+00
1.440921e+02,4,4.2526994e+05,4.5176638e+06,5.8677707e+03,3.0642888e+03,2.8302374e+00
1.441311e+02,4,4.2358251e+05,4.5200840e+06,5.4970558e+03,3.7951429e+03,1.2882036e+00
1.441962e+02,1,4.2468628e+05,4.5183988e+06,4.8744211e+03,2.9833766e+03,1.1775606e+00
1.442631e+02,3,4.2443691e+05,4.5179273e+06,6.6182684e+03,1.7628880e+03,3.7424512e+00
1.442887e+02,3,4.2439692e+05,4.5177126e+06,4.6392005e+03,3.1876390e+03,1.9754281e+00
1.443624e+02,3,4.2372494e+05,4.5201089e+06,3.3512097e+03,3.0658779e+03,7.3380953e-01
1.443879e+02,3,4.2442662e+05,4.5195690e+06,4.0655298e+03,2.8610865e+03,8.0597332e-01
1.443914e+02,4,4.2578731e+05,4.5192282e+06,3.3191010e+03,2.2823298e+03,9.3830118e-01
1.445544e+02,3,4.2300514e+05,4.5190997e+06,6.7996713e+03,3.6340280e+03,2.3454536e+00
1.445619e+02,3,4.2478265e+05,4.5203651e+06,5.6361614e+03,2.5162301e+03,2.0620143e+00
1.446204e+02,4,4.2670764e+05,4.5195263e+06,4.0663963e+03,1.4504214e+03,3.0362635e+00
1.447482e+02,2,4.2458680e+05,4.5175047e+06,6.2822442e+03,3.2442192e+03,3.0527949e+00
1.447973e+02,2,4.2584949e+05,4.5180494e+06,4.9123590e+03,2.4298095e+03,1.9790404e+00
1.448028e+02,3,4.2393330e+05,4.5173645e+06,6.4670799e+03,3.7867396e+03,2.2407462e+00
1.448158e+02,5,4.2368534e+05,4.5184573e+06,2.8884878e+03,3.6769442e+03,9.8314421e-01
1.449222e+02,5,4.2547402e+05,4.5200594e+06,4.7579052e+03,2.9911169e+03,2.3660244e+00
1.449924e+02,5,4.2495769e+05,4.5202563e+06,5.1999462e+03,3.9867533e+03,1.6221387e+00
1.450245e+02,3,4.2431260e+05,4.5177820e+06,5.1375905e+03,1.7397965e+03,3.2027971e+00
1.450374e+02,1,4.2534921e+05,4.5187647e+06,3.3397681e+03,3.3811463e+03,1.0597532e+00
1.451441e+02,5,4.2444659e+05,4.5204533e+06,5.4275106e+03,3.5767269e+03,1.8764326e+00
1.451608e+02,3,4.2579256e+05,4.5178541e+06,4.1899984e+03,1.4541897e+03,2.9064727e+00
1.451962e+02,3,4.2447980e+05,4.5193980e+06,6.8798954e+03,3.2788794e+03,1.8491074e+00
1.452069e+02,3,4.2647128e+05,4.5192753e+06,4.7756019e+03,2.1454538e+03,2.7593105e+00
1.453664e+02,2,4.2501198e+05,4.5188634e+06,2.2801689e+03,1.6611237e+03,1.1910546e+00
1.453780e+02,2,4.2432083e+05,4.5191875e+06,4.9538090e+03,2.5156603e+03,1.2728597e+00
1.455212e+02,6,4.2633736e+05,4.5203116e+06,3.8401512e+03,1.2146162e+03,3.0169983e+00
1.455495e+02,5,4.2473991e+05,4.5200167e+06,4.0504093e+03,2.1204839e+03,2.8925623e+00
1.455803e+02,3,4.2665307e+05,4.5199857e+06,4.4675181e+03,1.0160419e+03,3.4927635e+00
1.459673e+02,3,4.2461146e+05,4.5190481e+06,3.8678505e+03,1.6227671e+03,3.5036416e+00
1.460324e+02,3,4.2638773e+05,4.5195868e+06,3.3724671e+03,1.5332591e+03,2.7760617e+00
1.460838e+02,2,4.2509198e+05,4.5186739e+06,4.2857168e+03,1.2747687e+03,2.0965272e+00
1.461291e+02,6,4.2627197e+05,4.5190921e+06,3.7617192e+03,2.1510818e+03,1.8982192e+00
1.462211e+02,4,4.2686055e+05,4.5187933e+06,5.8906316e+03,1.6517249e+03,3.9989975e+00
1.462249e+02,3,4.2613209e+05,4.5188758e+06,3.6107186e+03,2.1836871e+03,1.5822909e+00
1.462730e+02,4,4.2366817e+05,4.5184200e+06,4.4451202e+03,2.3734368e+03,2.1567542e+00
1.463738e+02,2,4.2442336e+05,4.5176786e+06,6.7638057e+03,3.7123278e+03,3.1723455e+00
1.465247e+02,4,4.2564796e+05,4.5204284e+06,4.8133782e+03,2.2314992e+03,2.2193663e+00
1.465726e+02,5,4.2617785e+05,4.5201277e+06,3.2353824e+03,1.0363594e+03,1.8361451e+00
1.465910e+02,1,4.2339047e+05,4.5198696e+06,6.9089439e+03,3.9044979e+03,2.3583136e+00
1.466040e+02,4,4.2600115e+05,4.5192771e+06,3.0661070e+03,2.2469664e+03,1.5201284e+00
1.468568e+02,1,4.2600395e+05,4.5180427e+06,6.7095808e+03,1.7342584e+03,3.5680378e+00
1.469818e+02,3,4.2451158e+05,4.5173764e+06,5.5485537e+03,2.6249886e+03,2.7551922e+00
1.470696e+02,2,4.2314280e+05,4.5189508e+06,3.8878789e+03,3.3286413e+03,1.3913158e+00
1.470974e+02,6,4.2613155e+05,4.5202913e+06,3.2261041e+03,1.2341253e+03,2.8838498e+00
1.471183e+02,3,4.2551224e+05,4.5194059e+06,6.2086189e+03,3.1477112e+03,1.6949514e+00
1.471285e+02,3,4.2428390e+05,4.5179575e+06,5.1147531e+03,2.5968015e+03,1.6783329e+00
1.472439e+02,3,4.2410347e+05,4.5179785e+06,6.3152781e+03,2.6704493e+03,2.1990246e+00
1.473113e+02,6,4.2640143e+05,4.5189392e+06,3.2961590e+03,1.0750830e+03,3.5230079e+00
1.474288e+02,2,4.2566721e+05,4.5197816e+06,3.4706274e+03,3.5093719e+03,1.1447435e+00
1.475641e+02,2,4.2534402e+05,4.5200163e+06,4.3119006e+03,3.4777263e+03,9.5776534e-01
1.475841e+02,1,4.2596472e+05,4.5181658e+06,6.9427370e+03,2.9923871e+03,2.5875393e+00
1.475909e+02,3,4.2357144e+05,4.5195263e+06,4.8604555e+03,2.8978933e+03,1.2684310e+00
1.477730e+02,1,4.2645527e+05,4.5185187e+06,4.4662789e+03,1.7762062e+03,2.8335603e+00
1.477882e+02,3,4.2351204e+05,4.5189073e+06,6.4140249e+03,3.4836542e+03,3.2781950e+00
1.479573e+02,3,4.2485684e+05,4.5200930e+06,3.7516650e+03,3.7442456e+03,1.6066587e+00
1.482917e+02,3,4.2390685e+05,4.5178253e+06,6.5341263e+03,3.2680182e+03,3.3951265e+00
1.482985e+02,5,4.2595008e+05,4.5198668e+06,5.6237121e+03,2.8912163e+03,2.3790758e+00
1.484235e+02,5,4.2631984e+05,4.5203554e+06,4.2761608e+03,1.1801750e+03,3.8392211e+00
1.485269e+02,3,4.2487642e+05,4.5183776e+06,3.3567381e+03,3.3328526e+03,8.8984856e-01
1.485661e+02,3,4.2399694e+05,4.5176428e+06,6.4304462e+03,2.6172251e+03,2.6669388e+00
1.486074e+02,4,4.2593539e+05,4.5195067e+06,5.0149680e+03,2.8154754e+03,1.4317995e+00
1.486660e+02,3,4.2643417e+05,4.5198717e+06,4.6377264e+03,1.5952919e+03,3.9773349e+00
1.486698e+02,3,4.2452495e+05,4.5175458e+06,5.7848116e+03,2.6097556e+03,3.4168934e+00
1.488704e+02,4,4.2582267e+05,4.5184658e+06,3.3978390e+03,1.4730197e+03,2.8859817e+00
1.488760e+02,4,4.2571331e+05,4.5198654e+06,3.2813661e+03,3.1779199e+03,8.5371230e-01
1.489365e+02,4,4.2426489e+05,4.5181583e+06,4.9910338e+03,1.2609850e+03,3.9330281e+00
1.489864e+02,2,4.2609775e+05,4.5175382e+06,6.1251445e+03,1.7265030e+03,3.9204727e+00
1.491353e+02,3,4.2379494e+05,4.5199457e+06,5.8306627e+03,2.9921783e+03,2.9262284e+00
1.491992e+02,2,4.2517913e+05,4.5176530e+06,5.6557635e+03,2.4239393e+03,3.6719680e+00
1.492076e+02,3,4.2528159e+05,4.5199926e+06,6.7377711e+03,2.5945455e+03,2.5416847e+00
1.494416e+02,3,4.2567282e+05,4.5183431e+06,5.7889082e+03,3.9497944e+03,1.9918771e+00
1.494640e+02,1,4.2391230e+05,4.5182640e+06,4.5314499e+03,1.9147612e+03,2.6649759e+00
1.494753e+02,3,4.2312338e+05,4.5190014e+06,4.5479951e+03,3.0447229e+03,1.4975242e+00
1.496095e+02,2,4.2599357e+05,4.5183383e+06,4.1253394e+03,2.0977804e+03,1.7372856e+00
1.496857e+02,3,4.2525299e+05,4.5180496e+06,5.4005747e+03,3.8834379e+03,2.0593532e+00
1.497269e+02,4,4.2403351e+05,4.5192258e+06,3.4295008e+03,1.7679003e+03,1.4556566e+00
1.497737e+02,2,4.2578254e+05,4.5179943e+06,6.1096750e+03,2.8385554e+03,2.1085700e+00
1.498490e+02,3,4.2643889e+05,4.5198050e+06,2.2994829e+03,5.0607190e+02,2.7057596e+00
1.499141e+02,3,4.2667009e+05,4.5198211e+06,4.4054748e+03,1.2972440e+03,2.7551996e+00
1.499673e+02,4,4.2609916e+05,4.5194643e+06,2.7784313e+03,1.3086974e+03,2.7007606e+00
1.500550e+02,4,4.2607045e+05,4.5193834e+06,4.4674820e+03,2.5801726e+03,2.4953452e+00
1.501157e+02,2,4.2345065e+05,4.5180168e+06,6.1142133e+03,2.9460862e+03,2.9811330e+00
1.501970e+02,2,4.2440199e+05,4.5193911e+06,5.8547970e+03,2.0750754e+03,2.0710800e+00
1.502513e+02,3,4.2332818e+05,4.5185668e+06,4.6615822e+03,2.9987917e+03,1.3923476e+00
1.502597e+02,4,4.2493976e+05,4.5173896e+06,6.0073039e+03,2.7344398e+03,2.3411011e+00
1.503340e+02,2,4.2410650e+05,4.5180023e+06,4.1835018e+03,2.8508744e+03,2.0892285e+00
1.503436e+02,4,4.2598812e+05,4.5199400e+06,6.4001487e+03,2.3717557e+03,2.9378175e+00
1.504245e+02,2,4.2549009e+05,4.5194683e+06,3.9668997e+03,7.9335793e+02,2.5629810e+00
1.504335e+02,2,4.2417507e+05,4.5191597e+06,4.0778176e+03,1.4999002e+03,3.3515314e+00
1.505635e+02,3,4.2351514e+05,4.5192207e+06,5.0849330e+03,2.6758311e+03,1.5414136e+00
1.507535e+02,2,4.2652044e+05,4.5190312e+06,5.2570017e+03,2.3615345e+03,2.4170131e+00
1.507793e+02,6,4.2459477e+05,4.5205253e+06,4.7381557e+03,2.3731720e+03,2.4056674e+00
1.507910e+02,3,4.2413542e+05,4.5179296e+06,4.6873541e+03,1.8619688e+03,3.1040073e+00
1.508669e+02,5,4.2378066e+05,4.5203204e+06,3.5442226e+03,2.9281580e+03,1.2914600e+00
1.509031e+02,4,4.2389495e+05,4.5185782e+06,5.2592600e+03,1.7390603e+03,3.9837609e+00
1.509283e+02,2,4.2424028e+05,4.5176135e+06,6.7427766e+03,2.4517917e+03,2.8655239e+00
1.509718e+02,2,4.2334749e+05,4.5179170e+06,6.3267663e+03,3.3700785e+03,2.8388090e+00
1.509971e+02,2,4.2571154e+05,4.5203357e+06,6.0162366e+03,2.0296637e+03,3.5532901e+00
1.511097e+02,2,4.2440558e+05,4.5179748e+06,3.9311481e+03,1.6753789e+03,2.3547140e+00
1.511529e+02,3,4.2422188e+05,4.5174294e+06,6.3571251e+03,2.8933441e+03,2.3715977e+00
1.512003e+02,4,4.2534525e+05,4.5202289e+06,5.9956958e+03,3.1249105e+03,2.1537856e+00
1.512151e+02,3,4.2454840e+05,4.5181382e+06,3.5775735e+03,2.0085975e+03,1.4983264e+00
1.512476e+02,5,4.2392794e+05,4.5201982e+06,3.6964247e+03,2.4267150e+03,1.6211099e+00
1.514381e+02,4,4.2344395e+05,4.5183251e+06,5.2377438e+03,3.2730089e+03,2.4504532e+00
1.516304e+02,4,4.2518964e+05,4.5203454e+06,4.8271301e+03,3.5551938e+03,1.5058037e+00
1.518139e+02,3,4.2280221e+05,4.5190880e+06,6.9604041e+03,3.9054654e+03,2.3894137e+00
1.519847e+02,3,4.2434455e+05,4.5184686e+06,3.2395709e+03,1.4294206e+03,2.3439199e+00
1.520101e+02,2,4.2662670e+05,4.5188447e+06,6.1672510e+03,1.2813598e+03,3.9760867e+00
1.520364e+02,3,4.2318378e+05,4.5192850e+06,5.8071072e+03,3.6057234e+03,1.3852752e+00
1.520746e+02,2,4.2472311e+05,4.5176401e+06,5.3936111e+03,3.9482014e+03,1.9777001e+00
1.521016e+02,3,4.2353887e+05,4.5187334e+06,4.8902015e+03,3.7363491e+03,9.3118879e-01
1.521553e+02,2,4.2420644e+05,4.5177054e+06,5.9543129e+03,3.4723739e+03,2.8648778e+00
1.521557e+02,3,4.2408163e+05,4.5198101e+06,5.1822454e+03,1.7271627e+03,3.8063970e+00
1.521761e+02,4,4.2645045e+05,4.5193236e+06,6.2823476e+03,2.4261317e+03,3.4579775e+00
1.522276e+02,4,4.2599437e+05,4.5201068e+06,3.6982875e+03,1.0087038e+03,2.0024732e+00
1.522625e+02,2,4.2642315e+05,4.5192256e+06,5.5511610e+03,2.5803505e+03,2.6630475e+00
1.523285e+02,1,4.2598132e+05,4.5199252e+06,2.7082379e+03,1.5880702e+03,2.1992201e+00
1.523614e+02,3,4.2599850e+05,4.5181975e+06,3.4244965e+03,1.1169268e+03,2.8133547e+00
1.523621e+02,3,4.2388245e+05,4.5175587e+06,5.8973358e+03,2.5935781e+03,3.0219477e+00
1.523646e+02,4,4.2377739e+05,4.5199463e+06,4.9079103e+03,2.6474324e+03,2.5058740e+00
1.524795e+02,2,4.2437986e+05,4.5183744e+06,2.7484903e+03,3.3137829e+03,9.4142338e-01
1.525106e+02,3,4.2510055e+05,4.5185349e+06,3.2014481e+03,3.3867984e+03,1.0090189e+00
1.525265e+02,3,4.2315337e+05,4.5183081e+06,5.2888087e+03,3.1681179e+03,2.1305806e+00
1.525353e+02,2,4.2409908e+05,4.5190247e+06,5.2390538e+03,2.9736277e+03,1.1710905e+00
1.525370e+02,3,4.2320380e+05,4.5176142e+06,6.5218132e+03,3.8631332e+03,2.1207742e+00
1.525787e+02,7,4.2517116e+05,4.5205881e+06,3.5013263e+03,1.9102354e+03,1.8157870e+00
1.525826e+02,4,4.2388854e+05,4.5180247e+06,5.6358035e+03,1.8964413e+03,3.8463334e+00
1.527724e+02,4,4.2533850e+05,4.5187857e+06,4.4857372e+03,3.1793186e+03,2.2979115e+00
1.528021e+02,3,4.2648983e+05,4.5185931e+06,6.9039426e+03,2.3125491e+03,3.2297070e+00
1.529019e+02,3,4.2569512e+05,4.5178937e+06,5.8843680e+03,2.9197565e+03,3.1105294e+00
1.530317e+02,2,4.2524491e+05,4.5190898e+06,6.1694008e+03,3.0290650e+03,3.9370559e+00
1.530646e+02,2,4.2404080e+05,4.5182780e+06,6.3885574e+03,2.9451255e+03,3.9389826e+00
1.531369e+02,4,4.2616825e+05,4.5193998e+06,5.1487226e+03,3.0381692e+03,2.0145889e+00
1.531618e+02,3,4.2446145e+05,4.5174861e+06,6.9807502e+03,1.9082802e+03,3.9949457e+00
1.531771e+02,5,4.2525890e+05,4.5205751e+06,3.3748425e+03,2.2323956e+03,1.3718871e+00
1.532070e+02,4,4.2411269e+05,4.5198759e+06,3.9708115e+03,2.6487680e+03,2.2004846e+00
1.534835e+02,3,4.2634119e+05,4.5186264e+06,3.6718016e+03,6.9449037e+02,3.4392174e+00
1.536405e+02,2,4.2622586e+05,4.5187295e+06,6.0032995e+03,1.0901519e+03,3.9641073e+00
1.537712e+02,3,4.2653322e+05,4.5196663e+06,5.2552999e+03,1.1814927e+03,3.2325635e+00
1.537886e+02,3,4.2545083e+05,4.5190440e+06,2.9465299e+03,1.3775715e+03,3.0588836e+00
1.537951e+02,3,4.2562378e+05,4.5190184e+06,6.5386375e+03,3.7597987e+03,2.9369132e+00
1.539129e+02,3,4.2360149e+05,4.5188873e+06,4.9210346e+03,2.7298036e+03,2.6802609e+00
1.539416e+02,3,4.2541092e+05,4.5200887e+06,4.7235393e+03,2.0500265e+03,1.4534251e+00
1.540482e+02,3,4.2648110e+05,4.5181667e+06,5.7231882e+03,2.2360233e+03,3.0287036e+00
1.540894e+02,3,4.2426964e+05,4.5172969e+06,6.3976799e+03,2.1955972e+03,3.8887077e+00
1.541108e+02,3,4.2543556e+05,4.5178850e+06,6.3354082e+03,3.9982088e+03,2.3816450e+00
1.541622e+02,1,4.2556364e+05,4.5197337e+06,4.6124834e+03,6.6571396e+02,3.8140466e+00
1.541708e+02,3,4.2345461e+05,4.5190231e+06,6.4217006e+03,3.9982203e+03,3.0447410e+00
1.542254e+02,2,4.2521807e+05,4.5195830e+06,6.4190811e+03,3.8944901e+03,2.8479230e+00
1.543549e+02,5,4.2572904e+05,4.5201447e+06,3.3457327e+03,2.7239922e+03,1.4895843e+00
1.543824e+02,1,4.2516175e+05,4.5186404e+06,5.6246146e+03,3.4619474e+03,2.9634980e+00
1.544258e+02,5,4.2309907e+05,4.5200104e+06,2.8649010e+03,3.6651459e+03,7.3524071e-01
1.544313e+02,5,4.2662800e+05,4.5201445e+06,4.7283842e+03,1.1612360e+03,3.8023836e+00
1.544318e+02,4,4.2671648e+05,4.5182384e+06,5.3437189e+03,1.6390686e+03,3.8730420e+00
1.544350e+02,3,4.2593452e+05,4.5187615e+06,6.3446557e+03,2.0022843e+03,2.4687797e+00
1.544558e+02,4,4.2495566e+05,4.5203484e+06,4.6436876e+03,3.6224265e+03,1.7664054e+00
