func,iter,depth,Pxx,Pyy,Pzz,Pxy,Pyz,Pzx
6.497966e+02,3,3.5999973e+03,2.2086154e+07,6.8517811e+06,3.9879266e+07,-9.1185144e+05,1.1736718e+06,4.7913833e+06
6.499327e+02,0,5.4856790e+03,6.5215257e+07,2.8253533e+07,1.6464450e+07,2.7188065e+06,1.9860423e+06,-6.4128798e+06
6.503803e+02,4,2.2154511e+03,2.5112668e+07,1.4763148e+07,2.8843756e+06,3.7395469e+06,4.6571075e+06,-3.5833324e+06
6.503906e+02,6,4.2104924e+03,2.9035402e+06,3.0860962e+07,5.1666930e+07,-3.1336686e+06,-8.0859067e+05,-2.0780478e+06
6.506229e+02,0,5.4236559e+03,1.7099077e+07,9.1181791e+07,8.2431187e+07,8.9959983e+06,4.5143902e+06,2.2683039e+06
6.510931e+02,3,6.2026263e+03,2.3232436e+07,3.2332064e+07,4.1428278e+06,-2.8759454e+06,9.8593854e+06,6.4630472e+06
6.511040e+02,0,5.9336151e+03,5.1462881e+07,3.0706641e+07,1.5975164e+07,-4.3065052e+06,-2.4805756e+06,5.1262019e+06
6.528337e+02,2,6.5980259e+03,8.5338514e+06,5.0190730e+07,6.0557458e+06,7.6591101e+06,9.5138069e+06,3.9040518e+06
6.537399e+02,4,4.2123977e+03,1.1565850e+07,4.0567537e+07,5.9243558e+07,-3.6394209e+04,-4.4168860e+06,-3.7670142e+05
6.545073e+02,7,3.1843075e+03,1.2745197e+07,1.9629473e+07,3.4360465e+07,-1.3234577e+06,1.3161090e+06,-2.8803820e+06
6.553651e+02,1,4.1625254e+03,1.0844768e+07,8.7827579e+07,4.6683358e+07,2.5915400e+06,2.9287986e+06,2.6965310e+06
6.560905e+02,1,4.0631351e+03,1.0480807e+07,3.6078856e+07,4.3856662e+06,-1.4323000e+06,8.6755047e+06,3.0824907e+06
6.564214e+02,0,5.9759310e+03,2.7812393e+07,4.4458171e+07,8.7671818e+06,-9.4929851e+06,9.2529683e+06,6.7196024e+06
6.578068e+02,1,3.7861228e+03,4.8419039e+07,6.9422980e+07,2.8848938e+07,1.2389146e+06,-6.2317791e+06,-6.1466900e+06
6.578249e+02,0,6.3476684e+03,1.8885097e+07,9.4820932e+07,2.2658399e+07,-3.4755899e+06,5.1238447e+06,-2.1248972e+06
6.578621e+02,5,4.0509269e+03,6.2489636e+06,7.8596223e+06,7.4044018e+06,1.4839303e+06,-9.3277696e+06,-4.6447815e+06
6.579188e+02,1,4.4331362e+03,3.1025832e+06,7.5368805e+07,4.6975108e+07,-9.6885259e+06,3.7945923e+06,8.0437845e+06
6.581100e+02,1,5.3423799e+03,9.4913064e+07,3.7016993e+07,8.9572794e+07,-7.3098618e+06,-5.7940809e+06,4.6429410e+06
6.591605e+02,4,2.2649165e+03,2.4879594e+07,1.6479616e+07,1.8161865e+07,4.1088605e+06,4.5177439e+06,-4.2261723e+06
6.592599e+02,5,3.2559859e+03,8.3120250e+06,3.2711827e+07,3.7937970e+07,-2.1168580e+06,-2.3172663e+06,-6.3487050e+06
6.593388e+02,0,6.0132165e+03,4.6360502e+07,4.8813918e+07,1.4214517e+07,-8.3879697e+06,4.5587861e+06,-7.0776953e+04
6.598107e+02,1,5.9158853e+03,4.3402238e+07,6.1422575e+07,2.0568919e+07,-3.1344803e+06,-3.9329866e+06,-3.9178944e+06
6.600084e+02,1,6.7328402e+03,6.1644480e+07,2.3706397e+07,1.4390354e+07,-3.3007420e+06,-2.8872867e+06,-5.9052087e+06
6.600521e+02,1,4.2367042e+03,4.7424524e+07,5.3001597e+07,6.9100078e+07,2.1418489e+05,-5.9443376e+06,7.9002800e+06
6.605101e+02,3,5.3748345e+03,2.2168383e+07,5.2127291e+07,7.9760907e+07,8.4901452e+06,2.9237103e+06,2.1646028e+06
6.614764e+02,0,5.0386840e+03,5.1756163e+07,2.3836311e+07,1.8476275e+07,-5.5902758e+06,-6.2712348e+06,5.5916895e+06
6.621971e+02,0,5.4304558e+03,9.4930259e+07,2.7536672e+07,8.1335128e+07,-8.8928037e+06,7.6242020e+05,-8.5889987e+06
6.634054e+02,0,6.4504852e+03,3.5241869e+07,1.6291515e+07,3.5193282e+06,2.9164477e+06,2.7380463e+06,-3.1879167e+06
6.655426e+02,4,4.7102383e+03,1.1918572e+07,5.1526604e+07,6.1434790e+07,-1.8528265e+06,2.1708743e+06,-7.3745887e+06
6.669990e+02,0,4.8824445e+03,3.4864874e+07,8.1187896e+07,2.4590677e+07,-5.5123404e+06,9.0058481e+04,-4.7830151e+06
6.676838e+02,1,5.9666020e+03,3.6348560e+07,5.8529991e+07,9.8831992e+07,-7.0866012e+06,-9.8576746e+06,-7.9541672e+06
6.677198e+02,0,6.7337812e+03,4.0621015e+07,7.8546500e+07,2.7326917e+07,9.8066461e+06,-9.4846080e+06,2.0705761e+06
6.678983e+02,0,3.6176521e+03,6.6840543e+07,5.6101264e+07,3.4930362e+07,-7.3084747e+06,-8.1116220e+06,6.6303667e+06
6.682240e+02,1,5.9902821e+03,4.8588657e+07,6.3518486e+07,9.2175846e+07,-5.1863563e+06,9.2646205e+06,-5.0995498e+06
6.687580e+02,2,4.8309394e+03,7.5940849e+07,9.6379505e+07,4.0922307e+07,4.4145524e+06,9.5748094e+05,8.4124009e+06
6.690042e+02,0,6.3089281e+03,9.4665431e+07,3.7957622e+07,2.7803723e+07,2.8799909e+06,-1.8253166e+06,-9.4922729e+06
6.693435e+02,2,3.1360934e+03,3.3053692e+07,3.1990356e+07,4.2495927e+07,9.4402931e+06,-1.3999507e+06,-2.4130199e+06
6.700754e+02,1,4.6144510e+03,9.5503829e+07,6.1239591e+07,3.3017935e+07,2.0504673e+06,4.7430631e+06,-7.0525833e+06
6.719786e+02,2,5.6418936e+03,5.9307670e+07,5.9899691e+07,9.5557938e+07,5.7211257e+06,-9.2803663e+04,-9.3811668e+05
6.739943e+02,1,3.9386234e+03,3.1288872e+07,5.6754964e+07,2.0647738e+07,-2.3662097e+06,-3.8657595e+06,-9.5626667e+06
6.740839e+02,1,5.7323002e+03,6.0262166e+07,8.0617958e+07,9.3867313e+07,7.3090126e+06,7.5542152e+06,-8.3329314e+06
6.764599e+02,0,4.0226369e+03,7.7669668e+06,7.8592224e+07,2.9290074e+07,-1.3446624e+06,3.7088777e+06,-3.3508769e+06
6.772484e+02,4,3.2269436e+03,1.2823976e+07,8.4379329e+06,2.9671089e+07,-5.8843479e+06,4.4530489e+06,4.3890783e+06
6.791789e+02,1,4.6003892e+03,5.8859594e+07,4.9442180e+07,7.4912175e+07,-2.1360797e+06,-3.8929672e+06,-1.4286686e+06
6.804711e+02,1,4.1313059e+03,1.1656242e+07,9.4885120e+07,4.9055353e+07,-3.8061472e+05,-5.6060817e+06,9.2386972e+06
6.805619e+02,1,5.7731996e+03,4.2013750e+07,8.1896894e+06,8.0516662e+07,5.6825715e+06,8.5906573e+05,-6.3494987e+06
6.811841e+02,1,5.9559292e+03,9.7737132e+07,6.6714984e+07,3.7700437e+07,9.7772587e+05,-6.6797895e+06,-5.0877985e+06
6.812263e+02,3,5.0955350e+03,9.2271871e+06,2.4825801e+07,4.6249943e+06,4.1230290e+06,-3.1886197e+06,-1.3788829e+04
6.822598e+02,0,6.8828051e+03,6.4914655e+07,9.3519844e+07,3.1035169e+07,5.6378183e+06,5.3171729e+06,3.8331130e+06
6.824989e+02,1,4.9823590e+03,3.8958011e+07,2.2283198e+07,4.9640191e+06,-5.3334617e+06,6.1527391e+06,3.3553533e+06
6.827456e+02,2,5.8182019e+03,2.7187224e+07,6.8921213e+07,9.8632890e+07,-1.3841649e+06,-6.9182612e+06,9.2297431e+06
6.838761e+02,1,4.3733790e+03,3.7249681e+07,6.3360899e+07,7.0355478e+07,1.2079906e+06,-2.8667239e+06,7.7399407e+06
6.838779e+02,1,5.8146125e+03,2.8001956e+06,7.4527204e+07,1.5877209e+07,-7.5962242e+06,-7.7720189e+05,3.7942450e+06
6.852675e+02,0,2.7642957e+03,2.5349815e+07,1.6907456e+07,1.9470135e+07,-4.2980966e+06,-6.5325281e+06,7.9353085e+06
6.863230e+02,2,4.3217482e+03,9.3614392e+06,2.1734215e+07,5.1463589e+07,6.7316290e+06,3.1482665e+06,9.3232449e+06
6.868158e+02,3,4.9462335e+03,5.0437539e+07,8.9499105e+07,3.3634320e+07,-9.8927856e+05,-9.6276238e+06,-5.4845252e+06
6.875145e+02,0,3.9636537e+03,5.5783748e+07,5.0810115e+07,2.0192444e+07,7.1763354e+06,3.5388157e+06,6.7581675e+06
6.891948e+02,0,6.2190643e+03,4.6572576e+07,2.2541206e+07,1.4244036e+07,9.0661434e+06,-8.5466882e+06,-6.0181316e+06
6.904936e+02,0,6.4510750e+03,2.9453550e+07,3.7410813e+07,6.7511033e+06,-7.7697558e+06,3.1723805e+05,-4.6481465e+06
6.906264e+02,1,4.1163963e+03,1.8067847e+07,5.7942860e+07,4.4538886e+07,-9.9964627e+06,7.7450746e+06,8.2341178e+06
6.914499e+02,1,4.5555980e+03,1.6488747e+07,7.4172930e+07,6.8078038e+07,8.8056401e+06,3.2562377e+05,4.9468787e+06
6.916006e+02,0,5.0484095e+03,9.1594747e+07,1.6479852e+07,7.5428018e+07,1.3653723e+06,-4.5066826e+06,-5.1130172e+05
6.932805e+02,0,4.8827249e+03,9.8350736e+07,2.4918526e+07,6.8446929e+07,4.3196939e+06,2.1464883e+06,-8.2284332e+06
6.943723e+02,3,3.3911504e+03,2.7981544e+07,1.0317576e+07,3.4874197e+07,-2.4463613e+05,6.2604612e+06,5.2229914e+06
6.947438e+02,2,4.7441080e+03,4.2669593e+06,6.1710427e+06,2.2799557e+06,-1.7842535e+06,-3.9549897e+06,7.5816823e+06
6.955891e+02,2,4.5186128e+03,3.9523798e+07,2.8011566e+07,6.2108912e+07,-9.9004225e+06,2.6409144e+06,5.6699629e+06
6.964786e+02,0,4.8881588e+03,3.6561666e+07,8.2531670e+07,8.2248920e+07,-4.5299204e+05,-2.9836178e+06,-2.7488041e+06
6.967263e+02,1,6.2227436e+03,4.5173986e+07,4.4891983e+07,1.2053687e+07,-3.9389866e+06,4.4877595e+06,3.1080740e+06
6.969265e+02,0,3.7402598e+03,8.9660018e+07,9.6695600e+07,4.4900471e+07,-3.5800591e+06,5.2188027e+05,3.7553841e+06
6.985750e+02,3,3.7188182e+03,9.1742867e+06,6.0472802e+07,5.5974181e+07,-5.5643258e+06,-9.1034555e+06,1.9312415e+05
6.990668e+02,1,5.5024458e+03,1.9366534e+07,2.0444863e+07,7.6576226e+07,-3.2738054e+06,-4.3603102e+06,-7.6319446e+06
6.992111e+02,1,6.1608746e+03,2.9336677e+07,2.0041771e+07,8.8610639e+07,8.3858835e+06,6.9560363e+06,4.7580489e+06
6.992872e+02,1,5.8300824e+03,3.2295212e+07,1.2545085e+07,1.3434481e+06,5.2023898e+06,3.5247323e+06,-9.5419229e+06
6.998217e+02,1,2.5359884e+03,2.9554372e+07,6.0601027e+07,2.3367037e+07,7.1080055e+06,1.0433613e+06,6.3713333e+05
7.001304e+02,0,6.8200870e+03,3.9036465e+07,4.8606052e+06,4.0646233e+06,-2.2402648e+06,-6.7995013e+06,-9.5329581e+06
7.005692e+02,1,5.0562783e+03,6.3756715e+06,3.2672175e+07,7.0395820e+07,4.8120606e+06,-1.0912655e+06,6.2634081e+06
7.014414e+02,0,3.8170197e+03,9.3879936e+07,2.8281111e+07,3.3885080e+07,4.0161684e+06,5.3063260e+06,8.5880697e+06
7.021772e+02,3,2.5556867e+03,3.1756788e+07,3.9414474e+07,1.2865884e+07,5.1797173e+06,-1.6690761e+06,-2.2128754e+06
7.024294e+02,0,4.2782838e+03,6.2393127e+07,2.8460737e+07,1.9623995e+07,-7.2603190e+05,-2.9329554e+06,1.6731222e+06
7.035189e+02,0,3.6993748e+03,7.2751910e+07,7.4702777e+06,3.2213743e+07,7.8982585e+05,5.8144633e+06,-3.6249499e+06
7.050345e+02,2,4.0673653e+03,3.4256736e+07,3.7010040e+07,6.0313530e+07,-6.4594370e+06,-4.9688342e+06,-6.9281994e+05
7.068894e+02,1,6.6286214e+03,7.3178153e+07,1.2067449e+07,7.4922397e+06,3.1006634e+06,9.7150033e+06,-9.1604241e+06
7.082736e+02,1,4.6341863e+03,4.8570220e+06,3.0973781e+07,6.7461395e+06,-4.5779819e+06,1.9620369e+05,9.4989447e+06
7.116329e+02,6,4.0735465e+03,6.1473412e+06,1.5969639e+07,5.0408501e+07,8.1696066e+06,-1.2976691e+06,3.0736530e+06
7.123045e+02,0,6.7755760e+03,5.2735083e+07,3.0657002e+07,8.6093455e+06,1.2485361e+04,5.8903109e+06,4.1417295e+06
7.128828e+02,1,3.7799413e+03,7.1411799e+07,9.0175483e+07,4.9782162e+07,-8.0894328e+06,-2.7624342e+06,-7.8102819e+06
7.132955e+02,0,6.1568676e+03,6.0298872e+07,1.2378367e+07,1.0291871e+07,8.1925364e+06,3.3840053e+06,6.5857360e+06
7.134201e+02,0,2.7462473e+03,2.7549262e+07,3.6746398e+07,4.1437103e+07,3.5939443e+06,-8.8663914e+06,-9.3065459e+06
7.189731e+02,1,4.5576324e+03,2.3045615e+07,3.8896316e+07,6.4402302e+07,9.3996799e+06,-2.2342514e+06,-9.4936337e+06
7.210354e+02,2,4.4703724e+03,4.1205975e+07,1.1458945e+07,4.9230495e+07,3.8455822e+06,9.4798432e+06,-9.4687551e+06
7.216040e+02,0,5.5243551e+03,8.1895686e+07,5.5096601e+07,9.6736492e+07,-8.9666256e+06,9.5911966e+04,4.3690789e+06
7.217047e+02,0,6.8401109e+03,9.1560184e+07,1.7528068e+07,1.2994391e+07,-8.2918303e+06,8.1888733e+06,-6.1275238e+06
7.225472e+02,1,6.8705668e+03,5.6277458e+07,4.9712650e+06,2.4677025e+06,-9.9172455e+06,4.5953312e+06,4.1226448e+06
7.245581e+02,1,4.8752016e+03,6.8153052e+07,2.5300648e+07,7.5922089e+07,3.4671903e+06,-5.7582823e+06,-1.7162028e+06
7.246327e+02,1,6.1093224e+03,9.3233145e+07,2.6935117e+07,9.9196068e+07,-4.2955409e+05,5.7547375e+06,-5.6524234e+06
7.261710e+02,1,5.3527602e+03,4.7997062e+07,9.8311796e+07,9.7011474e+07,-8.5894040e+06,-8.4594206e+06,-9.3964335e+06
7.268464e+02,1,6.4572608e+03,7.5427972e+07,5.0836786e+07,2.3368991e+07,-9.3228117e+06,-4.9805383e+06,-1.9013839e+06
7.270447e+02,5,3.6285245e+03,1.8412029e+07,1.3301376e+07,4.4887306e+07,-7.8556130e+06,-3.4003054e+06,1.3336894e+06
7.291580e+02,1,5.2481698e+03,2.4322264e+07,9.6115785e+07,9.0280923e+07,-5.3699609e+06,-8.5784333e+06,-8.8663603e+06
7.304711e+02,0,3.9275595e+03,3.4698323e+07,5.4599353e+07,1.6260359e+07,1.0742297e+06,8.3409625e+05,5.2380363e+06
7.318250e+02,1,6.5154252e+03,1.5880248e+07,4.4861669e+07,7.3897929e+06,-7.3023531e+06,-5.8049701e+06,2.0037309e+06
7.341155e+02,0,4.5475444e+03,5.5029218e+07,3.6582959e+07,9.0659159e+06,-6.1332153e+06,9.0148943e+06,-1.8260088e+06
7.346026e+02,1,4.9040734e+03,9.5114449e+07,5.8016933e+06,3.1996208e+07,-2.8423803e+06,-5.9488574e+06,1.8746189e+04
7.348920e+02,5,4.2014616e+03,1.1611533e+07,1.5466625e+07,4.8540734e+07,-6.9206820e+06,4.2137246e+06,4.3998424e+06
7.356817e+02,8,3.8647223e+03,2.4584692e+07,1.5548334e+07,4.7741721e+07,-1.9800405e+06,2.0028532e+06,2.0100067e+06
7.408645e+02,1,5.0338604e+03,3.6195574e+07,8.2245464e+07,2.5266526e+07,-7.5391676e+05,1.2661659e+06,7.3385661e+06
7.421052e+02,2,5.2128004e+03,1.7822945e+06,5.2143773e+07,7.8516856e+07,-3.0216703e+06,-9.6581525e+06,-9.1443537e+06
7.421674e+02,1,4.4361479e+03,1.2278794e+07,8.8614016e+07,6.3317183e+07,-7.9336923e+06,-1.7120294e+06,6.0258128e+06
7.432862e+02,0,4.5685393e+03,2.9530268e+07,1.6399714e+06,5.0127683e+07,-4.2874802e+06,4.6921660e+06,-9.5210747e+06
7.435179e+02,0,4.2569351e+03,1.7198758e+07,7.9686145e+07,6.9674540e+07,-5.5846077e+06,-8.3523791e+06,3.6099860e+06
7.442779e+02,1,5.0594143e+03,1.3097499e+07,8.2327753e+07,8.1050331e+07,9.8391273e+06,-1.4545704e+06,7.5093949e+06
7.443495e+02,0,5.0410569e+03,4.5012777e+07,7.4494624e+07,2.3604794e+07,-8.8308403e+06,-4.0014121e+06,-5.1382670e+05
7.448817e+02,0,6.1814566e+03,2.2330828e+07,1.2927700e+07,8.5302180e+07,-6.8677437e+06,9.4952016e+06,6.8507646e+06
7.472386e+02,0,4.3044917e+03,8.3042189e+07,8.3126709e+07,7.1229493e+07,-7.8919725e+06,6.7770772e+06,3.4202596e+06
7.501364e+02,0,3.3631200e+03,4.1941361e+07,1.3066723e+07,1.8933786e+07,3.6223571e+06,-6.3712330e+06,5.0326767e+05
7.507364e+02,2,4.2704551e+03,3.6934920e+07,1.9938883e+07,5.8860059e+07,-6.4810643e+06,-3.8617537e+05,5.4070442e+06
7.540096e+02,1,4.9102458e+03,3.9198384e+07,4.2617186e+07,7.0763224e+07,-4.3999156e+06,7.8715212e+06,5.0165833e+06
7.545255e+02,1,6.4158896e+03,5.7875615e+07,9.1451538e+07,3.1288844e+07,8.6975764e+06,-2.1117175e+06,9.3584233e+06
7.546454e+02,0,4.4100867e+03,7.6019879e+07,2.8909917e+07,3.2485922e+07,8.4928358e+06,-8.8755141e+06,-2.8731403e+05
7.563289e+02,0,6.4541607e+03,4.5454738e+07,4.6471065e+07,8.6199491e+06,3.4153005e+06,6.4251884e+06,-5.1068989e+06
7.567044e+02,11,2.8324339e+03,1.9536449e+07,3.7892807e+07,3.4663929e+07,1.3075037e+05,7.5041942e+05,6.2007467e+04
7.575656e+02,0,5.7380469e+03,5.0769319e+07,2.3989057e+07,9.0057883e+07,-2.3221756e+06,8.7105722e+05,8.1294422e+06
7.581547e+02,0,4.7533169e+03,4.0917568e+07,8.3530757e+07,8.1652429e+07,2.2366204e+06,-2.5308411e+06,-4.8932725e+06
7.593951e+02,7,3.1935408e+03,4.2714939e+06,3.4564401e+06,3.3699347e+07,-4.3079543e+06,-1.9308938e+06,-2.7141725e+06
7.595510e+02,0,6.8074616e+03,6.7118923e+07,9.3387304e+07,2.7284144e+07,2.2292722e+06,3.5699994e+06,-3.6490060e+06
7.624556e+02,1,5.7499297e+03,6.1983168e+07,3.7062780e+07,9.5237819e+07,2.1584602e+06,2.0022293e+06,5.8926096e+06
7.638689e+02,3,4.1389881e+03,5.5867222e+07,1.2515724e+07,5.2825414e+07,-1.7032334e+06,7.2196895e+06,6.1839721e+06
7.642653e+02,1,5.0721893e+03,6.0865687e+07,8.8177162e+07,3.0038795e+07,-1.3645217e+06,5.6459763e+06,9.0755865e+06
7.646158e+02,0,6.4927709e+03,6.1036477e+07,1.9105081e+06,1.1045683e+07,3.2700354e+06,-9.8987683e+06,-6.7838390e+06
7.653762e+02,5,3.7648461e+03,4.5286329e+06,2.4405745e+07,4.2791691e+07,7.5656855e+06,3.9866149e+06,-3.6658431e+04
7.660050e+02,2,3.5013106e+03,5.9406357e+07,5.3075893e+07,5.9406802e+07,-8.2057753e+06,-9.7316037e+06,2.3015242e+06
7.686433e+02,3,2.1446451e+03,3.2872879e+07,2.8769012e+07,2.4078747e+07,3.4312162e+06,1.2046339e+06,-3.7085867e+05
7.695544e+02,1,6.9702392e+03,5.5540911e+07,4.0933686e+07,1.6159234e+07,-6.1627672e+06,-9.1484392e+06,5.9729352e+06
7.698017e+02,0,4.1260675e+03,3.2244615e+06,2.7599059e+07,5.4621787e+07,2.6695644e+06,-4.8422463e+06,-7.2128785e+06
7.705282e+02,0,4.7224117e+03,9.6314067e+07,8.4848990e+06,3.7202394e+07,-5.4923746e+06,-6.0833383e+06,-7.1839410e+06
7.705370e+02,2,4.1164685e+03,5.9520199e+07,5.3631916e+07,2.4808828e+07,-2.1969013e+06,-6.7462276e+06,-3.3353586e+05
7.770916e+02,1,4.5397218e+03,2.3577757e+07,8.5352666e+07,7.9452694e+07,4.0430892e+06,-8.1858062e+06,-4.4373588e+06
7.810141e+02,0,6.3856378e+03,5.3290737e+07,4.7258839e+07,1.1564470e+07,2.9911201e+06,7.3599918e+06,6.5637174e+06
7.836373e+02,2,3.3728871e+03,9.7196237e+06,2.9577445e+07,4.2564020e+07,8.8071816e+06,-3.7829240e+06,5.9943245e+06
7.854156e+02,1,5.2170801e+03,2.6850568e+07,8.2422428e+07,8.3128586e+07,3.0805168e+06,5.1116877e+06,8.5458704e+06
7.855133e+02,1,6.6675891e+03,5.3235186e+07,3.6321889e+07,1.0848952e+07,-7.7769045e+06,-5.0450979e+06,-5.4103560e+06
7.861729e+02,3,4.0868708e+03,6.2140453e+06,8.9229721e+06,4.7585315e+07,5.8426348e+05,1.8479881e+06,5.9220227e+06
7.869742e+02,0,3.7741593e+03,7.8241052e+07,5.6825399e+07,2.6855081e+07,3.8990624e+06,1.3478189e+06,5.9248722e+06
7.871791e+02,0,5.7635832e+03,1.6701905e+07,8.8206205e+07,8.7312509e+07,-9.4150543e+06,6.5163350e+06,-7.4226027e+06
7.874641e+02,1,4.1842347e+03,2.9972571e+07,9.5382257e+07,5.9377105e+07,-1.7581266e+06,3.2539925e+06,-1.9438070e+06
7.880574e+02,0,6.4500267e+03,3.4461521e+07,3.8182712e+07,1.0304212e+07,1.5656028e+06,-9.2811545e+06,-6.8803964e+05
7.918639e+02,0,6.2199674e+03,2.6978429e+07,4.2749549e+07,4.9523307e+06,-1.0184297e+06,1.5522616e+06,1.4181411e+06
7.939985e+02,1,5.7438378e+03,2.5191340e+07,7.0607352e+07,9.9777825e+07,-4.1950047e+06,-8.0535662e+06,-3.4040277e+06
7.941746e+02,5,3.1457095e+03,4.6397270e+06,1.0940955e+07,3.5386451e+07,-8.6165788e+06,-3.7644440e+06,2.5281788e+06
7.958292e+02,0,4.9038429e+03,9.2947579e+07,5.0177599e+07,8.4451603e+07,-1.0822676e+06,4.1716709e+06,4.6374547e+06
7.970547e+02,1,5.2818648e+03,4.8240007e+07,7.8341827e+07,9.6951633e+07,6.8569810e+06,-5.5320342e+06,-3.0245450e+06
7.971469e+02,0,5.1033024e+03,2.0929899e+07,4.0118637e+07,4.9064938e+06,-4.8907925e+05,8.6049168e+05,-5.4450053e+06
7.971589e+02,1,5.1970886e+03,7.4359724e+07,5.4913344e+07,2.3224290e+07,-1.0774829e+06,2.5379913e+06,9.4774515e+06
7.980605e+02,1,4.4834082e+03,1.9522428e+07,6.0820525e+07,6.7762920e+07,2.6565823e+06,-1.0263008e+06,-6.0447444e+06
7.986178e+02,0,5.4431581e+03,2.6073966e+07,1.9878989e+06,7.2620923e+07,7.1313199e+05,6.7223541e+06,6.4277673e+06
7.990504e+02,0,3.9941139e+03,5.8437065e+07,5.3826652e+07,6.1182604e+07,5.2976652e+06,6.2597148e+06,4.3624615e+06
7.993688e+02,1,3.5994328e+03,9.9301918e+07,8.3019676e+07,6.3782717e+07,3.0296382e+06,-2.6766081e+06,3.1651041e+06
8.055419e+02,1,3.4936041e+03,6.3993698e+07,3.5029345e+07,3.0618049e+07,-1.3760481e+06,-7.2378782e+06,-5.3428190e+06
8.069047e+02,0,4.8580634e+03,2.8717930e+07,7.7179800e+07,1.9517331e+07,-3.5264153e+06,-1.4912712e+06,1.5220757e+05
8.070113e+02,1,5.7515389e+03,1.4505659e+07,3.8231037e+07,9.2104043e+07,1.5421906e+06,-6.5438419e+06,5.9081776e+06
8.084726e+02,0,4.7764791e+03,5.3230383e+07,6.5888162e+07,2.4085568e+07,7.2880597e+06,-3.8126288e+06,3.8826331e+06
8.139150e+02,2,4.1931518e+03,2.9615253e+07,3.1481572e+07,1.4730706e+07,5.3591015e+06,-8.3967546e+06,2.4687923e+06
8.139402e+02,1,5.7123195e+03,9.8866118e+07,3.9323679e+07,3.3704368e+07,8.8940721e+06,-9.5556057e+06,3.6330710e+06
8.149747e+02,0,5.5486854e+03,1.7284251e+06,5.2302367e+07,4.7153371e+06,1.3846042e+06,8.4154170e+06,9.3683826e+06
8.153560e+02,1,6.6228343e+03,6.2780808e+07,2.0147364e+06,2.5100045e+06,9.7906643e+06,1.6594857e+06,-6.5487309e+06
8.172544e+02,1,6.0546540e+03,3.3840390e+07,8.8806481e+07,2.3361658e+07,2.0305438e+05,-1.8414720e+06,9.5359411e+06
8.179214e+02,1,4.8307766e+03,7.9182380e+07,1.7813178e+07,7.1590530e+07,8.4313878e+06,2.0216494e+06,-4.3113848e+06
8.196712e+02,0,5.1294569e+03,8.8711797e+07,6.1970456e+07,2.4062988e+07,-9.5119844e+06,7.4019775e+06,-9.5746118e+06
8.201490e+02,1,5.5859919e+03,3.0352532e+07,7.8239026e+07,9.6989963e+07,-3.8288639e+06,-1.9159338e+06,1.1234278e+06
8.206817e+02,0,6.4096388e+03,4.3321479e+07,1.7061107e+07,2.2481445e+06,1.1951137e+06,5.4799244e+05,4.3870724e+06
8.213922e+02,0,5.8612238e+03,2.0672852e+07,1.5466896e+06,8.1730681e+07,4.1371469e+06,4.5801434e+06,5.4254069e+06
8.215765e+02,0,4.2895015e+03,4.0053460e+07,8.6838958e+07,2.5155535e+07,9.3346846e+06,9.1627624e+06,-5.0473671e+06
8.232214e+02,0,3.3475593e+03,1.9901732e+07,6.9769455e+07,2.2652846e+07,1.9060653e+06,-4.7072995e+06,3.2393789e+06
8.249416e+02,3,5.3601902e+03,1.8288704e+06,1.2620534e+07,7.2988500e+07,-1.9842478e+06,-3.1721786e+05,6.2877554e+06
8.252097e+02,0,2.8774581e+03,5.7205004e+07,5.8352132e+07,4.9472822e+07,2.8949050e+06,-5.4034655e+06,1.0532454e+06
8.254214e+02,1,5.5760819e+03,2.8675780e+07,2.7192419e+07,7.9971411e+07,-9.4003048e+04,4.2315800e+06,-9.0279618e+06
8.269874e+02,0,3.8736099e+03,5.5436988e+07,6.0067373e+06,4.3186003e+07,6.6472708e+06,6.1129761e+06,-5.5136288e+06
8.292314e+02,1,6.1731729e+03,5.6787746e+07,2.0968955e+07,9.7336259e+07,-3.6850358e+06,8.9839204e+06,6.0407867e+06
8.293037e+02,1,5.5332517e+03,3.4746082e+07,6.8119645e+07,2.1884624e+07,-3.6684925e+05,-9.0735023e+06,8.2466841e+06
8.304830e+02,0,3.1642928e+03,4.9708171e+07,3.1713293e+07,1.8994596e+07,8.2656838e+04,-3.5438041e+06,-4.8378471e+06
8.318158e+02,4,2.4436252e+03,6.4247409e+06,3.6338857e+07,9.2836230e+06,7.7726459e+06,4.9330832e+06,-7.3230908e+05
8.341120e+02,1,6.8638751e+03,9.7458612e+07,1.6869563e+07,1.5931805e+07,-8.0565128e+05,-2.8690100e+06,-5.5369637e+06
8.374786e+02,4,3.2952729e+03,3.6377484e+07,1.7300890e+07,4.4302213e+07,-7.0231396e+06,-3.9153024e+06,2.9252502e+06
8.393741e+02,1,4.7615425e+03,1.1374296e+07,5.2990315e+07,9.1492259e+06,8.2438998e+06,3.6465616e+06,5.4580146e+06
8.414859e+02,1,3.9278634e+03,1.3913223e+07,5.1364586e+07,4.1510457e+07,6.2468874e+06,8.7925272e+06,-9.0947905e+06
8.423712e+02,0,4.1344736e+03,4.7433469e+07,9.2926998e+07,6.4467524e+07,-3.7669417e+06,5.0636529e+05,-8.6788938e+06
8.423712e+02,1,3.3431243e+03,4.3172768e+07,9.4485653e+06,1.2189511e+06,5.3072133e+06,7.5337985e+06,-1.5281808e+06
