xcen,ycen,depth,dVol
4.2635553e+05,4.5189684e+06,2.5828690e+03,4.7656462e+06
4.2635188e+05,4.5189662e+06,2.6001788e+03,4.7943738e+06
4.2634488e+05,4.5189846e+06,2.5945925e+03,4.7842955e+06
4.2633334e+05,4.5189646e+06,2.5933133e+03,4.7807233e+06
4.2633902e+05,4.5189675e+06,2.6066551e+03,4.7976273e+06
4.2635661e+05,4.5189684e+06,2.5924720e+03,4.7612895e+06
4.2633576e+05,4.5189755e+06,2.6066167e+03,4.8096136e+06
4.2635430e+05,4.5189770e+06,2.5784819e+03,4.7553288e+06
4.2636151e+05,4.5189726e+06,2.5925261e+03,4.7597543e+06
4.2635744e+05,4.5189778e+06,2.5935205e+03,4.7593781e+06
4.2636149e+05,4.5189601e+06,2.5887475e+03,4.7513612e+06
4.2635176e+05,4.5189708e+06,2.5975255e+03,4.8173877e+06
4.2634562e+05,4.5189852e+06,2.5928709e+03,4.7817540e+06
4.2634316e+05,4.5189688e+06,2.5931732e+03,4.7889611e+06
4.2634397e+05,4.5189771e+06,2.5950988e+03,4.7431693e+06
4.2635951e+05,4.5189621e+06,2.5845346e+03,4.7480800e+06
4.2633759e+05,4.5189760e+06,2.6092609e+03,4.8079982e+06
4.2635402e+05,4.5189976e+06,2.5692011e+03,4.7244124e+06
4.2635381e+05,4.5189959e+06,2.5966790e+03,4.7714416e+06
4.2636697e+05,4.5189692e+06,2.5896254e+03,4.7618701e+06
4.2635152e+05,4.5189649e+06,2.5965936e+03,4.7945158e+06
4.2635789e+05,4.5189657e+06,2.5932942e+03,4.7938440e+06
4.2634745e+05,4.5189804e+06,2.5916662e+03,4.7695846e+06
4.2635678e+05,4.5189651e+06,2.5887422e+03,4.7779131e+06
4.2634502e+05,4.5189831e+06,2.5951340e+03,4.7618421e+06
4.2636020e+05,4.5189802e+06,2.5748342e+03,4.7046223e+06
4.2634414e+05,4.5189777e+06,2.6000228e+03,4.7830855e+06
4.2635258e+05,4.5189965e+06,2.5757898e+03,4.7331098e+06
4.2635295e+05,4.5189807e+06,2.6229760e+03,4.8289087e+06
4.2635998e+05,4.5189733e+06,2.5898766e+03,4.7546352e+06
4.2634438e+05,4.5189636e+06,2.6034517e+03,4.8072668e+06
4.2635530e+05,4.5189636e+06,2.5978342e+03,4.8016019e+06
4.2633962e+05,4.5189744e+06,2.6195501e+03,4.8295843e+06
4.2636286e+05,4.5189591e+06,2.5849180e+03,4.7760282e+06
4.2634829e+05,4.5189672e+06,2.5986490e+03,4.7774675e+06
4.2636549e+05,4.5189628e+06,2.5750116e+03,4.7552394e+06
4.2634275e+05,4.5189543e+06,2.6067484e+03,4.8229973e+06
4.2635128e+05,4.5190004e+06,2.5748435e+03,4.7277620e+06
4.2635469e+05,4.5189840e+06,2.6018374e+03,4.7838188e+06
4.2635942e+05,4.5189852e+06,2.5817727e+03,4.7023976e+06
4.2633997e+05,4.5189904e+06,2.5837899e+03,4.7715274e+06
4.2634246e+05,4.5189614e+06,2.5973022e+03,4.8206636e+06
4.2633962e+05,4.5189769e+06,2.6194543e+03,4.8353235e+06
4.2636155e+05,4.5189722e+06,2.5975888e+03,4.7904955e+06
4.2634413e+05,4.5189677e+06,2.6044021e+03,4.7940545e+06
4.2635413e+05,4.5189712e+06,2.5933133e+03,4.7778281e+06
4.2635667e+05,4.5189435e+06,2.5919713e+03,4.7986876e+06
4.2634939e+05,4.5189880e+06,2.5864510e+03,4.7597906e+06
4.2635021e+05,4.5189811e+06,2.6060804e+03,4.7986885e+06
4.2635567e+05,4.5189661e+06,2.5900367e+03,4.7761689e+06
4.2634330e+05,4.5189877e+06,2.5878562e+03,4.7818516e+06
4.2635283e+05,4.5189646e+06,2.5926867e+03,4.7888870e+06
4.2634867e+05,4.5189735e+06,2.6063160e+03,4.8220612e+06
4.2635930e+05,4.5189738e+06,2.6054152e+03,4.8180490e+06
4.2635064e+05,4.5189636e+06,2.5975555e+03,4.7751796e+06
4.2635279e+05,4.5189665e+06,2.5924294e+03,4.7733043e+06
4.2636285e+05,4.5189505e+06,2.5737255e+03,4.7582283e+06
4.2634576e+05,4.5189737e+06,2.5792846e+03,4.7132476e+06
4.2634926e+05,4.5189754e+06,2.5904932e+03,4.7549700e+06
4.2636186e+05,4.5189606e+06,2.5856074e+03,4.7742591e+06
4.2634491e+05,4.5189871e+06,2.5911641e+03,4.7892542e+06
4.2635846e+05,4.5189523e+06,2.5915352e+03,4.8106185e+06
4.2633192e+05,4.5189748e+06,2.6062677e+03,4.8118452e+06
4.2635722e+05,4.5189723e+06,2.5930015e+03,4.7623087e+06
4.2635605e+05,4.5189548e+06,2.5922351e+03,4.7797236e+06
4.2635218e+05,4.5189725e+06,2.5673054e+03,4.7128406e+06
4.2634728e+05,4.5189748e+06,2.5978275e+03,4.8050165e+06
4.2633609e+05,4.5189762e+06,2.5920934e+03,4.7370113e+06
4.2635181e+05,4.5189718e+06,2.5943037e+03,4.7690230e+06
4.2635681e+05,4.5189616e+06,2.5896031e+03,4.7876109e+06
4.2635190e+05,4.5189771e+06,2.5926675e+03,4.7790646e+06
4.2636355e+05,4.5189478e+06,2.6056767e+03,4.8378149e+06
4.2633544e+05,4.5189724e+06,2.6017820e+03,4.7999877e+06
4.2635237e+05,4.5189742e+06,2.5938947e+03,4.7734844e+06
4.2635492e+05,4.5189596e+06,2.5807313e+03,4.7491359e+06
4.2635147e+05,4.5189754e+06,2.5689944e+03,4.7251410e+06
4.2635144e+05,4.5189760e+06,2.5970526e+03,4.7998563e+06
4.2634331e+05,4.5189812e+06,2.5820046e+03,4.7493966e+06
4.2634906e+05,4.5189890e+06,2.6086239e+03,4.8133943e+06
4.2635975e+05,4.5189603e+06,2.5957040e+03,4.8075014e+06
4.2634525e+05,4.5189738e+06,2.5785922e+03,4.7397299e+06
4.2635992e+05,4.5189498e+06,2.6019708e+03,4.8134798e+06
4.2634852e+05,4.5189688e+06,2.5953843e+03,4.7940218e+06
4.2635006e+05,4.5189786e+06,2.5989759e+03,4.7689132e+06
4.2634944e+05,4.5189754e+06,2.5945408e+03,4.7766909e+06
4.2635429e+05,4.5189748e+06,2.5742970e+03,4.7467807e+06
4.2635235e+05,4.5189762e+06,2.5901140e+03,4.7835182e+06
4.2634351e+05,4.5189796e+06,2.5911606e+03,4.7748661e+06
4.2635109e+05,4.5189722e+06,2.5927797e+03,4.8019223e+06
4.2635422e+05,4.5189562e+06,2.6111724e+03,4.8326697e+06
4.2635232e+05,4.5189560e+06,2.5724904e+03,4.7409177e+06
4.2635410e+05,4.5189682e+06,2.5931626e+03,4.7877967e+06
4.2633897e+05,4.5189635e+06,2.6060101e+03,4.8267494e+06
4.2635120e+05,4.5189799e+06,2.5921183e+03,4.7686395e+06
4.2634245e+05,4.5189801e+06,2.6088086e+03,4.8075650e+06
4.2635021e+05,4.5189794e+06,2.5877640e+03,4.7649813e+06
4.2636193e+05,4.5189668e+06,2.5912661e+03,4.7969961e+06
4.2634498e+05,4.5189793e+06,2.5894056e+03,4.7769610e+06
4.2635444e+05,4.5189683e+06,2.5942548e+03,4.8228022e+06
4.2635430e+05,4.5189588e+06,2.6077701e+03,4.8312720e+06
4.2635386e+05,4.5189584e+06,2.5803339e+03,4.7625178e+06
4.2635559e+05,4.5189723e+06,2.5979109e+03,4.8117827e+06
4.2634557e+05,4.5189566e+06,2.5959407e+03,4.8041377e+06
4.2634506e+05,4.5189785e+06,2.6044143e+03,4.7913524e+06
4.2634478e+05,4.5189729e+06,2.6015887e+03,4.7967089e+06
4.2635453e+05,4.5189817e+06,2.5771872e+03,4.7446117e+06
4.2635831e+05,4.5189732e+06,2.5737153e+03,4.7353050e+06
4.2634632e+05,4.5189803e+06,2.5834920e+03,4.8054758e+06
4.2635479e+05,4.5189697e+06,2.6003620e+03,4.8146076e+06
4.2635486e+05,4.5189593e+06,2.5982296e+03,4.7973679e+06
4.2635049e+05,4.5189544e+06,2.5930315e+03,4.7998767e+06
4.2635557e+05,4.5189747e+06,2.6125298e+03,4.8228622e+06
4.2634977e+05,4.5189673e+06,2.5946004e+03,4.7943469e+06
4.2634353e+05,4.5189740e+06,2.5957485e+03,4.7855277e+06
4.2634085e+05,4.5189871e+06,2.5894743e+03,4.7496038e+06
4.2635128e+05,4.5189659e+06,2.5688521e+03,4.7290549e+06
4.2636477e+05,4.5189656e+06,2.5659788e+03,4.7162586e+06
4.2634990e+05,4.5189677e+06,2.5804130e+03,4.7835672e+06
4.2635727e+05,4.5189635e+06,2.5994263e+03,4.8097761e+06
4.2635302e+05,4.5189616e+06,2.5900902e+03,4.7740424e+06
4.2634139e+05,4.5189721e+06,2.5952049e+03,4.7915074e+06
4.2635367e+05,4.5189751e+06,2.6029496e+03,4.8011290e+06
4.2635065e+05,4.5189603e+06,2.5958693e+03,4.7834503e+06
4.2634141e+05,4.5189794e+06,2.5960903e+03,4.7819969e+06
4.2634222e+05,4.5189795e+06,2.5964931e+03,4.7585109e+06
4.2634296e+05,4.5189832e+06,2.5780389e+03,4.7364039e+06
4.2635650e+05,4.5189665e+06,2.5841786e+03,4.7728878e+06
4.2635163e+05,4.5189603e+06,2.5855544e+03,4.7899866e+06
4.2635168e+05,4.5189504e+06,2.6038411e+03,4.8472810e+06
4.2634916e+05,4.5189621e+06,2.5840885e+03,4.7706474e+06
4.2633972e+05,4.5189723e+06,2.5972683e+03,4.7975452e+06
4.2635625e+05,4.5189634e+06,2.6018280e+03,4.8036712e+06
4.2635548e+05,4.5189610e+06,2.5930043e+03,4.7849862e+06
4.2633685e+05,4.5189835e+06,2.5962585e+03,4.7760442e+06
4.2635073e+05,4.5189693e+06,2.5887148e+03,4.7737085e+06
4.2634683e+05,4.5189789e+06,2.5710508e+03,4.7342658e+06
4.2635529e+05,4.5189779e+06,2.5770890e+03,4.7437743e+06
4.2635835e+05,4.5189524e+06,2.5990236e+03,4.8224934e+06
4.2635339e+05,4.5189620e+06,2.5893868e+03,4.7890383e+06
4.2635202e+05,4.5189577e+06,2.5909284e+03,4.7840249e+06
4.2634206e+05,4.5189739e+06,2.5988117e+03,4.7967952e+06
4.2635612e+05,4.5189618e+06,2.5980212e+03,4.8029867e+06
4.2635928e+05,4.5189651e+06,2.6007854e+03,4.7885568e+06
4.2634890e+05,4.5189684e+06,2.5969051e+03,4.7984088e+06
4.2634656e+05,4.5189778e+06,2.5905236e+03,4.7689915e+06
4.2634380e+05,4.5189735e+06,2.5669964e+03,4.7377810e+06
4.2635527e+05,4.5189679e+06,2.5794780e+03,4.7623288e+06
4.2636581e+05,4.5189438e+06,2.5834833e+03,4.8009819e+06
4.2635993e+05,4.5189753e+06,2.5951893e+03,4.8032933e+06
4.2635599e+05,4.5189527e+06,2.5955965e+03,4.7844927e+06
4.2633906e+05,4.5189671e+06,2.6029562e+03,4.8039697e+06
4.2635064e+05,4.5189631e+06,2.6048277e+03,4.8185085e+06
4.2635845e+05,4.5189672e+06,2.6022585e+03,4.7834855e+06
4.2633802e+05,4.5189771e+06,2.6088458e+03,4.8154043e+06
4.2633769e+05,4.5189849e+06,2.5949138e+03,4.7714164e+06
4.2634288e+05,4.5189572e+06,2.5782761e+03,4.7732143e+06
4.2636309e+05,4.5189833e+06,2.5913966e+03,4.7674567e+06
4.2635913e+05,4.5189564e+06,2.5789029e+03,4.7748303e+06
4.2636392e+05,4.5189743e+06,2.5867827e+03,4.7433002e+06
4.2636415e+05,4.5189667e+06,2.5943479e+03,4.7599804e+06
4.2634893e+05,4.5189683e+06,2.6046734e+03,4.7974058e+06
4.2635204e+05,4.5189552e+06,2.6030336e+03,4.8303270e+06
4.2636063e+05,4.5189668e+06,2.6134253e+03,4.7980161e+06
4.2634281e+05,4.5189772e+06,2.6093216e+03,4.8257688e+06
4.2634371e+05,4.5189841e+06,2.5918843e+03,4.7648267e+06
4.2634190e+05,4.5189586e+06,2.5864176e+03,4.7896850e+06
4.2636867e+05,4.5189768e+06,2.5913638e+03,4.7734948e+06
4.2636045e+05,4.5189606e+06,2.5959753e+03,4.7946218e+06
4.2636311e+05,4.5189722e+06,2.5903787e+03,4.7554576e+06
4.2635801e+05,4.5189669e+06,2.6095501e+03,4.7912500e+06
4.2634636e+05,4.5189766e+06,2.6033289e+03,4.7578199e+06
4.2634784e+05,4.5189543e+06,2.5982706e+03,4.8167470e+06
4.2635946e+05,4.5189657e+06,2.6129669e+03,4.8062591e+06
4.2634648e+05,4.5189676e+06,2.5959291e+03,4.8058528e+06
4.2634052e+05,4.5189965e+06,2.5950651e+03,4.7603924e+06
4.2634844e+05,4.5189599e+06,2.5841473e+03,4.7818049e+06
4.2636880e+05,4.5189706e+06,2.6004621e+03,4.8018968e+06
4.2636497e+05,4.5189590e+06,2.5941665e+03,4.7956725e+06
4.2635285e+05,4.5189694e+06,2.5816335e+03,4.7465678e+06
4.2633804e+05,4.5189620e+06,2.5943510e+03,4.7926915e+06
4.2635727e+05,4.5189643e+06,2.5950469e+03,4.7565313e+06
4.2634761e+05,4.5189534e+06,2.6006328e+03,4.8157439e+06
4.2634777e+05,4.5189625e+06,2.6064340e+03,4.8087359e+06
4.2634203e+05,4.5189604e+06,2.5884478e+03,4.8041696e+06
4.2634035e+05,4.5190037e+06,2.5942713e+03,4.7502272e+06
4.2635790e+05,4.5189561e+06,2.5798541e+03,4.7548561e+06
4.2635921e+05,4.5189654e+06,2.5980778e+03,4.7873742e+06
4.2635860e+05,4.5189602e+06,2.6074091e+03,4.8219942e+06
4.2635039e+05,4.5189642e+06,2.5785425e+03,4.7447674e+06
4.2633761e+05,4.5189673e+06,2.5911795e+03,4.7853363e+06
4.2636016e+05,4.5189670e+06,2.5959416e+03,4.7580379e+06
4.2635049e+05,4.5189406e+06,2.6092607e+03,4.8400711e+06
4.2634264e+05,4.5189559e+06,2.6155024e+03,4.8370635e+06
4.2634791e+05,4.5189669e+06,2.5961704e+03,4.8048228e+06
4.2634443e+05,4.5189901e+06,2.5945430e+03,4.7655171e+06
4.2635429e+05,4.5189623e+06,2.5975215e+03,4.7939676e+06
4.2636936e+05,4.5189726e+06,2.6124175e+03,4.7959807e+06
4.2636651e+05,4.5189786e+06,2.6008850e+03,4.8221337e+06
4.2635864e+05,4.5189669e+06,2.5934581e+03,4.7597395e+06
4.2634957e+05,4.5189652e+06,2.6004742e+03,4.8016546e+06
4.2636375e+05,4.5189674e+06,2.5977641e+03,4.7651245e+06
4.2635672e+05,4.5189495e+06,2.6102596e+03,4.8367889e+06
4.2635125e+05,4.5189498e+06,2.6167269e+03,4.8338234e+06
4.2634685e+05,4.5189680e+06,2.5934339e+03,4.8068372e+06
4.2634529e+05,4.5189769e+06,2.6013353e+03,4.7936268e+06
4.2636300e+05,4.5189657e+06,2.5973321e+03,4.7568137e+06
4.2636489e+05,4.5189711e+06,2.6127301e+03,4.8167012e+06
4.2636608e+05,4.5189742e+06,2.6075853e+03,4.8177398e+06
4.2636104e+05,4.5189731e+06,2.5824695e+03,4.7270214e+06
4.2633047e+05,4.5189625e+06,2.5800335e+03,4.7766337e+06
4.2635590e+05,4.5189819e+06,2.6399867e+03,4.8462191e+06
4.2636563e+05,4.5189508e+06,2.6172408e+03,4.8372380e+06
4.2635359e+05,4.5189604e+06,2.6102589e+03,4.8089735e+06
4.2634876e+05,4.5189690e+06,2.5949618e+03,4.8031039e+06
4.2633880e+05,4.5189766e+06,2.5964089e+03,4.7883056e+06
4.2635086e+05,4.5189670e+06,2.5997037e+03,4.7887094e+06
4.2635299e+05,4.5189708e+06,2.6022452e+03,4.7958133e+06
4.2636646e+05,4.5189739e+06,2.6090432e+03,4.8229362e+06
4.2635343e+05,4.5189663e+06,2.6077917e+03,4.7772737e+06
4.2633865e+05,4.5189700e+06,2.5911757e+03,4.7871226e+06
4.2635191e+05,4.5189788e+06,2.6362471e+03,4.8476139e+06
4.2635167e+05,4.5189608e+06,2.5991450e+03,4.8027396e+06
4.2633396e+05,4.5189620e+06,2.5783784e+03,4.7377085e+06
4.2635389e+05,4.5189701e+06,2.5837490e+03,4.7757995e+06
4.2633898e+05,4.5189847e+06,2.6028849e+03,4.7897696e+06
4.2636040e+05,4.5189636e+06,2.6019687e+03,4.8020686e+06
4.2636103e+05,4.5189772e+06,2.6056060e+03,4.7874586e+06
4.2635985e+05,4.5189734e+06,2.6032046e+03,4.8178595e+06
4.2635594e+05,4.5189657e+06,2.6022646e+03,4.7784752e+06
4.2633835e+05,4.5189670e+06,2.5864565e+03,4.7797753e+06
4.2635936e+05,4.5189785e+06,2.6250112e+03,4.8370568e+06
4.2634713e+05,4.5189542e+06,2.6025212e+03,4.8317267e+06
4.2635220e+05,4.5189574e+06,2.5890097e+03,4.7825340e+06
4.2634623e+05,4.5189725e+06,2.5990067e+03,4.8057874e+06
4.2633138e+05,4.5189873e+06,2.5960132e+03,4.7791714e+06
4.2636462e+05,4.5189641e+06,2.5963121e+03,4.7918934e+06
4.2636226e+05,4.5189811e+06,2.6038603e+03,4.7833346e+06
4.2635860e+05,4.5189761e+06,2.6086327e+03,4.8391329e+06
4.2636295e+05,4.5189767e+06,2.6053235e+03,4.7909252e+06
4.2635944e+05,4.5189687e+06,2.5961723e+03,4.8070459e+06
4.2634133e+05,4.5189663e+06,2.6081657e+03,4.8382615e+06
4.2635881e+05,4.5189602e+06,2.6133756e+03,4.8383826e+06
4.2636596e+05,4.5189663e+06,2.5866807e+03,4.7762269e+06
4.2634191e+05,4.5189941e+06,2.5904315e+03,4.7831095e+06
4.2633404e+05,4.5189668e+06,2.5966831e+03,4.7866379e+06
4.2635111e+05,4.5189623e+06,2.5912673e+03,4.7827439e+06
4.2636640e+05,4.5189851e+06,2.5998629e+03,4.7734344e+06
4.2635779e+05,4.5189700e+06,2.6045335e+03,4.8121276e+06
4.2634919e+05,4.5189653e+06,2.5993673e+03,4.7990369e+06
4.2636245e+05,4.5189655e+06,2.5938796e+03,4.8102214e+06
4.2635289e+05,4.5189738e+06,2.6015929e+03,4.8166109e+06
4.2634824e+05,4.5189618e+06,2.6093127e+03,4.8308521e+06
4.2635993e+05,4.5189659e+06,2.5786097e+03,4.7890811e+06
4.2634369e+05,4.5189770e+06,2.5894964e+03,4.7597865e+06
4.2633687e+05,4.5189649e+06,2.5993405e+03,4.8115759e+06
4.2635263e+05,4.5189552e+06,2.5849342e+03,4.7594538e+06
4.2636796e+05,4.5189859e+06,2.5901015e+03,4.7435440e+06
4.2635104e+05,4.5189767e+06,2.5960218e+03,4.7687808e+06
4.2635317e+05,4.5189744e+06,2.6155317e+03,4.8263312e+06
4.2634593e+05,4.5189630e+06,2.5946643e+03,4.8059443e+06
4.2636516e+05,4.5189835e+06,2.6005045e+03,4.8069177e+06
4.2634612e+05,4.5189560e+06,2.6010695e+03,4.8001297e+06
4.2635662e+05,4.5189699e+06,2.5808600e+03,4.7447372e+06
4.2633998e+05,4.5189758e+06,2.5943977e+03,4.7696204e+06
4.2632789e+05,4.5189545e+06,2.5899142e+03,4.8042517e+06
4.2635555e+05,4.5189575e+06,2.5744788e+03,4.7276900e+06
4.2635884e+05,4.5189782e+06,2.5895928e+03,4.7526234e+06
4.2634771e+05,4.5189720e+06,2.5801400e+03,4.7298518e+06
4.2635273e+05,4.5189797e+06,2.6142510e+03,4.8204183e+06
4.2634843e+05,4.5189593e+06,2.5943345e+03,4.8106014e+06
4.2636955e+05,4.5189840e+06,2.5965264e+03,4.7530940e+06
4.2635726e+05,4.5189412e+06,2.6011264e+03,4.8097070e+06
4.2635445e+05,4.5189835e+06,2.5904045e+03,4.7538363e+06
4.2633772e+05,4.5189616e+06,2.5820010e+03,4.7637892e+06
4.2634232e+05,4.5189704e+06,2.5934452e+03,4.7902692e+06
4.2634887e+05,4.5189519e+06,2.5906564e+03,4.7948684e+06
4.2636882e+05,4.5189819e+06,2.5979392e+03,4.7853961e+06
4.2634995e+05,4.5189692e+06,2.5771551e+03,4.7214995e+06
4.2635606e+05,4.5189740e+06,2.6184838e+03,4.8371155e+06
4.2634491e+05,4.5189719e+06,2.5952074e+03,4.8150344e+06
4.2635618e+05,4.5189652e+06,2.6115636e+03,4.7994469e+06
4.2636449e+05,4.5189366e+06,2.5998235e+03,4.8003097e+06
4.2634420e+05,4.5189781e+06,2.5941034e+03,4.7726548e+06
4.2634072e+05,4.5189597e+06,2.5849427e+03,4.7772757e+06
4.2634128e+05,4.5189640e+06,2.5914034e+03,4.8014821e+06
4.2634703e+05,4.5189528e+06,2.5851538e+03,4.7799985e+06
4.2636020e+05,4.5189809e+06,2.5851172e+03,4.7452003e+06
4.2634395e+05,4.5189772e+06,2.5865691e+03,4.7552971e+06
4.2635461e+05,4.5189723e+06,2.6147161e+03,4.8298102e+06
4.2634880e+05,4.5189647e+06,2.5943012e+03,4.7968720e+06
4.2635581e+05,4.5189593e+06,2.6073785e+03,4.7864542e+06
4.2635234e+05,4.5189681e+06,2.5962715e+03,4.7711192e+06
4.2634422e+05,4.5189916e+06,2.6059588e+03,4.7942382e+06
4.2634195e+05,4.5189560e+06,2.5818845e+03,4.7671927e+06
4.2635163e+05,4.5189596e+06,2.5969879e+03,4.7957046e+06
4.2634985e+05,4.5189627e+06,2.5806305e+03,4.7729828e+06
4.2635127e+05,4.5189846e+06,2.6003036e+03,4.7555227e+06
4.2634255e+05,4.5189667e+06,2.5674320e+03,4.7327672e+06
4.2633676e+05,4.5189742e+06,2.6086189e+03,4.8239200e+06
4.2635873e+05,4.5189506e+06,2.5914272e+03,4.7935028e+06
4.2634465e+05,4.5189706e+06,2.6025812e+03,4.7991376e+06
4.2635010e+05,4.5189720e+06,2.5919540e+03,4.7778444e+06
4.2634351e+05,4.5189801e+06,2.5953994e+03,4.7820183e+06
4.2634769e+05,4.5189598e+06,2.5787362e+03,4.7528690e+06
4.2635139e+05,4.5189631e+06,2.6012842e+03,4.8096027e+06
4.2635353e+05,4.5189672e+06,2.5979501e+03,4.7823753e+06
4.2634377e+05,4.5189810e+06,2.5919564e+03,4.7587160e+06
4.2633821e+05,4.5189649e+06,2.5799973e+03,4.7638966e+06
4.2634410e+05,4.5189622e+06,2.5923296e+03,4.7869190e+06
4.2636868e+05,4.5189761e+06,2.5783589e+03,4.7168931e+06
4.2634083e+05,4.5189605e+06,2.5988211e+03,4.8266916e+06
4.2636488e+05,4.5189748e+06,2.5744090e+03,4.7227549e+06
4.2633612e+05,4.5189913e+06,2.5995003e+03,4.7869752e+06
4.2635292e+05,4.5189589e+06,2.5851214e+03,4.7638494e+06
4.2635726e+05,4.5189592e+06,2.6029020e+03,4.8188830e+06
4.2634873e+05,4.5189650e+06,2.6040682e+03,4.8069866e+06
4.2635243e+05,4.5189813e+06,2.5868743e+03,4.7346887e+06
4.2633672e+05,4.5189661e+06,2.5763658e+03,4.7696668e+06
4.2634926e+05,4.5189607e+06,2.5948460e+03,4.7879226e+06
4.2635955e+05,4.5189746e+06,2.5886969e+03,4.7554082e+06
4.2634658e+05,4.5189818e+06,2.5744181e+03,4.7353795e+06
4.2635515e+05,4.5189709e+06,2.5811833e+03,4.7612606e+06
4.2634367e+05,4.5189919e+06,2.5882829e+03,4.7758800e+06
4.2635795e+05,4.5189586e+06,2.5985521e+03,4.7849951e+06
4.2635222e+05,4.5189479e+06,2.6131814e+03,4.8558417e+06
4.2634251e+05,4.5189626e+06,2.6194541e+03,4.8487995e+06
4.2634704e+05,4.5189770e+06,2.5961599e+03,4.7706576e+06
4.2633678e+05,4.5189789e+06,2.5876709e+03,4.7540953e+06
4.2635052e+05,4.5189606e+06,2.5958012e+03,4.7863173e+06
4.2636517e+05,4.5189720e+06,2.5992421e+03,4.7760162e+06
4.2635333e+05,4.5189816e+06,2.5714240e+03,4.7259765e+06
4.2635041e+05,4.5189702e+06,2.5846468e+03,4.7791775e+06
4.2634680e+05,4.5189938e+06,2.5893830e+03,4.7798690e+06
4.2636569e+05,4.5189677e+06,2.6072717e+03,4.7911491e+06
4.2635785e+05,4.5189510e+06,2.6130680e+03,4.8484141e+06
4.2635181e+05,4.5189724e+06,2.6119470e+03,4.8138131e+06
4.2634625e+05,4.5189786e+06,2.6013180e+03,4.7847098e+06
4.2634224e+05,4.5189777e+06,2.5862424e+03,4.7544428e+06
4.2634545e+05,4.5189575e+06,2.5920382e+03,4.7976396e+06
4.2637099e+05,4.5189715e+06,2.5960037e+03,4.7649519e+06
4.2636337e+05,4.5189769e+06,2.5722377e+03,4.7401212e+06
4.2635205e+05,4.5189762e+06,2.5809574e+03,4.7616561e+06
4.2635691e+05,4.5189855e+06,2.6104645e+03,4.7988680e+06
4.2636575e+05,4.5189711e+06,2.5939107e+03,4.7672429e+06
4.2634997e+05,4.5189689e+06,2.6015062e+03,4.7972342e+06
4.2634583e+05,4.5189793e+06,2.6065409e+03,4.7733369e+06
4.2634235e+05,4.5189809e+06,2.5913331e+03,4.7890201e+06
4.2634391e+05,4.5189760e+06,2.5906762e+03,4.7635181e+06
4.2635780e+05,4.5189520e+06,2.5952918e+03,4.8008984e+06
4.2636299e+05,4.5189705e+06,2.5889925e+03,4.7658264e+06
4.2636375e+05,4.5189745e+06,2.5844789e+03,4.7702584e+06
4.2635537e+05,4.5189645e+06,2.5847866e+03,4.7767331e+06
4.2636280e+05,4.5189768e+06,2.6037048e+03,4.7921942e+06
4.2636158e+05,4.5189717e+06,2.6035070e+03,4.7786354e+06
4.2634820e+05,4.5189824e+06,2.5973259e+03,4.7847588e+06
4.2635213e+05,4.5189783e+06,2.6135527e+03,4.7786600e+06
4.2635018e+05,4.5189658e+06,2.6161867e+03,4.8145376e+06
4.2634141e+05,4.5189701e+06,2.5921629e+03,4.7711821e+06
4.2636014e+05,4.5189552e+06,2.5909567e+03,4.7934959e+06
4.2635883e+05,4.5189631e+06,2.5931478e+03,4.7650760e+06
4.2636856e+05,4.5189809e+06,2.6022247e+03,4.8015839e+06
4.2635206e+05,4.5189850e+06,2.5882792e+03,4.7410662e+06
4.2636050e+05,4.5189633e+06,2.5974359e+03,4.7747466e+06
4.2635990e+05,4.5189604e+06,2.6025304e+03,4.7890570e+06
4.2635866e+05,4.5189762e+06,2.5835145e+03,4.7619891e+06
4.2634973e+05,4.5189760e+06,2.6061754e+03,4.7833840e+06
4.2634809e+05,4.5189677e+06,2.6031735e+03,4.7885458e+06
4.2633753e+05,4.5189742e+06,2.5922023e+03,4.7706919e+06
4.2635716e+05,4.5189636e+06,2.5938785e+03,4.7772011e+06
4.2636721e+05,4.5189575e+06,2.5954003e+03,4.7719589e+06
4.2636125e+05,4.5189775e+06,2.5964205e+03,4.7830205e+06
4.2635123e+05,4.5189890e+06,2.5836335e+03,4.7234452e+06
4.2636307e+05,4.5189758e+06,2.6035154e+03,4.7507538e+06
4.2634392e+05,4.5189668e+06,2.5975491e+03,4.7817674e+06
4.2636006e+05,4.5189722e+06,2.5902366e+03,4.7563533e+06
4.2634985e+05,4.5189809e+06,2.5990034e+03,4.7679104e+06
4.2636227e+05,4.5189622e+06,2.5964506e+03,4.7935917e+06
4.2635678e+05,4.5189606e+06,2.5869214e+03,4.7703859e+06
4.2636278e+05,4.5189769e+06,2.5883653e+03,4.7451321e+06
4.2634577e+05,4.5189619e+06,2.5922423e+03,4.7739234e+06
4.2634495e+05,4.5189816e+06,2.6006053e+03,4.7997466e+06
4.2635667e+05,4.5189971e+06,2.5842151e+03,4.7221226e+06
4.2635738e+05,4.5189748e+06,2.6025112e+03,4.7687170e+06
4.2632544e+05,4.5189633e+06,2.5999869e+03,4.7897996e+06
4.2636238e+05,4.5189688e+06,2.5954055e+03,4.7660572e+06
4.2633978e+05,4.5189853e+06,2.6008418e+03,4.7611782e+06
4.2635888e+05,4.5189581e+06,2.6024162e+03,4.8248087e+06
4.2635358e+05,4.5189565e+06,2.5778218e+03,4.7640218e+06
