func,iter,xcen,ycen,depth,Pxx,Pyy,Pzz
1.850552e+02,3,4.2735738e+05,4.5168591e+06,5.7664005e+03,7.0736314e+07,6.1832963e+07,4.7136308e+07
1.850649e+02,3,4.2567096e+05,4.5169536e+06,6.2696982e+03,8.6626925e+07,9.3064077e+07,6.2128195e+07
1.852973e+02,8,4.2585407e+05,4.5180595e+06,4.5087144e+03,4.4214377e+06,2.4844307e+06,1.1596357e+07
1.853131e+02,6,4.2761509e+05,4.5187062e+06,6.1494250e+03,7.5013677e+06,3.8885057e+07,4.9918515e+07
1.853190e+02,3,4.2703363e+05,4.5168648e+06,6.7085072e+03,9.8841495e+07,5.1533546e+07,6.8657879e+07
1.853966e+02,3,4.2479472e+05,4.5169753e+06,6.9567478e+03,5.3422748e+06,6.5605671e+07,4.9726448e+07
1.854946e+02,3,4.2505380e+05,4.5167097e+06,5.5185245e+03,9.2110315e+07,6.9991682e+07,6.1291705e+07
1.855068e+02,4,4.2795211e+05,4.5174796e+06,5.4769360e+03,4.9128101e+07,4.3675777e+07,5.3187434e+07
1.856368e+02,5,4.2682001e+05,4.5167856e+06,6.7032930e+03,8.2872943e+06,6.5990191e+07,6.4847651e+07
1.857385e+02,4,4.2568247e+05,4.5192756e+06,4.5540468e+03,2.9309875e+07,1.2666165e+07,3.8992747e+07
1.857805e+02,4,4.2642085e+05,4.5175351e+06,5.5505027e+03,5.7294583e+06,1.7163124e+07,1.8472122e+07
1.857825e+02,2,4.2605371e+05,4.5168315e+06,6.0270267e+03,4.8543382e+07,3.5039455e+06,4.8593651e+07
1.858196e+02,4,4.2505256e+05,4.5190067e+06,5.7020707e+03,3.0550944e+07,6.1003685e+07,5.4903890e+07
1.858311e+02,4,4.2544194e+05,4.5168825e+06,6.6384350e+03,4.9213404e+07,1.4169253e+07,4.4349502e+07
1.858875e+02,5,4.2514878e+05,4.5185051e+06,4.7585801e+03,2.9111359e+07,1.0187877e+07,2.1352690e+07
1.859066e+02,3,4.2505692e+05,4.5184391e+06,6.5220853e+03,2.4699629e+07,8.4142551e+07,5.9530678e+07
1.859742e+02,5,4.2585091e+05,4.5156396e+06,5.0551178e+03,2.6487437e+07,3.6842740e+07,2.6618429e+07
1.859978e+02,3,4.2462814e+05,4.5185645e+06,6.6558986e+03,5.1456376e+06,1.2998073e+07,4.7930531e+07
1.860446e+02,9,4.2680759e+05,4.5192090e+06,3.6373109e+03,2.5643803e+07,2.4159297e+07,3.3899089e+07
1.861131e+02,5,4.2777208e+05,4.5183152e+06,6.3779256e+03,8.6479378e+06,5.5786727e+06,4.7532800e+07
1.861240e+02,6,4.2575596e+05,4.5193696e+06,5.7804052e+03,3.3896042e+07,3.6497990e+07,5.7383978e+07
1.861707e+02,5,4.2648500e+05,4.5187097e+06,6.4678547e+03,3.3772378e+06,2.0892541e+07,2.4711465e+07
1.862004e+02,2,4.2796020e+05,4.5166216e+06,6.9988961e+03,8.1587054e+07,9.2765509e+07,7.3510308e+07
1.863370e+02,5,4.2540686e+05,4.5190669e+06,4.9171868e+03,3.4039741e+07,8.4778015e+06,2.3167352e+07
1.863902e+02,6,4.2746780e+05,4.5190331e+06,5.4408279e+03,3.5825344e+07,5.7414040e+07,4.9244247e+07
1.864299e+02,4,4.2501212e+05,4.5193901e+06,4.8655937e+03,2.0949660e+06,1.0592736e+07,2.8677607e+07
1.864320e+02,4,4.2775575e+05,4.5170815e+06,6.3811657e+03,1.5073353e+06,5.0509292e+07,4.1434116e+07
1.864650e+02,4,4.2650902e+05,4.5187733e+06,6.3606980e+03,1.7423280e+07,9.7161973e+07,6.9980727e+07
1.865103e+02,5,4.2593113e+05,4.5180861e+06,4.1676587e+03,9.2361319e+06,5.1043084e+07,3.2981029e+07
1.865424e+02,4,4.2703065e+05,4.5192642e+06,6.4691226e+03,4.9704280e+07,3.0184609e+07,5.9962329e+07
1.865677e+02,3,4.2553809e+05,4.5181277e+06,5.9833499e+03,5.6521433e+07,7.9559070e+07,5.1385423e+07
1.866150e+02,2,4.2437906e+05,4.5173414e+06,6.5514915e+03,9.3123107e+06,3.7068510e+07,4.2713726e+07
1.866759e+02,3,4.2686303e+05,4.5169401e+06,6.0719046e+03,3.6045637e+07,9.6962592e+07,5.4027331e+07
1.867442e+02,5,4.2616215e+05,4.5195287e+06,5.4815636e+03,5.2512667e+07,5.7827285e+07,4.8502924e+07
1.867483e+02,10,4.2622717e+05,4.5196076e+06,4.0207863e+03,1.3685931e+07,8.4044124e+06,2.7834450e+07
1.868871e+02,4,4.2544579e+05,4.5174671e+06,6.5102060e+03,4.3003477e+07,7.4621276e+07,4.7839458e+07
1.870353e+02,6,4.2442478e+05,4.5186272e+06,5.8525299e+03,2.6991265e+07,2.3261501e+07,3.9355052e+07
1.870478e+02,3,4.2596626e+05,4.5159265e+06,4.8506171e+03,3.8371247e+07,4.7301877e+07,4.4091148e+07
1.870884e+02,3,4.2475649e+05,4.5164295e+06,6.9516847e+03,8.1524679e+07,7.9066591e+07,7.5370462e+07
1.870997e+02,2,4.2651226e+05,4.5186384e+06,6.4584486e+03,4.1147785e+07,4.1115927e+07,3.9626688e+07
1.871825e+02,3,4.2544335e+05,4.5161229e+06,4.6251326e+03,5.4248254e+07,6.9587997e+07,3.1454433e+07
1.871855e+02,5,4.2528402e+05,4.5177789e+06,6.3240051e+03,4.1119025e+07,7.2417665e+07,7.4665928e+07
1.872204e+02,3,4.2501289e+05,4.5161731e+06,5.6223621e+03,6.3952459e+07,7.4886813e+07,4.7368027e+07
1.872536e+02,7,4.2650983e+05,4.5188408e+06,5.4574559e+03,3.6071573e+07,1.6540662e+07,5.6844530e+07
1.873035e+02,3,4.2550762e+05,4.5183181e+06,5.6673250e+03,2.7221832e+07,8.5352008e+07,6.1188364e+07
1.873178e+02,3,4.2656001e+05,4.5159597e+06,4.4078902e+03,2.2489192e+07,2.8784455e+07,1.9880683e+07
1.873325e+02,4,4.2524813e+05,4.5159183e+06,5.1077290e+03,1.5735946e+07,4.1830014e+07,3.6416338e+07
1.873432e+02,6,4.2524338e+05,4.5190895e+06,4.5737625e+03,1.3778299e+07,3.8718258e+07,4.0007673e+07
1.873496e+02,4,4.2564099e+05,4.5195701e+06,6.5822485e+03,1.7927398e+07,4.3086129e+07,5.0943359e+07
1.873593e+02,2,4.2625620e+05,4.5175788e+06,5.4377869e+03,3.5127632e+07,9.2319957e+07,5.4796840e+07
1.873754e+02,2,4.2636674e+05,4.5156338e+06,6.3689984e+03,5.1318069e+07,6.5978560e+07,4.4857177e+07
1.873792e+02,4,4.2811092e+05,4.5171668e+06,6.8947621e+03,4.9332591e+07,7.3230511e+07,6.9128160e+07
1.875035e+02,5,4.2512183e+05,4.5195754e+06,5.4320836e+03,5.3508419e+06,1.6951544e+07,2.8183114e+07
1.875246e+02,3,4.2729086e+05,4.5174736e+06,6.8610338e+03,3.1818639e+07,1.4444605e+07,3.5243884e+07
1.875562e+02,3,4.2737710e+05,4.5176828e+06,6.2720171e+03,8.7195052e+07,3.1397030e+07,6.3732797e+07
1.876191e+02,2,4.2584097e+05,4.5161791e+06,5.0733129e+03,2.2196060e+06,3.2253616e+07,3.7368399e+07
1.876199e+02,3,4.2715679e+05,4.5186757e+06,5.0582804e+03,3.7120303e+07,9.7112405e+06,2.4929399e+07
1.876744e+02,3,4.2518839e+05,4.5155519e+06,6.4289633e+03,3.7732415e+07,5.7521283e+07,4.9143265e+07
1.877292e+02,4,4.2710404e+05,4.5173019e+06,6.0728665e+03,1.0303873e+07,2.4310416e+07,2.5016818e+07
1.877884e+02,5,4.2812386e+05,4.5175851e+06,6.9779759e+03,4.1082390e+06,1.1244214e+07,3.9471358e+07
1.878122e+02,3,4.2749057e+05,4.5181965e+06,6.2845630e+03,5.8637978e+07,9.6929350e+07,6.3490875e+07
1.878856e+02,5,4.2712970e+05,4.5166844e+06,6.3102027e+03,3.5490055e+07,1.9267132e+06,5.2325211e+07
1.878992e+02,5,4.2511846e+05,4.5172308e+06,6.8525510e+03,4.2565955e+07,4.1213900e+06,4.0833623e+07
1.879084e+02,1,4.2766806e+05,4.5160666e+06,6.8059831e+03,7.1970173e+07,9.5782296e+07,6.7653851e+07
1.881006e+02,4,4.2693892e+05,4.5182963e+06,6.4541980e+03,4.1845255e+07,8.1263278e+07,5.1835459e+07
1.881074e+02,4,4.2653878e+05,4.5188597e+06,6.1226377e+03,2.9825781e+07,9.3214241e+07,5.8082198e+07
1.881924e+02,6,4.2477939e+05,4.5172440e+06,4.5130346e+03,2.1651094e+07,2.0565489e+07,2.1102267e+07
1.882718e+02,4,4.2577367e+05,4.5193657e+06,6.2230897e+03,5.0802625e+07,8.3024944e+06,5.5847359e+07
1.882747e+02,4,4.2735628e+05,4.5191904e+06,6.1266077e+03,1.3922231e+07,1.3176088e+06,2.6792354e+07
1.883053e+02,4,4.2776518e+05,4.5175139e+06,6.3837729e+03,2.6556318e+07,7.0474841e+07,6.3292409e+07
1.883242e+02,4,4.2498244e+05,4.5194785e+06,4.7622537e+03,1.0651395e+07,1.8538952e+07,2.9649187e+07
1.883267e+02,5,4.2511910e+05,4.5195762e+06,4.3169183e+03,7.1448959e+06,2.1209614e+06,2.1615868e+07
1.883366e+02,4,4.2488199e+05,4.5178496e+06,6.8762559e+03,6.1278040e+07,5.4445327e+07,8.0422693e+07
1.883777e+02,3,4.2665748e+05,4.5166729e+06,3.9671611e+03,2.3323409e+07,3.0883319e+07,3.3072282e+07
1.883829e+02,6,4.2655366e+05,4.5175040e+06,5.1034752e+03,4.5765995e+06,3.5686030e+07,1.9698744e+07
1.884137e+02,6,4.2580314e+05,4.5197872e+06,5.3368746e+03,3.3153877e+06,2.8075480e+07,3.2979174e+07
1.884529e+02,3,4.2634459e+05,4.5153081e+06,6.8011107e+03,3.7056529e+07,6.5043365e+07,4.6177272e+07
1.884888e+02,2,4.2459717e+05,4.5175133e+06,6.2768481e+03,9.1682766e+07,7.9788462e+07,6.9830965e+07
1.885035e+02,3,4.2798318e+05,4.5182954e+06,6.9843291e+03,5.4623672e+07,3.1808379e+07,5.5980365e+07
1.886116e+02,4,4.2458443e+05,4.5171457e+06,6.7803375e+03,7.8800802e+07,3.9644195e+07,6.8730014e+07
1.886253e+02,3,4.2553048e+05,4.5176505e+06,5.1846921e+03,2.1176607e+07,6.7516623e+07,5.0599883e+07
1.886342e+02,3,4.2568317e+05,4.5170730e+06,6.6767739e+03,1.0772187e+07,5.1603823e+07,3.2836321e+07
1.887276e+02,2,4.2707742e+05,4.5183057e+06,5.1778535e+03,1.8235783e+07,7.5366273e+07,4.7033749e+07
1.888356e+02,7,4.2685015e+05,4.5184006e+06,4.6367989e+03,6.5251789e+06,3.4059839e+06,3.9218956e+07
1.888449e+02,5,4.2719066e+05,4.5171087e+06,4.4277830e+03,7.9890054e+06,1.3217004e+07,1.7021804e+07
1.888584e+02,5,4.2771479e+05,4.5178411e+06,6.0707659e+03,1.7755601e+07,2.1083177e+07,2.8987949e+07
1.888761e+02,5,4.2713523e+05,4.5194102e+06,4.7696956e+03,2.2901849e+07,4.1224606e+07,3.8046180e+07
1.889208e+02,4,4.2634530e+05,4.5167757e+06,6.4203273e+03,4.0738401e+07,2.3711007e+06,4.0306165e+07
1.890305e+02,3,4.2632912e+05,4.5154204e+06,5.1458855e+03,6.2489082e+07,7.9177003e+07,3.9384562e+07
1.892543e+02,6,4.2586441e+05,4.5170547e+06,4.7923092e+03,3.1275534e+07,2.8135828e+07,2.3377026e+07
1.892994e+02,4,4.2483630e+05,4.5183604e+06,5.3730481e+03,4.4970359e+07,7.2539362e+07,4.9043275e+07
1.893908e+02,4,4.2511237e+05,4.5192405e+06,6.8271565e+03,4.9205030e+07,4.0270021e+07,5.8396719e+07
1.894175e+02,3,4.2600893e+05,4.5194707e+06,6.1188266e+03,5.2229703e+07,4.2847482e+07,6.3014054e+07
1.894311e+02,4,4.2715945e+05,4.5166760e+06,6.0656882e+03,1.7335477e+07,1.3420027e+07,2.9122625e+07
1.894469e+02,3,4.2511575e+05,4.5165480e+06,5.0095007e+03,6.3555850e+07,6.1127691e+07,5.3775204e+07
1.894944e+02,3,4.2503376e+05,4.5174599e+06,6.5904774e+03,4.2919740e+07,5.1863299e+07,4.3597206e+07
1.895349e+02,0,4.2731455e+05,4.5178795e+06,4.4640979e+03,3.0694265e+07,6.0012114e+07,4.3950548e+07
1.896135e+02,5,4.2803598e+05,4.5178456e+06,4.6960734e+03,1.9803562e+07,3.4266714e+07,3.0503595e+07
1.896321e+02,3,4.2507141e+05,4.5174031e+06,5.2657364e+03,1.5209310e+07,5.6841845e+07,4.5066352e+07
1.896719e+02,2,4.2799511e+05,4.5183874e+06,4.0524898e+03,3.0753322e+07,3.1712048e+07,2.2982508e+07
1.897147e+02,8,4.2449872e+05,4.5183421e+06,4.5449515e+03,1.2872778e+07,6.1244499e+06,1.8941601e+07
1.897260e+02,3,4.2695936e+05,4.5161442e+06,6.7012795e+03,1.8241869e+07,6.3568666e+07,3.7713542e+07
1.897285e+02,3,4.2595622e+05,4.5164901e+06,6.5333077e+03,4.7182052e+06,2.1790180e+07,2.5607110e+07
1.897360e+02,5,4.2803010e+05,4.5168863e+06,5.9943416e+03,4.4038389e+07,7.3172395e+07,5.4558988e+07
1.897408e+02,2,4.2465824e+05,4.5170388e+06,6.0251971e+03,5.8044166e+07,7.6956998e+07,5.3191676e+07
1.897565e+02,7,4.2560368e+05,4.5193603e+06,6.7230541e+03,4.5245450e+06,2.1327539e+06,5.1571818e+07
1.898097e+02,2,4.2659334e+05,4.5168312e+06,5.7033132e+03,5.0361316e+07,8.6172926e+07,4.3848831e+07
1.898808e+02,3,4.2598539e+05,4.5151225e+06,6.9202630e+03,1.8969141e+07,5.5331629e+07,4.8987383e+07
1.899820e+02,3,4.2472166e+05,4.5163167e+06,6.9195552e+03,7.3072963e+07,8.0366741e+07,7.0983085e+07
1.900502e+02,9,4.2732342e+05,4.5190367e+06,4.5403597e+03,1.0173859e+06,2.4146757e+07,3.1279609e+07
1.900880e+02,3,4.2681330e+05,4.5194082e+06,6.2711260e+03,5.4165251e+07,3.5997323e+06,4.5586669e+07
1.900894e+02,4,4.2477466e+05,4.5187439e+06,6.4816852e+03,2.2983763e+07,3.7117495e+07,5.7369274e+07
1.901347e+02,4,4.2585684e+05,4.5195970e+06,5.7840379e+03,6.0785737e+06,4.7982265e+07,3.8971128e+07
1.902255e+02,0,4.2767312e+05,4.5175656e+06,6.8146344e+03,4.8871019e+07,8.0793262e+07,5.5472428e+07
1.902523e+02,3,4.2795839e+05,4.5174437e+06,6.4536501e+03,3.5025860e+07,7.9681046e+07,5.5608216e+07
1.902632e+02,2,4.2565266e+05,4.5177075e+06,6.4681619e+03,8.9098805e+07,1.4379886e+07,5.9155324e+07
1.905171e+02,2,4.2734098e+05,4.5156239e+06,6.6034926e+03,8.8167193e+07,9.1673644e+07,6.9727037e+07
1.905702e+02,7,4.2476379e+05,4.5191103e+06,5.0241519e+03,2.4968880e+07,2.6184085e+07,3.8444702e+07
1.905900e+02,7,4.2471091e+05,4.5189374e+06,5.5417340e+03,4.5746076e+06,3.3906533e+07,3.6484356e+07
1.906184e+02,3,4.2539564e+05,4.5175841e+06,5.7836011e+03,9.2836386e+07,7.9989571e+07,7.9794189e+07
1.906386e+02,4,4.2749815e+05,4.5186056e+06,6.0467483e+03,7.8812465e+06,4.6724169e+07,3.6514704e+07
1.906728e+02,4,4.2507624e+05,4.5170109e+06,4.5120031e+03,2.9771024e+07,5.2355883e+07,3.9182869e+07
1.908261e+02,1,4.2675498e+05,4.5161752e+06,6.0151485e+03,9.1334132e+07,6.5502743e+07,7.2090736e+07
1.908325e+02,4,4.2625554e+05,4.5174702e+06,5.2008105e+03,3.4956909e+07,8.0852115e+07,5.5814540e+07
1.908583e+02,4,4.2726767e+05,4.5175970e+06,6.4069364e+03,4.8220951e+06,4.7592207e+07,3.1880500e+07
1.910119e+02,6,4.2795080e+05,4.5177449e+06,4.4263518e+03,1.5672198e+07,2.6010327e+07,2.6581140e+07
1.911336e+02,2,4.2721674e+05,4.5181001e+06,5.0484950e+03,5.9663458e+06,5.4664996e+07,4.3844310e+07
1.911365e+02,2,4.2656702e+05,4.5167217e+06,5.6064199e+03,9.0251862e+07,7.7369428e+07,7.3705874e+07
1.911415e+02,4,4.2505544e+05,4.5186073e+06,6.6557914e+03,9.7669442e+07,8.3935402e+07,8.1517414e+07
1.912637e+02,7,4.2540944e+05,4.5191861e+06,4.4804451e+03,3.2639038e+07,2.5680101e+07,4.1644817e+07
1.913611e+02,5,4.2741908e+05,4.5182987e+06,6.9896617e+03,2.0877767e+06,5.5597595e+07,4.1561000e+07
1.914026e+02,11,4.2680248e+05,4.5196166e+06,3.9548765e+03,1.3479588e+07,2.0426269e+07,2.7592688e+07
1.915375e+02,5,4.2506264e+05,4.5179321e+06,4.9308917e+03,4.0451267e+07,2.5354441e+07,2.7487627e+07
1.916161e+02,4,4.2811455e+05,4.5173702e+06,6.2731470e+03,1.8533444e+07,2.8079892e+07,4.7791468e+07
1.916691e+02,4,4.2807631e+05,4.5183212e+06,6.8959445e+03,1.7490675e+07,7.6039918e+06,4.2109959e+07
1.916760e+02,4,4.2794405e+05,4.5167770e+06,6.7478265e+03,1.5346229e+07,1.3728786e+07,4.8502362e+07
1.917419e+02,4,4.2722720e+05,4.5169728e+06,4.5662401e+03,1.7624557e+07,5.2923988e+07,2.9607816e+07
1.917620e+02,2,4.2601146e+05,4.5153815e+06,5.0827721e+03,3.3282084e+07,6.0245190e+07,3.3691480e+07
1.917900e+02,1,4.2668176e+05,4.5173210e+06,5.0695329e+03,4.3722987e+07,8.5026724e+07,4.2361964e+07
1.918183e+02,2,4.2638016e+05,4.5193876e+06,6.4486220e+03,7.2953411e+07,3.2942825e+07,5.4482527e+07
1.918250e+02,5,4.2749354e+05,4.5186626e+06,4.8460185e+03,9.1072697e+06,1.9603189e+07,2.0399100e+07
1.919699e+02,3,4.2562700e+05,4.5160175e+06,6.4742417e+03,6.1648670e+07,9.7991518e+07,5.6165948e+07
1.921010e+02,4,4.2738196e+05,4.5172139e+06,6.1116715e+03,8.6085623e+07,4.0397870e+07,5.7842310e+07
1.921063e+02,3,4.2572273e+05,4.5166097e+06,6.3598954e+03,9.1611342e+07,5.4904182e+07,6.1658871e+07
1.921106e+02,4,4.2474394e+05,4.5171773e+06,5.9172349e+03,9.1736034e+07,6.2554967e+07,6.9884632e+07
1.921251e+02,3,4.2498010e+05,4.5162204e+06,5.7738635e+03,2.8481324e+07,4.1287085e+07,3.2767304e+07
1.921446e+02,3,4.2817511e+05,4.5172061e+06,5.7970107e+03,3.0696581e+07,5.5044007e+07,4.4340640e+07
1.921872e+02,2,4.2635535e+05,4.5177201e+06,4.3969388e+03,8.1299447e+07,7.3042507e+07,4.7481789e+07
1.922439e+02,1,4.2653232e+05,4.5156726e+06,5.7262174e+03,7.5568463e+07,9.0007258e+07,5.9489305e+07
1.922743e+02,4,4.2739674e+05,4.5184598e+06,4.5777312e+03,4.2074554e+07,6.2861129e+07,5.0490283e+07
1.923909e+02,11,4.2548457e+05,4.5181420e+06,3.0971255e+03,2.3581387e+07,2.5322689e+07,2.8082734e+07
1.924145e+02,5,4.2508629e+05,4.5163361e+06,5.4291585e+03,4.8756294e+07,6.3024561e+07,5.4076920e+07
1.924763e+02,2,4.2439628e+05,4.5174042e+06,6.6838758e+03,7.6312757e+07,7.2745908e+07,6.7453036e+07
1.925142e+02,2,4.2556182e+05,4.5153858e+06,6.8283867e+03,4.2178065e+07,6.7674701e+07,6.2123064e+07
1.925459e+02,5,4.2751343e+05,4.5191348e+06,6.0539139e+03,2.9186470e+06,2.4610888e+07,3.6092899e+07
1.925619e+02,1,4.2766508e+05,4.5167429e+06,3.5663587e+03,2.5986451e+07,4.1655265e+07,1.7292039e+07
1.925795e+02,2,4.2477312e+05,4.5174821e+06,5.8448955e+03,9.5838157e+06,5.9799212e+07,4.1248274e+07
1.926446e+02,3,4.2637521e+05,4.5152341e+06,6.8608872e+03,4.1311705e+07,7.9941438e+07,5.8775962e+07
1.927190e+02,4,4.2654387e+05,4.5194619e+06,6.7155285e+03,2.4161283e+07,4.1802172e+07,4.3632765e+07
1.927478e+02,4,4.2698825e+05,4.5168173e+06,6.8687593e+03,2.0136984e+07,8.5032842e+07,7.1531280e+07
1.928692e+02,4,4.2642081e+05,4.5158573e+06,6.5893293e+03,3.9215601e+06,7.5382386e+07,4.3522268e+07
1.928868e+02,3,4.2577862e+05,4.5170501e+06,6.9102843e+03,8.1569440e+07,6.9443565e+07,5.9748128e+07
1.930091e+02,2,4.2803029e+05,4.5164095e+06,6.4630748e+03,7.3404776e+07,6.1373893e+07,5.8727287e+07
1.930495e+02,5,4.2582525e+05,4.5182913e+06,6.1933472e+03,3.8927891e+07,8.4726656e+07,7.8686475e+07
1.931424e+02,3,4.2760385e+05,4.5161604e+06,5.8289835e+03,2.4092766e+07,3.5191609e+07,4.2658257e+07
1.932529e+02,6,4.2519763e+05,4.5185514e+06,4.4196581e+03,1.5309452e+07,3.4668523e+07,2.1204479e+07
1.932945e+02,4,4.2813958e+05,4.5179343e+06,6.7562939e+03,6.6262494e+06,3.2599192e+07,4.6043170e+07
1.933656e+02,3,4.2621643e+05,4.5172421e+06,5.4272528e+03,7.8899812e+07,9.6576721e+07,7.2049660e+07
1.933741e+02,6,4.2492540e+05,4.5190727e+06,3.9201369e+03,3.4492811e+06,2.3377035e+07,2.4368037e+07
1.934667e+02,3,4.2688763e+05,4.5166560e+06,5.3684428e+03,2.5877732e+07,4.0620393e+06,3.3795200e+07
1.935643e+02,7,4.2582079e+05,4.5186079e+06,5.4164543e+03,3.2557508e+07,2.0224985e+07,5.7447295e+07
1.935853e+02,4,4.2484975e+05,4.5188635e+06,6.5040769e+03,5.9829054e+07,6.7231490e+07,6.7790238e+07
1.935953e+02,3,4.2595197e+05,4.5157528e+06,6.0931050e+03,9.8531228e+07,9.2605997e+07,6.2439730e+07
1.938075e+02,4,4.2742871e+05,4.5178680e+06,6.5298011e+03,4.2245681e+07,4.8090906e+06,6.2999617e+07
1.938438e+02,5,4.2654301e+05,4.5195512e+06,5.0626085e+03,5.9558402e+07,5.1103571e+07,5.0701974e+07
1.939208e+02,3,4.2692095e+05,4.5153952e+06,5.3656549e+03,6.6235334e+07,5.9396365e+07,4.6511136e+07
1.939977e+02,4,4.2603287e+05,4.5184100e+06,4.6021072e+03,2.2847810e+07,4.6951366e+07,5.0886686e+07
1.939997e+02,3,4.2669272e+05,4.5154325e+06,6.6824433e+03,8.2112713e+07,9.0175981e+07,7.3986117e+07
1.940141e+02,3,4.2494700e+05,4.5159475e+06,5.6183040e+03,1.7628449e+07,5.1305618e+07,3.8109091e+07
1.940742e+02,2,4.2518888e+05,4.5157180e+06,4.6558831e+03,1.8904801e+07,2.7005237e+07,3.1390077e+07
1.941330e+02,4,4.2667448e+05,4.5162977e+06,6.8228951e+03,2.1108854e+07,7.9612163e+07,6.6783324e+07
1.941991e+02,2,4.2615964e+05,4.5177736e+06,6.3809668e+03,2.0545611e+07,9.0675385e+07,4.7793363e+07
1.942029e+02,3,4.2484901e+05,4.5175283e+06,6.0072377e+03,4.8813020e+07,1.5692688e+07,3.8057208e+07
1.942334e+02,3,4.2724815e+05,4.5186529e+06,4.8747720e+03,9.4945792e+06,5.4974666e+07,4.2529009e+07
1.942492e+02,3,4.2591658e+05,4.5155067e+06,6.8477648e+03,4.1153727e+07,5.7406144e+07,4.5357711e+07
1.942586e+02,1,4.2648818e+05,4.5193423e+06,4.9934079e+03,4.4347236e+07,4.2564275e+07,5.4075115e+07
1.943495e+02,5,4.2493916e+05,4.5169526e+06,5.4005312e+03,4.3463762e+07,6.0598025e+07,5.5732335e+07
1.943576e+02,2,4.2652715e+05,4.5164062e+06,5.9832058e+03,3.2484062e+06,1.7886429e+07,5.0295202e+07
1.943728e+02,4,4.2727937e+05,4.5172341e+06,6.4025840e+03,3.3738798e+07,8.7767659e+07,7.1222986e+07
1.943983e+02,6,4.2642148e+05,4.5175303e+06,4.4204792e+03,2.8768713e+07,3.8658725e+07,4.6104984e+07
1.943987e+02,1,4.2679886e+05,4.5196803e+06,3.6178613e+03,1.9042587e+07,3.0369048e+07,2.3453673e+07
1.944029e+02,2,4.2436710e+05,4.5181582e+06,4.1244764e+03,2.0592945e+07,3.3228743e+07,2.6357175e+07
1.944072e+02,3,4.2530235e+05,4.5181642e+06,6.2385639e+03,9.1636621e+07,8.8156548e+07,8.7613121e+07
1.945457e+02,4,4.2573863e+05,4.5173732e+06,6.4728700e+03,2.7939891e+07,3.9269344e+06,2.9071796e+07
1.946510e+02,3,4.2518763e+05,4.5154277e+06,6.3644403e+03,3.4521967e+07,5.9388923e+07,4.3433348e+07
1.946743e+02,2,4.2501750e+05,4.5194649e+06,5.2940023e+03,2.1559608e+07,2.7712183e+07,3.0533700e+07
1.946786e+02,4,4.2555282e+05,4.5174090e+06,5.6397978e+03,5.4801455e+07,6.1092388e+07,4.0058364e+07
1.947617e+02,3,4.2741513e+05,4.5164450e+06,5.0990809e+03,9.2046797e+07,8.3617666e+07,5.5068841e+07
1.948442e+02,1,4.2508944e+05,4.5191809e+06,6.0510208e+03,5.3756763e+07,3.8193761e+07,4.5028157e+07
1.949077e+02,6,4.2750048e+05,4.5180913e+06,4.7429900e+03,9.2234405e+06,4.4844222e+07,3.7471197e+07
1.949084e+02,4,4.2750447e+05,4.5185308e+06,6.4027474e+03,6.4214995e+07,1.7554230e+07,4.5415120e+07
1.950980e+02,4,4.2660644e+05,4.5197590e+06,5.5132958e+03,3.8828204e+07,3.2180201e+07,4.3316111e+07
1.951834e+02,2,4.2439584e+05,4.5174990e+06,5.8617809e+03,2.5367973e+07,3.8714717e+07,3.5018452e+07
1.951838e+02,4,4.2602515e+05,4.5156296e+06,6.6022598e+03,3.8281679e+07,2.6351583e+07,4.9468055e+07
1.953638e+02,2,4.2542875e+05,4.5154007e+06,5.5631535e+03,4.5297794e+06,2.3896838e+07,3.1418684e+07
1.954089e+02,1,4.2632748e+05,4.5167427e+06,6.3139814e+03,9.3894942e+06,6.2921129e+07,6.1451045e+07
1.954194e+02,3,4.2556040e+05,4.5190069e+06,6.9459354e+03,5.3668582e+07,8.4847041e+07,6.4741669e+07
1.955811e+02,3,4.2680701e+05,4.5153434e+06,4.3809904e+03,2.4381884e+07,4.4986446e+07,2.0665854e+07
1.956729e+02,1,4.2531161e+05,4.5163863e+06,5.1613417e+03,8.9978862e+07,6.8872447e+07,5.2808865e+07
1.957080e+02,2,4.2625607e+05,4.5190884e+06,6.7109241e+03,8.7640532e+06,6.5864835e+07,7.1940345e+07
1.957544e+02,4,4.2627029e+05,4.5180545e+06,4.9122331e+03,4.1889450e+07,4.7520611e+07,2.9947155e+07
1.957656e+02,5,4.2633156e+05,4.5194498e+06,6.7887371e+03,2.6624941e+06,5.8876646e+07,5.9910462e+07
1.958548e+02,2,4.2465562e+05,4.5162294e+06,6.7684747e+03,2.4278589e+07,4.1950264e+07,4.2618320e+07
1.958841e+02,4,4.2763594e+05,4.5186044e+06,5.8702310e+03,4.1130952e+07,8.0537610e+07,5.7773575e+07
1.959084e+02,4,4.2715056e+05,4.5187006e+06,6.8169418e+03,9.4789654e+07,3.3764562e+07,7.0723862e+07
1.959850e+02,4,4.2585683e+05,4.5167994e+06,6.9315854e+03,8.3502890e+07,3.8741225e+07,8.7304518e+07
1.960040e+02,4,4.2698183e+05,4.5174102e+06,6.0055989e+03,1.4392780e+07,7.8555837e+07,6.0532925e+07
1.960236e+02,5,4.2804946e+05,4.5183417e+06,5.8579363e+03,6.0875118e+07,6.7447851e+07,5.9261267e+07
