depth,Pxx,Pyy,Pzz,Pxy,Pyz,Pzx
2.9293410e+03,1.3348655e+07,1.5339780e+07,1.5898266e+07,-8.3756276e+05,4.8204882e+05,4.8735041e+04
2.9268025e+03,1.3587435e+07,1.6058003e+07,1.6289952e+07,-6.2926025e+05,3.1375226e+05,-4.2261238e+04
2.9241908e+03,1.3501783e+07,1.5292800e+07,1.5853203e+07,-8.0449152e+05,4.7772781e+05,-8.2361295e+01
2.9410064e+03,1.3409349e+07,1.5307281e+07,1.5916372e+07,-8.5281593e+05,5.1511497e+05,-1.5359048e+04
2.9520799e+03,1.3399083e+07,1.5299627e+07,1.5958480e+07,-8.7312074e+05,5.4236160e+05,-3.0032911e+04
2.9180656e+03,1.3572804e+07,1.5583491e+07,1.6020342e+07,-6.9471608e+05,4.0176598e+05,2.1855329e+04
2.9446198e+03,1.3645468e+07,1.5434130e+07,1.5976940e+07,-7.6626191e+05,4.9957564e+05,-1.6884964e+05
2.9255879e+03,1.3528915e+07,1.5057604e+07,1.5825995e+07,-6.6895172e+05,5.7912511e+05,5.9915217e+04
2.9548547e+03,1.3708910e+07,1.5284179e+07,1.6077202e+07,-5.1165578e+05,6.3160743e+05,-1.2206174e+05
2.9142156e+03,1.3724104e+07,1.5875605e+07,1.6141299e+07,-6.1873884e+05,3.2154496e+05,-6.5117682e+04
2.9159170e+03,1.3919837e+07,1.5461904e+07,1.5953819e+07,-5.5562985e+05,4.4483333e+05,-1.4260657e+05
2.9326095e+03,1.3759553e+07,1.5693877e+07,1.6102082e+07,-5.9511690e+05,4.3355446e+05,-1.8157709e+05
2.9462175e+03,1.3886333e+07,1.5348409e+07,1.6100245e+07,-4.6299574e+05,5.8476946e+05,-1.2824501e+05
2.9275995e+03,1.3311437e+07,1.5476718e+07,1.5945488e+07,-8.4964614e+05,4.3984773e+05,4.7154900e+04
2.9558143e+03,1.3477172e+07,1.5149069e+07,1.5940960e+07,-7.1271831e+05,6.3679619e+05,-7.7949397e+04
2.9290101e+03,1.3613176e+07,1.5713200e+07,1.6131365e+07,-6.3477808e+05,4.1255965e+05,-4.8156924e+04
2.9355706e+03,1.3639988e+07,1.5227717e+07,1.5910447e+07,-6.6705752e+05,5.5567541e+05,-7.0303611e+04
2.9392864e+03,1.3626290e+07,1.5126109e+07,1.5818831e+07,-7.4291514e+05,5.7903066e+05,-1.3442112e+05
2.9567812e+03,1.3457359e+07,1.5385367e+07,1.6022764e+07,-8.2832268e+05,5.4093884e+05,-7.8956601e+04
2.9152355e+03,1.3609509e+07,1.5446771e+07,1.5937017e+07,-6.8625896e+05,4.3257206e+05,6.9510297e+03
2.9690455e+03,1.3419323e+07,1.4934917e+07,1.5916337e+07,-7.2382286e+05,7.3168879e+05,-4.4225341e+04
2.9172100e+03,1.3679083e+07,1.5070843e+07,1.5763393e+07,-6.6427427e+05,5.4474419e+05,-2.3494302e+04
2.9571806e+03,1.3724312e+07,1.5254712e+07,1.6075903e+07,-5.0581319e+05,6.4639098e+05,-1.2939604e+05
2.9378317e+03,1.3594914e+07,1.5650793e+07,1.6095808e+07,-7.0507117e+05,4.3901057e+05,-9.9955087e+04
2.9383959e+03,1.3817018e+07,1.5459408e+07,1.6070719e+07,-5.1331542e+05,5.2904238e+05,-1.5195373e+05
2.9406619e+03,1.3739194e+07,1.5907816e+07,1.6223973e+07,-5.8782580e+05,4.0297181e+05,-2.3084317e+05
2.9466177e+03,1.3901481e+07,1.5658597e+07,1.6243337e+07,-4.3847291e+05,5.0723398e+05,-1.6742286e+05
2.9262771e+03,1.3548310e+07,1.5750835e+07,1.6113578e+07,-6.9176392e+05,3.8470824e+05,-3.5432442e+04
2.9634859e+03,1.3493545e+07,1.5109690e+07,1.5955141e+07,-6.7338215e+05,6.8120861e+05,-1.2120930e+05
2.9414207e+03,1.3817524e+07,1.6198045e+07,1.6504236e+07,-4.1013435e+05,3.5559154e+05,-1.1698425e+05
2.9478627e+03,1.3547113e+07,1.4958163e+07,1.5813827e+07,-7.1412397e+05,6.6117773e+05,-7.6146645e+04
2.9421178e+03,1.3760138e+07,1.5429298e+07,1.6036977e+07,-5.9419946e+05,5.3095051e+05,-1.6137025e+05
2.9601676e+03,1.3460251e+07,1.5287453e+07,1.5995660e+07,-8.2090855e+05,5.7920662e+05,-8.0149666e+04
2.9447651e+03,1.3622340e+07,1.5313053e+07,1.5985507e+07,-6.5783739e+05,5.6308264e+05,-1.0351162e+05
2.9845232e+03,1.3311268e+07,1.4797087e+07,1.5938289e+07,-7.0426017e+05,8.2679818e+05,-2.0013114e+04
2.9328919e+03,1.3790699e+07,1.5233175e+07,1.5936325e+07,-5.2536594e+05,5.7585578e+05,-1.2356106e+05
2.9704285e+03,1.3614727e+07,1.5046658e+07,1.6031516e+07,-5.3255215e+05,7.4293835e+05,-1.1269835e+05
2.9347839e+03,1.3606735e+07,1.5548554e+07,1.6055774e+07,-7.1494240e+05,4.5100628e+05,-4.9316571e+04
2.9550962e+03,1.3617435e+07,1.5234276e+07,1.6010434e+07,-6.0604450e+05,6.2915466e+05,-1.2113264e+05
2.9589313e+03,1.3593620e+07,1.5623496e+07,1.6152601e+07,-6.3809455e+05,5.3215323e+05,-2.2198710e+05
2.9450012e+03,1.3889636e+07,1.5948637e+07,1.6355303e+07,-5.1020177e+05,4.0105544e+05,-1.6295388e+05
2.9357360e+03,1.3695157e+07,1.5549137e+07,1.6075315e+07,-6.0043253e+05,4.8229888e+05,-1.1307615e+05
2.9892207e+03,1.3325878e+07,1.4769998e+07,1.5892336e+07,-7.2018019e+05,8.4942227e+05,-1.1896789e+05
2.9549639e+03,1.3670461e+07,1.5749549e+07,1.6303484e+07,-5.0787981e+05,5.0608714e+05,-1.2007863e+05
2.9460154e+03,1.3542689e+07,1.4979211e+07,1.5818810e+07,-7.1570283e+05,6.4955546e+05,-6.5232417e+04
2.9469580e+03,1.3991949e+07,1.5361769e+07,1.6052843e+07,-4.6169414e+05,5.8271841e+05,-2.6101327e+05
2.9620982e+03,1.3534219e+07,1.5279221e+07,1.6036627e+07,-7.5413550e+05,5.9702895e+05,-7.7653018e+04
2.9533402e+03,1.3778417e+07,1.5242902e+07,1.5994163e+07,-5.5729296e+05,6.2568357e+05,-2.1171143e+05
2.9767705e+03,1.3494301e+07,1.5172591e+07,1.6055760e+07,-7.0074994e+05,6.8862611e+05,-1.1547329e+05
2.9544635e+03,1.3722929e+07,1.4908081e+07,1.5891600e+07,-5.0726988e+05,7.3661111e+05,-1.2487169e+05
2.9687913e+03,1.3697531e+07,1.4975008e+07,1.5965598e+07,-5.5562953e+05,7.4659511e+05,-1.6066748e+05
2.9427020e+03,1.3714012e+07,1.5461056e+07,1.6066286e+07,-6.1684101e+05,5.1834119e+05,-1.1764836e+05
2.9640444e+03,1.3514009e+07,1.5861655e+07,1.6347419e+07,-6.1518122e+05,4.8521581e+05,-1.2730219e+05
2.9611435e+03,1.3576964e+07,1.5449003e+07,1.6108893e+07,-6.2277054e+05,5.8900879e+05,-1.7332837e+05
2.9550952e+03,1.3899302e+07,1.5794228e+07,1.6345567e+07,-4.5843359e+05,4.8602002e+05,-1.7740623e+05
2.9278859e+03,1.3818336e+07,1.5252860e+07,1.5892219e+07,-5.6326435e+05,5.4578009e+05,-1.5557291e+05
2.9853643e+03,1.3403843e+07,1.4903393e+07,1.5947433e+07,-6.9028150e+05,8.0303220e+05,-1.3790578e+05
2.9491450e+03,1.3702239e+07,1.5642812e+07,1.6215104e+07,-5.1978178e+05,5.1461703e+05,-1.2770624e+05
2.9618833e+03,1.3523701e+07,1.4848666e+07,1.5832449e+07,-7.4634833e+05,7.2024305e+05,-6.2591967e+04
2.9548324e+03,1.3707839e+07,1.5212648e+07,1.5937590e+07,-6.3422578e+05,6.2615322e+05,-2.3763106e+05
2.9542333e+03,1.3631984e+07,1.5505716e+07,1.6138689e+07,-6.8261309e+05,5.2275430e+05,-8.3639636e+04
2.9606935e+03,1.3722267e+07,1.5331238e+07,1.6084643e+07,-5.8297837e+05,6.1534694e+05,-1.7168981e+05
2.9829978e+03,1.3367680e+07,1.5089259e+07,1.6018820e+07,-7.9323166e+05,7.1292541e+05,-8.3489574e+04
2.9638196e+03,1.3643048e+07,1.4984380e+07,1.5949099e+07,-5.6006639e+05,7.3372390e+05,-1.3093233e+05
2.9617505e+03,1.3768365e+07,1.5014556e+07,1.5979755e+07,-5.1927411e+05,7.1775004e+05,-1.4012540e+05
2.9349699e+03,1.3774582e+07,1.5484347e+07,1.6059484e+07,-6.1476716e+05,4.8278862e+05,-9.1292139e+04
2.9597601e+03,1.3678441e+07,1.5748525e+07,1.6333175e+07,-4.8581777e+05,5.2485289e+05,-1.2912740e+05
2.9640911e+03,1.3571716e+07,1.5630635e+07,1.6204835e+07,-5.9122061e+05,5.5833649e+05,-2.0739345e+05
2.9482655e+03,1.4013798e+07,1.6005962e+07,1.6415939e+07,-4.7255577e+05,3.9235983e+05,-1.9362007e+05
2.9312654e+03,1.3672745e+07,1.5761249e+07,1.6138660e+07,-6.8553570e+05,3.8561537e+05,-8.8706702e+04
2.9769858e+03,1.3398796e+07,1.5326871e+07,1.6149528e+07,-7.0062680e+05,6.5239042e+05,-5.9382757e+04
2.9621204e+03,1.3685462e+07,1.5631595e+07,1.6286484e+07,-4.1173235e+05,5.8939093e+05,-1.7617957e+05
2.9551805e+03,1.3553882e+07,1.4572534e+07,1.5670139e+07,-7.4332367e+05,7.7748138e+05,-5.2142513e+04
2.9453894e+03,1.3772293e+07,1.5294269e+07,1.5969852e+07,-5.8052226e+05,5.8402959e+05,-2.0589322e+05
2.9853388e+03,1.3441761e+07,1.5435937e+07,1.6235907e+07,-7.4156384e+05,6.2700207e+05,-7.4110348e+04
2.9581941e+03,1.3629541e+07,1.5105266e+07,1.5933978e+07,-6.2576771e+05,6.7067165e+05,-1.6664374e+05
2.9612202e+03,1.3601618e+07,1.5220923e+07,1.6017818e+07,-7.0211423e+05,6.2023382e+05,-9.9399849e+04
2.9773868e+03,1.3585868e+07,1.4956012e+07,1.5996331e+07,-5.7533328e+05,7.7920333e+05,-1.3300136e+05
2.9682388e+03,1.3636967e+07,1.5255207e+07,1.6092447e+07,-5.7998809e+05,6.6469296e+05,-1.4471456e+05
2.9428147e+03,1.3750032e+07,1.5332710e+07,1.6021941e+07,-5.9909309e+05,5.5462433e+05,-1.0528903e+05
2.9629596e+03,1.3532499e+07,1.5632764e+07,1.6280294e+07,-4.8037514e+05,5.8355880e+05,-1.1597721e+05
2.9584720e+03,1.3621216e+07,1.5403492e+07,1.6084236e+07,-6.0049507e+05,5.9645724e+05,-1.7544378e+05
2.9596126e+03,1.3827304e+07,1.5652353e+07,1.6265778e+07,-5.3712978e+05,5.2318705e+05,-1.7545542e+05
2.9537170e+03,1.3721829e+07,1.5362196e+07,1.6039138e+07,-6.8444793e+05,5.5674353e+05,-1.5364149e+05
2.9480256e+03,1.3727469e+07,1.5797374e+07,1.6303020e+07,-4.2945213e+05,4.9424494e+05,-1.5294845e+05
2.9603652e+03,1.3707057e+07,1.5582108e+07,1.6255690e+07,-4.7163864e+05,5.7531800e+05,-1.4303731e+05
2.9643372e+03,1.3528715e+07,1.4547028e+07,1.5724007e+07,-6.6030578e+05,8.3714454e+05,-6.4548975e+04
2.9507434e+03,1.3759649e+07,1.5042247e+07,1.5878029e+07,-5.7294904e+05,6.7226634e+05,-2.0260360e+05
2.9883272e+03,1.3531094e+07,1.5236039e+07,1.6169116e+07,-7.2255815e+05,6.8687963e+05,-8.3084276e+04
2.9742869e+03,1.3582189e+07,1.4976364e+07,1.5959508e+07,-5.6811610e+05,7.7326124e+05,-1.8768291e+05
2.9751844e+03,1.3488441e+07,1.5011431e+07,1.5980400e+07,-7.6079056e+05,7.0766388e+05,-5.7593196e+04
2.9721424e+03,1.3612713e+07,1.4846888e+07,1.5917180e+07,-5.6530411e+05,7.9675403e+05,-1.3882066e+05
2.9844024e+03,1.3651352e+07,1.5143175e+07,1.6146878e+07,-5.1266393e+05,7.5694970e+05,-1.5271519e+05
2.9233261e+03,1.3818876e+07,1.5231384e+07,1.5881521e+07,-6.9645630e+05,4.9005071e+05,-3.6423993e+04
2.9636584e+03,1.3601815e+07,1.5770354e+07,1.6358114e+07,-4.5861667e+05,5.4663023e+05,-1.3653504e+05
2.9544785e+03,1.3585411e+07,1.5300119e+07,1.6035830e+07,-4.7722075e+05,6.5737494e+05,-1.8987822e+05
2.9736791e+03,1.3960960e+07,1.6289741e+07,1.6672585e+07,-5.5433314e+05,3.5860390e+05,-1.7936815e+05
2.9622534e+03,1.3780446e+07,1.5418579e+07,1.6105119e+07,-7.2398968e+05,5.4541038e+05,-1.6490448e+05
2.9541811e+03,1.3621183e+07,1.5617474e+07,1.6235182e+07,-5.1767955e+05,5.4237986e+05,-9.8833263e+04
2.9573562e+03,1.3877835e+07,1.5248326e+07,1.6099298e+07,-4.7778695e+05,6.3918654e+05,-1.4332049e+05
2.9819523e+03,1.3582353e+07,1.4982625e+07,1.6028158e+07,-6.4916080e+05,7.5949960e+05,-1.0304664e+05
2.9467291e+03,1.3717476e+07,1.5155429e+07,1.5930987e+07,-6.1783302e+05,6.1533684e+05,-1.3103280e+05
2.9757803e+03,1.3574661e+07,1.5113028e+07,1.6053340e+07,-7.3893207e+05,6.7717757e+05,-5.8828235e+04
2.9793057e+03,1.3716113e+07,1.5516817e+07,1.6285024e+07,-5.7896016e+05,6.1223633e+05,-1.6448268e+05
2.9722316e+03,1.3665764e+07,1.5663333e+07,1.6326639e+07,-6.9245188e+05,5.1639327e+05,-7.1662038e+04
3.0157634e+03,1.3513776e+07,1.5000603e+07,1.6192162e+07,-7.3200891e+05,8.2443274e+05,-9.9952080e+04
2.9845715e+03,1.3670165e+07,1.5187384e+07,1.6174792e+07,-5.1135732e+05,7.4274474e+05,-1.4956360e+05
2.9394280e+03,1.3657020e+07,1.5200852e+07,1.5949471e+07,-6.2506645e+05,5.8116788e+05,-4.4411975e+04
2.9594516e+03,1.3643879e+07,1.5531369e+07,1.6186874e+07,-6.3492076e+05,5.4318006e+05,-1.0267375e+05
2.9481963e+03,1.3662297e+07,1.5440159e+07,1.6051501e+07,-5.3397641e+05,5.7767904e+05,-2.1163555e+05
2.9755651e+03,1.3980057e+07,1.6321819e+07,1.6691281e+07,-5.3757487e+05,3.5970191e+05,-2.0753515e+05
2.9757147e+03,1.3912299e+07,1.5605163e+07,1.6268844e+07,-6.5664973e+05,5.3908977e+05,-2.4561984e+05
2.9610279e+03,1.3750405e+07,1.5969602e+07,1.6434028e+07,-5.9293486e+05,4.2446313e+05,-1.1635323e+05
2.9591763e+03,1.3816950e+07,1.5216171e+07,1.6077653e+07,-5.4851018e+05,6.3693495e+05,-1.1516230e+05
2.9813142e+03,1.3647824e+07,1.5139893e+07,1.6089846e+07,-7.9488179e+05,6.5881059e+05,-6.1943033e+04
2.9571204e+03,1.3705558e+07,1.5317015e+07,1.6064987e+07,-6.9453466e+05,5.7172600e+05,-9.2208075e+04
2.9817583e+03,1.3555062e+07,1.5124632e+07,1.6091817e+07,-7.3928799e+05,6.9123379e+05,-5.4536257e+04
3.0286354e+03,1.3585395e+07,1.5484267e+07,1.6489298e+07,-7.9758444e+05,6.9497076e+05,-1.0594446e+05
2.9809580e+03,1.3820569e+07,1.5968697e+07,1.6515508e+07,-7.1494502e+05,4.3211854e+05,-1.2096615e+05
2.9940353e+03,1.3835598e+07,1.5197833e+07,1.6195368e+07,-7.4229723e+05,6.7447999e+05,-1.3415571e+05
2.9957299e+03,1.3646380e+07,1.4910450e+07,1.6075875e+07,-5.4664600e+05,8.4387840e+05,-1.6736917e+05
2.9522797e+03,1.3591631e+07,1.5614729e+07,1.6211356e+07,-5.9562679e+05,5.1857777e+05,-6.4672792e+04
2.9774573e+03,1.3560351e+07,1.5044878e+07,1.5996475e+07,-7.2155512e+05,7.1244626e+05,-1.2338821e+05
2.9740668e+03,1.3682054e+07,1.5376955e+07,1.6159783e+07,-6.8381093e+05,6.0934204e+05,-1.4430421e+05
2.9746605e+03,1.4022447e+07,1.6365373e+07,1.6717647e+07,-5.2418650e+05,3.4419639e+05,-2.0904636e+05
2.9759755e+03,1.3854322e+07,1.5381344e+07,1.6209193e+07,-5.8470128e+05,6.2521209e+05,-1.8282461e+05
2.9620985e+03,1.3641619e+07,1.5817909e+07,1.6351760e+07,-6.0815197e+05,4.7746896e+05,-1.0110593e+05
2.9616598e+03,1.3890818e+07,1.5156776e+07,1.6100041e+07,-5.5383275e+05,6.4519814e+05,-6.6215270e+04
3.0009523e+03,1.3418358e+07,1.4913299e+07,1.6069707e+07,-7.9980188e+05,7.9690660e+05,-2.7668153e+04
2.9794759e+03,1.3903182e+07,1.5402960e+07,1.6200262e+07,-7.6070312e+05,5.6820529e+05,-1.6882007e+05
2.9943094e+03,1.3614920e+07,1.5059198e+07,1.6113528e+07,-8.9649885e+05,6.8447471e+05,-1.3217361e+04
3.0136255e+03,1.3606502e+07,1.5553398e+07,1.6420305e+07,-6.8409519e+05,6.7709444e+05,-2.0799436e+05
2.9870057e+03,1.3752665e+07,1.6029849e+07,1.6552752e+07,-8.0493588e+05,4.1017755e+05,-9.9289111e+04
3.0059699e+03,1.3948961e+07,1.5183041e+07,1.6261211e+07,-7.9445411e+05,6.7924244e+05,-1.2651901e+05
2.9998303e+03,1.3609228e+07,1.5451955e+07,1.6339811e+07,-7.4282950e+05,6.4131957e+05,-9.4100736e+04
2.9623511e+03,1.4006554e+07,1.5798132e+07,1.6378261e+07,-6.6119291e+05,4.2669076e+05,-1.0987853e+05
2.9786560e+03,1.3569636e+07,1.5206753e+07,1.6102595e+07,-6.4949387e+05,6.9124550e+05,-1.3081568e+05
2.9805591e+03,1.3433335e+07,1.5038950e+07,1.6014111e+07,-6.4340376e+05,7.6138555e+05,-1.2496346e+05
2.9900139e+03,1.4050330e+07,1.6207050e+07,1.6737136e+07,-4.6033418e+05,4.4630735e+05,-2.3205906e+05
2.9668115e+03,1.4008685e+07,1.5479563e+07,1.6212494e+07,-5.8696628e+05,5.5713780e+05,-2.1378858e+05
2.9851098e+03,1.3673732e+07,1.5622467e+07,1.6363783e+07,-6.3093491e+05,5.8433995e+05,-1.3426021e+05
2.9670317e+03,1.3826929e+07,1.5170984e+07,1.6108188e+07,-6.1412217e+05,6.4500221e+05,-6.5984216e+04
2.9944523e+03,1.3586653e+07,1.5034254e+07,1.6107005e+07,-7.7276200e+05,7.3677146e+05,-6.5083926e+04
2.9828594e+03,1.3837062e+07,1.5485444e+07,1.6256444e+07,-8.0792970e+05,5.4419121e+05,-1.3020947e+05
2.9785637e+03,1.3753780e+07,1.5234682e+07,1.6129384e+07,-7.5670406e+05,6.2657410e+05,-9.8439124e+04
3.0210426e+03,1.3709457e+07,1.5697859e+07,1.6548802e+07,-6.5822146e+05,6.5224197e+05,-2.2334829e+05
3.0011744e+03,1.3962063e+07,1.5607762e+07,1.6449297e+07,-8.9435809e+05,5.1027806e+05,-6.4712663e+04
3.0150252e+03,1.3998993e+07,1.5168646e+07,1.6281998e+07,-7.9222354e+05,7.0631793e+05,-1.8232376e+05
3.0208882e+03,1.3656291e+07,1.5355276e+07,1.6352502e+07,-9.0399163e+05,6.7173589e+05,-1.2017028e+05
2.9549981e+03,1.4077792e+07,1.6074632e+07,1.6495325e+07,-6.0119704e+05,3.4064100e+05,-1.2353807e+05
2.9880990e+03,1.3828727e+07,1.5541309e+07,1.6360239e+07,-6.3215584e+05,5.9668221e+05,-1.4205331e+05
2.9867987e+03,1.3604696e+07,1.5364093e+07,1.6222483e+07,-5.6462236e+05,6.9532982e+05,-1.9258448e+05
2.9944000e+03,1.4334837e+07,1.6237751e+07,1.6772903e+07,-5.9119266e+05,3.7692172e+05,-2.4626523e+05
2.9782697e+03,1.3871752e+07,1.5508755e+07,1.6270486e+07,-6.0075122e+05,5.9030552e+05,-2.0414525e+05
2.9894951e+03,1.3745261e+07,1.5644030e+07,1.6379054e+07,-7.4373483e+05,5.4671936e+05,-1.2710185e+05
2.9765304e+03,1.4004949e+07,1.5591708e+07,1.6378129e+07,-5.5366372e+05,5.5349622e+05,-1.3276935e+05
2.9884833e+03,1.3613021e+07,1.5020618e+07,1.6056648e+07,-8.0777850e+05,7.1206511e+05,-7.1054566e+04
2.9733991e+03,1.3871696e+07,1.5576200e+07,1.6256223e+07,-7.8729433e+05,4.9698380e+05,-1.3659019e+05
2.9785889e+03,1.3704673e+07,1.5067214e+07,1.6024780e+07,-8.0323667e+05,6.6504587e+05,-9.9328490e+04
3.0329988e+03,1.3921012e+07,1.5864779e+07,1.6717116e+07,-7.5855780e+05,5.7787428e+05,-1.9360085e+05
3.0355791e+03,1.4138847e+07,1.5780374e+07,1.6761209e+07,-8.1094596e+05,5.5714551e+05,-1.0081313e+05
2.9989467e+03,1.4009277e+07,1.5609459e+07,1.6457922e+07,-6.3163187e+05,5.8769724e+05,-1.8745606e+05
3.0116237e+03,1.4178804e+07,1.5732963e+07,1.6563637e+07,-8.6685388e+05,4.9243114e+05,-1.5034067e+05
2.9678887e+03,1.4187891e+07,1.6059806e+07,1.6572499e+07,-5.9922626e+05,3.6495428e+05,-1.3583844e+05
2.9858041e+03,1.3703023e+07,1.5248894e+07,1.6205838e+07,-6.7191335e+05,6.7166357e+05,-7.9411082e+04
2.9908225e+03,1.3460290e+07,1.5318533e+07,1.6201698e+07,-6.1996121e+05,7.1652956e+05,-1.5840944e+05
2.9870879e+03,1.4171409e+07,1.6259327e+07,1.6733321e+07,-6.4313830e+05,3.5060805e+05,-1.8846188e+05
2.9801054e+03,1.3931022e+07,1.5485697e+07,1.6291056e+07,-4.5847467e+05,6.4192912e+05,-2.6125166e+05
2.9722327e+03,1.3721686e+07,1.5630289e+07,1.6319647e+07,-6.6777372e+05,5.2709111e+05,-8.5062703e+04
2.9842516e+03,1.3933315e+07,1.5265469e+07,1.6270992e+07,-5.2697150e+05,6.7847749e+05,-1.1119217e+05
2.9919152e+03,1.3590240e+07,1.5088708e+07,1.6103209e+07,-8.0403212e+05,7.0630597e+05,-7.7677579e+04
3.0280989e+03,1.4022987e+07,1.5348371e+07,1.6442129e+07,-9.3797269e+05,6.3626448e+05,-1.1217193e+05
2.9910120e+03,1.3903050e+07,1.5471385e+07,1.6325243e+07,-8.0219799e+05,5.6035582e+05,-9.8592786e+04
3.0225475e+03,1.3943748e+07,1.5885569e+07,1.6684103e+07,-7.3493056e+05,5.4878141e+05,-1.8560106e+05
3.0376601e+03,1.4056748e+07,1.5520923e+07,1.6602842e+07,-8.6246383e+05,6.3191695e+05,-1.2440484e+05
2.9941280e+03,1.4126319e+07,1.5679747e+07,1.6492616e+07,-5.5364291e+05,5.6669258e+05,-2.1596164e+05
3.0095359e+03,1.4172567e+07,1.5715761e+07,1.6543615e+07,-8.7518241e+05,4.8960972e+05,-1.4361671e+05
2.9950693e+03,1.4241878e+07,1.6207031e+07,1.6772411e+07,-5.6699189e+05,4.0474829e+05,-2.1195066e+05
3.0176913e+03,1.3837204e+07,1.5432487e+07,1.6446051e+07,-7.9369858e+05,6.5137090e+05,-1.0169047e+05
2.9876669e+03,1.3753576e+07,1.5647321e+07,1.6397763e+07,-6.7629701e+05,5.6003905e+05,-1.1755843e+05
2.9845942e+03,1.4126408e+07,1.6192218e+07,1.6688072e+07,-6.1957031e+05,3.7534323e+05,-1.8563888e+05
2.9794652e+03,1.3764618e+07,1.5330420e+07,1.6188585e+07,-6.4154293e+05,6.3997016e+05,-1.5270812e+05
2.9857214e+03,1.3900420e+07,1.5610399e+07,1.6368511e+07,-8.7855722e+05,4.7892007e+05,-4.9764879e+04
2.9753564e+03,1.3852847e+07,1.5502408e+07,1.6293001e+07,-6.1219046e+05,5.7542823e+05,-1.1869088e+05
2.9805919e+03,1.3580014e+07,1.5045039e+07,1.6021030e+07,-8.2749374e+05,6.8199443e+05,-5.6364080e+04
3.0299825e+03,1.3975575e+07,1.5264649e+07,1.6410281e+07,-9.3059372e+05,6.7172128e+05,-1.0543036e+05
3.0044364e+03,1.3888396e+07,1.5232349e+07,1.6276007e+07,-8.4213727e+05,6.5019042e+05,-8.5465280e+04
3.0224817e+03,1.3975606e+07,1.5883209e+07,1.6686430e+07,-7.4117568e+05,5.4334960e+05,-1.8436624e+05
3.0393912e+03,1.4132732e+07,1.5551475e+07,1.6635784e+07,-8.3038465e+05,6.3025754e+05,-1.4913390e+05
2.9914605e+03,1.4013553e+07,1.5643798e+07,1.6449869e+07,-6.0083953e+05,5.6634840e+05,-1.7547360e+05
2.9912074e+03,1.3977435e+07,1.5580588e+07,1.6359606e+07,-8.7189051e+05,5.0314754e+05,-1.1562989e+05
3.0099947e+03,1.4265356e+07,1.6441983e+07,1.6969278e+07,-6.4208603e+05,3.5064466e+05,-1.7970525e+05
3.0069526e+03,1.3749802e+07,1.5413868e+07,1.6393277e+07,-6.6601992e+05,6.7911894e+05,-1.1826173e+05
3.0279849e+03,1.3828168e+07,1.5924497e+07,1.6742711e+07,-8.6977591e+05,5.1536246e+05,-6.1856974e+04
2.9588469e+03,1.3958454e+07,1.6244664e+07,1.6558905e+07,-6.3636718e+05,3.0226865e+05,-1.5270942e+05
2.9699387e+03,1.3640981e+07,1.4913883e+07,1.5907022e+07,-7.3422348e+05,7.1393590e+05,-1.0988947e+05
2.9945711e+03,1.3945499e+07,1.5832812e+07,1.6540902e+07,-8.8996999e+05,4.3078116e+05,-3.0156900e+04
2.9958978e+03,1.3910339e+07,1.5630247e+07,1.6481365e+07,-6.2847755e+05,5.7920635e+05,-1.0858675e+05
2.9795312e+03,1.3611912e+07,1.5134127e+07,1.6063973e+07,-8.1293433e+05,6.5485689e+05,-6.5180445e+04
3.0314163e+03,1.4230249e+07,1.5720090e+07,1.6666221e+07,-7.3613437e+05,5.8489825e+05,-2.4508063e+05
3.0111930e+03,1.3884989e+07,1.5232577e+07,1.6305484e+07,-7.6738852e+05,6.9571971e+05,-1.4040627e+05
3.0427157e+03,1.4119771e+07,1.6348477e+07,1.7027273e+07,-6.9464272e+05,4.6663880e+05,-2.5468775e+05
3.0325870e+03,1.4268349e+07,1.5891371e+07,1.6784905e+07,-7.8274662e+05,5.1989076e+05,-1.7504052e+05
2.9741046e+03,1.3922915e+07,1.5757827e+07,1.6421703e+07,-5.5565194e+05,5.1044730e+05,-1.5365660e+05
2.9943588e+03,1.4005764e+07,1.5537250e+07,1.6333982e+07,-9.4262669e+05,5.0039670e+05,-1.2227742e+05
2.9967543e+03,1.4210748e+07,1.6482336e+07,1.6909723e+07,-6.3120708e+05,3.1460018e+05,-1.7988159e+05
2.9901477e+03,1.3715347e+07,1.5665507e+07,1.6437413e+07,-6.4813736e+05,5.6959847e+05,-9.6105311e+04
3.0230754e+03,1.3915319e+07,1.5890198e+07,1.6712270e+07,-7.9870872e+05,5.2586746e+05,-1.0165292e+05
2.9600594e+03,1.3998477e+07,1.6213830e+07,1.6545462e+07,-6.6373082e+05,3.0146500e+05,-1.5781361e+05
2.9860873e+03,1.3930013e+07,1.5391669e+07,1.6255179e+07,-7.6849691e+05,5.7920967e+05,-1.3105455e+05
2.9978764e+03,1.4224203e+07,1.5793254e+07,1.6552597e+07,-8.3834261e+05,4.3660655e+05,-1.1855875e+05
3.0028597e+03,1.3933182e+07,1.5555522e+07,1.6502701e+07,-6.4657898e+05,6.0658121e+05,-7.1443692e+04
2.9803356e+03,1.3678321e+07,1.5449700e+07,1.6237903e+07,-7.5585485e+05,5.7900947e+05,-9.1105105e+04
3.0451386e+03,1.4060770e+07,1.5816761e+07,1.6769948e+07,-8.9223156e+05,5.5932209e+05,-1.4693490e+05
