xcen,ycen,depth,s_axis_max,dP_mu,strike,dip
4.2625182e+05,4.5187260e+06,2.8456713e+03,1.7296795e+03,3.1998782e-03,3.0943715e+01,1.3548902e-01
4.2628099e+05,4.5187321e+06,2.8296112e+03,1.7061081e+03,3.2846303e-03,3.1412865e+01,1.2299456e-01
4.2625760e+05,4.5187371e+06,2.8302151e+03,1.6989785e+03,3.3202742e-03,3.1219629e+01,1.1518450e-01
4.2628507e+05,4.5187381e+06,2.8352497e+03,1.6579259e+03,3.5706349e-03,3.1281419e+01,1.7165035e-01
4.2627022e+05,4.5187379e+06,2.8432403e+03,1.6917646e+03,3.3970369e-03,3.1200404e+01,1.4722228e-01
4.2627400e+05,4.5187447e+06,2.8342906e+03,1.6657600e+03,3.5420688e-03,3.2180767e+01,1.3217925e-01
4.2627498e+05,4.5187567e+06,2.8442482e+03,1.6188196e+03,3.8275912e-03,2.9809665e+01,1.6073888e-01
4.2626667e+05,4.5187435e+06,2.8584590e+03,1.6695901e+03,3.5649723e-03,3.0548526e+01,1.1191731e-01
4.2627347e+05,4.5187427e+06,2.8238298e+03,1.6630170e+03,3.5688321e-03,3.0850226e+01,1.1352568e-01
4.2625523e+05,4.5187253e+06,2.8324137e+03,1.7091149e+03,3.2949347e-03,3.1074836e+01,1.2983611e-01
4.2626750e+05,4.5187346e+06,2.8452204e+03,1.6032434e+03,3.9575002e-03,3.1996736e+01,1.0276168e-01
4.2626777e+05,4.5187516e+06,2.8423550e+03,1.7018662e+03,3.3216214e-03,3.0040235e+01,1.0198200e-01
4.2625591e+05,4.5187313e+06,2.8286822e+03,1.7536427e+03,3.0513070e-03,3.0414452e+01,1.1255062e-01
4.2626280e+05,4.5187436e+06,2.8349507e+03,1.6794556e+03,3.4459017e-03,3.1458957e+01,1.0382322e-01
4.2624747e+05,4.5187286e+06,2.8043043e+03,1.7773835e+03,2.9060952e-03,3.1866897e+01,1.1373323e-01
4.2627423e+05,4.5187342e+06,2.8260905e+03,1.6556444e+03,3.6054298e-03,3.1327968e+01,1.1767111e-01
4.2625076e+05,4.5187428e+06,2.8264270e+03,1.7781790e+03,2.9031204e-03,3.1648718e+01,1.1886992e-01
4.2626847e+05,4.5187265e+06,2.8077514e+03,1.7388051e+03,3.0930404e-03,3.1950723e+01,1.1594294e-01
4.2624488e+05,4.5187368e+06,2.8350443e+03,1.7214368e+03,3.1955663e-03,3.0144481e+01,1.0851588e-01
4.2628158e+05,4.5187337e+06,2.8335332e+03,1.6705412e+03,3.4996521e-03,3.1062066e+01,1.7280899e-01
4.2627645e+05,4.5187427e+06,2.8509582e+03,1.6461394e+03,3.6831492e-03,3.1452091e+01,1.3936231e-01
4.2627384e+05,4.5187605e+06,2.8382405e+03,1.6897888e+03,3.3890822e-03,3.2303159e+01,1.5099423e-01
4.2627116e+05,4.5187543e+06,2.8369636e+03,1.6400833e+03,3.6934929e-03,2.9673082e+01,1.5739025e-01
4.2626674e+05,4.5187417e+06,2.8622490e+03,1.6555098e+03,3.6627136e-03,3.0637529e+01,1.1967851e-01
4.2626581e+05,4.5187351e+06,2.8258903e+03,1.6746510e+03,3.4965389e-03,3.1025251e+01,1.1763650e-01
4.2625457e+05,4.5187222e+06,2.8257675e+03,1.7003739e+03,3.3324990e-03,3.1191731e+01,1.2543274e-01
4.2626448e+05,4.5187374e+06,2.8411700e+03,1.6401021e+03,3.7144773e-03,3.1725460e+01,1.0727963e-01
4.2626700e+05,4.5187493e+06,2.8393365e+03,1.6935672e+03,3.3690959e-03,3.0436292e+01,1.0249014e-01
4.2625931e+05,4.5187237e+06,2.8302291e+03,1.7380714e+03,3.1455199e-03,2.9640473e+01,1.0814092e-01
4.2625911e+05,4.5187350e+06,2.8332232e+03,1.7091908e+03,3.2879116e-03,3.0588672e+01,1.0556719e-01
4.2624747e+05,4.5187286e+06,2.8043043e+03,1.7773835e+03,2.9060952e-03,3.1866897e+01,1.1373323e-01
4.2627501e+05,4.5187338e+06,2.8256069e+03,1.6515108e+03,3.6294724e-03,3.1382953e+01,1.1829062e-01
4.2624806e+05,4.5187429e+06,2.8305316e+03,1.7721660e+03,2.9421724e-03,3.1468125e+01,1.1965252e-01
4.2626854e+05,4.5187378e+06,2.8203125e+03,1.7274290e+03,3.1695999e-03,3.1655001e+01,1.1555097e-01
4.2625484e+05,4.5187368e+06,2.8267015e+03,1.7225527e+03,3.1812380e-03,3.1026747e+01,1.1930800e-01
4.2627356e+05,4.5187372e+06,2.8236556e+03,1.7040067e+03,3.3116031e-03,3.1034773e+01,1.5036407e-01
4.2627117e+05,4.5187551e+06,2.8780640e+03,1.6068623e+03,3.9715267e-03,3.1999931e+01,1.0219156e-01
4.2626559e+05,4.5187483e+06,2.8364149e+03,1.6947787e+03,3.3690812e-03,3.1507014e+01,1.3658716e-01
4.2626178e+05,4.5187419e+06,2.8150344e+03,1.7492301e+03,3.0559725e-03,3.0776421e+01,1.3257465e-01
4.2626706e+05,4.5187321e+06,2.8481869e+03,1.6583317e+03,3.6296193e-03,3.0365421e+01,1.0430648e-01
4.2627546e+05,4.5187441e+06,2.8521540e+03,1.6034720e+03,3.9603508e-03,3.1340623e+01,1.1585029e-01
4.2625790e+05,4.5187268e+06,2.8278855e+03,1.6973417e+03,3.3506162e-03,3.1114468e+01,1.2194593e-01
4.2626632e+05,4.5187397e+06,2.8442936e+03,1.6287776e+03,3.7950124e-03,3.1980690e+01,1.0596247e-01
4.2627096e+05,4.5187518e+06,2.8476193e+03,1.6636010e+03,3.5476718e-03,3.0433011e+01,1.0080281e-01
4.2625407e+05,4.5187394e+06,2.8326520e+03,1.7476602e+03,3.0580353e-03,3.1091535e+01,1.3540411e-01
4.2625743e+05,4.5187350e+06,2.8360545e+03,1.7037285e+03,3.3194270e-03,3.0461351e+01,1.0616829e-01
4.2624889e+05,4.5187301e+06,2.8044606e+03,1.7779368e+03,2.9006943e-03,3.1729522e+01,1.1650938e-01
4.2629321e+05,4.5187411e+06,2.8216201e+03,1.6340317e+03,3.7478068e-03,3.0993261e+01,1.1117126e-01
4.2624736e+05,4.5187483e+06,2.8337677e+03,1.7730014e+03,2.9403446e-03,3.0911268e+01,1.2897433e-01
4.2626532e+05,4.5187344e+06,2.8154255e+03,1.7494594e+03,3.0379749e-03,3.1355812e+01,1.1306308e-01
4.2626140e+05,4.5187429e+06,2.8224544e+03,1.7198565e+03,3.2037245e-03,3.1128494e+01,1.2525933e-01
4.2628410e+05,4.5187422e+06,2.8352037e+03,1.6774025e+03,3.4477377e-03,3.0479411e+01,1.7153666e-01
4.2627352e+05,4.5187520e+06,2.8795573e+03,1.5997283e+03,4.0045459e-03,3.1648243e+01,1.0038558e-01
4.2626426e+05,4.5187647e+06,2.8370146e+03,1.6990751e+03,3.3087377e-03,3.2787211e+01,1.5502474e-01
4.2627577e+05,4.5187551e+06,2.8198920e+03,1.7336456e+03,3.1421956e-03,2.9853042e+01,1.5435306e-01
4.2626378e+05,4.5187302e+06,2.8456946e+03,1.6766491e+03,3.5149711e-03,3.0251189e+01,1.0010954e-01
4.2627517e+05,4.5187450e+06,2.8449158e+03,1.6198385e+03,3.8458150e-03,3.1177121e+01,1.2678604e-01
4.2625601e+05,4.5187370e+06,2.8317058e+03,1.7016587e+03,3.3028486e-03,3.1708734e+01,1.3875778e-01
4.2626816e+05,4.5187440e+06,2.8493002e+03,1.6238547e+03,3.8331789e-03,3.1975219e+01,1.0279767e-01
4.2627093e+05,4.5187517e+06,2.8476838e+03,1.6626466e+03,3.5543800e-03,3.0466157e+01,1.0083263e-01
4.2626357e+05,4.5187362e+06,2.8307806e+03,1.7241735e+03,3.1714614e-03,3.1117099e+01,1.3827504e-01
4.2626276e+05,4.5187370e+06,2.8349839e+03,1.6998175e+03,3.3362057e-03,3.0614460e+01,1.2028242e-01
4.2624273e+05,4.5187135e+06,2.8052353e+03,1.7786109e+03,2.9131934e-03,3.1957890e+01,1.0171827e-01
4.2627279e+05,4.5187359e+06,2.8159773e+03,1.7093287e+03,3.2717259e-03,3.0619688e+01,1.0210406e-01
4.2624073e+05,4.5187564e+06,2.8382009e+03,1.7885293e+03,2.8625433e-03,3.0540138e+01,1.4179510e-01
4.2626280e+05,4.5187231e+06,2.8029433e+03,1.7886027e+03,2.8364770e-03,3.2218600e+01,1.0081545e-01
4.2626366e+05,4.5187473e+06,2.8122659e+03,1.7405768e+03,3.0866541e-03,3.0888741e+01,1.1596802e-01
4.2627416e+05,4.5187409e+06,2.8375333e+03,1.7064880e+03,3.2750006e-03,3.1082413e+01,1.5985628e-01
4.2627009e+05,4.5187454e+06,2.8566802e+03,1.6551285e+03,3.6429592e-03,3.1494167e+01,1.0886995e-01
4.2626503e+05,4.5187633e+06,2.8366494e+03,1.7114821e+03,3.2451119e-03,3.2369540e+01,1.6610851e-01
4.2627969e+05,4.5187762e+06,2.8123911e+03,1.7416805e+03,3.0568391e-03,3.0646907e+01,1.7628034e-01
4.2626635e+05,4.5187300e+06,2.8457983e+03,1.6730636e+03,3.5357607e-03,3.0159403e+01,1.0155860e-01
4.2627498e+05,4.5187435e+06,2.8403825e+03,1.6357981e+03,3.7446022e-03,3.1082778e+01,1.2507212e-01
4.2625564e+05,4.5187346e+06,2.8218114e+03,1.7292662e+03,3.1614935e-03,3.1514450e+01,1.2952910e-01
4.2626872e+05,4.5187483e+06,2.8489999e+03,1.6134144e+03,3.8923656e-03,3.2493594e+01,1.0344275e-01
4.2627234e+05,4.5187493e+06,2.8457767e+03,1.6724320e+03,3.4909365e-03,3.0599867e+01,1.1609960e-01
4.2627740e+05,4.5187391e+06,2.8471000e+03,1.7017112e+03,3.3328994e-03,3.1055276e+01,1.1785670e-01
4.2626297e+05,4.5187427e+06,2.8390043e+03,1.6920139e+03,3.3771778e-03,3.0502053e+01,1.2401703e-01
4.2625812e+05,4.5187241e+06,2.8164174e+03,1.7508589e+03,3.0588355e-03,3.1634245e+01,1.1692050e-01
4.2626898e+05,4.5187294e+06,2.8451414e+03,1.6608889e+03,3.6094262e-03,3.0746444e+01,1.0643575e-01
4.2625174e+05,4.5187497e+06,2.8256965e+03,1.7760686e+03,2.9088593e-03,3.0204379e+01,1.3040082e-01
4.2626409e+05,4.5187250e+06,2.8062927e+03,1.7759098e+03,2.9093173e-03,3.2050619e+01,1.0109552e-01
4.2626583e+05,4.5187406e+06,2.7969500e+03,1.7392346e+03,3.0746137e-03,3.0953322e+01,1.1033257e-01
4.2627305e+05,4.5187430e+06,2.8367286e+03,1.6975907e+03,3.3347302e-03,3.1193753e+01,1.4512378e-01
4.2627523e+05,4.5187492e+06,2.8746452e+03,1.6583156e+03,3.6400475e-03,3.0320531e+01,1.0002845e-01
4.2626329e+05,4.5187533e+06,2.8377189e+03,1.7020763e+03,3.3225940e-03,3.2341059e+01,1.5041520e-01
4.2627172e+05,4.5187664e+06,2.8123267e+03,1.7467763e+03,3.0383300e-03,3.1091865e+01,1.6059523e-01
4.2626261e+05,4.5187234e+06,2.8562058e+03,1.6619398e+03,3.6234123e-03,2.9863133e+01,1.0055934e-01
4.2627539e+05,4.5187430e+06,2.8393432e+03,1.6495897e+03,3.6493947e-03,3.1130125e+01,1.3037472e-01
4.2625475e+05,4.5187394e+06,2.8233799e+03,1.7451391e+03,3.0655801e-03,3.1473915e+01,1.4908190e-01
4.2626787e+05,4.5187439e+06,2.8541375e+03,1.6136398e+03,3.8996510e-03,3.2151426e+01,1.0476963e-01
4.2627885e+05,4.5187514e+06,2.8111813e+03,1.7099003e+03,3.2456080e-03,3.1196564e+01,1.0484561e-01
4.2628451e+05,4.5187355e+06,2.8416059e+03,1.7041930e+03,3.3014141e-03,3.1131448e+01,1.1137817e-01
4.2626148e+05,4.5187472e+06,2.8445010e+03,1.6828384e+03,3.4306604e-03,3.0197182e+01,1.2905767e-01
4.2625435e+05,4.5187219e+06,2.8137329e+03,1.7608260e+03,2.9993261e-03,3.1667274e+01,1.2253728e-01
4.2627272e+05,4.5187276e+06,2.8503400e+03,1.6420760e+03,3.7186753e-03,3.0687276e+01,1.0300600e-01
4.2625623e+05,4.5187496e+06,2.8339180e+03,1.7510140e+03,3.0693843e-03,2.9737879e+01,1.1623905e-01
4.2626634e+05,4.5187287e+06,2.8065865e+03,1.7675703e+03,2.9510217e-03,3.1945605e+01,1.0105834e-01
4.2626208e+05,4.5187436e+06,2.7961744e+03,1.7717807e+03,2.9042785e-03,3.0595150e+01,1.0664702e-01
4.2627167e+05,4.5187452e+06,2.8358857e+03,1.6932171e+03,3.3631076e-03,3.1121774e+01,1.4219936e-01
4.2627438e+05,4.5187475e+06,2.8752661e+03,1.6561028e+03,3.6558532e-03,3.0306580e+01,1.0063230e-01
4.2626623e+05,4.5187530e+06,2.8325900e+03,1.7035882e+03,3.3077311e-03,3.2125163e+01,1.4176621e-01
4.2627235e+05,4.5187580e+06,2.8182506e+03,1.7406639e+03,3.0788536e-03,3.1063903e+01,1.4618130e-01
4.2626657e+05,4.5187290e+06,2.8466804e+03,1.6723566e+03,3.5420575e-03,3.0203932e+01,1.0308501e-01
4.2628625e+05,4.5187624e+06,2.8303314e+03,1.6354249e+03,3.6969284e-03,3.2134137e+01,1.6263393e-01
4.2625255e+05,4.5187396e+06,2.8209291e+03,1.7532419e+03,3.0161093e-03,3.1573197e+01,1.5205709e-01
4.2626787e+05,4.5187439e+06,2.8541375e+03,1.6136398e+03,3.8996510e-03,3.2151426e+01,1.0476963e-01
4.2627885e+05,4.5187514e+06,2.8111813e+03,1.7099003e+03,3.2456080e-03,3.1196564e+01,1.0484561e-01
4.2628347e+05,4.5187373e+06,2.8423318e+03,1.6965721e+03,3.3506654e-03,3.1082044e+01,1.0816448e-01
4.2626426e+05,4.5187486e+06,2.8383799e+03,1.6919617e+03,3.3756191e-03,3.0316674e+01,1.2389141e-01
4.2625960e+05,4.5187297e+06,2.8170426e+03,1.7538583e+03,3.0315450e-03,3.1537837e+01,1.2907704e-01
4.2627358e+05,4.5187111e+06,2.8329029e+03,1.6698468e+03,3.5325661e-03,3.0043448e+01,1.0515458e-01
4.2624891e+05,4.5187429e+06,2.8228702e+03,1.7806705e+03,2.8982909e-03,3.0132736e+01,1.2282526e-01
4.2626522e+05,4.5187327e+06,2.8056747e+03,1.7672251e+03,2.9492002e-03,3.1589188e+01,1.0277708e-01
4.2626089e+05,4.5187433e+06,2.8013851e+03,1.7670128e+03,2.9394480e-03,3.0420561e+01,1.0303320e-01
4.2627180e+05,4.5187575e+06,2.8263726e+03,1.6651402e+03,3.5090481e-03,3.2333204e+01,2.0960426e-01
4.2627227e+05,4.5187351e+06,2.8670783e+03,1.6617498e+03,3.6209949e-03,3.0237426e+01,1.0228311e-01
4.2626659e+05,4.5187614e+06,2.8430592e+03,1.6782989e+03,3.4496664e-03,3.2292581e+01,1.5713830e-01
4.2626226e+05,4.5187540e+06,2.8202124e+03,1.7662764e+03,2.9521564e-03,3.0718945e+01,1.4719264e-01
4.2625522e+05,4.5187324e+06,2.8384057e+03,1.7235731e+03,3.2331558e-03,2.9894689e+01,1.1354872e-01
4.2628168e+05,4.5187559e+06,2.8379336e+03,1.6223176e+03,3.8005727e-03,3.2136611e+01,1.4250754e-01
4.2624756e+05,4.5187357e+06,2.8240364e+03,1.7482978e+03,3.0461979e-03,3.1876716e+01,1.5579455e-01
4.2626782e+05,4.5187439e+06,2.8537681e+03,1.6147378e+03,3.8927675e-03,3.2139382e+01,1.0479385e-01
4.2627539e+05,4.5187511e+06,2.8211702e+03,1.6987079e+03,3.3170832e-03,3.0955736e+01,1.1104853e-01
4.2627607e+05,4.5187430e+06,2.8426286e+03,1.6938190e+03,3.3677610e-03,3.0640335e+01,1.1301831e-01
4.2625920e+05,4.5187585e+06,2.8463485e+03,1.6699275e+03,3.5023654e-03,2.9341376e+01,1.1604766e-01
4.2626694e+05,4.5187393e+06,2.8302140e+03,1.7136764e+03,3.2535931e-03,3.1315818e+01,1.3757729e-01
4.2626811e+05,4.5187293e+06,2.8143923e+03,1.7271069e+03,3.1830907e-03,2.9907568e+01,1.2275585e-01
4.2624451e+05,4.5187470e+06,2.8256379e+03,1.7957145e+03,2.8107558e-03,3.0678975e+01,1.2437276e-01
4.2626754e+05,4.5187283e+06,2.8123425e+03,1.7569572e+03,3.0174643e-03,3.2135982e+01,1.1219199e-01
4.2626088e+05,4.5187433e+06,2.8013774e+03,1.7670707e+03,2.9391477e-03,3.0419740e+01,1.0302001e-01
4.2627079e+05,4.5187581e+06,2.8238285e+03,1.6697551e+03,3.4816044e-03,3.2532685e+01,2.1667843e-01
4.2627227e+05,4.5187351e+06,2.8670783e+03,1.6617498e+03,3.6209949e-03,3.0237426e+01,1.0228311e-01
4.2627419e+05,4.5187621e+06,2.8338079e+03,1.6600299e+03,3.5302372e-03,3.2479122e+01,1.8399474e-01
4.2626983e+05,4.5187594e+06,2.8174254e+03,1.7735465e+03,2.9162138e-03,3.0353644e+01,1.3874495e-01
4.2626175e+05,4.5187383e+06,2.8360521e+03,1.7098377e+03,3.2951567e-03,3.0182793e+01,1.1381539e-01
4.2628247e+05,4.5187536e+06,2.8364586e+03,1.6166136e+03,3.8464187e-03,3.2076733e+01,1.4141251e-01
4.2627058e+05,4.5187414e+06,2.8272496e+03,1.7442415e+03,3.0730054e-03,3.1730500e+01,1.3996612e-01
4.2626789e+05,4.5187459e+06,2.8568606e+03,1.6023807e+03,3.9737363e-03,3.2472222e+01,1.0306404e-01
4.2627550e+05,4.5187685e+06,2.8157955e+03,1.6785590e+03,3.4122786e-03,3.1652578e+01,1.2024433e-01
4.2627993e+05,4.5187435e+06,2.8488341e+03,1.6816541e+03,3.4373132e-03,3.0396871e+01,1.0211303e-01
4.2626050e+05,4.5187532e+06,2.8365944e+03,1.6934745e+03,3.3706636e-03,2.9669549e+01,1.1188410e-01
4.2626442e+05,4.5187515e+06,2.8451606e+03,1.6809837e+03,3.4300621e-03,3.0718714e+01,1.5852484e-01
4.2627916e+05,4.5187172e+06,2.8446154e+03,1.6557480e+03,3.6267830e-03,2.9362366e+01,1.1259206e-01
4.2625422e+05,4.5187593e+06,2.8152433e+03,1.7720285e+03,2.9184759e-03,3.1267443e+01,1.1969057e-01
4.2627247e+05,4.5187264e+06,2.8105057e+03,1.7594721e+03,3.0024261e-03,3.2670114e+01,1.0947858e-01
4.2625501e+05,4.5187538e+06,2.8041482e+03,1.7557454e+03,2.9966456e-03,2.9124480e+01,1.0141544e-01
4.2627066e+05,4.5187433e+06,2.8398027e+03,1.6922775e+03,3.3729605e-03,3.1655162e+01,2.5480882e-01
4.2626900e+05,4.5187311e+06,2.8756575e+03,1.6519031e+03,3.7089963e-03,3.0163207e+01,1.0189366e-01
4.2626597e+05,4.5187618e+06,2.8278971e+03,1.6863182e+03,3.3845305e-03,3.2200218e+01,1.7982390e-01
4.2626287e+05,4.5187540e+06,2.8258277e+03,1.7451176e+03,3.0775466e-03,3.0538057e+01,1.3889438e-01
4.2626052e+05,4.5187409e+06,2.8372204e+03,1.7051744e+03,3.3102967e-03,3.0268641e+01,1.2780157e-01
4.2628519e+05,4.5187429e+06,2.8313101e+03,1.6403023e+03,3.7106245e-03,3.0947402e+01,1.3266606e-01
4.2627002e+05,4.5187318e+06,2.8238770e+03,1.7598660e+03,2.9961858e-03,3.1563635e+01,1.0558537e-01
4.2626935e+05,4.5187520e+06,2.8463303e+03,1.6241431e+03,3.8145676e-03,3.2126582e+01,1.0786773e-01
4.2627533e+05,4.5187681e+06,2.8166570e+03,1.6770237e+03,3.4236288e-03,3.1665952e+01,1.1989514e-01
4.2627890e+05,4.5187443e+06,2.8449518e+03,1.6886798e+03,3.3844170e-03,3.0473229e+01,1.1047529e-01
4.2627842e+05,4.5187362e+06,2.8397787e+03,1.6426608e+03,3.7064651e-03,2.8968559e+01,1.0763712e-01
4.2626539e+05,4.5187465e+06,2.8388807e+03,1.6958402e+03,3.3502880e-03,3.0998134e+01,1.4791613e-01
4.2627510e+05,4.5187296e+06,2.8439838e+03,1.6890035e+03,3.4301801e-03,2.9918674e+01,1.2880968e-01
4.2625551e+05,4.5187596e+06,2.8198623e+03,1.7756938e+03,2.8990304e-03,3.2426593e+01,1.1907574e-01
4.2626108e+05,4.5187246e+06,2.8048214e+03,1.7809783e+03,2.8903437e-03,3.2665275e+01,1.3749707e-01
4.2625375e+05,4.5187518e+06,2.8104957e+03,1.7566382e+03,3.0095436e-03,2.9336839e+01,1.1295191e-01
4.2627372e+05,4.5187310e+06,2.8564481e+03,1.6619380e+03,3.5970912e-03,3.0907873e+01,1.9737069e-01
4.2626688e+05,4.5187311e+06,2.8783154e+03,1.6506695e+03,3.7242651e-03,3.0177841e+01,1.0097364e-01
4.2627546e+05,4.5187539e+06,2.8343400e+03,1.6864856e+03,3.3758240e-03,3.1545671e+01,1.5747867e-01
4.2626985e+05,4.5187360e+06,2.8458648e+03,1.7574228e+03,3.0322519e-03,3.1079456e+01,1.7519062e-01
4.2626330e+05,4.5187454e+06,2.8341190e+03,1.7029484e+03,3.3094048e-03,3.0766881e+01,1.2680264e-01
4.2628535e+05,4.5187401e+06,2.8294265e+03,1.6382791e+03,3.7316198e-03,3.1002445e+01,1.4254000e-01
4.2626930e+05,4.5187344e+06,2.8327215e+03,1.7529151e+03,3.0366171e-03,3.0823801e+01,1.0606166e-01
4.2626661e+05,4.5187401e+06,2.8424150e+03,1.6388509e+03,3.7458440e-03,3.1211366e+01,1.1706982e-01
4.2627174e+05,4.5187572e+06,2.8398744e+03,1.6741296e+03,3.4701985e-03,3.1782627e+01,1.0500087e-01
4.2627760e+05,4.5187444e+06,2.8482442e+03,1.6871739e+03,3.4013280e-03,3.0534718e+01,1.0701237e-01
4.2627719e+05,4.5187420e+06,2.8390567e+03,1.6558416e+03,3.6105308e-03,2.9892233e+01,1.1274773e-01
4.2626746e+05,4.5187468e+06,2.8365898e+03,1.6887023e+03,3.3880308e-03,3.1074989e+01,1.4574736e-01
4.2627675e+05,4.5187282e+06,2.8469257e+03,1.6633109e+03,3.5833592e-03,2.9643765e+01,1.4663879e-01
4.2625335e+05,4.5187490e+06,2.8214972e+03,1.7949389e+03,2.8142395e-03,3.1683453e+01,1.2159402e-01
4.2625866e+05,4.5187168e+06,2.7968256e+03,1.8008681e+03,2.7897892e-03,3.2633143e+01,1.3386137e-01
4.2625489e+05,4.5187532e+06,2.8106487e+03,1.7599565e+03,2.9953619e-03,2.9785246e+01,1.1359361e-01
4.2627216e+05,4.5187280e+06,2.8583824e+03,1.6536080e+03,3.6633578e-03,3.0838233e+01,1.9121858e-01
4.2627127e+05,4.5187369e+06,2.8654059e+03,1.6658071e+03,3.5893703e-03,3.0356728e+01,1.0472896e-01
4.2627309e+05,4.5187483e+06,2.8288349e+03,1.7031604e+03,3.2903204e-03,3.1698928e+01,1.5585722e-01
4.2627027e+05,4.5187381e+06,2.8500592e+03,1.7495335e+03,3.0837441e-03,3.1230430e+01,1.9270313e-01
4.2626029e+05,4.5187510e+06,2.8257285e+03,1.7218720e+03,3.1866589e-03,3.0989377e+01,1.2728902e-01
4.2627730e+05,4.5187398e+06,2.8266949e+03,1.6503830e+03,3.6644441e-03,3.0566964e+01,1.3063907e-01
4.2626925e+05,4.5187346e+06,2.8325531e+03,1.7527953e+03,3.0371898e-03,3.0830355e+01,1.0645840e-01
4.2626461e+05,4.5187425e+06,2.8408617e+03,1.6372160e+03,3.7506661e-03,3.1275990e+01,1.1017224e-01
4.2627269e+05,4.5187558e+06,2.8421412e+03,1.6405923e+03,3.6902170e-03,3.1921457e+01,1.0253603e-01
4.2626939e+05,4.5187482e+06,2.8367692e+03,1.7133238e+03,3.2566381e-03,3.0436135e+01,1.0866452e-01
4.2628261e+05,4.5187393e+06,2.8432711e+03,1.6457576e+03,3.6589731e-03,2.9638249e+01,1.0903593e-01
4.2628125e+05,4.5187340e+06,2.8480561e+03,1.6523562e+03,3.6384289e-03,2.9714938e+01,1.2771426e-01
4.2627513e+05,4.5187320e+06,2.8479817e+03,1.6905033e+03,3.4236763e-03,3.0121197e+01,1.6078036e-01
4.2625390e+05,4.5187632e+06,2.8360547e+03,1.7732997e+03,2.9306619e-03,3.0994631e+01,1.1673729e-01
4.2625866e+05,4.5187168e+06,2.7968256e+03,1.8008681e+03,2.7897892e-03,3.2633143e+01,1.3386137e-01
4.2625489e+05,4.5187532e+06,2.8106487e+03,1.7599565e+03,2.9953619e-03,2.9785246e+01,1.1359361e-01
4.2627145e+05,4.5187349e+06,2.8643506e+03,1.6190249e+03,3.8634602e-03,3.1732632e+01,1.9533771e-01
4.2627214e+05,4.5187401e+06,2.8603843e+03,1.6567298e+03,3.6251358e-03,3.0582170e+01,1.0836856e-01
4.2627402e+05,4.5187502e+06,2.8201660e+03,1.6834053e+03,3.3853568e-03,3.1620845e+01,1.1982857e-01
4.2627147e+05,4.5187383e+06,2.8477970e+03,1.7291417e+03,3.1954504e-03,3.0957019e+01,1.7811386e-01
4.2626034e+05,4.5187541e+06,2.8248846e+03,1.7083595e+03,3.2448564e-03,3.0839001e+01,1.2663202e-01
4.2626892e+05,4.5187445e+06,2.8320980e+03,1.6335089e+03,3.7622464e-03,3.0883780e+01,1.2096316e-01
4.2627158e+05,4.5187394e+06,2.8365698e+03,1.7382784e+03,3.1142319e-03,3.1007532e+01,1.0206579e-01
4.2626182e+05,4.5187479e+06,2.8398491e+03,1.5910842e+03,4.0250180e-03,3.1210809e+01,1.0843418e-01
4.2626778e+05,4.5187585e+06,2.8362207e+03,1.6529287e+03,3.5963239e-03,3.1669252e+01,1.1202395e-01
4.2626753e+05,4.5187469e+06,2.8420159e+03,1.7018409e+03,3.3320383e-03,3.0679047e+01,1.4251462e-01
4.2628284e+05,4.5187352e+06,2.8362495e+03,1.6358512e+03,3.7234410e-03,2.9770040e+01,1.0233972e-01
4.2627664e+05,4.5187422e+06,2.8380607e+03,1.6767656e+03,3.4691392e-03,3.0440633e+01,1.2715957e-01
4.2626521e+05,4.5187444e+06,2.8569834e+03,1.6594955e+03,3.6021552e-03,3.1096225e+01,2.2978790e-01
4.2626575e+05,4.5187501e+06,2.8485924e+03,1.7052299e+03,3.3218418e-03,3.1093199e+01,1.2034132e-01
4.2626178e+05,4.5187235e+06,2.8091916e+03,1.7807531e+03,2.9014152e-03,3.2027653e+01,1.2316622e-01
4.2625362e+05,4.5187559e+06,2.8049978e+03,1.7768535e+03,2.8878063e-03,2.9540107e+01,1.0377194e-01
4.2627108e+05,4.5187354e+06,2.8628543e+03,1.6144168e+03,3.8963721e-03,3.1336027e+01,1.7882946e-01
4.2627210e+05,4.5187386e+06,2.8733951e+03,1.6788265e+03,3.4951477e-03,3.0612006e+01,1.0345774e-01
4.2627203e+05,4.5187476e+06,2.8306528e+03,1.6885110e+03,3.3826079e-03,3.1339878e+01,1.4259341e-01
4.2626779e+05,4.5187481e+06,2.8453916e+03,1.7135884e+03,3.2723212e-03,3.0426768e+01,1.7132150e-01
4.2625772e+05,4.5187438e+06,2.8305355e+03,1.6899285e+03,3.3753550e-03,3.1252325e+01,1.6451648e-01
4.2626553e+05,4.5187526e+06,2.8287067e+03,1.6018143e+03,3.9401251e-03,3.1768146e+01,1.1991555e-01
4.2627043e+05,4.5187392e+06,2.8173417e+03,1.7396902e+03,3.1048540e-03,3.1395561e+01,1.0344229e-01
4.2626137e+05,4.5187488e+06,2.8396332e+03,1.6014526e+03,3.9627472e-03,3.1198508e+01,1.0890664e-01
4.2626847e+05,4.5187556e+06,2.8395552e+03,1.6547897e+03,3.5906317e-03,3.1469310e+01,1.1963878e-01
4.2628312e+05,4.5187397e+06,2.8671583e+03,1.7071828e+03,3.3329783e-03,3.0350180e+01,1.2236657e-01
