xtlc,ytlc,dtlc,length,opening
4.2566338e+05,4.5194642e+06,3.8510065e+03,1.0303002e+03,3.6983932e+00
4.2566644e+05,4.5194771e+06,3.8164686e+03,1.0362066e+03,3.6224619e+00
4.2569255e+05,4.5194471e+06,3.8158144e+03,9.8415469e+02,3.8581674e+00
4.2570445e+05,4.5194591e+06,3.8167019e+03,9.7559469e+02,3.8361154e+00
4.2569202e+05,4.5194545e+06,3.8360764e+03,9.7495719e+02,3.8690876e+00
4.2568569e+05,4.5194574e+06,3.8598064e+03,9.7579365e+02,3.9382507e+00
4.2570313e+05,4.5194575e+06,3.8281606e+03,9.7306919e+02,3.8800498e+00
4.2570269e+05,4.5194296e+06,3.8527341e+03,9.6236780e+02,3.9679443e+00
4.2559482e+05,4.5194516e+06,3.8487219e+03,1.1668716e+03,3.2904386e+00
4.2567431e+05,4.5194829e+06,3.8421644e+03,1.0411307e+03,3.6267356e+00
4.2568229e+05,4.5194594e+06,3.8585783e+03,1.0111127e+03,3.7551615e+00
4.2566799e+05,4.5194746e+06,3.8156663e+03,1.0324058e+03,3.6394156e+00
4.2569124e+05,4.5194441e+06,3.8253045e+03,9.8419496e+02,3.8697014e+00
4.2569468e+05,4.5194576e+06,3.8399014e+03,9.8179452e+02,3.8647518e+00
4.2566168e+05,4.5194533e+06,3.8280475e+03,9.7769868e+02,3.8614835e+00
4.2568849e+05,4.5194568e+06,3.8581579e+03,9.6372742e+02,3.9936157e+00
4.2567746e+05,4.5194547e+06,3.8148178e+03,9.7663173e+02,3.8712248e+00
4.2569634e+05,4.5194313e+06,3.8458317e+03,9.7310476e+02,3.9255821e+00
4.2556398e+05,4.5194487e+06,3.8432375e+03,1.2186083e+03,3.1350177e+00
4.2566351e+05,4.5194646e+06,3.8504336e+03,1.0519524e+03,3.6355462e+00
4.2570900e+05,4.5194475e+06,3.8854559e+03,9.6818978e+02,3.9472037e+00
4.2566747e+05,4.5194728e+06,3.8239934e+03,1.0355171e+03,3.6394906e+00
4.2570688e+05,4.5194566e+06,3.8266943e+03,9.5216613e+02,3.9527183e+00
4.2570498e+05,4.5194650e+06,3.8143313e+03,9.5254694e+02,3.9264795e+00
4.2567669e+05,4.5194541e+06,3.8264959e+03,9.7620730e+02,3.8634211e+00
4.2569653e+05,4.5194544e+06,3.8728577e+03,9.6335722e+02,3.9916185e+00
4.2567924e+05,4.5194503e+06,3.8219303e+03,9.7404874e+02,3.8951159e+00
4.2570475e+05,4.5194327e+06,3.8569966e+03,9.7603808e+02,3.9158709e+00
4.2556082e+05,4.5194478e+06,3.8441176e+03,1.2242564e+03,3.1200221e+00
4.2568348e+05,4.5194477e+06,3.8617376e+03,1.0093180e+03,3.8065510e+00
4.2568215e+05,4.5194409e+06,3.8736218e+03,1.0199644e+03,3.7704285e+00
4.2567003e+05,4.5194782e+06,3.8160721e+03,1.0405669e+03,3.6019590e+00
4.2570591e+05,4.5194567e+06,3.8282160e+03,9.5346934e+02,3.9507503e+00
4.2569054e+05,4.5194794e+06,3.8179548e+03,9.9275989e+02,3.7737674e+00
4.2566923e+05,4.5194524e+06,3.8209574e+03,1.0086657e+03,3.7355729e+00
4.2568619e+05,4.5194602e+06,3.8592062e+03,9.8001150e+02,3.9106685e+00
4.2566536e+05,4.5194477e+06,3.8286030e+03,9.9655153e+02,3.8318868e+00
4.2570747e+05,4.5194416e+06,3.8456976e+03,9.6447301e+02,3.9382451e+00
4.2556944e+05,4.5194487e+06,3.8453550e+03,1.2097893e+03,3.1624750e+00
4.2568540e+05,4.5194557e+06,3.8834850e+03,9.9618674e+02,3.8892784e+00
4.2566204e+05,4.5194608e+06,3.8767298e+03,1.0568487e+03,3.6262761e+00
4.2567468e+05,4.5194681e+06,3.8379565e+03,1.0296944e+03,3.6821113e+00
4.2571482e+05,4.5194540e+06,3.8260569e+03,9.5386012e+02,3.9409671e+00
4.2571595e+05,4.5194714e+06,3.8222419e+03,9.6634604e+02,3.8882479e+00
4.2567504e+05,4.5194463e+06,3.8384783e+03,1.0190972e+03,3.7222274e+00
4.2569582e+05,4.5194633e+06,3.8468257e+03,9.7335086e+02,3.9117991e+00
4.2568682e+05,4.5194533e+06,3.8541389e+03,9.7419654e+02,3.9624245e+00
4.2572198e+05,4.5194208e+06,3.8532721e+03,9.6727709e+02,3.9291573e+00
4.2556654e+05,4.5194609e+06,3.8397087e+03,1.2203088e+03,3.1139116e+00
4.2569326e+05,4.5194514e+06,3.8663599e+03,9.8939206e+02,3.8821021e+00
4.2568373e+05,4.5194547e+06,3.8648965e+03,1.0046616e+03,3.8160731e+00
4.2566980e+05,4.5194831e+06,3.8252547e+03,1.0467380e+03,3.5878315e+00
4.2569523e+05,4.5194529e+06,3.8421226e+03,9.7261465e+02,3.9087693e+00
4.2572394e+05,4.5194747e+06,3.8146567e+03,9.5893552e+02,3.8869288e+00
4.2569316e+05,4.5194444e+06,3.8368317e+03,9.7679446e+02,3.8673348e+00
4.2568664e+05,4.5194842e+06,3.8479151e+03,1.0033758e+03,3.7879474e+00
4.2568696e+05,4.5194457e+06,3.8409912e+03,9.6753599e+02,3.9942213e+00
4.2568685e+05,4.5194534e+06,3.8346037e+03,1.0211029e+03,3.7131418e+00
4.2561653e+05,4.5194544e+06,3.8430752e+03,1.1379755e+03,3.3492070e+00
4.2568909e+05,4.5194516e+06,3.8520671e+03,1.0076839e+03,3.7628050e+00
4.2568341e+05,4.5194709e+06,3.8703768e+03,1.0032895e+03,3.8357872e+00
4.2565881e+05,4.5194580e+06,3.8290714e+03,1.0569092e+03,3.5773947e+00
4.2570220e+05,4.5194849e+06,3.8353823e+03,9.6575819e+02,3.9124314e+00
4.2570408e+05,4.5194705e+06,3.8257115e+03,9.9482824e+02,3.7857028e+00
4.2569532e+05,4.5194517e+06,3.8296145e+03,9.8950757e+02,3.8068397e+00
4.2569012e+05,4.5194606e+06,3.8488148e+03,9.7412357e+02,3.9119621e+00
4.2568947e+05,4.5194444e+06,3.8460353e+03,9.6395324e+02,3.9840628e+00
4.2567615e+05,4.5194603e+06,3.8319141e+03,1.0451946e+03,3.6269404e+00
4.2564252e+05,4.5194489e+06,3.8389749e+03,1.0906593e+03,3.4884616e+00
4.2569356e+05,4.5194425e+06,3.8570418e+03,9.5631808e+02,3.9777641e+00
4.2568788e+05,4.5194550e+06,3.8477273e+03,9.9133142e+02,3.8551877e+00
4.2566281e+05,4.5194610e+06,3.8279631e+03,1.0525293e+03,3.5905581e+00
4.2569865e+05,4.5194744e+06,3.8393518e+03,9.7142129e+02,3.8999313e+00
4.2569123e+05,4.5194671e+06,3.8302532e+03,1.0065220e+03,3.7665839e+00
4.2569997e+05,4.5194515e+06,3.8364510e+03,9.7889341e+02,3.8632955e+00
4.2568650e+05,4.5194427e+06,3.8568718e+03,9.7315474e+02,3.9266536e+00
4.2568947e+05,4.5194444e+06,3.8460579e+03,9.6389223e+02,3.9843745e+00
4.2567848e+05,4.5194680e+06,3.8357585e+03,1.0352218e+03,3.6710979e+00
4.2565739e+05,4.5194492e+06,3.8353526e+03,1.0642354e+03,3.5684145e+00
4.2570417e+05,4.5194512e+06,3.8459453e+03,9.5576700e+02,3.9476992e+00
4.2568116e+05,4.5194444e+06,3.8624335e+03,9.9333549e+02,3.8910546e+00
4.2566589e+05,4.5194463e+06,3.8443215e+03,1.0198341e+03,3.7403087e+00
4.2570751e+05,4.5194830e+06,3.8467903e+03,9.5988656e+02,3.9308907e+00
4.2567213e+05,4.5194664e+06,3.8216795e+03,1.0529504e+03,3.5723309e+00
4.2569255e+05,4.5194490e+06,3.8355489e+03,9.9643974e+02,3.8032839e+00
4.2567689e+05,4.5194349e+06,3.8640744e+03,9.8128404e+02,3.9205534e+00
4.2569278e+05,4.5194585e+06,3.8276078e+03,9.6868826e+02,3.9278664e+00
4.2568379e+05,4.5194721e+06,3.8369532e+03,1.0361891e+03,3.6574233e+00
4.2564159e+05,4.5194498e+06,3.8264815e+03,1.1093777e+03,3.4026417e+00
4.2569895e+05,4.5194585e+06,3.8386352e+03,9.6899223e+02,3.9035629e+00
4.2568707e+05,4.5194498e+06,3.8615264e+03,9.8386625e+02,3.9103234e+00
4.2569536e+05,4.5194559e+06,3.8682472e+03,9.7079362e+02,3.9219868e+00
4.2569699e+05,4.5194709e+06,3.8417679e+03,9.7427401e+02,3.8876161e+00
4.2568176e+05,4.5194670e+06,3.8305157e+03,1.0249277e+03,3.6886875e+00
4.2568529e+05,4.5194508e+06,3.8229568e+03,1.0171564e+03,3.7007094e+00
4.2568910e+05,4.5194375e+06,3.8519717e+03,9.6280791e+02,3.9685263e+00
4.2568892e+05,4.5194586e+06,3.8316324e+03,9.8288438e+02,3.8774829e+00
4.2568791e+05,4.5194812e+06,3.8315685e+03,1.0385440e+03,3.6480698e+00
4.2565633e+05,4.5194505e+06,3.8288937e+03,1.0815116e+03,3.5022587e+00
4.2571065e+05,4.5194535e+06,3.8363250e+03,9.5603838e+02,3.9439978e+00
4.2573037e+05,4.5194693e+06,3.8352858e+03,9.5000561e+02,3.9603239e+00
4.2568526e+05,4.5194633e+06,3.8495091e+03,9.9708320e+02,3.8290303e+00
4.2569125e+05,4.5194654e+06,3.8407052e+03,9.9099219e+02,3.8309605e+00
4.2569200e+05,4.5194657e+06,3.8238831e+03,1.0228540e+03,3.6821721e+00
4.2568841e+05,4.5194440e+06,3.8262995e+03,9.9820495e+02,3.7770071e+00
4.2569096e+05,4.5194328e+06,3.8469985e+03,9.6073698e+02,3.9635150e+00
4.2568346e+05,4.5194605e+06,3.8279547e+03,1.0072752e+03,3.7734073e+00
4.2568696e+05,4.5194637e+06,3.8266210e+03,1.0377725e+03,3.6319787e+00
4.2564600e+05,4.5194406e+06,3.8277897e+03,1.0988843e+03,3.4499218e+00
4.2570942e+05,4.5194503e+06,3.8478924e+03,9.5641504e+02,3.9715035e+00
4.2570881e+05,4.5194582e+06,3.8471902e+03,9.8265088e+02,3.8884646e+00
4.2569812e+05,4.5194637e+06,3.8605354e+03,9.6267035e+02,3.9657596e+00
4.2566665e+05,4.5194660e+06,3.8310355e+03,1.0508685e+03,3.6033023e+00
4.2566044e+05,4.5194694e+06,3.8237358e+03,1.0578098e+03,3.5461041e+00
4.2571500e+05,4.5194480e+06,3.8027755e+03,9.7664510e+02,3.8170248e+00
4.2568961e+05,4.5194550e+06,3.8368624e+03,1.0037000e+03,3.7970134e+00
4.2569018e+05,4.5194537e+06,3.7963015e+03,9.9991675e+02,3.7673391e+00
4.2571115e+05,4.5194570e+06,3.8424910e+03,9.9211886e+02,3.8466914e+00
4.2566419e+05,4.5194434e+06,3.8327862e+03,1.0683728e+03,3.5687644e+00
4.2569692e+05,4.5194552e+06,3.8570346e+03,9.7277642e+02,3.9016898e+00
4.2571114e+05,4.5194536e+06,3.8440257e+03,9.7965200e+02,3.9023752e+00
4.2569014e+05,4.5194619e+06,3.8503356e+03,9.6711294e+02,3.9270993e+00
4.2565793e+05,4.5194682e+06,3.8339229e+03,1.0482486e+03,3.6100128e+00
4.2566225e+05,4.5194567e+06,3.8524871e+03,1.0265757e+03,3.6835374e+00
4.2569241e+05,4.5194578e+06,3.8092499e+03,1.0021581e+03,3.7591517e+00
4.2565358e+05,4.5194465e+06,3.8216873e+03,1.0450780e+03,3.6374945e+00
4.2569451e+05,4.5194511e+06,3.7816538e+03,9.9195901e+02,3.7839451e+00
4.2571329e+05,4.5194579e+06,3.8416033e+03,9.9172887e+02,3.8473406e+00
4.2565972e+05,4.5194479e+06,3.8519100e+03,1.0270649e+03,3.7155485e+00
4.2568294e+05,4.5194527e+06,3.8441627e+03,9.9689389e+02,3.8122148e+00
4.2569815e+05,4.5194536e+06,3.8333094e+03,9.9015455e+02,3.8496294e+00
4.2568285e+05,4.5194564e+06,3.8340246e+03,9.9682762e+02,3.8092501e+00
4.2564620e+05,4.5194668e+06,3.8301116e+03,1.0593937e+03,3.5698592e+00
4.2567137e+05,4.5194507e+06,3.8219887e+03,1.0289395e+03,3.6617208e+00
4.2569605e+05,4.5194498e+06,3.8129159e+03,1.0006574e+03,3.7553274e+00
4.2564760e+05,4.5194503e+06,3.8055688e+03,1.0604887e+03,3.5512957e+00
4.2570647e+05,4.5194357e+06,3.8126436e+03,9.6095341e+02,3.9204964e+00
4.2572783e+05,4.5194688e+06,3.8539356e+03,9.6963955e+02,3.9385866e+00
4.2565746e+05,4.5194458e+06,3.8749575e+03,1.0186020e+03,3.7660751e+00
4.2569861e+05,4.5194273e+06,3.8332435e+03,9.7496963e+02,3.9327509e+00
4.2568661e+05,4.5194549e+06,3.8595470e+03,1.0029166e+03,3.8266283e+00
4.2569713e+05,4.5194709e+06,3.8400568e+03,9.8046978e+02,3.8563417e+00
4.2564356e+05,4.5194772e+06,3.8463292e+03,1.0631996e+03,3.5642376e+00
4.2568293e+05,4.5194511e+06,3.8275931e+03,1.0128925e+03,3.7208770e+00
4.2570921e+05,4.5194538e+06,3.8204876e+03,9.7320863e+02,3.8826870e+00
4.2563904e+05,4.5194603e+06,3.8062163e+03,1.0884107e+03,3.4631054e+00
4.2568596e+05,4.5194372e+06,3.8148959e+03,9.8123688e+02,3.8428641e+00
4.2571579e+05,4.5194654e+06,3.8471074e+03,9.6929733e+02,3.9245266e+00
4.2567697e+05,4.5194446e+06,3.8570332e+03,9.9847756e+02,3.8281961e+00
4.2570018e+05,4.5194302e+06,3.8388214e+03,9.7200415e+02,3.9397113e+00
4.2569971e+05,4.5194347e+06,3.8558985e+03,9.7300580e+02,3.9525097e+00
4.2570220e+05,4.5194753e+06,3.8348764e+03,9.7556535e+02,3.8652576e+00
4.2566579e+05,4.5194614e+06,3.8460376e+03,1.0262354e+03,3.6985621e+00
4.2568041e+05,4.5194467e+06,3.8444897e+03,1.0081894e+03,3.7797250e+00
4.2571728e+05,4.5194741e+06,3.7917942e+03,9.7935192e+02,3.8002699e+00
4.2564090e+05,4.5194647e+06,3.8107128e+03,1.0750778e+03,3.4999673e+00
4.2568332e+05,4.5194400e+06,3.8162176e+03,9.9019138e+02,3.8095087e+00
4.2572792e+05,4.5194785e+06,3.8427951e+03,9.5282226e+02,3.9651388e+00
4.2569427e+05,4.5194268e+06,3.8586304e+03,9.6144675e+02,3.9720936e+00
4.2566579e+05,4.5194186e+06,3.8488358e+03,1.0187048e+03,3.8032222e+00
4.2568892e+05,4.5194360e+06,3.8774390e+03,9.7670487e+02,3.9586301e+00
4.2569548e+05,4.5194528e+06,3.8457394e+03,9.7556828e+02,3.8927632e+00
4.2567557e+05,4.5194743e+06,3.8294102e+03,1.0199321e+03,3.6904521e+00
4.2567773e+05,4.5194337e+06,3.8474496e+03,1.0503775e+03,3.6110378e+00
4.2569548e+05,4.5194554e+06,3.8231681e+03,9.9060303e+02,3.8114023e+00
4.2562828e+05,4.5194542e+06,3.8337591e+03,1.0895346e+03,3.4995189e+00
4.2569749e+05,4.5194463e+06,3.8198487e+03,9.7152581e+02,3.8834788e+00
4.2574203e+05,4.5194884e+06,3.8355712e+03,9.4340977e+02,3.9846297e+00
4.2569093e+05,4.5194324e+06,3.8549971e+03,9.7365551e+02,3.9203225e+00
4.2565117e+05,4.5194379e+06,3.8324697e+03,1.0541477e+03,3.6545946e+00
4.2569362e+05,4.5194408e+06,3.8734890e+03,9.7350107e+02,3.9615365e+00
4.2569137e+05,4.5194588e+06,3.8259076e+03,9.7637354e+02,3.8575282e+00
4.2566109e+05,4.5194788e+06,3.8380355e+03,1.0459880e+03,3.6117643e+00
4.2571462e+05,4.5194646e+06,3.8321451e+03,1.0138325e+03,3.7170220e+00
4.2568611e+05,4.5194476e+06,3.8120835e+03,1.0100435e+03,3.7643947e+00
4.2560216e+05,4.5194633e+06,3.8250213e+03,1.1377438e+03,3.3241428e+00
4.2573570e+05,4.5194606e+06,3.8242955e+03,9.4572856e+02,3.9873015e+00
4.2571963e+05,4.5194772e+06,3.8340000e+03,9.7093886e+02,3.9006240e+00
4.2569891e+05,4.5194428e+06,3.8424920e+03,9.6888884e+02,3.9188875e+00
4.2567752e+05,4.5194576e+06,3.8295513e+03,1.0271741e+03,3.7298589e+00
4.2570379e+05,4.5194410e+06,3.8665822e+03,9.6559843e+02,3.9701189e+00
4.2568669e+05,4.5194671e+06,3.8288193e+03,9.8213663e+02,3.8364537e+00
4.2568513e+05,4.5194794e+06,3.8391064e+03,1.0061795e+03,3.7420413e+00
4.2570931e+05,4.5194584e+06,3.8254267e+03,1.0075421e+03,3.7466637e+00
4.2570574e+05,4.5194597e+06,3.8090328e+03,9.8830115e+02,3.8235804e+00
4.2566265e+05,4.5194734e+06,3.8254463e+03,1.0585824e+03,3.5842042e+00
4.2571456e+05,4.5194804e+06,3.8218713e+03,9.8116131e+02,3.8233465e+00
4.2571504e+05,4.5194668e+06,3.8434279e+03,9.6939357e+02,3.9207329e+00
4.2565947e+05,4.5194439e+06,3.8324552e+03,1.0517150e+03,3.6108430e+00
4.2566476e+05,4.5194558e+06,3.8236647e+03,1.0338734e+03,3.6912792e+00
4.2570831e+05,4.5194512e+06,3.8574761e+03,9.6710195e+02,3.9506718e+00
4.2570331e+05,4.5194535e+06,3.8342609e+03,9.6557577e+02,3.9218597e+00
4.2570388e+05,4.5194675e+06,3.8488822e+03,9.8273325e+02,3.8659199e+00
4.2568835e+05,4.5194635e+06,3.8163172e+03,1.0328947e+03,3.6536583e+00
4.2569751e+05,4.5194531e+06,3.7863197e+03,9.7377353e+02,3.8548208e+00
4.2565380e+05,4.5194811e+06,3.8159321e+03,1.0789495e+03,3.4979676e+00
4.2572943e+05,4.5194787e+06,3.8130086e+03,9.7812191e+02,3.8242550e+00
4.2570840e+05,4.5194799e+06,3.8380201e+03,9.8052050e+02,3.8691813e+00
4.2565949e+05,4.5194284e+06,3.8316313e+03,1.0397120e+03,3.6480021e+00
4.2563741e+05,4.5194589e+06,3.8363898e+03,1.0696039e+03,3.5914212e+00
4.2569593e+05,4.5194443e+06,3.8583941e+03,9.9060761e+02,3.8623813e+00
4.2568755e+05,4.5194647e+06,3.8010961e+03,9.7385575e+02,3.8568374e+00
4.2568786e+05,4.5194504e+06,3.8160959e+03,9.8194046e+02,3.8572865e+00
4.2563710e+05,4.5194478e+06,3.8224583e+03,1.0985990e+03,3.4611637e+00
4.2569401e+05,4.5194541e+06,3.7982163e+03,9.8766292e+02,3.8251634e+00
4.2564624e+05,4.5194836e+06,3.8160192e+03,1.0933879e+03,3.4473700e+00
4.2573343e+05,4.5194786e+06,3.8127961e+03,9.6678908e+02,3.8648568e+00
4.2570713e+05,4.5194799e+06,3.8392657e+03,9.8120870e+02,3.8693887e+00
4.2568409e+05,4.5194300e+06,3.8437611e+03,1.0058198e+03,3.7799399e+00
4.2563324e+05,4.5194621e+06,3.8465624e+03,1.0757278e+03,3.5794446e+00
4.2572238e+05,4.5194499e+06,3.8709807e+03,9.5882902e+02,3.9903810e+00
4.2569331e+05,4.5194734e+06,3.8013049e+03,9.6489212e+02,3.8794853e+00
4.2568162e+05,4.5194378e+06,3.8173224e+03,9.9300894e+02,3.8354095e+00
4.2565873e+05,4.5194491e+06,3.8270888e+03,1.0726948e+03,3.5407233e+00
4.2567943e+05,4.5194398e+06,3.8089214e+03,1.0053659e+03,3.7678508e+00
4.2565232e+05,4.5194779e+06,3.8153496e+03,1.0786886e+03,3.5028830e+00
4.2572349e+05,4.5194689e+06,3.8187690e+03,9.7457849e+02,3.8479478e+00
4.2570057e+05,4.5194622e+06,3.8234096e+03,9.7952134e+02,3.8679334e+00
4.2570433e+05,4.5194428e+06,3.8172986e+03,9.9440360e+02,3.7755395e+00
4.2565415e+05,4.5194573e+06,3.8358323e+03,1.0292651e+03,3.7287148e+00
4.2570638e+05,4.5194642e+06,3.8571386e+03,9.7888269e+02,3.8962219e+00
4.2569413e+05,4.5194781e+06,3.8069424e+03,9.7532851e+02,3.8327790e+00
4.2568109e+05,4.5194439e+06,3.8162469e+03,1.0127582e+03,3.7501836e+00
4.2562302e+05,4.5194381e+06,3.8279621e+03,1.1396737e+03,3.3284497e+00
4.2567182e+05,4.5194492e+06,3.8060893e+03,1.0261877e+03,3.6742444e+00
4.2567319e+05,4.5194637e+06,3.8403474e+03,1.0358073e+03,3.6590816e+00
4.2570285e+05,4.5194634e+06,3.8272099e+03,9.9803227e+02,3.7855378e+00
4.2570319e+05,4.5194448e+06,3.8186815e+03,9.9692165e+02,3.8131518e+00
4.2568920e+05,4.5194394e+06,3.8370701e+03,9.9703382e+02,3.8017567e+00
4.2567391e+05,4.5194665e+06,3.8432798e+03,1.0230020e+03,3.7281719e+00
4.2569785e+05,4.5194597e+06,3.8555107e+03,9.8794136e+02,3.8557892e+00
4.2568960e+05,4.5194692e+06,3.8096780e+03,9.8578096e+02,3.8051912e+00
4.2567450e+05,4.5194483e+06,3.8194303e+03,1.0078872e+03,3.7590052e+00
4.2563913e+05,4.5194501e+06,3.8574992e+03,1.1063292e+03,3.4570811e+00
4.2569348e+05,4.5194710e+06,3.8199334e+03,9.8428817e+02,3.8061584e+00
4.2568032e+05,4.5194630e+06,3.8417874e+03,1.0193611e+03,3.7188030e+00
4.2570153e+05,4.5194861e+06,3.8171587e+03,1.0078703e+03,3.7235273e+00
4.2571461e+05,4.5194360e+06,3.8227030e+03,9.7987496e+02,3.8835060e+00
4.2569291e+05,4.5194374e+06,3.8416800e+03,9.9119049e+02,3.8235543e+00
4.2571527e+05,4.5194625e+06,3.8390752e+03,9.6211124e+02,3.9497671e+00
4.2568981e+05,4.5194527e+06,3.8766748e+03,9.8606236e+02,3.8903709e+00
4.2569604e+05,4.5194681e+06,3.8026974e+03,9.7605011e+02,3.8326105e+00
4.2566765e+05,4.5194542e+06,3.8225156e+03,1.0106442e+03,3.7557420e+00
4.2562574e+05,4.5194729e+06,3.8591874e+03,1.1318406e+03,3.3782432e+00
4.2568324e+05,4.5194620e+06,3.8473496e+03,1.0103286e+03,3.7520258e+00
4.2568615e+05,4.5194642e+06,3.8435729e+03,1.0175720e+03,3.7260334e+00
4.2571414e+05,4.5194787e+06,3.8173195e+03,9.6862751e+02,3.8693455e+00
4.2574648e+05,4.5194344e+06,3.8106728e+03,9.5094477e+02,3.9778333e+00
4.2568536e+05,4.5194307e+06,3.8655047e+03,1.0066440e+03,3.7991982e+00
4.2571706e+05,4.5194648e+06,3.8280840e+03,9.6216710e+02,3.9429506e+00
4.2569493e+05,4.5194608e+06,3.8532109e+03,9.8946447e+02,3.8422799e+00
4.2571573e+05,4.5194745e+06,3.8100871e+03,9.5790594e+02,3.9221161e+00
4.2569854e+05,4.5194545e+06,3.8308275e+03,9.7707450e+02,3.9058237e+00
4.2563340e+05,4.5194721e+06,3.8566071e+03,1.1123972e+03,3.4349030e+00
4.2567112e+05,4.5194647e+06,3.8568195e+03,1.0138860e+03,3.7346610e+00
4.2566958e+05,4.5194608e+06,3.8598030e+03,1.0596899e+03,3.6011771e+00
4.2573887e+05,4.5194706e+06,3.8361262e+03,9.4932767e+02,3.9719141e+00
4.2570751e+05,4.5194490e+06,3.8322158e+03,9.7599634e+02,3.8723757e+00
4.2570366e+05,4.5194478e+06,3.8063722e+03,9.7769230e+02,3.8482625e+00
4.2572382e+05,4.5194609e+06,3.8390983e+03,9.5960157e+02,3.9693513e+00
4.2567738e+05,4.5194571e+06,3.8687114e+03,9.8852074e+02,3.8406812e+00
4.2572340e+05,4.5194747e+06,3.8099358e+03,9.5419300e+02,3.9199056e+00
4.2570061e+05,4.5194526e+06,3.8304607e+03,9.7678014e+02,3.9057573e+00
4.2566768e+05,4.5194574e+06,3.8442484e+03,1.0498076e+03,3.6269858e+00
4.2570165e+05,4.5194784e+06,3.8400454e+03,9.7354235e+02,3.8647766e+00
4.2570221e+05,4.5194601e+06,3.8604378e+03,9.8892364e+02,3.8446011e+00
4.2573223e+05,4.5194705e+06,3.8354172e+03,9.6130215e+02,3.9300963e+00
4.2570735e+05,4.5194390e+06,3.8454542e+03,9.8003198e+02,3.8742225e+00
4.2571520e+05,4.5194535e+06,3.8150981e+03,9.7351301e+02,3.8670052e+00
4.2571373e+05,4.5194601e+06,3.8458391e+03,9.6586671e+02,3.9412991e+00
4.2568380e+05,4.5194608e+06,3.8656323e+03,9.8887000e+02,3.8432362e+00
4.2571570e+05,4.5194786e+06,3.8124447e+03,9.5802700e+02,3.9224950e+00
4.2570054e+05,4.5194542e+06,3.8198735e+03,9.5724354e+02,3.9961029e+00
4.2567209e+05,4.5194392e+06,3.8362032e+03,1.0464237e+03,3.6394520e+00
4.2571083e+05,4.5194737e+06,3.8547760e+03,9.6046480e+02,3.9470308e+00
4.2570561e+05,4.5194554e+06,3.8360977e+03,9.8192013e+02,3.8535162e+00
4.2570749e+05,4.5194626e+06,3.8401678e+03,9.8628523e+02,3.8540993e+00
4.2571172e+05,4.5194484e+06,3.8305886e+03,9.7175460e+02,3.8972650e+00
4.2569726e+05,4.5194499e+06,3.8314752e+03,9.8558744e+02,3.8292085e+00
4.2571271e+05,4.5194639e+06,3.8657104e+03,9.6131735e+02,3.9875317e+00
4.2569673e+05,4.5194619e+06,3.8589494e+03,9.8874668e+02,3.8471185e+00
4.2571668e+05,4.5194815e+06,3.7870204e+03,9.5831179e+02,3.8844546e+00
4.2570841e+05,4.5194694e+06,3.8099586e+03,9.6203922e+02,3.9165455e+00
4.2566959e+05,4.5194381e+06,3.8362150e+03,1.0556439e+03,3.6081112e+00
4.2571088e+05,4.5194773e+06,3.8600640e+03,9.5630135e+02,3.9777441e+00
4.2571248e+05,4.5194592e+06,3.8382985e+03,9.7362662e+02,3.8881035e+00
4.2570537e+05,4.5194575e+06,3.8586258e+03,1.0001961e+03,3.8179980e+00
4.2572457e+05,4.5194591e+06,3.8508339e+03,9.5312296e+02,3.9870232e+00
4.2569256e+05,4.5194514e+06,3.8279078e+03,9.7316475e+02,3.8596143e+00
4.2571135e+05,4.5194746e+06,3.8694425e+03,9.6528689e+02,3.9774147e+00
4.2570200e+05,4.5194659e+06,3.8445223e+03,9.6026818e+02,3.9804371e+00
4.2571047e+05,4.5194771e+06,3.7891250e+03,9.7283212e+02,3.8356429e+00
4.2571354e+05,4.5194611e+06,3.8315701e+03,9.6916504e+02,3.9053334e+00
4.2565332e+05,4.5194292e+06,3.8302228e+03,1.0895832e+03,3.4912603e+00
4.2570735e+05,4.5194896e+06,3.8583956e+03,9.5518685e+02,3.9765136e+00
4.2570079e+05,4.5194536e+06,3.8356269e+03,9.9584125e+02,3.7944771e+00
4.2570508e+05,4.5194573e+06,3.8555933e+03,9.9754667e+02,3.8234882e+00
4.2571820e+05,4.5194395e+06,3.8680406e+03,9.6485522e+02,3.9621361e+00
4.2569843e+05,4.5194504e+06,3.8399031e+03,9.5549392e+02,3.9422222e+00
4.2571496e+05,4.5194789e+06,3.8372726e+03,9.5893772e+02,3.9488739e+00
4.2570545e+05,4.5194695e+06,3.8425586e+03,9.6200297e+02,3.9708777e+00
4.2571409e+05,4.5194829e+06,3.7902485e+03,9.6236588e+02,3.8805820e+00
4.2571053e+05,4.5194491e+06,3.8597345e+03,9.7721323e+02,3.9077061e+00
4.2564307e+05,4.5194375e+06,3.8258573e+03,1.0960050e+03,3.4670003e+00
4.2570705e+05,4.5194802e+06,3.8442729e+03,9.6572539e+02,3.9212489e+00
4.2569863e+05,4.5194562e+06,3.8353774e+03,9.9587023e+02,3.8007824e+00
4.2570266e+05,4.5194415e+06,3.8952707e+03,9.8529863e+02,3.8904582e+00
4.2571013e+05,4.5194584e+06,3.8580026e+03,9.5973149e+02,3.9926770e+00
4.2568432e+05,4.5194395e+06,3.8507337e+03,9.7236329e+02,3.9204844e+00
4.2570661e+05,4.5194696e+06,3.8302282e+03,9.7945679e+02,3.8459507e+00
