func,iter,xtlc,ytlc,dtlc,length,width,dip,opening
2.896661e+02,2,4.2245564e+05,4.5186922e+06,3.2968863e+03,3.8429673e+03,8.5566867e+02,1.0345851e+01,9.1638236e-01
2.896806e+02,11,4.2433937e+05,4.5209194e+06,3.4358639e+03,2.5064011e+03,3.7599456e+03,4.7706597e+00,1.3167814e+00
2.897737e+02,5,4.2444884e+05,4.5210460e+06,3.0425202e+03,3.5872239e+03,2.2260807e+03,5.1541602e+00,2.9695176e-01
2.898257e+02,5,4.2558296e+05,4.5212222e+06,4.7324052e+03,3.7585949e+03,3.4102635e+03,1.6848351e+01,9.7272320e-01
2.899572e+02,0,4.2343868e+05,4.5160466e+06,4.1147177e+03,3.2845243e+03,9.9484244e+02,3.9965810e+00,2.6093729e+00
2.899752e+02,5,4.2527616e+05,4.5201647e+06,4.3348527e+03,3.6735413e+03,1.2574275e+03,6.6381507e+00,2.8056236e+00
2.901744e+02,4,4.2726248e+05,4.5180180e+06,5.0006455e+03,2.2098053e+03,1.2558418e+03,1.6119320e+00,1.8447357e+00
2.903823e+02,2,4.2496040e+05,4.5184242e+06,4.5644580e+03,3.9252576e+03,1.8300293e+03,3.4657938e+00,4.4535998e-01
2.904911e+02,10,4.2402005e+05,4.5204441e+06,2.0208949e+03,3.2054940e+03,1.8656640e+03,1.7188853e+00,8.5235547e-01
2.905386e+02,3,4.2527945e+05,4.5212138e+06,6.4508353e+03,1.2424958e+03,2.6699409e+03,6.7557587e-01,1.7375363e+00
2.905845e+02,2,4.2566584e+05,4.5177861e+06,2.8812270e+03,1.1951506e+03,2.5002178e+03,1.1159925e+01,1.6249509e+00
2.905893e+02,2,4.2498491e+05,4.5165371e+06,5.6886973e+03,2.2300348e+03,2.2487525e+03,2.1914481e+01,3.8115207e+00
2.905937e+02,6,4.2669759e+05,4.5204329e+06,4.7675973e+03,2.6125170e+03,3.4550398e+03,1.5474683e+01,1.6551977e+00
2.906956e+02,2,4.2532092e+05,4.5169869e+06,3.5639193e+03,2.0190319e+03,2.0337529e+03,9.8879133e+00,1.7630288e+00
2.907024e+02,5,4.2295049e+05,4.5200752e+06,6.2654112e+03,3.0152559e+03,1.8603840e+03,3.6770617e+00,3.4204947e+00
2.908675e+02,3,4.2710809e+05,4.5187668e+06,4.9713249e+03,1.7730532e+03,3.9711668e+03,2.6064570e+01,1.7833152e+00
2.909621e+02,2,4.2285517e+05,4.5170650e+06,6.5894522e+03,3.1213060e+03,8.8104690e+02,1.6918413e+01,3.7526869e+00
2.909950e+02,5,4.2610151e+05,4.5207909e+06,6.0841146e+03,2.4842087e+03,1.6480911e+03,5.5821351e+00,3.3168016e+00
2.911156e+02,3,4.2661616e+05,4.5209961e+06,6.2225822e+03,2.2616437e+03,3.7769157e+03,1.7398993e+01,2.5719069e+00
2.914645e+02,1,4.2607124e+05,4.5214041e+06,6.3250239e+03,9.2061744e+02,3.1762848e+03,1.1037763e+01,2.3033964e+00
2.914962e+02,3,4.2413480e+05,4.5160371e+06,4.9008241e+03,3.6947367e+03,1.9436996e+03,7.7409866e+00,2.2329401e+00
2.915782e+02,12,4.2629156e+05,4.5207511e+06,3.9561409e+03,1.9930910e+03,1.9914902e+03,6.4740571e+00,1.9146079e+00
2.917023e+02,8,4.2657997e+05,4.5199849e+06,3.6449759e+03,1.7801597e+03,1.2543947e+03,1.2783876e+01,3.7937025e+00
2.917383e+02,3,4.2210059e+05,4.5165249e+06,6.6223617e+03,2.6851380e+03,1.5024723e+03,2.1496648e-01,3.4192733e+00
2.919028e+02,0,4.2512778e+05,4.5215434e+06,3.1600909e+03,5.5033506e+02,3.1752369e+03,1.8749918e+01,3.0729802e+00
2.919285e+02,6,4.2616189e+05,4.5193873e+06,2.4008452e+03,3.4106245e+03,1.8100544e+03,4.0255348e-01,6.8363904e-01
2.919434e+02,9,4.2406400e+05,4.5195146e+06,2.2092635e+03,2.8402483e+03,2.7739851e+03,2.3374227e-01,9.9987438e-01
2.919537e+02,2,4.2325092e+05,4.5180076e+06,6.4318714e+03,2.6413244e+03,6.6785966e+02,9.4350399e+00,3.3927593e+00
2.920486e+02,4,4.2518354e+05,4.5172032e+06,3.5913716e+03,2.4512723e+03,5.2346274e+02,1.2601725e+01,3.3228539e+00
2.920560e+02,4,4.2323090e+05,4.5206977e+06,5.5668328e+03,1.3704888e+03,3.7255187e+03,1.3291661e+01,1.7969418e+00
2.920681e+02,2,4.2554128e+05,4.5195239e+06,5.1173422e+03,3.0427801e+03,5.3860668e+02,1.7691914e+01,2.6346767e+00
2.922926e+02,2,4.2463539e+05,4.5179675e+06,2.8701682e+03,8.5089463e+02,1.5006146e+03,1.7116269e+01,3.9181373e+00
2.926091e+02,9,4.2302798e+05,4.5187046e+06,4.6921130e+03,2.2296004e+03,2.2069593e+03,2.4070504e+00,2.7854295e+00
2.926108e+02,1,4.2351496e+05,4.5196042e+06,6.6061176e+03,1.1948250e+03,3.7399066e+03,2.9886711e+01,3.4218354e+00
2.927614e+02,5,4.2446456e+05,4.5197795e+06,3.7497078e+03,2.9484893e+03,1.2229297e+03,1.2913085e+01,3.9932270e+00
2.928439e+02,5,4.2495470e+05,4.5186772e+06,3.1263484e+03,7.9777653e+02,2.5757328e+03,7.8235703e+00,1.2503591e+00
2.929153e+02,3,4.2296479e+05,4.5175971e+06,6.5255685e+03,1.5132933e+03,2.3606601e+03,2.8843426e+00,2.4371717e+00
2.929413e+02,2,4.2730189e+05,4.5198743e+06,6.9698832e+03,2.3000389e+03,3.8204969e+03,4.7798455e+00,2.8723461e+00
2.929658e+02,0,4.2381825e+05,4.5168340e+06,3.5212112e+03,2.3366475e+03,2.0118076e+03,8.8077513e+00,2.4862263e+00
2.930182e+02,1,4.2676817e+05,4.5205304e+06,6.2970556e+03,9.6243279e+02,2.2321611e+03,2.9258433e+00,2.4823249e+00
2.930218e+02,3,4.2565108e+05,4.5185977e+06,4.1440572e+03,5.6345084e+02,2.3200209e+03,6.7959765e+00,2.0990486e+00
2.930336e+02,10,4.2531029e+05,4.5204760e+06,3.9070784e+03,2.1925393e+03,2.1864369e+03,2.4398999e+00,2.6729289e+00
2.931636e+02,5,4.2219134e+05,4.5200589e+06,4.2812489e+03,3.6566817e+03,3.5271966e+03,8.5703699e+00,1.0361154e+00
2.933810e+02,6,4.2603250e+05,4.5201750e+06,5.3397422e+03,3.6861457e+03,1.1749648e+03,1.7266285e+01,2.6726206e+00
2.934613e+02,2,4.2475025e+05,4.5197485e+06,5.8254587e+03,2.7917006e+03,3.7613666e+03,2.4488062e+01,3.9085109e+00
2.934802e+02,2,4.2726093e+05,4.5193329e+06,6.8611556e+03,3.8440899e+03,2.2519096e+03,1.3661659e+01,1.6888202e+00
2.935341e+02,2,4.2503069e+05,4.5189356e+06,3.3255511e+03,6.0140584e+02,3.1004785e+03,1.3205624e+01,1.6756172e+00
2.935713e+02,3,4.2721433e+05,4.5193456e+06,5.9679292e+03,3.6402903e+03,3.9993009e+03,1.8967609e+01,1.4053888e+00
2.935900e+02,3,4.2403252e+05,4.5172122e+06,3.3646698e+03,2.2236744e+03,1.5841286e+03,1.0965901e+01,3.9650633e+00
2.936946e+02,0,4.2441852e+05,4.5159310e+06,6.4860788e+03,3.6514632e+03,2.7158551e+03,1.0236991e+01,1.4619173e+00
2.937519e+02,3,4.2531011e+05,4.5197894e+06,3.9967459e+03,9.1900543e+02,1.1414182e+03,1.6654955e+01,2.3423556e+00
2.937646e+02,4,4.2689840e+05,4.5170111e+06,5.4328306e+03,3.2964454e+03,1.7958962e+03,1.7485618e+00,1.5804716e+00
2.938225e+02,2,4.2684199e+05,4.5169140e+06,5.7519785e+03,1.7253196e+03,2.6539712e+03,2.6127862e+00,3.9364262e+00
2.939367e+02,9,4.2556816e+05,4.5209710e+06,4.4592557e+03,1.7155569e+03,1.4121673e+03,1.2002599e+01,3.0649276e+00
2.939513e+02,6,4.2509601e+05,4.5182191e+06,3.3045643e+03,2.7230124e+03,3.9656260e+03,1.1338093e+01,4.7434587e-01
2.939819e+02,3,4.2683280e+05,4.5172419e+06,3.9600995e+03,2.6016916e+03,8.8780531e+02,1.6982503e+00,3.0492268e+00
2.939925e+02,9,4.2369575e+05,4.5183831e+06,4.1578043e+03,3.5861755e+03,2.1823589e+03,2.4229574e+00,1.9824257e+00
2.940798e+02,6,4.2667907e+05,4.5182027e+06,3.5822111e+03,2.6894178e+03,9.1873831e+02,4.1766406e+00,2.8846406e+00
2.940876e+02,5,4.2737927e+05,4.5196369e+06,5.7378487e+03,2.5810048e+03,3.9886119e+03,1.4369966e+00,1.6060718e+00
2.940948e+02,7,4.2542317e+05,4.5192952e+06,3.6052251e+03,3.3519164e+03,3.0959152e+03,8.6445512e+00,1.4345305e+00
2.941976e+02,6,4.2697428e+05,4.5183879e+06,3.2648747e+03,8.4029048e+02,2.3204978e+03,9.8019680e+00,1.8992790e+00
2.942009e+02,4,4.2600215e+05,4.5180237e+06,4.1643678e+03,2.0604735e+03,3.9073562e+03,1.9805200e+01,2.7392802e+00
2.944373e+02,0,4.2470943e+05,4.5170225e+06,3.5691340e+03,1.3452522e+03,1.2521942e+03,1.2803040e+01,3.6405702e+00
2.945473e+02,1,4.2646682e+05,4.5174917e+06,5.2301971e+03,1.6302324e+03,3.4739919e+03,2.0844087e+01,2.3741698e+00
2.947109e+02,4,4.2394098e+05,4.5189665e+06,3.1670835e+03,3.3745034e+03,3.8314419e+03,7.6630644e+00,1.1728679e+00
2.949524e+02,5,4.2294779e+05,4.5180696e+06,2.6347268e+03,3.5102014e+03,3.6387785e+03,5.3596392e-01,3.9361026e-01
2.949651e+02,5,4.2601021e+05,4.5199028e+06,5.3418989e+03,3.6895639e+03,9.8453308e+02,1.7823238e+01,3.9781472e+00
2.949771e+02,1,4.2523571e+05,4.5173566e+06,6.0988558e+03,2.0052611e+03,5.8912976e+02,3.5145549e+00,3.6525920e+00
2.950491e+02,3,4.2220153e+05,4.5197998e+06,6.0674663e+03,3.8503849e+03,5.5745446e+02,4.7664888e+00,3.6202656e+00
2.950515e+02,3,4.2370844e+05,4.5205497e+06,5.4634442e+03,2.4148148e+03,8.2522216e+02,1.3849782e+01,3.4997973e+00
2.950837e+02,9,4.2287750e+05,4.5199939e+06,4.6792303e+03,3.6551955e+03,2.3906646e+03,1.0292696e+01,1.9541606e+00
2.951040e+02,9,4.2313650e+05,4.5193196e+06,3.2057609e+03,1.8947771e+03,6.2705460e+02,3.2502890e+00,3.7301126e+00
2.951083e+02,2,4.2439456e+05,4.5187043e+06,6.6339070e+03,3.2803229e+03,1.5261568e+03,1.8082085e+01,1.3028934e+00
2.951266e+02,3,4.2367043e+05,4.5169141e+06,6.8678172e+03,2.6593629e+03,3.6726398e+03,2.0376705e+01,1.8808411e+00
2.951415e+02,2,4.2281226e+05,4.5208700e+06,6.9191572e+03,3.1056308e+03,3.4554867e+03,1.8912444e+01,2.3680824e+00
2.952286e+02,9,4.2639440e+05,4.5179241e+06,4.6964307e+03,3.6442346e+03,8.9428395e+02,3.6840932e-01,3.9873933e+00
2.952583e+02,1,4.2645915e+05,4.5171158e+06,6.8855509e+03,2.8953958e+03,3.9966943e+03,1.8848112e+01,1.6892632e+00
2.952602e+02,5,4.2230601e+05,4.5209405e+06,5.0842100e+03,3.1477811e+03,3.8935778e+03,1.1026033e+01,7.6384794e-01
2.952826e+02,2,4.2698649e+05,4.5181927e+06,4.3438981e+03,2.3381967e+03,1.6534304e+03,9.7550322e+00,3.0455462e+00
2.953088e+02,9,4.2416124e+05,4.5190843e+06,4.0132173e+03,2.8379376e+03,1.5890034e+03,6.3213327e+00,3.3887709e+00
2.953227e+02,5,4.2651598e+05,4.5183299e+06,3.1811625e+03,1.2887926e+03,1.6586843e+03,6.0395474e+00,3.9509191e+00
2.953595e+02,0,4.2305874e+05,4.5185490e+06,4.0658626e+03,2.8653802e+03,2.8035594e+03,2.1962334e+00,1.6415113e+00
2.953898e+02,6,4.2862882e+05,4.5202091e+06,6.3631652e+03,7.0740188e+02,3.9463207e+03,1.0630539e+00,3.9466194e+00
2.954165e+02,5,4.2296415e+05,4.5207635e+06,3.7707300e+03,2.2390934e+03,3.4177488e+03,3.2526810e+00,8.7634687e-01
2.954205e+02,10,4.2513458e+05,4.5203230e+06,4.1534813e+03,3.0350756e+03,1.0549826e+03,3.2112265e+00,3.4259462e+00
2.954305e+02,6,4.2391731e+05,4.5186889e+06,5.0154243e+03,5.5063754e+02,2.4132195e+03,9.7572018e+00,3.8754225e+00
2.954544e+02,2,4.2502807e+05,4.5160017e+06,4.2094123e+03,2.7133298e+03,1.4368798e+03,3.3847451e+00,2.2419313e+00
2.955161e+02,9,4.2474199e+05,4.5214440e+06,4.6244631e+03,1.2428119e+03,3.5354669e+03,9.6189130e+00,3.2004652e+00
2.955274e+02,2,4.2412152e+05,4.5172963e+06,5.1321528e+03,2.9023941e+03,2.8583349e+03,2.0228075e+01,1.3472490e+00
2.955935e+02,10,4.2687347e+05,4.5202181e+06,3.7538767e+03,1.9848732e+03,3.2588810e+03,9.5871692e+00,1.5906053e+00
2.955984e+02,7,4.2409299e+05,4.5198197e+06,3.5977946e+03,1.9762723e+03,1.9385019e+03,8.3279683e+00,2.9793114e+00
2.955998e+02,3,4.2599419e+05,4.5210033e+06,5.3244618e+03,2.3710043e+03,1.7489858e+03,9.8169622e+00,2.1226905e+00
2.956283e+02,5,4.2423235e+05,4.5205316e+06,3.9593353e+03,2.4187212e+03,1.0476376e+03,9.4891080e+00,3.5234854e+00
2.956404e+02,2,4.2204559e+05,4.5177880e+06,5.6322361e+03,3.7717868e+03,6.4611481e+02,2.1224945e+01,3.9158609e+00
2.956455e+02,5,4.2549687e+05,4.5205368e+06,6.2924496e+03,2.4692467e+03,2.9964948e+03,1.4315273e+01,3.9136151e+00
2.957256e+02,5,4.2638525e+05,4.5173961e+06,4.6701773e+03,2.8656603e+03,3.3252125e+03,5.8716182e+00,9.8725580e-01
2.957280e+02,10,4.2618448e+05,4.5208848e+06,3.6750449e+03,2.5325984e+03,2.7687813e+03,5.3578194e+00,1.2003476e+00
2.958532e+02,3,4.2737495e+05,4.5185424e+06,5.6949243e+03,2.7208881e+03,2.5381451e+03,1.5672047e+01,1.4635197e+00
2.958939e+02,4,4.2207320e+05,4.5185383e+06,5.1910262e+03,2.8723710e+03,3.6348924e+03,1.6995909e+01,1.4082141e+00
2.959405e+02,1,4.2676492e+05,4.5185227e+06,4.7059321e+03,3.5601534e+03,1.2597733e+03,3.5557976e+00,1.1116692e+00
2.960322e+02,3,4.2721359e+05,4.5189618e+06,5.6224990e+03,2.3401428e+03,2.0201155e+03,2.9848342e+01,2.9174689e+00
2.960513e+02,2,4.2557592e+05,4.5159908e+06,5.7484077e+03,3.2889356e+03,1.1302660e+03,1.3596887e+01,3.7745901e+00
2.960558e+02,4,4.2331553e+05,4.5203540e+06,4.4171441e+03,3.6475610e+03,3.2088052e+03,4.7174581e+00,1.4340787e+00
2.961020e+02,3,4.2510519e+05,4.5161066e+06,3.7943012e+03,1.9886587e+03,1.5069531e+03,3.7312475e+00,2.6855519e+00
2.961257e+02,3,4.2274447e+05,4.5185612e+06,5.6216157e+03,2.0251791e+03,1.6995026e+03,1.7552456e+01,2.4851151e+00
2.962141e+02,6,4.2395432e+05,4.5207385e+06,4.1257737e+03,1.7065096e+03,1.2886183e+03,8.8715995e+00,2.9368478e+00
2.962439e+02,3,4.2274654e+05,4.5188266e+06,4.0070604e+03,2.1390896e+03,6.3868300e+02,1.3839166e+01,3.8587376e+00
2.963202e+02,1,4.2344554e+05,4.5176954e+06,4.9351250e+03,2.7033486e+03,1.6593847e+03,2.2501461e+01,1.9160417e+00
2.963381e+02,3,4.2411456e+05,4.5168907e+06,5.3409718e+03,2.2077793e+03,3.3732432e+03,1.1705903e+01,1.3694261e+00
2.965393e+02,2,4.2393892e+05,4.5176761e+06,5.4329427e+03,2.6029704e+03,2.3924200e+03,2.8528664e+01,2.2013395e+00
2.966276e+02,3,4.2326595e+05,4.5217264e+06,6.4037265e+03,3.7545501e+03,3.5258196e+03,1.7405919e+01,9.0928792e-01
2.966884e+02,10,4.2545928e+05,4.5211008e+06,4.0473697e+03,1.2076809e+03,3.2290898e+03,4.7719297e+00,3.3920764e+00
2.967132e+02,5,4.2502112e+05,4.5214602e+06,6.7815824e+03,2.1891306e+03,3.6957134e+03,2.0627180e+00,3.0393928e+00
2.967424e+02,8,4.2656082e+05,4.5194568e+06,3.3679677e+03,3.3960359e+03,1.8292413e+03,2.4985263e+00,9.6368742e-01
2.968444e+02,3,4.2433673e+05,4.5209342e+06,2.5841024e+03,3.8715617e+03,1.6637347e+03,2.0951719e+00,5.5273119e-01
2.968462e+02,2,4.2620330e+05,4.5194528e+06,4.8755345e+03,1.0035903e+03,3.0318689e+03,1.0503609e+01,1.1298709e+00
2.968683e+02,3,4.2602578e+05,4.5158567e+06,5.4531395e+03,1.6626600e+03,1.4828107e+03,2.6008597e+00,3.2447368e+00
2.968783e+02,4,4.2519649e+05,4.5165278e+06,6.0562284e+03,2.3710806e+03,3.6933201e+03,1.3178036e+01,3.3352770e+00
2.968784e+02,5,4.2263249e+05,4.5189369e+06,5.8565220e+03,1.8985870e+03,2.5028963e+03,7.0475826e+00,3.5730362e+00
2.969066e+02,3,4.2413165e+05,4.5173690e+06,4.6838927e+03,2.8144050e+03,3.8588198e+03,2.2584614e+01,1.5051849e+00
2.969230e+02,2,4.2392925e+05,4.5175985e+06,5.8445580e+03,3.0369004e+03,2.3719358e+03,8.1049702e+00,3.6807937e+00
2.969356e+02,3,4.2343273e+05,4.5194293e+06,5.1663800e+03,1.3483361e+03,1.6448142e+03,1.0158929e+01,2.2266421e+00
2.969473e+02,3,4.2593713e+05,4.5210679e+06,5.7162430e+03,3.6833518e+03,3.4932111e+03,2.2975993e+01,1.3079710e+00
2.970807e+02,3,4.2587024e+05,4.5203861e+06,3.1920012e+03,1.9575614e+03,8.1535761e+02,1.0585740e+00,2.5206529e+00
2.971487e+02,6,4.2583121e+05,4.5210409e+06,5.1798996e+03,2.9523909e+03,3.9096088e+03,1.3331858e+01,1.7451220e+00
2.971843e+02,1,4.2305166e+05,4.5173833e+06,4.2636201e+03,2.5212617e+03,2.4596808e+03,1.1560869e+01,1.4913810e+00
2.972846e+02,1,4.2318935e+05,4.5193844e+06,2.4091551e+03,3.3166860e+03,9.5169071e+02,2.8713043e+01,1.0068571e+00
2.974723e+02,2,4.2424433e+05,4.5172510e+06,6.9709807e+03,3.1891982e+03,3.3120197e+03,1.4836375e+01,1.0276179e+00
2.975218e+02,3,4.2536135e+05,4.5195249e+06,6.3708227e+03,2.2883773e+03,7.5262849e+02,1.9040456e+01,3.2633453e+00
2.975475e+02,6,4.2569485e+05,4.5208238e+06,6.5390993e+03,2.9684114e+03,2.7421803e+03,2.9167578e+00,2.7636171e+00
2.976857e+02,7,4.2578436e+05,4.5205941e+06,3.0599792e+03,5.6141214e+02,8.8845742e+02,1.2480424e+00,3.8740599e+00
2.978902e+02,8,4.2429502e+05,4.5205760e+06,3.5308450e+03,2.8065975e+03,5.4600542e+02,6.4492453e+00,3.2232395e+00
2.979365e+02,2,4.2440411e+05,4.5160566e+06,6.2934021e+03,3.6127577e+03,2.2198323e+03,1.9149868e+01,2.5833336e+00
2.979662e+02,0,4.2420111e+05,4.5185052e+06,3.8626664e+03,7.4049787e+02,1.7935097e+03,1.3980732e+01,2.9186772e+00
2.979897e+02,2,4.2377896e+05,4.5177130e+06,4.4527219e+03,5.6125932e+02,2.6959120e+03,1.7693025e+00,3.8517678e+00
2.980320e+02,3,4.2284922e+05,4.5203493e+06,3.7926719e+03,3.5208329e+03,3.0774185e+03,1.4489390e+01,1.2532729e+00
2.980711e+02,4,4.2615706e+05,4.5193314e+06,4.2708663e+03,1.8836494e+03,2.6456826e+03,3.2051657e+00,3.1574536e+00
2.983527e+02,3,4.2781100e+05,4.5182818e+06,6.5516798e+03,3.0763466e+03,1.1072094e+03,7.7896621e+00,3.9494984e+00
2.984054e+02,3,4.2567287e+05,4.5168214e+06,4.1897114e+03,2.9407796e+03,1.7377334e+03,1.1628861e+01,2.2326029e+00
2.984249e+02,3,4.2367226e+05,4.5194659e+06,4.6559124e+03,9.3509423e+02,3.5704769e+03,2.7920834e+01,2.7442898e+00
2.986353e+02,9,4.2438119e+05,4.5208462e+06,2.4360818e+03,3.9415193e+03,2.4838129e+03,6.8837093e+00,7.6143289e-01
2.988591e+02,2,4.2369040e+05,4.5150882e+06,5.6048696e+03,3.1775093e+03,1.4278490e+03,2.0251865e+00,2.6186393e+00
2.988988e+02,2,4.2332791e+05,4.5190647e+06,5.7576162e+03,1.1309020e+03,2.5384380e+03,7.6605204e+00,2.1346889e+00
2.989220e+02,4,4.2703735e+05,4.5180664e+06,4.3705147e+03,2.1405230e+03,3.7516691e+03,1.1819513e+01,1.5373332e+00
2.989661e+02,1,4.2340165e+05,4.5171601e+06,4.8133717e+03,3.8103323e+03,2.5288095e+03,4.4688825e+00,1.9717800e+00
2.989741e+02,7,4.2223590e+05,4.5187721e+06,4.1114242e+03,2.7204541e+03,6.8205492e+02,2.6209053e+00,2.8197699e+00
2.990901e+02,8,4.2606229e+05,4.5202005e+06,3.3360809e+03,2.4781309e+03,1.4611793e+03,7.3335979e+00,2.1944884e+00
2.991452e+02,2,4.2301782e+05,4.5169538e+06,4.8961999e+03,3.2984416e+03,1.5813937e+03,3.5245109e-01,3.0840922e+00
2.991991e+02,2,4.2290975e+05,4.5202538e+06,2.7108637e+03,3.6386974e+03,1.9251116e+03,1.6164294e+01,1.0822014e+00
2.992727e+02,6,4.2574683e+05,4.5206338e+06,5.4956395e+03,3.1361565e+03,1.8456228e+03,1.9147328e+01,2.7366754e+00
2.992730e+02,5,4.2475067e+05,4.5178484e+06,6.2325022e+03,3.4903341e+03,2.5242987e+03,8.0064686e-01,2.9235329e+00
2.992782e+02,7,4.2300852e+05,4.5195931e+06,4.2947140e+03,2.3422920e+03,2.8809260e+03,1.1005904e+01,2.0770099e+00
2.992966e+02,1,4.2649676e+05,4.5182833e+06,6.2796968e+03,2.9899107e+03,1.7084093e+03,2.0843970e+01,1.7212140e+00
2.993198e+02,2,4.2549149e+05,4.5204121e+06,6.0993872e+03,1.3429831e+03,3.8681038e+03,1.7312810e+01,1.1060307e+00
2.993736e+02,2,4.2396364e+05,4.5172393e+06,6.8409191e+03,3.0211703e+03,1.5092503e+03,7.9085557e+00,1.4417371e+00
2.994212e+02,3,4.2213835e+05,4.5185436e+06,3.8734305e+03,3.5877953e+03,1.9898815e+03,1.3643915e+01,1.8026127e+00
2.994361e+02,5,4.2565010e+05,4.5202646e+06,2.7593850e+03,3.3924527e+03,1.3106424e+03,3.0112014e+00,1.0859383e+00
2.994600e+02,1,4.2524399e+05,4.5157937e+06,6.7866019e+03,2.9875269e+03,1.5517487e+03,1.6743885e+01,3.5440420e+00
2.994989e+02,0,4.2692865e+05,4.5190429e+06,4.6546884e+03,2.5829609e+03,5.3473337e+02,1.3976445e+01,3.8576470e+00
2.996308e+02,2,4.2583689e+05,4.5157133e+06,6.6943891e+03,1.2332656e+03,1.9517120e+03,4.3841724e+00,3.9339494e+00
2.997150e+02,1,4.2373195e+05,4.5205368e+06,3.7871118e+03,3.1369519e+03,2.2506833e+03,1.1823019e+01,3.6317381e-01
2.997312e+02,4,4.2788688e+05,4.5190240e+06,4.0267466e+03,7.3607402e+02,3.1386634e+03,1.1662331e-01,1.8865072e+00
2.997670e+02,3,4.2655100e+05,4.5205854e+06,3.4690304e+03,1.0660796e+03,3.7705834e+03,2.2369674e+01,3.8113693e+00
2.997779e+02,3,4.2208741e+05,4.5179196e+06,6.7671482e+03,2.3258695e+03,2.0707948e+03,3.3155184e+00,3.7400577e+00
2.997809e+02,8,4.2591196e+05,4.5212836e+06,3.2732387e+03,2.7179562e+03,3.8424587e+03,1.1445228e+01,8.4252701e-01
2.999855e+02,3,4.2481307e+05,4.5208561e+06,6.0792834e+03,2.6964928e+03,2.3082944e+03,2.7258352e+01,3.8927243e+00
2.999880e+02,2,4.2212860e+05,4.5185926e+06,5.8175339e+03,2.7958386e+03,3.9302590e+03,2.7733454e+01,2.5939721e+00
3.000162e+02,1,4.2224713e+05,4.5196718e+06,6.1458557e+03,2.9533077e+03,1.5903108e+03,2.7977775e+01,3.0773392e+00
3.000973e+02,7,4.2463328e+05,4.5201136e+06,3.6138406e+03,2.6710785e+03,2.2825574e+03,7.2004593e+00,2.2801925e+00
3.000987e+02,2,4.2789060e+05,4.5185007e+06,4.5063408e+03,1.0620546e+03,2.1657914e+03,1.6226111e+01,3.8397800e+00
3.001109e+02,2,4.2771044e+05,4.5175951e+06,6.8451773e+03,3.4301803e+03,1.8404811e+03,8.0245813e+00,2.9037243e+00
3.001397e+02,2,4.2806440e+05,4.5199095e+06,6.5504187e+03,1.7427475e+03,2.6705081e+03,9.0326401e+00,2.5361448e+00
3.002210e+02,7,4.2342129e+05,4.5195165e+06,2.4142449e+03,1.5609178e+03,3.7123090e+03,1.1782387e+01,1.0217956e+00
3.002437e+02,4,4.2294136e+05,4.5195507e+06,6.4736034e+03,3.1125139e+03,6.4987829e+02,5.3605390e+00,2.9448423e+00
3.002878e+02,6,4.2415233e+05,4.5218284e+06,3.8776240e+03,1.2093962e+03,3.9098779e+03,1.1073614e+01,1.3669215e+00
3.003405e+02,7,4.2716459e+05,4.5196256e+06,3.9052199e+03,2.4146025e+03,2.3365178e+03,1.6219396e+00,1.1327431e+00
3.003602e+02,1,4.2337929e+05,4.5169006e+06,3.9681139e+03,2.4195991e+03,2.1488399e+03,1.0377858e+00,1.1360256e+00
3.003628e+02,1,4.2226359e+05,4.5196086e+06,6.5101895e+03,2.3175638e+03,3.2516446e+03,2.3268884e+01,3.1408051e+00
3.004774e+02,5,4.2347790e+05,4.5205410e+06,3.7619965e+03,1.3032884e+03,2.6096273e+03,7.8632293e+00,1.7670598e+00
3.004860e+02,2,4.2728610e+05,4.5184493e+06,6.0737032e+03,3.6055338e+03,3.1503037e+03,1.9639853e+01,1.4483159e+00
3.005254e+02,0,4.2274105e+05,4.5187547e+06,6.0190727e+03,2.0171528e+03,3.9901382e+03,1.6815873e+01,1.3525324e+00
3.005472e+02,2,4.2515223e+05,4.5217643e+06,4.4814992e+03,5.8551359e+02,3.2609998e+03,1.9599283e+01,3.7807380e+00
3.005581e+02,5,4.2665439e+05,4.5196876e+06,3.8298787e+03,1.4757054e+03,3.4128185e+03,1.6228489e+01,3.3482759e+00
3.005829e+02,2,4.2288572e+05,4.5190427e+06,6.0894819e+03,2.7837743e+03,1.5310325e+03,2.3243214e+01,1.8837561e+00
3.007075e+02,6,4.2817980e+05,4.5195749e+06,6.0120601e+03,1.5309046e+03,2.9976807e+03,1.2177770e+01,3.1660046e+00
3.007165e+02,0,4.2719774e+05,4.5183700e+06,6.1444168e+03,2.0081063e+03,1.3705000e+03,1.8552635e+01,2.8564311e+00
3.009564e+02,6,4.2566060e+05,4.5191066e+06,3.3936227e+03,3.8096577e+03,3.1863470e+03,9.2628601e+00,1.0351836e+00
3.009718e+02,0,4.2632077e+05,4.5193940e+06,5.0646979e+03,3.8007654e+03,1.3424245e+03,3.7328912e+00,8.7013491e-01
3.010715e+02,8,4.2654161e+05,4.5217696e+06,4.4278353e+03,1.4388087e+03,3.8277319e+03,7.3679791e+00,1.6619649e+00
3.011232e+02,6,4.2712007e+05,4.5191952e+06,4.1899552e+03,2.4132056e+03,2.7461403e+03,4.4853514e+00,1.5157128e+00
3.011271e+02,6,4.2678339e+05,4.5196001e+06,3.7851795e+03,2.3493184e+03,6.4425524e+02,7.7197102e+00,3.3398041e+00
