xcen,ycen,depth,Pxx,Pyy,Pzz
4.2629759e+05,4.5182578e+06,4.9939634e+03,1.1571750e+06,1.3286712e+07,2.7912782e+07
4.2628096e+05,4.5182262e+06,5.0233265e+03,1.0074009e+06,1.3554255e+07,2.7877001e+07
4.2629606e+05,4.5182337e+06,5.0324271e+03,1.0432001e+06,1.2879969e+07,2.7773312e+07
4.2632106e+05,4.5182601e+06,4.9768059e+03,1.0827063e+06,1.4225534e+07,2.7681579e+07
4.2629404e+05,4.5182497e+06,5.0234838e+03,1.1018253e+06,1.3590244e+07,2.7658481e+07
4.2629499e+05,4.5182386e+06,5.0038521e+03,1.1011279e+06,1.3946122e+07,2.7912589e+07
4.2625809e+05,4.5182234e+06,5.0228948e+03,1.0016517e+06,1.3565260e+07,2.8063399e+07
4.2627301e+05,4.5182347e+06,5.0046628e+03,1.1130356e+06,1.3329185e+07,2.8147663e+07
4.2627005e+05,4.5182405e+06,4.9966492e+03,1.1453770e+06,1.4124398e+07,2.8138700e+07
4.2628520e+05,4.5182599e+06,4.9933358e+03,1.1631295e+06,1.3942212e+07,2.7949264e+07
4.2627715e+05,4.5182789e+06,4.9972920e+03,1.1727677e+06,1.4106938e+07,2.7827511e+07
4.2629856e+05,4.5182703e+06,5.0130960e+03,1.0707521e+06,1.3379059e+07,2.7609456e+07
4.2626149e+05,4.5182382e+06,5.0244952e+03,1.0201933e+06,1.3620031e+07,2.7935775e+07
4.2625903e+05,4.5182348e+06,5.0180706e+03,1.0332464e+06,1.3752521e+07,2.7989863e+07
4.2630036e+05,4.5182887e+06,4.9460763e+03,1.2999781e+06,1.3759949e+07,2.8075150e+07
4.2627151e+05,4.5182343e+06,5.0209507e+03,1.0228348e+06,1.3654039e+07,2.7913904e+07
4.2628256e+05,4.5182621e+06,4.9832829e+03,1.2210387e+06,1.4089124e+07,2.8051270e+07
4.2630768e+05,4.5182541e+06,4.9791373e+03,1.0622792e+06,1.4232620e+07,2.7785658e+07
4.2629344e+05,4.5182546e+06,5.0175556e+03,1.0774218e+06,1.3467532e+07,2.7701217e+07
4.2628354e+05,4.5182437e+06,4.9976241e+03,1.1045344e+06,1.4020466e+07,2.7976964e+07
4.2627643e+05,4.5182509e+06,4.9961683e+03,1.1194740e+06,1.3603488e+07,2.8018532e+07
4.2627455e+05,4.5182543e+06,5.0130418e+03,1.1184986e+06,1.3381895e+07,2.7927572e+07
4.2628218e+05,4.5182443e+06,4.9935589e+03,1.1471436e+06,1.4042551e+07,2.8056367e+07
4.2628351e+05,4.5182622e+06,4.9731323e+03,1.1906177e+06,1.4331789e+07,2.8089476e+07
4.2628767e+05,4.5182859e+06,4.9927716e+03,1.2245490e+06,1.4074365e+07,2.7781296e+07
4.2629299e+05,4.5182537e+06,5.0087871e+03,1.0428584e+06,1.2958643e+07,2.7781631e+07
4.2626763e+05,4.5182730e+06,4.9758815e+03,1.2599211e+06,1.4349739e+07,2.8139435e+07
4.2626678e+05,4.5182395e+06,5.0157166e+03,1.0453448e+06,1.3672820e+07,2.7940263e+07
4.2628030e+05,4.5182644e+06,4.9835947e+03,1.1760598e+06,1.3338210e+07,2.8036663e+07
4.2628048e+05,4.5182420e+06,5.0021496e+03,1.0780086e+06,1.3900013e+07,2.7957834e+07
4.2628705e+05,4.5183069e+06,4.9583329e+03,1.4219183e+06,1.4397092e+07,2.8007575e+07
4.2629287e+05,4.5182438e+06,4.9954530e+03,1.0345730e+06,1.3726349e+07,2.7866481e+07
4.2628472e+05,4.5182544e+06,5.0084669e+03,1.0981717e+06,1.3442736e+07,2.7845986e+07
4.2627925e+05,4.5182500e+06,4.9962651e+03,1.1641708e+06,1.3899776e+07,2.8040572e+07
4.2627460e+05,4.5182560e+06,4.9980244e+03,1.1355814e+06,1.2930496e+07,2.8015876e+07
4.2628389e+05,4.5182863e+06,4.9747739e+03,1.2874722e+06,1.3241117e+07,2.8062889e+07
4.2628837e+05,4.5182554e+06,4.9670571e+03,1.2249916e+06,1.3435758e+07,2.8184603e+07
4.2628474e+05,4.5182619e+06,4.9742372e+03,1.1801591e+06,1.4275059e+07,2.8070863e+07
4.2628855e+05,4.5182764e+06,4.9967107e+03,1.1750489e+06,1.3734588e+07,2.7793975e+07
4.2629038e+05,4.5182554e+06,5.0059115e+03,1.0673775e+06,1.3040405e+07,2.7817421e+07
4.2626870e+05,4.5182735e+06,4.9784048e+03,1.2347888e+06,1.3987244e+07,2.8101125e+07
4.2626993e+05,4.5182731e+06,4.9797004e+03,1.2568639e+06,1.4207257e+07,2.8087215e+07
4.2628386e+05,4.5182990e+06,4.9737439e+03,1.2987840e+06,1.3296013e+07,2.7964000e+07
4.2628539e+05,4.5182796e+06,4.9771734e+03,1.2763560e+06,1.4177657e+07,2.7975664e+07
4.2628721e+05,4.5183045e+06,4.9589019e+03,1.4117631e+06,1.4344288e+07,2.8013483e+07
4.2628445e+05,4.5182656e+06,4.9846206e+03,1.1519219e+06,1.3384058e+07,2.7959358e+07
4.2627811e+05,4.5182639e+06,4.9989811e+03,1.1407394e+06,1.2713940e+07,2.7945466e+07
4.2628407e+05,4.5182676e+06,4.9795072e+03,1.1909036e+06,1.3958087e+07,2.8019638e+07
4.2626477e+05,4.5182580e+06,4.9977656e+03,1.1246956e+06,1.2210154e+07,2.8055108e+07
4.2628196e+05,4.5182920e+06,4.9839802e+03,1.3158071e+06,1.2961717e+07,2.7998278e+07
4.2629001e+05,4.5182640e+06,4.9686523e+03,1.2377372e+06,1.3439419e+07,2.8114718e+07
4.2629077e+05,4.5182693e+06,4.9709411e+03,1.1411264e+06,1.4170069e+07,2.7956622e+07
4.2628232e+05,4.5182734e+06,4.9859455e+03,1.1817016e+06,1.3484262e+07,2.7918068e+07
4.2628234e+05,4.5182531e+06,5.0008313e+03,1.0794431e+06,1.3051550e+07,2.7905373e+07
4.2627195e+05,4.5182726e+06,4.9771262e+03,1.2092978e+06,1.3733633e+07,2.8076361e+07
4.2627309e+05,4.5182577e+06,4.9895311e+03,1.0975746e+06,1.2557193e+07,2.8019300e+07
4.2628108e+05,4.5183210e+06,4.9379202e+03,1.3248089e+06,1.4160349e+07,2.8011393e+07
4.2627705e+05,4.5182804e+06,4.9837457e+03,1.2457390e+06,1.3353580e+07,2.7997529e+07
4.2628103e+05,4.5182747e+06,4.9663373e+03,1.1407016e+06,1.2917183e+07,2.8008592e+07
4.2627651e+05,4.5182608e+06,4.9912107e+03,1.1365468e+06,1.2934741e+07,2.7995057e+07
4.2627972e+05,4.5182660e+06,4.9892822e+03,1.1474156e+06,1.2906737e+07,2.7970825e+07
4.2627958e+05,4.5182570e+06,4.9878192e+03,1.1168362e+06,1.3134437e+07,2.8023071e+07
4.2623898e+05,4.5182964e+06,4.9597327e+03,1.1855975e+06,1.2336049e+07,2.8126309e+07
4.2627955e+05,4.5182903e+06,4.9770782e+03,1.2641632e+06,1.2895463e+07,2.8000443e+07
4.2628004e+05,4.5182792e+06,4.9601480e+03,1.2471679e+06,1.3383377e+07,2.8108832e+07
4.2627788e+05,4.5182622e+06,4.9682085e+03,1.0358394e+06,1.2214946e+07,2.8013381e+07
4.2628031e+05,4.5182914e+06,4.9575658e+03,1.2179591e+06,1.3379696e+07,2.7977521e+07
4.2624903e+05,4.5182691e+06,4.9884446e+03,1.0942329e+06,1.2483359e+07,2.8014589e+07
4.2627406e+05,4.5182765e+06,4.9721917e+03,1.1875162e+06,1.3367218e+07,2.8033396e+07
4.2627208e+05,4.5182621e+06,4.9832012e+03,1.0942300e+06,1.2341362e+07,2.8035986e+07
4.2627776e+05,4.5183002e+06,4.9425417e+03,1.2299224e+06,1.3373857e+07,2.8044453e+07
4.2626621e+05,4.5182781e+06,4.9725772e+03,1.1556283e+06,1.2769126e+07,2.8035384e+07
4.2628883e+05,4.5182908e+06,4.9341967e+03,1.1278781e+06,1.2722696e+07,2.8015765e+07
4.2628097e+05,4.5182587e+06,4.9826583e+03,1.1098580e+06,1.3097611e+07,2.7985948e+07
4.2621809e+05,4.5182798e+06,4.9902793e+03,1.0974993e+06,1.2109421e+07,2.8047342e+07
4.2627440e+05,4.5182720e+06,4.9667290e+03,1.1205869e+06,1.2811538e+07,2.8035931e+07
4.2623293e+05,4.5182992e+06,4.9533818e+03,1.1632792e+06,1.2083698e+07,2.8143020e+07
4.2628040e+05,4.5182889e+06,4.9643106e+03,1.2094795e+06,1.2750980e+07,2.8021004e+07
4.2626862e+05,4.5182916e+06,4.9456468e+03,1.1929998e+06,1.2965929e+07,2.8079509e+07
4.2628987e+05,4.5182745e+06,4.9370198e+03,1.0005222e+06,1.2231903e+07,2.7973860e+07
4.2628433e+05,4.5182816e+06,4.9616014e+03,1.1569701e+06,1.3394135e+07,2.7890452e+07
4.2622925e+05,4.5182657e+06,4.9985296e+03,1.0469741e+06,1.2209442e+07,2.8000842e+07
4.2626326e+05,4.5182743e+06,4.9548824e+03,1.0393742e+06,1.2934944e+07,2.7994650e+07
4.2625556e+05,4.5182667e+06,4.9865038e+03,1.0942587e+06,1.2230687e+07,2.8041769e+07
4.2627752e+05,4.5183002e+06,4.9427266e+03,1.2294287e+06,1.3368795e+07,2.8044492e+07
4.2625676e+05,4.5182893e+06,4.9636120e+03,1.1808766e+06,1.2724354e+07,2.8091565e+07
4.2623810e+05,4.5182927e+06,4.9438618e+03,1.0513948e+06,1.1992931e+07,2.8081333e+07
4.2626626e+05,4.5182825e+06,4.9561975e+03,1.1169796e+06,1.3083829e+07,2.7987779e+07
4.2621836e+05,4.5182821e+06,4.9889506e+03,1.1114545e+06,1.2107008e+07,2.8056114e+07
4.2627252e+05,4.5182773e+06,4.9525548e+03,1.0755496e+06,1.2448402e+07,2.8047840e+07
4.2625183e+05,4.5182899e+06,4.9584400e+03,1.1309598e+06,1.2558036e+07,2.8050390e+07
4.2625477e+05,4.5182834e+06,4.9696400e+03,1.1407083e+06,1.2525239e+07,2.8041338e+07
4.2624883e+05,4.5182946e+06,4.9488072e+03,1.1901541e+06,1.2894848e+07,2.8103563e+07
4.2626311e+05,4.5182744e+06,4.9598168e+03,1.0427009e+06,1.2521467e+07,2.7996338e+07
4.2627120e+05,4.5182786e+06,4.9607507e+03,1.0878684e+06,1.2829441e+07,2.7948355e+07
4.2623297e+05,4.5182668e+06,4.9863999e+03,1.0120236e+06,1.2281444e+07,2.7988597e+07
4.2626375e+05,4.5182670e+06,4.9589116e+03,1.0089913e+06,1.3530312e+07,2.7934749e+07
4.2625047e+05,4.5182805e+06,4.9604876e+03,1.0775180e+06,1.2483383e+07,2.8038157e+07
4.2628593e+05,4.5183063e+06,4.9300406e+03,1.2508552e+06,1.3608377e+07,2.8040497e+07
4.2625261e+05,4.5182876e+06,4.9700351e+03,1.1815920e+06,1.2729922e+07,2.8085266e+07
4.2624300e+05,4.5182930e+06,4.9274057e+03,1.0041752e+06,1.2383482e+07,2.8057344e+07
4.2623602e+05,4.5182659e+06,4.9884725e+03,1.0231823e+06,1.2910600e+07,2.7919031e+07
4.2621675e+05,4.5182816e+06,4.9911990e+03,1.1088784e+06,1.2066974e+07,2.8054652e+07
4.2625762e+05,4.5182825e+06,4.9475553e+03,1.0615156e+06,1.2175512e+07,2.8091623e+07
4.2625658e+05,4.5182761e+06,4.9665795e+03,1.0647491e+06,1.2986163e+07,2.7964068e+07
4.2624717e+05,4.5182727e+06,4.9727329e+03,1.0476106e+06,1.2932503e+07,2.7960377e+07
4.2624589e+05,4.5182955e+06,4.9417428e+03,1.1731255e+06,1.2791407e+07,2.8105984e+07
4.2625929e+05,4.5182698e+06,4.9629805e+03,1.0038387e+06,1.2422785e+07,2.7973888e+07
4.2625744e+05,4.5182822e+06,4.9482549e+03,1.0359574e+06,1.2546447e+07,2.7995731e+07
4.2624661e+05,4.5182698e+06,4.9746922e+03,1.0214436e+06,1.2511412e+07,2.7970540e+07
4.2625929e+05,4.5182767e+06,4.9552576e+03,1.0465377e+06,1.3086236e+07,2.7979209e+07
4.2623885e+05,4.5182730e+06,4.9616628e+03,1.0053657e+06,1.2547357e+07,2.8022735e+07
4.2625003e+05,4.5182880e+06,4.9463216e+03,1.0776198e+06,1.2936929e+07,2.8023591e+07
4.2624753e+05,4.5182977e+06,4.9400130e+03,1.1545848e+06,1.2705197e+07,2.8102200e+07
4.2624470e+05,4.5182833e+06,4.9476397e+03,1.0027876e+06,1.2313133e+07,2.8008156e+07
4.2624321e+05,4.5182674e+06,4.9806883e+03,1.0248301e+06,1.2976745e+07,2.7926774e+07
4.2621340e+05,4.5182728e+06,4.9877562e+03,1.0276342e+06,1.1891505e+07,2.8054927e+07
4.2623734e+05,4.5182789e+06,4.9587051e+03,1.0215836e+06,1.2322877e+07,2.8031018e+07
4.2624903e+05,4.5182878e+06,4.9594998e+03,1.1125822e+06,1.2859005e+07,2.8013464e+07
4.2622744e+05,4.5182751e+06,4.9641390e+03,1.0027650e+06,1.3412972e+07,2.7960022e+07
4.2623574e+05,4.5182911e+06,4.9230529e+03,1.0410805e+06,1.2461863e+07,2.8084188e+07
4.2625692e+05,4.5182750e+06,4.9598706e+03,1.0368127e+06,1.2681675e+07,2.7974957e+07
4.2625071e+05,4.5182793e+06,4.9534650e+03,1.0170376e+06,1.2944019e+07,2.7956253e+07
4.2624721e+05,4.5182744e+06,4.9690789e+03,1.0391105e+06,1.2275483e+07,2.7999802e+07
4.2624774e+05,4.5182816e+06,4.9500709e+03,1.0310900e+06,1.2699301e+07,2.8010802e+07
4.2623718e+05,4.5182739e+06,4.9614946e+03,1.0051383e+06,1.2713284e+07,2.8008780e+07
4.2624624e+05,4.5182994e+06,4.9284190e+03,1.0899078e+06,1.3152546e+07,2.8049233e+07
4.2624997e+05,4.5182847e+06,4.9498074e+03,1.0716049e+06,1.2838962e+07,2.8021746e+07
4.2624470e+05,4.5182833e+06,4.9476397e+03,1.0027876e+06,1.2313133e+07,2.8008156e+07
4.2623969e+05,4.5182730e+06,4.9680513e+03,1.0198368e+06,1.3134945e+07,2.7949960e+07
4.2623434e+05,4.5182818e+06,4.9549630e+03,1.0452389e+06,1.2472687e+07,2.8050046e+07
4.2623376e+05,4.5182773e+06,4.9567428e+03,1.0038014e+06,1.2171870e+07,2.8048109e+07
4.2624064e+05,4.5182810e+06,4.9646563e+03,1.0589100e+06,1.2620599e+07,2.8004865e+07
4.2623303e+05,4.5182792e+06,4.9516429e+03,1.0149011e+06,1.2986700e+07,2.8003289e+07
4.2622548e+05,4.5182962e+06,4.9028604e+03,1.0669018e+06,1.2470481e+07,2.8155234e+07
4.2624679e+05,4.5182735e+06,4.9635833e+03,1.0213413e+06,1.2781262e+07,2.7969991e+07
4.2624589e+05,4.5182891e+06,4.9311925e+03,1.0332414e+06,1.2961669e+07,2.8014345e+07
4.2624184e+05,4.5182773e+06,4.9557802e+03,1.0177300e+06,1.2341582e+07,2.8000375e+07
4.2624473e+05,4.5182793e+06,4.9531429e+03,1.0134994e+06,1.2646828e+07,2.8004407e+07
4.2622576e+05,4.5182827e+06,4.9408322e+03,1.0089167e+06,1.3712077e+07,2.8057224e+07
4.2625043e+05,4.5182959e+06,4.9250366e+03,1.0680698e+06,1.3511050e+07,2.8017826e+07
4.2625402e+05,4.5182891e+06,4.9365151e+03,1.0729225e+06,1.3047466e+07,2.8032330e+07
4.2623624e+05,4.5182888e+06,4.9264886e+03,1.0352938e+06,1.2447681e+07,2.8072926e+07
4.2625086e+05,4.5182774e+06,4.9517515e+03,1.0163752e+06,1.3563338e+07,2.7926346e+07
4.2622964e+05,4.5182886e+06,4.9214117e+03,1.0594973e+06,1.2413973e+07,2.8105848e+07
4.2623277e+05,4.5182828e+06,4.9400649e+03,1.0226766e+06,1.2310906e+07,2.8073042e+07
4.2623942e+05,4.5182858e+06,4.9497209e+03,1.0548355e+06,1.2599754e+07,2.8020117e+07
4.2622259e+05,4.5182821e+06,4.9331432e+03,1.0026577e+06,1.4429294e+07,2.7970245e+07
4.2622509e+05,4.5182930e+06,4.9123596e+03,1.0532353e+06,1.2801839e+07,2.8137548e+07
4.2624028e+05,4.5182805e+06,4.9424500e+03,1.0315550e+06,1.2587076e+07,2.8028302e+07
4.2624047e+05,4.5182948e+06,4.9223045e+03,1.0290791e+06,1.3695022e+07,2.8022192e+07
4.2622431e+05,4.5182913e+06,4.9132818e+03,1.0670987e+06,1.2570478e+07,2.8129070e+07
4.2624329e+05,4.5182894e+06,4.9295716e+03,1.0187211e+06,1.3118359e+07,2.8014163e+07
4.2623022e+05,4.5182829e+06,4.9394927e+03,1.0077179e+06,1.3692307e+07,2.8025087e+07
4.2624568e+05,4.5182963e+06,4.9035592e+03,1.1023801e+06,1.3444814e+07,2.8086136e+07
4.2624686e+05,4.5182842e+06,4.9408937e+03,1.0520955e+06,1.2958426e+07,2.8033261e+07
4.2624098e+05,4.5182921e+06,4.9266018e+03,1.0350980e+06,1.3103469e+07,2.8038835e+07
4.2624418e+05,4.5182845e+06,4.9358992e+03,1.0058925e+06,1.3466784e+07,2.7956878e+07
4.2622529e+05,4.5182919e+06,4.9071013e+03,1.0926118e+06,1.2416093e+07,2.8140103e+07
4.2623349e+05,4.5182804e+06,4.9385371e+03,1.0042057e+06,1.2988315e+07,2.8024824e+07
4.2623606e+05,4.5182901e+06,4.9362767e+03,1.0336803e+06,1.3484390e+07,2.8022327e+07
4.2622177e+05,4.5182778e+06,4.9310107e+03,1.0096483e+06,1.3774097e+07,2.8008198e+07
4.2621142e+05,4.5182965e+06,4.8957026e+03,1.0598118e+06,1.2629268e+07,2.8196034e+07
4.2623980e+05,4.5182811e+06,4.9413887e+03,1.0310251e+06,1.2671303e+07,2.8026970e+07
4.2624204e+05,4.5182936e+06,4.9241147e+03,1.0425265e+06,1.3400432e+07,2.8047190e+07
4.2622547e+05,4.5182911e+06,4.9138174e+03,1.0645238e+06,1.2600443e+07,2.8120654e+07
4.2623100e+05,4.5182921e+06,4.9021553e+03,1.0421696e+06,1.2498097e+07,2.8067942e+07
4.2623675e+05,4.5182842e+06,4.9334724e+03,1.0463333e+06,1.3649544e+07,2.8042307e+07
4.2624155e+05,4.5182992e+06,4.8844176e+03,1.1244158e+06,1.3757371e+07,2.8114469e+07
4.2623737e+05,4.5182877e+06,4.9262745e+03,1.0633249e+06,1.3093235e+07,2.8065377e+07
4.2624218e+05,4.5182927e+06,4.9257484e+03,1.0349301e+06,1.3039578e+07,2.8040662e+07
4.2621571e+05,4.5182808e+06,4.9089672e+03,1.0158546e+06,1.2767319e+07,2.8049072e+07
4.2622506e+05,4.5182864e+06,4.9209439e+03,1.0507549e+06,1.2666232e+07,2.8093589e+07
4.2623349e+05,4.5182804e+06,4.9385371e+03,1.0042057e+06,1.2988315e+07,2.8024824e+07
4.2623369e+05,4.5182911e+06,4.9148954e+03,1.0698603e+06,1.3678035e+07,2.8060055e+07
4.2620663e+05,4.5182673e+06,4.9178178e+03,1.0045450e+06,1.4055768e+07,2.8010785e+07
4.2619481e+05,4.5182856e+06,4.8820954e+03,1.0465457e+06,1.2401970e+07,2.8180661e+07
4.2623044e+05,4.5182814e+06,4.9175226e+03,1.0504941e+06,1.2538947e+07,2.8078343e+07
4.2623129e+05,4.5182942e+06,4.8886030e+03,1.0846481e+06,1.3090361e+07,2.8105502e+07
4.2621368e+05,4.5182842e+06,4.9074865e+03,1.0243073e+06,1.2725830e+07,2.8073718e+07
4.2620948e+05,4.5182841e+06,4.8956277e+03,1.0290991e+06,1.2724717e+07,2.8088681e+07
4.2622545e+05,4.5182882e+06,4.9109033e+03,1.0707397e+06,1.3600588e+07,2.8085355e+07
4.2622683e+05,4.5182939e+06,4.8806756e+03,1.1040983e+06,1.3144425e+07,2.8142994e+07
4.2623833e+05,4.5182888e+06,4.9249551e+03,1.0736452e+06,1.3139297e+07,2.8071909e+07
4.2621683e+05,4.5182891e+06,4.9046338e+03,1.0581553e+06,1.2719785e+07,2.8093265e+07
4.2621302e+05,4.5182810e+06,4.9066235e+03,1.0109535e+06,1.2821325e+07,2.8045368e+07
4.2619696e+05,4.5182873e+06,4.9002937e+03,1.0547195e+06,1.2472876e+07,2.8106877e+07
4.2622946e+05,4.5182793e+06,4.9315427e+03,1.0093842e+06,1.3072848e+07,2.8031392e+07
4.2623031e+05,4.5183008e+06,4.8753516e+03,1.1285577e+06,1.3834040e+07,2.8112292e+07
4.2619426e+05,4.5182625e+06,4.9022201e+03,1.0202617e+06,1.4356141e+07,2.8024046e+07
4.2619194e+05,4.5182824e+06,4.8798123e+03,1.0391251e+06,1.2634135e+07,2.8147310e+07
4.2622053e+05,4.5182850e+06,4.8997933e+03,1.0567402e+06,1.2748920e+07,2.8099932e+07
4.2621118e+05,4.5182875e+06,4.8763510e+03,1.0603510e+06,1.2968875e+07,2.8114558e+07
4.2620085e+05,4.5182776e+06,4.8987276e+03,1.0296518e+06,1.3159616e+07,2.8081083e+07
4.2620335e+05,4.5182796e+06,4.8814537e+03,1.0158187e+06,1.2944832e+07,2.8095316e+07
4.2620891e+05,4.5182854e+06,4.8820358e+03,1.0898110e+06,1.3754616e+07,2.8129511e+07
4.2620819e+05,4.5182774e+06,4.8743593e+03,1.0588015e+06,1.3565571e+07,2.8134396e+07
4.2622856e+05,4.5182872e+06,4.9128189e+03,1.0700877e+06,1.3238633e+07,2.8081882e+07
4.2620118e+05,4.5182860e+06,4.8801911e+03,1.0619599e+06,1.3343275e+07,2.8104584e+07
4.2621024e+05,4.5182809e+06,4.9036106e+03,1.0080309e+06,1.2765871e+07,2.8044015e+07
4.2619383e+05,4.5182767e+06,4.8941076e+03,1.0171037e+06,1.2953628e+07,2.8080116e+07
4.2622244e+05,4.5182809e+06,4.9158653e+03,1.0170180e+06,1.3127664e+07,2.8049983e+07
4.2621206e+05,4.5182940e+06,4.8597372e+03,1.0934109e+06,1.3136954e+07,2.8140838e+07
4.2619478e+05,4.5182640e+06,4.9001159e+03,1.0242256e+06,1.4312461e+07,2.8031576e+07
4.2617633e+05,4.5182551e+06,4.8911084e+03,1.0020873e+06,1.4255185e+07,2.8074339e+07
4.2621824e+05,4.5182813e+06,4.8982248e+03,1.0579802e+06,1.2937614e+07,2.8102142e+07
4.2617752e+05,4.5182775e+06,4.8573571e+03,1.0175159e+06,1.2837461e+07,2.8105047e+07
4.2619894e+05,4.5182720e+06,4.8849008e+03,1.0332333e+06,1.3586822e+07,2.8092872e+07
4.2618949e+05,4.5182689e+06,4.8773792e+03,1.0244206e+06,1.3567572e+07,2.8090485e+07
4.2620909e+05,4.5182852e+06,4.8902852e+03,1.0627265e+06,1.3376946e+07,2.8096466e+07
4.2619543e+05,4.5182660e+06,4.8821031e+03,1.0400893e+06,1.4017379e+07,2.8096630e+07
4.2620441e+05,4.5182764e+06,4.8914675e+03,1.0317041e+06,1.3330433e+07,2.8080177e+07
4.2619432e+05,4.5182831e+06,4.8748800e+03,1.0435029e+06,1.3353100e+07,2.8093639e+07
4.2619319e+05,4.5182683e+06,4.8979813e+03,1.0079801e+06,1.3619728e+07,2.8032817e+07
4.2618701e+05,4.5182684e+06,4.9186338e+03,1.0079092e+06,1.3155990e+07,2.8049874e+07
4.2620345e+05,4.5182717e+06,4.8934712e+03,1.0250175e+06,1.3674061e+07,2.8066337e+07
4.2620220e+05,4.5182837e+06,4.8760234e+03,1.0303158e+06,1.2844321e+07,2.8083872e+07
4.2617738e+05,4.5182522e+06,4.8944380e+03,1.0022885e+06,1.4920567e+07,2.8002020e+07
4.2618283e+05,4.5182616e+06,4.8505421e+03,1.0048793e+06,1.4187695e+07,2.8122766e+07
4.2618170e+05,4.5182590e+06,4.8856415e+03,1.0299104e+06,1.4202858e+07,2.8064875e+07
4.2617894e+05,4.5182702e+06,4.8702021e+03,1.0148356e+06,1.3193508e+07,2.8090784e+07
4.2618933e+05,4.5182665e+06,4.8605377e+03,1.0398883e+06,1.3633998e+07,2.8148732e+07
4.2616144e+05,4.5182583e+06,4.8313302e+03,1.0483696e+06,1.3698358e+07,2.8193519e+07
4.2619652e+05,4.5182637e+06,4.8713586e+03,1.0935274e+06,1.4122252e+07,2.8132919e+07
4.2617642e+05,4.5182605e+06,4.8413277e+03,1.0421466e+06,1.4291668e+07,2.8152931e+07
4.2619402e+05,4.5182680e+06,4.8898910e+03,1.0103850e+06,1.3696058e+07,2.8059339e+07
4.2619009e+05,4.5182759e+06,4.8696221e+03,1.0459288e+06,1.3578905e+07,2.8104042e+07
4.2619069e+05,4.5182665e+06,4.8872847e+03,1.0102325e+06,1.3737434e+07,2.8054466e+07
4.2618355e+05,4.5182653e+06,4.9003033e+03,1.0064103e+06,1.3310866e+07,2.8075903e+07
4.2620368e+05,4.5182735e+06,4.8847317e+03,1.0302589e+06,1.3655525e+07,2.8073299e+07
4.2619116e+05,4.5182726e+06,4.8607211e+03,1.0164042e+06,1.3521980e+07,2.8102797e+07
4.2618692e+05,4.5182627e+06,4.8637159e+03,1.0284697e+06,1.4450800e+07,2.8094869e+07
4.2618232e+05,4.5182605e+06,4.8532280e+03,1.0178179e+06,1.4166677e+07,2.8122540e+07
4.2616844e+05,4.5182459e+06,4.8434981e+03,1.1036631e+06,1.4318717e+07,2.8165822e+07
4.2617241e+05,4.5182692e+06,4.8709299e+03,1.0056886e+06,1.2975113e+07,2.8090448e+07
4.2619934e+05,4.5182803e+06,4.8644455e+03,1.0465758e+06,1.2980754e+07,2.8082897e+07
4.2616926e+05,4.5182612e+06,4.8494066e+03,1.0332614e+06,1.3550236e+07,2.8155930e+07
4.2618874e+05,4.5182655e+06,4.8707896e+03,1.0466279e+06,1.3839670e+07,2.8108776e+07
4.2617376e+05,4.5182549e+06,4.8490970e+03,1.0477241e+06,1.4266751e+07,2.8146214e+07
4.2618210e+05,4.5182626e+06,4.8764092e+03,1.0240117e+06,1.3770589e+07,2.8089330e+07
4.2617097e+05,4.5182691e+06,4.8702026e+03,1.0522389e+06,1.3352135e+07,2.8154063e+07
4.2615515e+05,4.5182532e+06,4.8516118e+03,1.0197333e+06,1.3677881e+07,2.8128544e+07
4.2618129e+05,4.5182626e+06,4.8851219e+03,1.0018117e+06,1.3512307e+07,2.8086570e+07
4.2621195e+05,4.5182825e+06,4.8594468e+03,1.0283554e+06,1.3903807e+07,2.8087052e+07
4.2619341e+05,4.5182870e+06,4.8352649e+03,1.0029701e+06,1.3112855e+07,2.8091125e+07
4.2618173e+05,4.5182654e+06,4.8699016e+03,1.0229974e+06,1.4040108e+07,2.8078381e+07
4.2617461e+05,4.5182648e+06,4.8425034e+03,1.0036449e+06,1.3358197e+07,2.8143912e+07
4.2617609e+05,4.5182503e+06,4.8640323e+03,1.0820852e+06,1.4126312e+07,2.8135273e+07
4.2617265e+05,4.5182699e+06,4.8683303e+03,1.0102975e+06,1.2958975e+07,2.8097830e+07
4.2619058e+05,4.5182729e+06,4.8612752e+03,1.0472176e+06,1.3282072e+07,2.8105466e+07
4.2617055e+05,4.5182533e+06,4.8535418e+03,1.0635223e+06,1.3970127e+07,2.8161331e+07
4.2620034e+05,4.5182587e+06,4.8498676e+03,1.0364342e+06,1.3943071e+07,2.8122194e+07
4.2617583e+05,4.5182547e+06,4.8582478e+03,1.0205349e+06,1.4184837e+07,2.8104419e+07
4.2618605e+05,4.5182663e+06,4.8710059e+03,1.0169676e+06,1.3660463e+07,2.8074629e+07
4.2618105e+05,4.5182689e+06,4.8679462e+03,1.0335372e+06,1.3297371e+07,2.8123269e+07
4.2614418e+05,4.5182533e+06,4.8561766e+03,1.0071954e+06,1.3213740e+07,2.8114652e+07
4.2618302e+05,4.5182651e+06,4.8785211e+03,1.0072247e+06,1.3590048e+07,2.8086428e+07
4.2619340e+05,4.5182728e+06,4.8613149e+03,1.0329050e+06,1.3798727e+07,2.8091140e+07
