xcen,ycen,depth,dP_mu
4.2618143e+05,4.5185693e+06,3.8320411e+03,3.3654319e-03
4.2618603e+05,4.5185885e+06,3.7947446e+03,3.3123448e-03
4.2618928e+05,4.5185811e+06,3.7860720e+03,3.3457384e-03
4.2617046e+05,4.5186027e+06,3.8358596e+03,3.3856860e-03
4.2618671e+05,4.5185797e+06,3.8106735e+03,3.3590987e-03
4.2616948e+05,4.5185857e+06,3.7793660e+03,3.3262583e-03
4.2618394e+05,4.5185809e+06,3.7937210e+03,3.3469487e-03
4.2618523e+05,4.5185791e+06,3.8133791e+03,3.3799009e-03
4.2617613e+05,4.5185752e+06,3.8178799e+03,3.3611235e-03
4.2617934e+05,4.5185991e+06,3.8097911e+03,3.3340637e-03
4.2619589e+05,4.5185905e+06,3.8003855e+03,3.3455782e-03
4.2619101e+05,4.5185944e+06,3.8082710e+03,3.3653163e-03
4.2618552e+05,4.5185796e+06,3.8068643e+03,3.3417675e-03
4.2616790e+05,4.5185915e+06,3.7807211e+03,3.3179668e-03
4.2620320e+05,4.5185840e+06,3.7916903e+03,3.3504416e-03
4.2618475e+05,4.5185815e+06,3.8106743e+03,3.3621045e-03
4.2617962e+05,4.5185658e+06,3.8227207e+03,3.3817283e-03
4.2618108e+05,4.5185977e+06,3.8084964e+03,3.3384665e-03
4.2618554e+05,4.5185846e+06,3.7795931e+03,3.3134244e-03
4.2620014e+05,4.5186080e+06,3.8054537e+03,3.3420320e-03
4.2619026e+05,4.5185718e+06,3.8122178e+03,3.3652538e-03
4.2617245e+05,4.5185819e+06,3.7631420e+03,3.3154004e-03
4.2619491e+05,4.5185647e+06,3.7992333e+03,3.3713365e-03
4.2619004e+05,4.5185784e+06,3.8115285e+03,3.3697872e-03
4.2618741e+05,4.5185755e+06,3.8076205e+03,3.3643830e-03
4.2617984e+05,4.5186008e+06,3.8192656e+03,3.3501589e-03
4.2617308e+05,4.5185913e+06,3.7439753e+03,3.2715398e-03
4.2620160e+05,4.5185939e+06,3.8261997e+03,3.3877740e-03
4.2618074e+05,4.5185617e+06,3.8105971e+03,3.3470989e-03
4.2617817e+05,4.5185868e+06,3.7927412e+03,3.3433943e-03
4.2619426e+05,4.5185721e+06,3.8028441e+03,3.3673877e-03
4.2618314e+05,4.5185798e+06,3.8026978e+03,3.3679286e-03
4.2617046e+05,4.5185922e+06,3.8012479e+03,3.3221471e-03
4.2616830e+05,4.5186021e+06,3.8283019e+03,3.3547089e-03
4.2617432e+05,4.5185926e+06,3.7913807e+03,3.3237116e-03
4.2619619e+05,4.5185899e+06,3.8047432e+03,3.3629083e-03
4.2618033e+05,4.5185699e+06,3.8123297e+03,3.3405634e-03
4.2616677e+05,4.5186001e+06,3.8155730e+03,3.3510530e-03
4.2619612e+05,4.5185754e+06,3.8172016e+03,3.3837300e-03
4.2618482e+05,4.5185809e+06,3.8028450e+03,3.3674117e-03
4.2619432e+05,4.5185775e+06,3.8027954e+03,3.3633113e-03
4.2616796e+05,4.5186034e+06,3.8337046e+03,3.3612827e-03
4.2617185e+05,4.5185880e+06,3.7817930e+03,3.3210366e-03
4.2619067e+05,4.5185864e+06,3.8130481e+03,3.3629958e-03
4.2618075e+05,4.5185736e+06,3.8209240e+03,3.3344512e-03
4.2618442e+05,4.5185701e+06,3.8098548e+03,3.3567508e-03
4.2621166e+05,4.5185669e+06,3.8248482e+03,3.3862451e-03
4.2618385e+05,4.5185785e+06,3.8055349e+03,3.3608068e-03
4.2617148e+05,4.5185906e+06,3.7972739e+03,3.3297403e-03
4.2617231e+05,4.5185959e+06,3.8169018e+03,3.3541418e-03
4.2617468e+05,4.5185755e+06,3.8048587e+03,3.3365841e-03
4.2619254e+05,4.5186155e+06,3.7803877e+03,3.2822695e-03
4.2618246e+05,4.5185808e+06,3.8119476e+03,3.3445968e-03
4.2618224e+05,4.5185706e+06,3.8139230e+03,3.3612599e-03
4.2619775e+05,4.5185788e+06,3.8179376e+03,3.3757769e-03
4.2617251e+05,4.5185910e+06,3.8092091e+03,3.3627853e-03
4.2617049e+05,4.5185858e+06,3.7815432e+03,3.2907060e-03
4.2616724e+05,4.5185951e+06,3.8257706e+03,3.3684113e-03
4.2619176e+05,4.5185682e+06,3.8104073e+03,3.3819142e-03
4.2618838e+05,4.5186106e+06,3.8079698e+03,3.3259481e-03
4.2619083e+05,4.5185872e+06,3.8141370e+03,3.3468873e-03
4.2617257e+05,4.5185825e+06,3.8135279e+03,3.3893145e-03
4.2619233e+05,4.5185795e+06,3.8241676e+03,3.3936578e-03
4.2618405e+05,4.5185846e+06,3.7861099e+03,3.3611259e-03
4.2617537e+05,4.5185822e+06,3.7938486e+03,3.3228598e-03
4.2617162e+05,4.5185963e+06,3.8196347e+03,3.3562446e-03
4.2618764e+05,4.5185803e+06,3.8087997e+03,3.3703943e-03
4.2619012e+05,4.5186109e+06,3.8113409e+03,3.3424206e-03
4.2619332e+05,4.5185993e+06,3.8181998e+03,3.3311131e-03
4.2616971e+05,4.5185820e+06,3.8153033e+03,3.3820275e-03
4.2618330e+05,4.5185894e+06,3.8392246e+03,3.3880386e-03
4.2619209e+05,4.5185945e+06,3.7959012e+03,3.3662094e-03
4.2617294e+05,4.5185813e+06,3.7966033e+03,3.3288047e-03
4.2616894e+05,4.5185857e+06,3.8142581e+03,3.3408223e-03
4.2618486e+05,4.5185636e+06,3.8189571e+03,3.3929247e-03
4.2619401e+05,4.5186048e+06,3.7855402e+03,3.3175472e-03
4.2619414e+05,4.5186010e+06,3.8057727e+03,3.3354041e-03
4.2617589e+05,4.5185893e+06,3.8078451e+03,3.3699496e-03
4.2618389e+05,4.5185920e+06,3.8289196e+03,3.3815369e-03
4.2618852e+05,4.5185905e+06,3.8099606e+03,3.3814733e-03
4.2618772e+05,4.5185890e+06,3.7914303e+03,3.3346430e-03
4.2618576e+05,4.5185863e+06,3.8075157e+03,3.3562777e-03
4.2619076e+05,4.5185762e+06,3.7932996e+03,3.3392334e-03
4.2620165e+05,4.5186158e+06,3.7781462e+03,3.2841309e-03
4.2621048e+05,4.5185967e+06,3.8154967e+03,3.3388796e-03
4.2618282e+05,4.5185965e+06,3.8016832e+03,3.3485183e-03
4.2617975e+05,4.5185926e+06,3.8577544e+03,3.4118241e-03
4.2619818e+05,4.5185953e+06,3.8040443e+03,3.3655446e-03
4.2619087e+05,4.5185877e+06,3.7657848e+03,3.3141014e-03
4.2616940e+05,4.5185766e+06,3.8229064e+03,3.3789851e-03
4.2618710e+05,4.5185628e+06,3.8189173e+03,3.3654510e-03
4.2619723e+05,4.5186032e+06,3.8010831e+03,3.3315174e-03
4.2621341e+05,4.5186033e+06,3.8063638e+03,3.3325663e-03
4.2617872e+05,4.5185999e+06,3.8017461e+03,3.3455784e-03
4.2618488e+05,4.5185896e+06,3.8320026e+03,3.3833262e-03
4.2618504e+05,4.5185938e+06,3.8052805e+03,3.3701594e-03
4.2619203e+05,4.5185910e+06,3.7816272e+03,3.3362383e-03
4.2616032e+05,4.5185634e+06,3.8360307e+03,3.3892011e-03
4.2618936e+05,4.5185646e+06,3.8154288e+03,3.3637990e-03
4.2618825e+05,4.5185980e+06,3.8154785e+03,3.3470244e-03
4.2617997e+05,4.5185716e+06,3.8199534e+03,3.3789515e-03
4.2617042e+05,4.5185884e+06,3.7973944e+03,3.3581263e-03
4.2617180e+05,4.5185825e+06,3.8232630e+03,3.3798346e-03
4.2616946e+05,4.5185874e+06,3.8206462e+03,3.3885828e-03
4.2619118e+05,4.5185962e+06,3.7888461e+03,3.3412335e-03
4.2617298e+05,4.5185886e+06,3.8087045e+03,3.3628253e-03
4.2619752e+05,4.5185775e+06,3.7995892e+03,3.3403649e-03
4.2619254e+05,4.5185888e+06,3.8014466e+03,3.3480983e-03
4.2619267e+05,4.5185688e+06,3.8090696e+03,3.3714392e-03
4.2617735e+05,4.5185796e+06,3.7986070e+03,3.3679303e-03
4.2616690e+05,4.5185756e+06,3.8250887e+03,3.3921475e-03
4.2617474e+05,4.5185781e+06,3.8181197e+03,3.3830807e-03
4.2619394e+05,4.5185955e+06,3.7868877e+03,3.3378546e-03
4.2617079e+05,4.5186077e+06,3.7927820e+03,3.3375822e-03
4.2620111e+05,4.5185851e+06,3.7940941e+03,3.3356308e-03
4.2620327e+05,4.5185835e+06,3.8030507e+03,3.3293526e-03
4.2618825e+05,4.5185742e+06,3.8085195e+03,3.3687653e-03
4.2618350e+05,4.5185795e+06,3.8030996e+03,3.3538492e-03
4.2617540e+05,4.5185700e+06,3.8218113e+03,3.3867572e-03
4.2617384e+05,4.5185872e+06,3.8087580e+03,3.3695926e-03
4.2619442e+05,4.5185913e+06,3.7908153e+03,3.3499822e-03
4.2618655e+05,4.5186013e+06,3.7883481e+03,3.3257928e-03
4.2620816e+05,4.5185998e+06,3.7807594e+03,3.3141770e-03
4.2620182e+05,4.5185996e+06,3.7889042e+03,3.3071423e-03
4.2618982e+05,4.5185729e+06,3.8094042e+03,3.3676682e-03
4.2618333e+05,4.5185651e+06,3.8087459e+03,3.3740633e-03
4.2618683e+05,4.5185739e+06,3.8135855e+03,3.3649806e-03
4.2616607e+05,4.5185964e+06,3.8065472e+03,3.3657608e-03
4.2619037e+05,4.5185865e+06,3.7992113e+03,3.3511098e-03
4.2617320e+05,4.5186008e+06,3.7894118e+03,3.3453483e-03
4.2619398e+05,4.5185857e+06,3.7966684e+03,3.3457068e-03
4.2620448e+05,4.5185823e+06,3.7981716e+03,3.3273433e-03
4.2618905e+05,4.5185702e+06,3.8171725e+03,3.3731388e-03
4.2618504e+05,4.5185736e+06,3.8015139e+03,3.3630080e-03
4.2620150e+05,4.5185700e+06,3.8143379e+03,3.3642784e-03
4.2617557e+05,4.5185737e+06,3.8219475e+03,3.3787530e-03
4.2617825e+05,4.5185669e+06,3.8309967e+03,3.3845199e-03
4.2617729e+05,4.5185808e+06,3.8205528e+03,3.3760583e-03
4.2617788e+05,4.5185785e+06,3.8164870e+03,3.3738627e-03
4.2619579e+05,4.5185836e+06,3.7942996e+03,3.3319471e-03
4.2619722e+05,4.5185729e+06,3.8173784e+03,3.3713226e-03
4.2617658e+05,4.5185876e+06,3.7841302e+03,3.3459290e-03
4.2619218e+05,4.5185673e+06,3.8206770e+03,3.3852655e-03
4.2618421e+05,4.5185639e+06,3.8324664e+03,3.3914748e-03
4.2616992e+05,4.5185912e+06,3.7925859e+03,3.3556841e-03
4.2618320e+05,4.5186041e+06,3.8085478e+03,3.3358782e-03
4.2617457e+05,4.5185916e+06,3.8123712e+03,3.3485062e-03
4.2619015e+05,4.5185890e+06,3.8266882e+03,3.3426225e-03
4.2618949e+05,4.5185713e+06,3.8152571e+03,3.3738886e-03
4.2618074e+05,4.5186013e+06,3.7648185e+03,3.3174601e-03
4.2618358e+05,4.5185689e+06,3.8230233e+03,3.3880131e-03
4.2617132e+05,4.5185693e+06,3.8244748e+03,3.3951535e-03
4.2616972e+05,4.5185868e+06,3.8282053e+03,3.3732421e-03
4.2616927e+05,4.5186117e+06,3.8288444e+03,3.3491711e-03
4.2617126e+05,4.5185958e+06,3.8173984e+03,3.3415524e-03
4.2619177e+05,4.5185792e+06,3.8385589e+03,3.3541722e-03
4.2618104e+05,4.5185851e+06,3.8238799e+03,3.3653437e-03
4.2618450e+05,4.5185915e+06,3.7842630e+03,3.3367203e-03
4.2618123e+05,4.5185711e+06,3.8220555e+03,3.3858847e-03
4.2618331e+05,4.5185696e+06,3.8246855e+03,3.3814879e-03
4.2616281e+05,4.5185954e+06,3.8330575e+03,3.3712071e-03
4.2618324e+05,4.5185948e+06,3.8143229e+03,3.3460328e-03
4.2617374e+05,4.5185978e+06,3.8181668e+03,3.3460046e-03
4.2619088e+05,4.5185832e+06,3.8329367e+03,3.3465229e-03
4.2619297e+05,4.5185695e+06,3.8272818e+03,3.3785963e-03
4.2617376e+05,4.5186195e+06,3.7741787e+03,3.2997799e-03
4.2619114e+05,4.5185669e+06,3.8254630e+03,3.3795916e-03
4.2618355e+05,4.5185896e+06,3.7882847e+03,3.3378110e-03
4.2617345e+05,4.5185889e+06,3.8320152e+03,3.3714540e-03
4.2620898e+05,4.5185910e+06,3.8034846e+03,3.3146142e-03
4.2616894e+05,4.5185737e+06,3.8542798e+03,3.4057365e-03
4.2618786e+05,4.5185764e+06,3.8266562e+03,3.3629449e-03
4.2618392e+05,4.5186024e+06,3.7968366e+03,3.3278306e-03
4.2618554e+05,4.5186051e+06,3.7736295e+03,3.3096434e-03
4.2618869e+05,4.5185689e+06,3.8338064e+03,3.3822747e-03
4.2618948e+05,4.5185700e+06,3.8026291e+03,3.3646588e-03
4.2616399e+05,4.5185951e+06,3.8308543e+03,3.3784922e-03
4.2620760e+05,4.5185879e+06,3.8103173e+03,3.3234741e-03
4.2617099e+05,4.5185998e+06,3.8012794e+03,3.3517279e-03
4.2618750e+05,4.5185673e+06,3.8426537e+03,3.3799442e-03
4.2618163e+05,4.5186006e+06,3.8034725e+03,3.3363542e-03
4.2618402e+05,4.5185935e+06,3.7566793e+03,3.3139208e-03
4.2619417e+05,4.5186033e+06,3.7896130e+03,3.3101295e-03
4.2618457e+05,4.5185778e+06,3.8187508e+03,3.3663345e-03
4.2616036e+05,4.5185778e+06,3.8400184e+03,3.4022524e-03
4.2618447e+05,4.5185851e+06,3.8178568e+03,3.3536015e-03
4.2619055e+05,4.5185884e+06,3.8040660e+03,3.3446113e-03
4.2618692e+05,4.5185741e+06,3.8251648e+03,3.3640447e-03
4.2618189e+05,4.5185978e+06,3.7997217e+03,3.3360744e-03
4.2620217e+05,4.5185930e+06,3.7450598e+03,3.2892560e-03
4.2618404e+05,4.5185975e+06,3.8082316e+03,3.3372922e-03
4.2620154e+05,4.5185900e+06,3.8055699e+03,3.3255405e-03
4.2618204e+05,4.5185885e+06,3.8025010e+03,3.3466790e-03
4.2617877e+05,4.5185836e+06,3.8071900e+03,3.3553018e-03
4.2619571e+05,4.5185845e+06,3.7945618e+03,3.3426038e-03
4.2619016e+05,4.5185621e+06,3.8289552e+03,3.3731213e-03
4.2618846e+05,4.5185896e+06,3.8196375e+03,3.3616803e-03
4.2619195e+05,4.5185859e+06,3.7942549e+03,3.3369426e-03
4.2618840e+05,4.5185864e+06,3.8132695e+03,3.3472069e-03
4.2619629e+05,4.5185970e+06,3.7853532e+03,3.3189148e-03
4.2616196e+05,4.5186101e+06,3.7883562e+03,3.3207317e-03
4.2619443e+05,4.5185612e+06,3.8198670e+03,3.3788071e-03
4.2619977e+05,4.5185927e+06,3.7801698e+03,3.3336159e-03
4.2619460e+05,4.5185662e+06,3.8456198e+03,3.4077315e-03
4.2619722e+05,4.5185851e+06,3.8455393e+03,3.4002522e-03
4.2619375e+05,4.5185700e+06,3.8051172e+03,3.3571833e-03
4.2618628e+05,4.5185780e+06,3.8351095e+03,3.3738614e-03
4.2618151e+05,4.5185821e+06,3.8122230e+03,3.3078576e-03
4.2617123e+05,4.5186059e+06,3.7865685e+03,3.3203623e-03
4.2618018e+05,4.5185710e+06,3.7952366e+03,3.3582741e-03
4.2619512e+05,4.5185797e+06,3.8042831e+03,3.3513657e-03
4.2618196e+05,4.5185851e+06,3.8258041e+03,3.3572770e-03
4.2618642e+05,4.5185920e+06,3.8225293e+03,3.3757537e-03
4.2617563e+05,4.5186056e+06,3.7669300e+03,3.3050223e-03
4.2618451e+05,4.5185871e+06,3.8156393e+03,3.3570561e-03
4.2618011e+05,4.5185830e+06,3.7908007e+03,3.3234812e-03
4.2617227e+05,4.5185974e+06,3.7698933e+03,3.3164528e-03
4.2618635e+05,4.5185831e+06,3.7771722e+03,3.3288895e-03
4.2619799e+05,4.5185798e+06,3.7989139e+03,3.3514976e-03
4.2618328e+05,4.5185884e+06,3.8137733e+03,3.3454729e-03
4.2618587e+05,4.5185857e+06,3.8332315e+03,3.3790198e-03
4.2617771e+05,4.5186031e+06,3.7927510e+03,3.3268192e-03
4.2615842e+05,4.5185864e+06,3.8389687e+03,3.3806469e-03
4.2618300e+05,4.5186001e+06,3.7898311e+03,3.3117272e-03
4.2617680e+05,4.5185922e+06,3.7803684e+03,3.3461861e-03
4.2618147e+05,4.5185898e+06,3.7878656e+03,3.3304402e-03
4.2619448e+05,4.5185794e+06,3.8015277e+03,3.3728524e-03
4.2617215e+05,4.5185823e+06,3.7995982e+03,3.2999766e-03
4.2621521e+05,4.5185905e+06,3.7638912e+03,3.3187845e-03
4.2618482e+05,4.5186182e+06,3.7769807e+03,3.2974478e-03
4.2616371e+05,4.5185857e+06,3.8282431e+03,3.3622460e-03
4.2619326e+05,4.5186160e+06,3.7891185e+03,3.3004300e-03
4.2617510e+05,4.5185886e+06,3.7832300e+03,3.3395156e-03
4.2618836e+05,4.5185515e+06,3.7805106e+03,3.3579421e-03
4.2619351e+05,4.5185854e+06,3.8207284e+03,3.4032400e-03
4.2618152e+05,4.5185788e+06,3.8040977e+03,3.3452328e-03
4.2621457e+05,4.5185995e+06,3.7792123e+03,3.3367606e-03
4.2618120e+05,4.5186020e+06,3.7790204e+03,3.3093956e-03
4.2617554e+05,4.5185909e+06,3.8114954e+03,3.3540880e-03
4.2618852e+05,4.5185920e+06,3.7807185e+03,3.3139020e-03
4.2617817e+05,4.5185754e+06,3.7799013e+03,3.3451758e-03
4.2617635e+05,4.5185933e+06,3.7902462e+03,3.3318712e-03
4.2619246e+05,4.5185912e+06,3.7981208e+03,3.3706762e-03
4.2618898e+05,4.5185704e+06,3.8241589e+03,3.3556410e-03
4.2619911e+05,4.5185979e+06,3.7810268e+03,3.3297113e-03
4.2616439e+05,4.5186085e+06,3.7906976e+03,3.3075944e-03
4.2617995e+05,4.5185894e+06,3.7998688e+03,3.3443552e-03
4.2620743e+05,4.5185781e+06,3.8038836e+03,3.3235182e-03
4.2615313e+05,4.5185747e+06,3.7781262e+03,3.3502148e-03
4.2617221e+05,4.5185955e+06,3.8084375e+03,3.3485771e-03
4.2620041e+05,4.5185955e+06,3.8025378e+03,3.3427732e-03
4.2619367e+05,4.5185737e+06,3.8227930e+03,3.3399128e-03
4.2619824e+05,4.5186053e+06,3.7769656e+03,3.3256339e-03
4.2617428e+05,4.5186021e+06,3.7943558e+03,3.3262615e-03
4.2618426e+05,4.5185734e+06,3.8059242e+03,3.3548264e-03
4.2619307e+05,4.5185886e+06,3.7996311e+03,3.3241638e-03
4.2616913e+05,4.5185838e+06,3.7968475e+03,3.3418868e-03
4.2618765e+05,4.5185894e+06,3.8024791e+03,3.3423931e-03
4.2619032e+05,4.5185925e+06,3.7627422e+03,3.3093811e-03
4.2617931e+05,4.5185884e+06,3.8062843e+03,3.3323958e-03
4.2617979e+05,4.5185920e+06,3.7541520e+03,3.2969688e-03
4.2617503e+05,4.5186054e+06,3.8020508e+03,3.3210765e-03
4.2619139e+05,4.5185782e+06,3.8404640e+03,3.3906175e-03
4.2619394e+05,4.5185970e+06,3.7951869e+03,3.3157136e-03
4.2616860e+05,4.5185859e+06,3.7930259e+03,3.3374059e-03
4.2619857e+05,4.5185801e+06,3.8182016e+03,3.3771096e-03
4.2618800e+05,4.5185822e+06,3.7600095e+03,3.3208723e-03
4.2618974e+05,4.5185829e+06,3.8241285e+03,3.3568790e-03
4.2617670e+05,4.5186003e+06,3.7810519e+03,3.3099615e-03
4.2617310e+05,4.5186083e+06,3.8029106e+03,3.3265796e-03
4.2619407e+05,4.5185680e+06,3.8130262e+03,3.3769918e-03
4.2619305e+05,4.5185994e+06,3.7931953e+03,3.3069022e-03
4.2617439e+05,4.5185957e+06,3.7938304e+03,3.3215003e-03
4.2617464e+05,4.5185891e+06,3.8086448e+03,3.3650589e-03
4.2618396e+05,4.5185755e+06,3.7752546e+03,3.3444786e-03
4.2617693e+05,4.5185671e+06,3.8417141e+03,3.4081266e-03
4.2617509e+05,4.5186014e+06,3.7860122e+03,3.3161538e-03
4.2617090e+05,4.5185974e+06,3.8123526e+03,3.3463048e-03
4.2620174e+05,4.5185706e+06,3.8091433e+03,3.3656301e-03
4.2620718e+05,4.5185857e+06,3.8135720e+03,3.3422624e-03
4.2616600e+05,4.5186086e+06,3.7802029e+03,3.3052643e-03
4.2618660e+05,4.5185819e+06,3.8101168e+03,3.3667773e-03
4.2618797e+05,4.5185745e+06,3.7815095e+03,3.3464539e-03
4.2617139e+05,4.5185717e+06,3.8353077e+03,3.3902931e-03
4.2617372e+05,4.5185945e+06,3.7970509e+03,3.3214640e-03
4.2616808e+05,4.5186028e+06,3.7973180e+03,3.3275946e-03
4.2618990e+05,4.5185833e+06,3.7916793e+03,3.3345196e-03
4.2619834e+05,4.5185876e+06,3.8091212e+03,3.3474553e-03
4.2616552e+05,4.5186099e+06,3.7762589e+03,3.3001164e-03
4.2618791e+05,4.5185745e+06,3.8184553e+03,3.3883032e-03
4.2619045e+05,4.5185758e+06,3.7843105e+03,3.3403837e-03
4.2617406e+05,4.5185754e+06,3.8121097e+03,3.3541911e-03
4.2618373e+05,4.5185844e+06,3.8064690e+03,3.3440915e-03
4.2617857e+05,4.5185951e+06,3.7988557e+03,3.3598937e-03
4.2618899e+05,4.5185762e+06,3.7840887e+03,3.3270096e-03
4.2619661e+05,4.5185891e+06,3.8145148e+03,3.3522012e-03
4.2617563e+05,4.5185921e+06,3.7872414e+03,3.3277272e-03
4.2619136e+05,4.5185627e+06,3.8290088e+03,3.3766586e-03
4.2620119e+05,4.5185782e+06,3.7542441e+03,3.3116808e-03
4.2618004e+05,4.5185682e+06,3.7882696e+03,3.3414815e-03
4.2617430e+05,4.5185763e+06,3.8590808e+03,3.3826676e-03
4.2617724e+05,4.5185949e+06,3.8074001e+03,3.3688680e-03
4.2619052e+05,4.5185834e+06,3.7979343e+03,3.3302468e-03
4.2620258e+05,4.5185921e+06,3.8245181e+03,3.3566970e-03
4.2617600e+05,4.5185923e+06,3.8064126e+03,3.3185514e-03
4.2618739e+05,4.5185719e+06,3.8003363e+03,3.3743426e-03
4.2617770e+05,4.5185688e+06,3.8097125e+03,3.3519620e-03
4.2618637e+05,4.5185571e+06,3.8315789e+03,3.3752225e-03
4.2618311e+05,4.5185717e+06,3.8279034e+03,3.3605734e-03
4.2619065e+05,4.5185974e+06,3.8151262e+03,3.3587554e-03
4.2620224e+05,4.5185735e+06,3.7997774e+03,3.3359504e-03
4.2619487e+05,4.5185851e+06,3.8222416e+03,3.3646632e-03
4.2619090e+05,4.5185940e+06,3.7885934e+03,3.3146270e-03
4.2618493e+05,4.5185767e+06,3.8072505e+03,3.3705897e-03
4.2618402e+05,4.5185878e+06,3.7931611e+03,3.3254453e-03
4.2618725e+05,4.5185656e+06,3.8218142e+03,3.3613772e-03
4.2618609e+05,4.5185766e+06,3.7995120e+03,3.3238456e-03
4.2618860e+05,4.5185932e+06,3.8074955e+03,3.3464158e-03
4.2620323e+05,4.5185756e+06,3.8193669e+03,3.3710926e-03
4.2620457e+05,4.5185876e+06,3.8596533e+03,3.4298288e-03
4.2619418e+05,4.5186103e+06,3.7729398e+03,3.2796269e-03
4.2618277e+05,4.5185715e+06,3.8268292e+03,3.4009161e-03
4.2617613e+05,4.5185989e+06,3.7709170e+03,3.2714416e-03
4.2617196e+05,4.5185738e+06,3.8167303e+03,3.3385883e-03
4.2618153e+05,4.5185910e+06,3.7949351e+03,3.3128539e-03
4.2619259e+05,4.5186033e+06,3.8118964e+03,3.3390227e-03
4.2619212e+05,4.5185769e+06,3.8148609e+03,3.3682456e-03
4.2619168e+05,4.5185868e+06,3.8146007e+03,3.3615044e-03
4.2619204e+05,4.5186017e+06,3.7703152e+03,3.2890206e-03
4.2617490e+05,4.5185895e+06,3.7994971e+03,3.3180082e-03
4.2617982e+05,4.5185850e+06,3.7817571e+03,3.3121140e-03
4.2617134e+05,4.5185712e+06,3.8390095e+03,3.3576584e-03
4.2618672e+05,4.5185947e+06,3.7857582e+03,3.3038156e-03
4.2619269e+05,4.5185991e+06,3.8031376e+03,3.3412138e-03
4.2619280e+05,4.5185805e+06,3.8175307e+03,3.3681522e-03
4.2618712e+05,4.5185845e+06,3.8159195e+03,3.3694582e-03
4.2618994e+05,4.5185791e+06,3.8109680e+03,3.3753406e-03
4.2618108e+05,4.5186016e+06,3.7592039e+03,3.2766585e-03
4.2620808e+05,4.5185829e+06,3.7820107e+03,3.3273432e-03
4.2618155e+05,4.5185847e+06,3.7933002e+03,3.3129969e-03
4.2619147e+05,4.5185924e+06,3.8038975e+03,3.3303891e-03
4.2618340e+05,4.5185978e+06,3.8045361e+03,3.3533839e-03
4.2620596e+05,4.5185784e+06,3.8383314e+03,3.3724096e-03
4.2618055e+05,4.5185880e+06,3.8230447e+03,3.3864850e-03
4.2619735e+05,4.5185838e+06,3.7843317e+03,3.3245957e-03
4.2618655e+05,4.5185936e+06,3.7899081e+03,3.3087265e-03
4.2619555e+05,4.5185959e+06,3.8156416e+03,3.3267300e-03
4.2618114e+05,4.5185812e+06,3.8329497e+03,3.3570809e-03
4.2619432e+05,4.5186071e+06,3.8109790e+03,3.3211818e-03
4.2617003e+05,4.5185933e+06,3.8161369e+03,3.3618950e-03
4.2620713e+05,4.5185640e+06,3.8250772e+03,3.3760202e-03
4.2617502e+05,4.5185808e+06,3.8370511e+03,3.3904874e-03
4.2620144e+05,4.5185842e+06,3.7977827e+03,3.3397330e-03
4.2619515e+05,4.5186040e+06,3.7839379e+03,3.2884681e-03
4.2620113e+05,4.5185971e+06,3.8258317e+03,3.3286011e-03
4.2618756e+05,4.5185888e+06,3.8158531e+03,3.3424883e-03
4.2620190e+05,4.5185898e+06,3.8125406e+03,3.3378698e-03
4.2615304e+05,4.5185898e+06,3.7896020e+03,3.3646661e-03
4.2620955e+05,4.5185695e+06,3.8131030e+03,3.3579377e-03
4.2619122e+05,4.5185930e+06,3.7984520e+03,3.3265900e-03
4.2620160e+05,4.5185810e+06,3.7881922e+03,3.3449063e-03
4.2619427e+05,4.5185979e+06,3.8040337e+03,3.3159711e-03
4.2619652e+05,4.5186002e+06,3.8063058e+03,3.3150865e-03
4.2619757e+05,4.5185848e+06,3.8370606e+03,3.3560356e-03
4.2619085e+05,4.5185846e+06,3.8052254e+03,3.3465150e-03
4.2617664e+05,4.5186078e+06,3.7967044e+03,3.3202935e-03
4.2617635e+05,4.5185842e+06,3.8018565e+03,3.3463754e-03
4.2617942e+05,4.5185930e+06,3.8130347e+03,3.3404267e-03
4.2619492e+05,4.5185956e+06,3.7842169e+03,3.3232002e-03
4.2618813e+05,4.5185957e+06,3.7964732e+03,3.3253853e-03
4.2619579e+05,4.5185948e+06,3.8269654e+03,3.3326651e-03
4.2619067e+05,4.5185785e+06,3.8463980e+03,3.3669932e-03
4.2619822e+05,4.5185865e+06,3.8023710e+03,3.3398532e-03
4.2618810e+05,4.5185829e+06,3.8044528e+03,3.3460682e-03
4.2618993e+05,4.5185771e+06,3.8109192e+03,3.3545747e-03
4.2617650e+05,4.5185846e+06,3.8225933e+03,3.3544036e-03
4.2619826e+05,4.5185911e+06,3.7857473e+03,3.3279828e-03
4.2618712e+05,4.5185986e+06,3.8120031e+03,3.3293894e-03
4.2618714e+05,4.5185806e+06,3.8278482e+03,3.3564326e-03
4.2620241e+05,4.5185770e+06,3.8632157e+03,3.3766541e-03
4.2618271e+05,4.5186024e+06,3.8067859e+03,3.3262542e-03
4.2619281e+05,4.5185648e+06,3.8148145e+03,3.3739572e-03
4.2617419e+05,4.5185585e+06,3.8297272e+03,3.3901787e-03
4.2617121e+05,4.5185912e+06,3.8128511e+03,3.3453437e-03
4.2619658e+05,4.5185850e+06,3.7991466e+03,3.3403406e-03
4.2619804e+05,4.5186062e+06,3.8153405e+03,3.3121662e-03
4.2618490e+05,4.5185839e+06,3.8186533e+03,3.3392484e-03
4.2618733e+05,4.5185562e+06,3.8587522e+03,3.4129373e-03
