func,iter,xcen,ycen,depth,s_axis_max,dP_mu,strike,dip
1.850972e+01,15,4.2632709e+05,4.5186855e+06,3.0906280e+03,1.5301754e+03,4.6008874e-03,5.0856488e+01,2.5371871e+01
1.851777e+01,19,4.2620783e+05,4.5184033e+06,3.0583960e+03,1.5737967e+03,4.4036929e-03,7.0208403e+01,2.4549150e+01
1.853598e+01,17,4.2622581e+05,4.5186594e+06,3.1249383e+03,1.5684602e+03,4.0845106e-03,7.4581039e+01,2.6366223e+01
1.858543e+01,19,4.2641892e+05,4.5186405e+06,3.4500604e+03,1.6350633e+03,5.0186466e-03,7.5075366e+01,2.4666081e+01
1.859254e+01,17,4.2631045e+05,4.5185781e+06,2.9953094e+03,1.6737064e+03,3.9498443e-03,7.0364153e+01,2.5008709e+01
1.860328e+01,18,4.2601025e+05,4.5187206e+06,3.0538711e+03,1.5325529e+03,4.9398456e-03,6.9177942e+01,2.8005562e+01
1.861474e+01,18,4.2623604e+05,4.5187315e+06,2.8595815e+03,1.7583535e+03,3.2009891e-03,9.9132509e+01,2.3189618e+01
1.863026e+01,19,4.2622788e+05,4.5185036e+06,3.2038398e+03,1.6143015e+03,4.7722588e-03,6.9286117e+01,2.4330302e+01
1.864715e+01,17,4.2653974e+05,4.5186462e+06,2.9892321e+03,1.5949644e+03,4.2222953e-03,8.6940694e+01,2.9115547e+01
1.868804e+01,15,4.2631258e+05,4.5185797e+06,3.5118085e+03,1.3664240e+03,8.4463094e-03,6.8132352e+01,1.4011789e+01
1.870133e+01,15,4.2625481e+05,4.5186704e+06,2.7695359e+03,1.5869269e+03,3.3596395e-03,9.4647074e+01,2.5242444e+01
1.871851e+01,18,4.2629915e+05,4.5188079e+06,2.9568586e+03,1.4942390e+03,4.6936707e-03,4.8622931e+01,2.4315424e+01
1.872184e+01,19,4.2632170e+05,4.5184628e+06,3.3840612e+03,1.6732003e+03,4.4127510e-03,8.2879704e+01,2.5749206e+01
1.872253e+01,12,4.2630065e+05,4.5185710e+06,3.0081422e+03,1.4122454e+03,6.4857815e-03,9.3590638e+01,2.6026100e+01
1.873506e+01,18,4.2620706e+05,4.5185780e+06,3.2399720e+03,1.6561768e+03,4.5659463e-03,7.3111595e+01,2.4815766e+01
1.874020e+01,19,4.2632317e+05,4.5189446e+06,2.4708913e+03,2.3281386e+03,1.1271270e-03,8.5757921e+01,2.0872420e+01
1.874782e+01,19,4.2638764e+05,4.5185100e+06,2.8557293e+03,1.5220039e+03,4.5547167e-03,8.4195622e+01,2.6224373e+01
1.875670e+01,18,4.2628649e+05,4.5188926e+06,2.7662274e+03,1.5047967e+03,4.8714399e-03,8.9285926e+01,2.8656367e+01
1.877138e+01,18,4.2642573e+05,4.5186284e+06,3.0552385e+03,2.2402966e+03,1.6667380e-03,8.6488036e+01,1.9583104e+01
1.877511e+01,14,4.2619142e+05,4.5188965e+06,2.7432428e+03,2.0526911e+03,1.6880869e-03,6.6820171e+01,1.9832649e+01
1.877710e+01,14,4.2602082e+05,4.5185652e+06,3.1394803e+03,1.5384228e+03,5.0965178e-03,7.4037752e+01,2.4697734e+01
1.880909e+01,19,4.2651168e+05,4.5186559e+06,2.9954782e+03,1.5552617e+03,4.6587072e-03,9.6805195e+01,2.4727194e+01
1.882464e+01,19,4.2609706e+05,4.5184276e+06,3.0965327e+03,1.3383342e+03,6.9979643e-03,6.3060709e+01,1.9499554e+01
1.883818e+01,19,4.2630165e+05,4.5190001e+06,3.0709516e+03,1.7034271e+03,3.3850339e-03,7.2209887e+01,2.6843763e+01
1.884520e+01,18,4.2605634e+05,4.5186136e+06,3.3440764e+03,1.5750039e+03,4.8419789e-03,8.5081982e+01,2.4553859e+01
1.885089e+01,19,4.2638873e+05,4.5185755e+06,2.9935098e+03,1.5828015e+03,3.8103616e-03,7.5243467e+01,2.6461155e+01
1.886114e+01,19,4.2641326e+05,4.5185421e+06,3.0186078e+03,1.5770068e+03,4.5816548e-03,6.1699285e+01,2.3295680e+01
1.887585e+01,18,4.2616945e+05,4.5186063e+06,3.4660906e+03,1.6204110e+03,4.6784249e-03,8.8803732e+01,2.4680092e+01
1.891268e+01,19,4.2642470e+05,4.5186108e+06,3.3470065e+03,1.7549677e+03,3.7745878e-03,9.6130354e+01,2.5578722e+01
1.892369e+01,19,4.2618259e+05,4.5185549e+06,3.2599698e+03,1.6360690e+03,4.0196727e-03,9.0553010e+01,2.6425287e+01
1.895002e+01,18,4.2608721e+05,4.5185733e+06,3.1779208e+03,1.5358830e+03,4.9095941e-03,9.8273392e+01,2.6533702e+01
1.897407e+01,18,4.2639595e+05,4.5186504e+06,3.3786094e+03,1.8098488e+03,3.6925516e-03,6.8299759e+01,2.7681094e+01
1.902019e+01,19,4.2604443e+05,4.5186424e+06,3.1832648e+03,1.6014857e+03,4.1071390e-03,7.2386664e+01,2.7460619e+01
1.903269e+01,18,4.2632991e+05,4.5188704e+06,3.2392422e+03,1.4676297e+03,5.5197216e-03,7.0296094e+01,2.6436503e+01
1.904584e+01,19,4.2629416e+05,4.5184952e+06,3.1545947e+03,1.5505735e+03,4.8840491e-03,1.0099271e+02,2.7002119e+01
1.913707e+01,19,4.2649572e+05,4.5188750e+06,2.9069755e+03,1.7987719e+03,3.0050143e-03,1.0107415e+02,2.6107880e+01
1.915211e+01,14,4.2630880e+05,4.5185913e+06,2.5683347e+03,1.8656945e+03,2.0010962e-03,6.9528767e+01,1.8503920e+01
1.918133e+01,19,4.2619285e+05,4.5187524e+06,3.1359849e+03,1.5541103e+03,4.2392247e-03,8.9598891e+01,2.5238510e+01
1.921238e+01,15,4.2633460e+05,4.5188457e+06,3.4170246e+03,1.5640462e+03,5.1675237e-03,7.1042357e+01,2.7310241e+01
1.921854e+01,19,4.2630127e+05,4.5185658e+06,3.1653209e+03,1.5458379e+03,5.4357475e-03,6.4002033e+01,2.0011832e+01
1.923064e+01,19,4.2600743e+05,4.5187089e+06,3.2404085e+03,1.2833754e+03,8.4899145e-03,8.5284722e+01,2.2220453e+01
1.927086e+01,18,4.2604331e+05,4.5187636e+06,3.3652783e+03,1.5816159e+03,4.9416563e-03,8.0033802e+01,2.4961063e+01
1.927447e+01,19,4.2635106e+05,4.5189984e+06,3.2038675e+03,1.6835912e+03,3.7871164e-03,8.2146150e+01,2.7951780e+01
1.929478e+01,17,4.2622051e+05,4.5185641e+06,2.9182362e+03,1.3863992e+03,5.9800337e-03,1.0927111e+02,2.6288105e+01
1.930210e+01,15,4.2615339e+05,4.5185374e+06,2.9138193e+03,2.0342572e+03,1.8428762e-03,6.3220508e+01,2.0005247e+01
1.935063e+01,17,4.2609039e+05,4.5184735e+06,3.3040035e+03,1.6175053e+03,4.7958726e-03,6.9861794e+01,2.4869731e+01
1.936295e+01,14,4.2635248e+05,4.5188729e+06,2.9696591e+03,1.6377367e+03,4.2112368e-03,6.7646931e+01,2.5793660e+01
1.937362e+01,19,4.2609147e+05,4.5188516e+06,3.2863456e+03,1.6226962e+03,4.3350064e-03,7.4519754e+01,2.5251330e+01
1.940356e+01,18,4.2601362e+05,4.5186819e+06,3.3296837e+03,1.5466709e+03,5.2299353e-03,8.7039750e+01,2.5713154e+01
1.940937e+01,18,4.2598331e+05,4.5187651e+06,3.0859955e+03,1.5988696e+03,4.2717551e-03,7.4281286e+01,2.4975628e+01
1.942519e+01,19,4.2626946e+05,4.5188531e+06,3.0749460e+03,1.5966673e+03,4.7636648e-03,6.2710307e+01,2.9825286e+01
1.942879e+01,16,4.2621108e+05,4.5185554e+06,3.6106230e+03,1.7133037e+03,4.3594953e-03,7.5337717e+01,2.4273734e+01
1.945197e+01,17,4.2614900e+05,4.5185824e+06,3.0567804e+03,1.5299366e+03,5.2200811e-03,8.9694311e+01,2.5370548e+01
1.948127e+01,18,4.2657298e+05,4.5188353e+06,3.0578717e+03,1.5588433e+03,4.4797609e-03,7.5683553e+01,2.5924818e+01
1.948540e+01,19,4.2606665e+05,4.5184932e+06,3.1580984e+03,1.4707156e+03,5.2421590e-03,7.3152325e+01,2.3632773e+01
1.948757e+01,19,4.2633013e+05,4.5187495e+06,3.2112602e+03,2.5709961e+03,1.1685752e-03,7.0088419e+01,2.0057153e+01
1.949361e+01,16,4.2629390e+05,4.5186541e+06,2.6354221e+03,2.6234370e+03,8.0165839e-04,8.4770650e+01,2.0606395e+01
1.953647e+01,7,4.2624337e+05,4.5185854e+06,2.9706314e+03,2.6759462e+03,9.4958449e-04,8.3324508e+01,1.8666683e+01
1.956245e+01,19,4.2613637e+05,4.5187768e+06,3.1748327e+03,2.4074213e+03,1.3862304e-03,8.1523180e+01,1.9154118e+01
1.958468e+01,16,4.2615072e+05,4.5186905e+06,3.2602726e+03,1.6836540e+03,4.3875735e-03,6.3332622e+01,2.5912215e+01
1.959967e+01,18,4.2604335e+05,4.5186668e+06,3.2570527e+03,1.7916938e+03,3.1074867e-03,8.1159024e+01,2.5583446e+01
1.960551e+01,18,4.2624257e+05,4.5186921e+06,3.2524536e+03,1.7013252e+03,4.3132798e-03,8.8087024e+01,2.6824318e+01
1.963375e+01,19,4.2619029e+05,4.5189398e+06,3.1266439e+03,1.7111742e+03,3.9189186e-03,7.9721267e+01,2.9397906e+01
1.963685e+01,19,4.2626836e+05,4.5185759e+06,2.9560539e+03,1.7557175e+03,3.3934971e-03,7.1311999e+01,2.4767753e+01
1.964161e+01,17,4.2613720e+05,4.5190335e+06,2.9106098e+03,1.4919715e+03,4.8391756e-03,8.3703909e+01,2.8368238e+01
1.965942e+01,18,4.2621665e+05,4.5188012e+06,3.4087942e+03,1.6642404e+03,4.3130000e-03,6.0745919e+01,2.6057658e+01
1.969131e+01,19,4.2607322e+05,4.5188326e+06,3.1842929e+03,1.4808457e+03,5.2016214e-03,7.4547578e+01,2.5477631e+01
1.969654e+01,19,4.2604121e+05,4.5184640e+06,3.2075263e+03,1.6369325e+03,4.1303754e-03,7.5058095e+01,2.8943378e+01
1.970658e+01,17,4.2614981e+05,4.5186526e+06,3.4534821e+03,1.7815315e+03,3.9534718e-03,6.4064001e+01,2.8260713e+01
1.971046e+01,17,4.2636256e+05,4.5189717e+06,2.9698045e+03,1.5391540e+03,4.9645784e-03,7.4445873e+01,2.7126510e+01
1.973250e+01,18,4.2606832e+05,4.5185302e+06,3.1569497e+03,1.4789161e+03,5.0668074e-03,7.9162214e+01,2.8726254e+01
1.973956e+01,16,4.2606760e+05,4.5185730e+06,3.4914632e+03,1.6613624e+03,4.7540125e-03,6.8529983e+01,2.6136269e+01
1.975920e+01,16,4.2638951e+05,4.5186726e+06,3.2675206e+03,1.6554334e+03,4.6809657e-03,6.6088015e+01,2.5152466e+01
1.977651e+01,13,4.2610825e+05,4.5185954e+06,3.2662968e+03,1.6141311e+03,4.1244031e-03,6.6521287e+01,2.5695815e+01
1.978860e+01,19,4.2639950e+05,4.5189521e+06,2.8429839e+03,1.9209163e+03,2.0912319e-03,1.0291235e+02,2.0445384e+01
1.980139e+01,15,4.2601743e+05,4.5187686e+06,2.9874564e+03,1.6147820e+03,4.1454635e-03,9.1198534e+01,2.6159641e+01
1.981486e+01,19,4.2625713e+05,4.5186935e+06,3.4563304e+03,1.7405868e+03,3.7168082e-03,6.3733705e+01,2.6835527e+01
1.982838e+01,19,4.2646256e+05,4.5187778e+06,3.0923877e+03,1.5503663e+03,4.2663836e-03,6.8738877e+01,2.6879978e+01
1.987631e+01,18,4.2643786e+05,4.5188158e+06,3.1782558e+03,1.6199630e+03,4.6262207e-03,6.1440889e+01,2.1096901e+01
1.988415e+01,17,4.2630737e+05,4.5186627e+06,3.6499252e+03,1.6662807e+03,5.0598545e-03,6.8587534e+01,2.7813454e+01
1.989810e+01,18,4.2647151e+05,4.5185749e+06,3.1958183e+03,1.7124441e+03,3.9609307e-03,7.0493048e+01,2.6172155e+01
1.991428e+01,19,4.2624961e+05,4.5188701e+06,3.1321882e+03,1.6134564e+03,3.8352591e-03,9.7988550e+01,2.8033731e+01
1.991793e+01,19,4.2600000e+05,4.5187417e+06,3.0731146e+03,1.5992222e+03,3.9724762e-03,8.7987474e+01,2.5285651e+01
1.993237e+01,19,4.2627449e+05,4.5188723e+06,3.2890548e+03,1.6565449e+03,4.6437168e-03,7.0115916e+01,2.5784392e+01
1.994084e+01,15,4.2646961e+05,4.5186498e+06,2.9704912e+03,1.7301963e+03,3.3939730e-03,1.0522701e+02,2.3179491e+01
1.994670e+01,19,4.2651932e+05,4.5188849e+06,2.9893553e+03,1.5958446e+03,3.8378436e-03,8.3660428e+01,2.4830814e+01
1.995069e+01,19,4.2615684e+05,4.5189085e+06,3.1049503e+03,1.6132088e+03,4.6122469e-03,8.7193481e+01,2.6923814e+01
1.995738e+01,17,4.2638186e+05,4.5186046e+06,3.4094243e+03,2.0433391e+03,2.4601463e-03,9.2259871e+01,2.2297081e+01
1.997219e+01,18,4.2609063e+05,4.5184889e+06,3.1698209e+03,1.7406643e+03,3.6384514e-03,8.0713728e+01,2.5135256e+01
1.997328e+01,18,4.2640745e+05,4.5186303e+06,2.9112264e+03,2.0086225e+03,2.2220210e-03,9.4044841e+01,2.0459814e+01
1.997542e+01,18,4.2645421e+05,4.5186539e+06,3.3761205e+03,1.6631700e+03,4.0821650e-03,7.9543109e+01,2.7365839e+01
1.999203e+01,15,4.2646589e+05,4.5184861e+06,3.1464779e+03,1.5375381e+03,4.7278768e-03,7.5788019e+01,2.4635549e+01
2.002850e+01,18,4.2645502e+05,4.5185132e+06,3.1878411e+03,1.6134920e+03,4.6606798e-03,7.7521668e+01,2.5345977e+01
2.004553e+01,19,4.2652527e+05,4.5187017e+06,3.2195117e+03,1.6513110e+03,4.4566845e-03,7.1216379e+01,2.4887159e+01
2.004728e+01,17,4.2602738e+05,4.5185536e+06,3.5055203e+03,1.5307542e+03,5.8735528e-03,7.2650281e+01,2.7559284e+01
2.005054e+01,16,4.2626304e+05,4.5184847e+06,2.9577863e+03,2.4454951e+03,1.2166634e-03,6.3467972e+01,2.0453043e+01
2.009604e+01,19,4.2608823e+05,4.5188018e+06,3.4685261e+03,1.7178385e+03,4.0803784e-03,8.3093117e+01,2.6988005e+01
2.011026e+01,17,4.2619966e+05,4.5188114e+06,3.5255292e+03,1.6251787e+03,4.8837879e-03,7.3914700e+01,2.5181524e+01
2.014426e+01,19,4.2614593e+05,4.5183990e+06,3.2533339e+03,1.5839897e+03,4.8583035e-03,8.1294237e+01,2.7925059e+01
2.014637e+01,18,4.2651635e+05,4.5185629e+06,3.2072652e+03,1.5329962e+03,5.1578599e-03,9.3266793e+01,2.5024261e+01
2.014652e+01,18,4.2615440e+05,4.5189943e+06,3.1376841e+03,1.5866647e+03,4.3548140e-03,8.8802201e+01,2.4790259e+01
2.015283e+01,18,4.2607064e+05,4.5188099e+06,3.3157656e+03,1.5799488e+03,4.8195429e-03,6.9280116e+01,2.1339822e+01
2.016639e+01,19,4.2625450e+05,4.5186147e+06,2.9494342e+03,1.4996679e+03,4.2519692e-03,9.0907900e+01,2.5069816e+01
2.020202e+01,19,4.2616630e+05,4.5184546e+06,3.1849348e+03,1.6480219e+03,4.2664860e-03,9.0069133e+01,2.6040284e+01
2.020983e+01,15,4.2622215e+05,4.5184843e+06,3.2882515e+03,1.3307309e+03,7.3087476e-03,6.3931327e+01,2.8113367e+01
2.023738e+01,17,4.2641081e+05,4.5187420e+06,3.3421735e+03,1.5478098e+03,5.8578001e-03,7.6743838e+01,2.1338947e+01
2.029995e+01,17,4.2635907e+05,4.5187605e+06,3.2163112e+03,1.5958880e+03,4.0961141e-03,9.0935642e+01,2.6428138e+01
2.031038e+01,18,4.2657739e+05,4.5188923e+06,2.7559749e+03,1.4741354e+03,4.7691363e-03,6.7615736e+01,2.7152961e+01
2.032388e+01,17,4.2623533e+05,4.5187814e+06,3.3750289e+03,1.6328933e+03,5.0849791e-03,6.7619081e+01,2.5714429e+01
2.033589e+01,18,4.2597723e+05,4.5187797e+06,3.0575226e+03,1.7177426e+03,3.4100067e-03,6.8514769e+01,2.8971211e+01
2.034418e+01,19,4.2658655e+05,4.5188566e+06,2.8688726e+03,1.4365517e+03,4.9842258e-03,8.3389747e+01,2.8407124e+01
2.036917e+01,18,4.2632835e+05,4.5187276e+06,3.2332292e+03,1.6103071e+03,3.9642046e-03,7.6627582e+01,2.8320513e+01
2.039120e+01,15,4.2603920e+05,4.5186960e+06,2.7329532e+03,1.6721916e+03,3.2958693e-03,8.0497100e+01,2.9085961e+01
2.039366e+01,17,4.2623532e+05,4.5187475e+06,2.9974251e+03,2.6129074e+03,9.4878447e-04,8.2624069e+01,1.8346324e+01
2.040014e+01,17,4.2628682e+05,4.5186564e+06,3.2433364e+03,1.7569764e+03,3.9339200e-03,6.5167593e+01,2.6958892e+01
2.040234e+01,16,4.2637948e+05,4.5186061e+06,2.6943325e+03,1.4890612e+03,4.3290706e-03,1.0406468e+02,2.2613033e+01
2.041513e+01,10,4.2622257e+05,4.5191022e+06,2.6130226e+03,1.6130021e+03,3.4503534e-03,1.2153819e+02,2.2355361e+01
2.042260e+01,19,4.2632901e+05,4.5187839e+06,3.5184425e+03,1.6066500e+03,4.9148521e-03,7.4219001e+01,2.4630499e+01
2.043573e+01,14,4.2631052e+05,4.5186388e+06,3.5928333e+03,1.6033856e+03,5.6176705e-03,5.8576930e+01,2.8183056e+01
2.044787e+01,19,4.2655015e+05,4.5185923e+06,2.8970093e+03,1.5395617e+03,4.2822828e-03,7.1047691e+01,2.6647331e+01
2.046430e+01,18,4.2641067e+05,4.5190048e+06,2.5768475e+03,1.6091520e+03,3.5227886e-03,1.2276882e+02,2.2187515e+01
2.047936e+01,19,4.2606558e+05,4.5188776e+06,3.1606253e+03,1.5598858e+03,4.5574592e-03,6.8463779e+01,2.5159627e+01
2.055947e+01,19,4.2608344e+05,4.5185585e+06,3.4751722e+03,1.6737375e+03,4.7256018e-03,7.9157344e+01,2.4719958e+01
2.056956e+01,18,4.2621770e+05,4.5185692e+06,2.8511424e+03,1.5485661e+03,4.6560003e-03,6.6791544e+01,2.2843495e+01
2.058396e+01,18,4.2645658e+05,4.5187508e+06,3.3944029e+03,1.6307883e+03,4.5470557e-03,7.3826221e+01,1.9449567e+01
2.058875e+01,17,4.2652095e+05,4.5187685e+06,3.1703280e+03,1.5967098e+03,4.1298515e-03,7.5883457e+01,2.7681922e+01
2.059676e+01,18,4.2653377e+05,4.5189470e+06,2.7029629e+03,2.1760948e+03,1.4808043e-03,8.3538512e+01,2.0496267e+01
2.061025e+01,19,4.2655449e+05,4.5188364e+06,2.8091873e+03,1.6148148e+03,3.3914326e-03,6.5452270e+01,2.6321617e+01
2.061334e+01,13,4.2611048e+05,4.5187912e+06,2.9294468e+03,1.3298687e+03,6.0126509e-03,9.6679512e+01,2.6141844e+01
2.061443e+01,14,4.2617074e+05,4.5186755e+06,3.2506978e+03,1.7489734e+03,3.3184426e-03,1.0434802e+02,2.2828669e+01
2.064497e+01,19,4.2616869e+05,4.5186872e+06,3.4908988e+03,1.6692744e+03,4.2165511e-03,8.6814809e+01,2.5140113e+01
2.064853e+01,19,4.2632852e+05,4.5184217e+06,3.3062948e+03,1.7415150e+03,3.8646000e-03,6.3175295e+01,2.4929186e+01
2.068371e+01,13,4.2623481e+05,4.5186873e+06,2.9075265e+03,1.6949877e+03,3.5103063e-03,1.2881018e+02,2.1095192e+01
2.071549e+01,15,4.2613860e+05,4.5188490e+06,2.4702452e+03,1.3769477e+03,4.4211135e-03,9.2721897e+01,2.2508220e+01
2.077203e+01,19,4.2617780e+05,4.5185487e+06,3.4789339e+03,1.5880293e+03,5.7216935e-03,6.5529764e+01,2.4962132e+01
2.078253e+01,18,4.2622098e+05,4.5184766e+06,3.3927532e+03,1.6328535e+03,5.0384601e-03,7.9067814e+01,2.8436983e+01
2.082242e+01,18,4.2623597e+05,4.5185316e+06,3.0015496e+03,1.4442658e+03,4.9346148e-03,5.8650240e+01,2.2876473e+01
2.083491e+01,15,4.2604963e+05,4.5188197e+06,2.9827091e+03,1.9274600e+03,2.2227083e-03,9.7796476e+01,2.0625505e+01
2.086154e+01,15,4.2646811e+05,4.5186734e+06,3.1029436e+03,1.6760131e+03,3.7893619e-03,6.2580832e+01,1.1665192e+01
2.086624e+01,14,4.2612372e+05,4.5187253e+06,3.1206404e+03,1.4260059e+03,6.0002556e-03,1.1397528e+02,1.5992890e+01
2.087394e+01,17,4.2638425e+05,4.5188991e+06,3.3964576e+03,1.7206952e+03,3.9259912e-03,9.1710653e+01,2.4666280e+01
2.092075e+01,19,4.2613541e+05,4.5188681e+06,3.2077922e+03,1.6392239e+03,4.0182656e-03,5.9723604e+01,2.8251594e+01
2.093128e+01,19,4.2640981e+05,4.5189284e+06,3.2138686e+03,1.6223047e+03,4.0787562e-03,7.2688396e+01,2.6446557e+01
2.094732e+01,19,4.2622643e+05,4.5189445e+06,3.3460675e+03,1.6101964e+03,4.5580482e-03,7.6380304e+01,2.6495173e+01
2.096279e+01,17,4.2644593e+05,4.5189017e+06,3.1782510e+03,1.5548465e+03,4.4983153e-03,7.2409284e+01,2.7367603e+01
2.096776e+01,16,4.2627817e+05,4.5187727e+06,3.1998185e+03,1.6570435e+03,3.5739736e-03,7.4872835e+01,2.5069599e+01
2.098233e+01,18,4.2650343e+05,4.5188811e+06,3.1436135e+03,1.5155066e+03,4.8138112e-03,7.8604441e+01,2.5400175e+01
2.100701e+01,19,4.2643668e+05,4.5187022e+06,3.2059879e+03,1.4967960e+03,4.9119356e-03,7.1193083e+01,2.9303420e+01
2.101629e+01,19,4.2654731e+05,4.5186986e+06,3.3542711e+03,1.6342233e+03,4.7880010e-03,7.8522887e+01,2.5794720e+01
2.103569e+01,16,4.2629272e+05,4.5185826e+06,3.4386736e+03,1.4311760e+03,7.4799028e-03,1.0782441e+02,2.1070009e+01
2.103683e+01,17,4.2598382e+05,4.5187509e+06,2.8837917e+03,1.5335640e+03,4.0051515e-03,7.5509798e+01,2.4721747e+01
2.104102e+01,17,4.2608999e+05,4.5184428e+06,3.3213468e+03,1.6509440e+03,4.2434918e-03,8.8314106e+01,2.6874475e+01
2.104475e+01,18,4.2617895e+05,4.5188843e+06,3.4154392e+03,1.6227290e+03,4.7336329e-03,6.6782199e+01,2.6440777e+01
2.106820e+01,19,4.2616464e+05,4.5185600e+06,3.0205353e+03,2.5592321e+03,1.0367843e-03,7.7947010e+01,1.8351627e+01
2.107281e+01,19,4.2636617e+05,4.5188991e+06,2.9001353e+03,2.7076147e+03,9.2394560e-04,7.7350535e+01,1.8287556e+01
2.116436e+01,18,4.2627763e+05,4.5188111e+06,3.2576832e+03,1.6298659e+03,3.8834906e-03,7.5111898e+01,2.7892717e+01
2.117962e+01,18,4.2624900e+05,4.5186108e+06,3.5921915e+03,1.8122079e+03,4.0249204e-03,6.5061068e+01,2.7170086e+01
2.119679e+01,19,4.2648499e+05,4.5187193e+06,3.5283032e+03,1.6005384e+03,5.2539993e-03,8.1676219e+01,2.4749745e+01
2.121120e+01,17,4.2621679e+05,4.5184694e+06,2.9238695e+03,1.7003432e+03,3.5136859e-03,8.6536871e+01,2.5804934e+01
2.121972e+01,19,4.2614167e+05,4.5186394e+06,3.2602847e+03,1.5706231e+03,4.3826849e-03,6.1491147e+01,2.6012698e+01
2.123031e+01,18,4.2648552e+05,4.5189331e+06,2.9850882e+03,1.7050004e+03,3.7342519e-03,7.1556652e+01,2.6393669e+01
2.125228e+01,12,4.2600042e+05,4.5188269e+06,3.1442365e+03,1.5530538e+03,4.4530045e-03,7.4881619e+01,2.7303993e+01
2.127142e+01,19,4.2611781e+05,4.5184246e+06,3.3401907e+03,1.7094076e+03,3.7029189e-03,6.9393240e+01,2.6298634e+01
2.129256e+01,19,4.2644607e+05,4.5186128e+06,3.0728044e+03,1.7028223e+03,3.9348576e-03,8.5063231e+01,2.7082846e+01
2.130186e+01,19,4.2638929e+05,4.5188807e+06,2.9227277e+03,1.6900223e+03,3.8527929e-03,8.0960228e+01,2.9332216e+01
2.133976e+01,19,4.2612591e+05,4.5186572e+06,2.6229653e+03,1.6106457e+03,3.0492328e-03,9.7478361e+01,2.5452955e+01
2.134083e+01,17,4.2641325e+05,4.5185868e+06,3.5499069e+03,1.7554738e+03,3.8627125e-03,8.5831284e+01,2.5902859e+01
2.134507e+01,19,4.2614725e+05,4.5185112e+06,2.8852298e+03,1.4614953e+03,4.4830612e-03,6.4922828e+01,2.4034383e+01
2.139041e+01,19,4.2597415e+05,4.5186292e+06,2.7158963e+03,1.4751309e+03,4.3035062e-03,6.7576684e+01,2.7725501e+01
2.139138e+01,17,4.2619461e+05,4.5183532e+06,3.3708007e+03,1.6151185e+03,4.5788894e-03,7.7878203e+01,2.4771478e+01
2.140761e+01,15,4.2596022e+05,4.5187957e+06,3.1092639e+03,1.5843023e+03,4.2434112e-03,9.0022916e+01,2.6513113e+01
2.144248e+01,19,4.2629399e+05,4.5186704e+06,3.7295315e+03,1.7125458e+03,4.6513289e-03,7.5297105e+01,2.6080181e+01
2.144804e+01,17,4.2620482e+05,4.5183819e+06,3.3643343e+03,1.6978495e+03,4.2278596e-03,8.1400897e+01,2.0646274e+01
2.146641e+01,18,4.2627118e+05,4.5184391e+06,3.5543823e+03,1.7596212e+03,3.8503729e-03,7.8965430e+01,2.3302199e+01
2.146830e+01,19,4.2642464e+05,4.5188845e+06,3.0834162e+03,1.6689831e+03,4.0737822e-03,5.0952632e+01,2.7558712e+01
2.148015e+01,19,4.2637268e+05,4.5190654e+06,3.1137559e+03,1.6437503e+03,4.0135682e-03,7.5835860e+01,2.8023799e+01
2.149396e+01,18,4.2647442e+05,4.5188143e+06,3.1440667e+03,2.3640947e+03,1.5087910e-03,7.5196663e+01,1.9513517e+01
2.150664e+01,17,4.2613574e+05,4.5184705e+06,3.0485199e+03,1.6946871e+03,3.6908635e-03,9.2803768e+01,2.6460425e+01
2.151264e+01,19,4.2615358e+05,4.5186167e+06,3.4000493e+03,1.7288017e+03,4.3367565e-03,6.3388490e+01,1.9323446e+01
2.153677e+01,18,4.2629332e+05,4.5187699e+06,2.8184631e+03,1.4048602e+03,6.2708770e-03,9.2324534e+01,2.5666335e+01
2.153942e+01,19,4.2638768e+05,4.5186482e+06,2.8995397e+03,1.9068500e+03,2.6636646e-03,7.7096598e+01,1.8472185e+01
2.154157e+01,13,4.2635675e+05,4.5186345e+06,3.3100968e+03,2.6132461e+03,1.1918735e-03,6.9317352e+01,2.0387045e+01
2.154720e+01,17,4.2637255e+05,4.5188488e+06,3.3053604e+03,1.7702904e+03,3.9406521e-03,9.0607369e+01,2.5467431e+01
2.155395e+01,15,4.2613180e+05,4.5187274e+06,2.8941036e+03,1.4610433e+03,4.4184571e-03,9.2143531e+01,2.3081808e+01
2.155863e+01,16,4.2647215e+05,4.5185956e+06,3.0666108e+03,1.9092687e+03,2.6518666e-03,9.6839647e+01,2.8777839e+01
2.160848e+01,19,4.2606392e+05,4.5188657e+06,2.7156024e+03,1.5154720e+03,3.6805762e-03,9.2653732e+01,2.5996625e+01
2.161124e+01,17,4.2627072e+05,4.5187369e+06,3.0931021e+03,2.5417148e+03,1.2549724e-03,8.7705872e+01,1.8214649e+01
2.162111e+01,18,4.2623983e+05,4.5188439e+06,3.1778606e+03,1.5065375e+03,4.6850800e-03,7.5681695e+01,2.4348365e+01
2.162633e+01,18,4.2657443e+05,4.5188492e+06,2.8054714e+03,1.2899852e+03,6.5201693e-03,9.1862719e+01,2.5661790e+01
2.166892e+01,17,4.2621772e+05,4.5189105e+06,3.4782902e+03,1.7484481e+03,4.0798394e-03,9.3075099e+01,2.5807732e+01
2.168903e+01,17,4.2620035e+05,4.5188027e+06,3.6232488e+03,1.7988249e+03,3.9263374e-03,7.0834933e+01,2.6802684e+01
