xcen,ycen,depth,dVol
4.2631712e+05,4.5188326e+06,2.6007254e+03,5.0022315e+06
4.2632130e+05,4.5188331e+06,2.6039662e+03,5.0259510e+06
4.2632290e+05,4.5188335e+06,2.6159912e+03,5.0788806e+06
4.2633853e+05,4.5188219e+06,2.6172346e+03,5.0833783e+06
4.2632629e+05,4.5188233e+06,2.6383146e+03,5.0720892e+06
4.2631437e+05,4.5188440e+06,2.6047058e+03,4.9737479e+06
4.2631198e+05,4.5188409e+06,2.5807015e+03,4.9524717e+06
4.2631061e+05,4.5188380e+06,2.6100504e+03,5.0195164e+06
4.2633415e+05,4.5188235e+06,2.6259441e+03,5.0589680e+06
4.2631338e+05,4.5188334e+06,2.6326839e+03,5.1202377e+06
4.2632741e+05,4.5188231e+06,2.6284779e+03,5.0820748e+06
4.2630910e+05,4.5188386e+06,2.6089810e+03,5.0699021e+06
4.2631669e+05,4.5188344e+06,2.6249830e+03,5.1169938e+06
4.2633668e+05,4.5188165e+06,2.6183284e+03,5.0801427e+06
4.2632028e+05,4.5188302e+06,2.6210045e+03,5.0532896e+06
4.2632194e+05,4.5188419e+06,2.5960424e+03,4.9655085e+06
4.2631670e+05,4.5188366e+06,2.6039352e+03,5.0086926e+06
4.2632490e+05,4.5188239e+06,2.6195801e+03,5.0753957e+06
4.2633218e+05,4.5188273e+06,2.6419123e+03,5.1452101e+06
4.2631326e+05,4.5188333e+06,2.6339714e+03,5.1233261e+06
4.2632835e+05,4.5188222e+06,2.6291751e+03,5.0591840e+06
4.2631256e+05,4.5188361e+06,2.6139965e+03,5.0726802e+06
4.2632859e+05,4.5188308e+06,2.6068745e+03,5.0626355e+06
4.2633294e+05,4.5188244e+06,2.6203790e+03,5.0597135e+06
4.2632194e+05,4.5188238e+06,2.6299200e+03,5.0670183e+06
4.2632147e+05,4.5188397e+06,2.6023909e+03,4.9954444e+06
4.2631538e+05,4.5188395e+06,2.5984557e+03,4.9606478e+06
4.2632368e+05,4.5188154e+06,2.5900004e+03,5.0076704e+06
4.2633960e+05,4.5188250e+06,2.6319708e+03,5.0831722e+06
4.2631338e+05,4.5188306e+06,2.6356083e+03,5.0997881e+06
4.2633516e+05,4.5188199e+06,2.6324520e+03,5.0726244e+06
4.2633070e+05,4.5188257e+06,2.6263513e+03,5.0981479e+06
4.2632696e+05,4.5188324e+06,2.5997498e+03,5.0318607e+06
4.2634098e+05,4.5188177e+06,2.6293801e+03,5.0684616e+06
4.2632554e+05,4.5188178e+06,2.6173003e+03,5.0554593e+06
4.2631616e+05,4.5188409e+06,2.6126850e+03,5.0337598e+06
4.2631688e+05,4.5188378e+06,2.5954577e+03,4.9694750e+06
4.2633398e+05,4.5188138e+06,2.5994816e+03,5.0061329e+06
4.2633747e+05,4.5188217e+06,2.6271719e+03,5.0407074e+06
4.2631875e+05,4.5188275e+06,2.6298301e+03,5.1031163e+06
4.2632245e+05,4.5188339e+06,2.6368921e+03,5.0805179e+06
4.2632783e+05,4.5188286e+06,2.6274362e+03,5.0894482e+06
4.2632389e+05,4.5188406e+06,2.6386723e+03,5.1294133e+06
4.2631880e+05,4.5188330e+06,2.6087278e+03,5.0311790e+06
4.2631270e+05,4.5188407e+06,2.6056920e+03,5.0057016e+06
4.2631515e+05,4.5188454e+06,2.6096524e+03,5.0045993e+06
4.2631837e+05,4.5188326e+06,2.5989690e+03,4.9850437e+06
4.2632812e+05,4.5188178e+06,2.6031153e+03,5.0298477e+06
4.2632682e+05,4.5188318e+06,2.6201419e+03,5.0423436e+06
4.2631644e+05,4.5188253e+06,2.6296247e+03,5.0920835e+06
4.2631991e+05,4.5188352e+06,2.6301814e+03,5.0707936e+06
4.2633377e+05,4.5188160e+06,2.6112301e+03,5.0783088e+06
4.2632132e+05,4.5188437e+06,2.6126806e+03,5.0366605e+06
4.2631533e+05,4.5188372e+06,2.6125300e+03,5.0318675e+06
4.2631240e+05,4.5188311e+06,2.6039766e+03,5.0234064e+06
4.2631139e+05,4.5188395e+06,2.6237064e+03,5.0417555e+06
4.2632661e+05,4.5188395e+06,2.6153335e+03,5.0233198e+06
4.2632797e+05,4.5188195e+06,2.5973877e+03,5.0091346e+06
4.2633859e+05,4.5188278e+06,2.6164792e+03,5.0225254e+06
4.2632251e+05,4.5188211e+06,2.6312690e+03,5.0884955e+06
4.2631763e+05,4.5188246e+06,2.6276796e+03,5.0291477e+06
4.2632506e+05,4.5188259e+06,2.6135894e+03,5.0613588e+06
4.2631163e+05,4.5188466e+06,2.5943631e+03,5.0037879e+06
4.2631578e+05,4.5188421e+06,2.5944299e+03,4.9695385e+06
4.2631552e+05,4.5188321e+06,2.6021545e+03,5.0188560e+06
4.2629759e+05,4.5188476e+06,2.6337020e+03,5.0758236e+06
4.2633743e+05,4.5188331e+06,2.6234336e+03,5.0589559e+06
4.2632209e+05,4.5188260e+06,2.6192971e+03,5.0621244e+06
4.2633924e+05,4.5188274e+06,2.6121902e+03,5.0187670e+06
4.2632065e+05,4.5188288e+06,2.6378981e+03,5.1006939e+06
4.2631469e+05,4.5188212e+06,2.6123704e+03,5.0189692e+06
4.2631882e+05,4.5188287e+06,2.6170570e+03,5.0758852e+06
4.2631913e+05,4.5188404e+06,2.6085123e+03,5.0394039e+06
4.2632714e+05,4.5188340e+06,2.6094309e+03,5.0286112e+06
4.2633159e+05,4.5188288e+06,2.6157140e+03,5.0522551e+06
4.2631521e+05,4.5188323e+06,2.6402581e+03,5.0944209e+06
4.2634404e+05,4.5188281e+06,2.6260811e+03,5.0613558e+06
4.2633094e+05,4.5188227e+06,2.6297405e+03,5.1200272e+06
4.2633611e+05,4.5188279e+06,2.6195097e+03,5.0469823e+06
4.2631558e+05,4.5188275e+06,2.6287939e+03,5.0761736e+06
4.2631476e+05,4.5188217e+06,2.6122692e+03,5.0221210e+06
4.2631311e+05,4.5188348e+06,2.6041280e+03,5.0694880e+06
4.2632889e+05,4.5188472e+06,2.5937977e+03,4.9933524e+06
4.2632939e+05,4.5188367e+06,2.6046526e+03,5.0081712e+06
4.2633891e+05,4.5188212e+06,2.6336260e+03,5.1085970e+06
4.2632146e+05,4.5188242e+06,2.6356129e+03,5.0868866e+06
4.2634698e+05,4.5188490e+06,2.5779281e+03,4.9849473e+06
4.2631611e+05,4.5188185e+06,2.6345228e+03,5.1419229e+06
4.2633843e+05,4.5188283e+06,2.6250442e+03,5.0496100e+06
4.2631215e+05,4.5188172e+06,2.6409591e+03,5.1257505e+06
4.2632380e+05,4.5188240e+06,2.6167355e+03,5.0396731e+06
4.2631377e+05,4.5188358e+06,2.6095376e+03,5.0601049e+06
4.2632495e+05,4.5188350e+06,2.6079133e+03,5.0153770e+06
4.2632731e+05,4.5188370e+06,2.6011184e+03,5.0067997e+06
4.2633387e+05,4.5188305e+06,2.6140185e+03,5.0534154e+06
4.2631002e+05,4.5188284e+06,2.6294849e+03,5.1055620e+06
4.2632707e+05,4.5188336e+06,2.6113367e+03,5.0593638e+06
4.2632267e+05,4.5188251e+06,2.6238955e+03,5.1069401e+06
4.2634337e+05,4.5188362e+06,2.6105283e+03,5.0236734e+06
4.2630816e+05,4.5188150e+06,2.6472716e+03,5.1281414e+06
4.2632051e+05,4.5188301e+06,2.6061949e+03,4.9953577e+06
4.2631498e+05,4.5188336e+06,2.6132556e+03,5.0602799e+06
4.2633379e+05,4.5188451e+06,2.6023004e+03,5.0127737e+06
4.2631330e+05,4.5188370e+06,2.5985088e+03,4.9917187e+06
4.2634930e+05,4.5188324e+06,2.6085472e+03,5.0204104e+06
4.2632014e+05,4.5188275e+06,2.6285804e+03,5.0795294e+06
4.2631527e+05,4.5188254e+06,2.6211213e+03,5.0883264e+06
4.2631027e+05,4.5188294e+06,2.6082515e+03,5.0522133e+06
4.2633762e+05,4.5188441e+06,2.6107963e+03,5.0138025e+06
4.2630800e+05,4.5188187e+06,2.6302238e+03,5.1028341e+06
4.2630438e+05,4.5188154e+06,2.6066093e+03,5.0310280e+06
4.2630795e+05,4.5188347e+06,2.6194477e+03,5.0723165e+06
4.2632629e+05,4.5188446e+06,2.6035962e+03,5.0179960e+06
4.2633211e+05,4.5188362e+06,2.6090811e+03,4.9993140e+06
4.2633680e+05,4.5188216e+06,2.6347229e+03,5.0949962e+06
4.2631876e+05,4.5188254e+06,2.6235419e+03,5.0683543e+06
4.2632318e+05,4.5188253e+06,2.6268401e+03,5.0958838e+06
4.2631310e+05,4.5188371e+06,2.6119168e+03,5.0631429e+06
4.2632051e+05,4.5188498e+06,2.6264940e+03,5.0980926e+06
4.2630895e+05,4.5188204e+06,2.6344602e+03,5.1123793e+06
4.2631481e+05,4.5188295e+06,2.6061721e+03,5.0266646e+06
4.2631142e+05,4.5188196e+06,2.6403820e+03,5.1322491e+06
4.2631812e+05,4.5188369e+06,2.6281189e+03,5.0954383e+06
4.2632458e+05,4.5188332e+06,2.6083857e+03,5.0136556e+06
4.2633275e+05,4.5188301e+06,2.6338406e+03,5.0974073e+06
4.2631475e+05,4.5188385e+06,2.6156820e+03,5.0333834e+06
4.2632226e+05,4.5188158e+06,2.6462477e+03,5.1553179e+06
4.2631896e+05,4.5188313e+06,2.6091050e+03,5.0674165e+06
4.2632007e+05,4.5188432e+06,2.6050588e+03,5.0061685e+06
4.2631673e+05,4.5188309e+06,2.6398343e+03,5.1268748e+06
4.2631702e+05,4.5188335e+06,2.5979276e+03,4.9816289e+06
4.2630966e+05,4.5188190e+06,2.6389911e+03,5.1303821e+06
4.2632296e+05,4.5188373e+06,2.6315943e+03,5.0984695e+06
4.2633516e+05,4.5188196e+06,2.6321815e+03,5.1011437e+06
4.2634715e+05,4.5188267e+06,2.6240329e+03,5.0767685e+06
4.2632758e+05,4.5188363e+06,2.6214657e+03,5.0613105e+06
4.2631931e+05,4.5188255e+06,2.6331391e+03,5.1153053e+06
4.2631468e+05,4.5188297e+06,2.6069592e+03,5.0840898e+06
4.2633131e+05,4.5188419e+06,2.6191162e+03,5.0363247e+06
4.2632149e+05,4.5188285e+06,2.6498699e+03,5.1465438e+06
4.2631961e+05,4.5188320e+06,2.6115093e+03,5.0233584e+06
4.2632003e+05,4.5188180e+06,2.6485970e+03,5.1633315e+06
4.2632146e+05,4.5188345e+06,2.6343514e+03,5.1051764e+06
4.2633361e+05,4.5188126e+06,2.6260479e+03,5.0757507e+06
4.2634155e+05,4.5188349e+06,2.6326931e+03,5.1098198e+06
4.2631903e+05,4.5188219e+06,2.6371483e+03,5.1447828e+06
4.2632455e+05,4.5188244e+06,2.6365219e+03,5.1111757e+06
4.2631664e+05,4.5188283e+06,2.6234387e+03,5.1139500e+06
4.2633482e+05,4.5188480e+06,2.6091574e+03,4.9985654e+06
4.2632391e+05,4.5188373e+06,2.6312132e+03,5.0696673e+06
4.2632175e+05,4.5188370e+06,2.6003641e+03,4.9801837e+06
4.2631832e+05,4.5188318e+06,2.6369090e+03,5.1143542e+06
4.2632586e+05,4.5188372e+06,2.6377181e+03,5.0962515e+06
4.2633267e+05,4.5188179e+06,2.6291660e+03,5.0887184e+06
4.2633722e+05,4.5188243e+06,2.6415535e+03,5.1534973e+06
4.2631992e+05,4.5188329e+06,2.6477355e+03,5.1479192e+06
4.2633232e+05,4.5188232e+06,2.6441326e+03,5.1382295e+06
4.2632366e+05,4.5188259e+06,2.6299665e+03,5.1262418e+06
4.2632858e+05,4.5188548e+06,2.6152879e+03,5.0210505e+06
4.2632481e+05,4.5188305e+06,2.6285807e+03,5.0607031e+06
4.2631469e+05,4.5188254e+06,2.5738368e+03,4.9503835e+06
4.2631797e+05,4.5188339e+06,2.6391815e+03,5.1227083e+06
4.2633572e+05,4.5188356e+06,2.6238538e+03,5.0534521e+06
4.2631901e+05,4.5188126e+06,2.6456668e+03,5.1430917e+06
4.2632911e+05,4.5188330e+06,2.6252733e+03,5.0771906e+06
4.2631401e+05,4.5188417e+06,2.6357601e+03,5.1154056e+06
4.2633673e+05,4.5188141e+06,2.6483878e+03,5.1207995e+06
4.2632303e+05,4.5188281e+06,2.6240643e+03,5.0953290e+06
4.2632327e+05,4.5188342e+06,2.6196411e+03,5.0544545e+06
4.2634806e+05,4.5188312e+06,2.6013295e+03,4.9917858e+06
4.2632506e+05,4.5188251e+06,2.6125152e+03,5.0470351e+06
4.2631672e+05,4.5188268e+06,2.6187320e+03,5.0714014e+06
4.2632757e+05,4.5188348e+06,2.6235768e+03,5.0771529e+06
4.2632485e+05,4.5188280e+06,2.6178773e+03,5.0736922e+06
4.2633753e+05,4.5188447e+06,2.6092522e+03,5.0368211e+06
4.2631949e+05,4.5188458e+06,2.6344334e+03,5.1017551e+06
4.2633183e+05,4.5188242e+06,2.6514351e+03,5.1299623e+06
4.2631230e+05,4.5188313e+06,2.6242277e+03,5.1268563e+06
4.2632763e+05,4.5188375e+06,2.6128387e+03,5.0187079e+06
4.2634003e+05,4.5188288e+06,2.6090076e+03,5.0123086e+06
4.2632739e+05,4.5188304e+06,2.5978486e+03,4.9917940e+06
4.2632291e+05,4.5188180e+06,2.6200021e+03,5.0887067e+06
4.2632615e+05,4.5188342e+06,2.6284001e+03,5.1152849e+06
4.2631686e+05,4.5188354e+06,2.6282667e+03,5.1071586e+06
4.2633482e+05,4.5188491e+06,2.6118871e+03,5.0378585e+06
4.2632376e+05,4.5188450e+06,2.6141947e+03,5.0402321e+06
4.2633190e+05,4.5188233e+06,2.6398269e+03,5.1047520e+06
4.2631797e+05,4.5188378e+06,2.6169478e+03,5.0761576e+06
4.2632888e+05,4.5188305e+06,2.6368980e+03,5.0919614e+06
4.2633439e+05,4.5188252e+06,2.6143250e+03,5.0432577e+06
4.2631062e+05,4.5188441e+06,2.5793125e+03,4.9734110e+06
4.2632151e+05,4.5188224e+06,2.6205331e+03,5.0889594e+06
4.2633202e+05,4.5188396e+06,2.6264252e+03,5.1309856e+06
4.2631250e+05,4.5188247e+06,2.6481407e+03,5.1903466e+06
4.2634309e+05,4.5188386e+06,2.6111317e+03,5.0410727e+06
4.2632116e+05,4.5188547e+06,2.6080431e+03,5.0137990e+06
4.2632935e+05,4.5188198e+06,2.6383877e+03,5.1110994e+06
4.2631575e+05,4.5188447e+06,2.6140465e+03,5.0652722e+06
4.2633338e+05,4.5188297e+06,2.6324916e+03,5.0785598e+06
4.2633695e+05,4.5188184e+06,2.6106987e+03,5.0381943e+06
4.2631567e+05,4.5188329e+06,2.6140223e+03,5.0275225e+06
4.2632197e+05,4.5188341e+06,2.6232252e+03,5.0614985e+06
4.2632714e+05,4.5188389e+06,2.6223785e+03,5.0891502e+06
4.2631199e+05,4.5188365e+06,2.6337951e+03,5.1409948e+06
4.2635087e+05,4.5188383e+06,2.6063880e+03,5.0248078e+06
4.2631922e+05,4.5188496e+06,2.6085355e+03,5.0278118e+06
4.2632582e+05,4.5188366e+06,2.6232880e+03,5.0623501e+06
4.2631732e+05,4.5188267e+06,2.6180606e+03,5.0940874e+06
4.2632964e+05,4.5188308e+06,2.6309147e+03,5.0963225e+06
4.2633331e+05,4.5188249e+06,2.6081794e+03,5.0265376e+06
4.2631983e+05,4.5188394e+06,2.6060333e+03,5.0066913e+06
4.2632524e+05,4.5188392e+06,2.6161291e+03,5.0411504e+06
4.2632420e+05,4.5188393e+06,2.6242245e+03,5.1042710e+06
4.2631877e+05,4.5188341e+06,2.6250416e+03,5.0882372e+06
4.2633461e+05,4.5188374e+06,2.6241584e+03,5.0713088e+06
4.2631893e+05,4.5188672e+06,2.5911925e+03,4.9572279e+06
4.2632554e+05,4.5188279e+06,2.6340353e+03,5.0597588e+06
4.2632551e+05,4.5188331e+06,2.6207933e+03,5.0908695e+06
4.2633868e+05,4.5188325e+06,2.6377516e+03,5.1229340e+06
4.2633687e+05,4.5188216e+06,2.6212932e+03,5.0636913e+06
4.2631509e+05,4.5188307e+06,2.6166012e+03,5.0366180e+06
4.2632325e+05,4.5188378e+06,2.6142108e+03,5.0382661e+06
4.2632416e+05,4.5188271e+06,2.6229460e+03,5.0878326e+06
4.2630986e+05,4.5188404e+06,2.6189460e+03,5.0384386e+06
4.2632755e+05,4.5188534e+06,2.6160801e+03,5.0476515e+06
4.2632082e+05,4.5188499e+06,2.6097805e+03,5.0294703e+06
4.2632858e+05,4.5188294e+06,2.6249923e+03,5.0257147e+06
4.2632091e+05,4.5188404e+06,2.6255765e+03,5.1087866e+06
4.2632637e+05,4.5188279e+06,2.6306908e+03,5.0908008e+06
4.2633497e+05,4.5188145e+06,2.6086997e+03,5.0268853e+06
4.2630680e+05,4.5188222e+06,2.6191405e+03,5.0244453e+06
4.2632833e+05,4.5188348e+06,2.6160780e+03,5.0222517e+06
4.2633382e+05,4.5188301e+06,2.6081949e+03,4.9844107e+06
4.2632095e+05,4.5188343e+06,2.6186801e+03,5.0528474e+06
4.2632821e+05,4.5188318e+06,2.6129915e+03,5.0352407e+06
4.2632791e+05,4.5188327e+06,2.6073806e+03,5.0157004e+06
4.2632991e+05,4.5188397e+06,2.6242511e+03,5.0201538e+06
4.2632249e+05,4.5188301e+06,2.6304218e+03,5.1293933e+06
4.2633180e+05,4.5188251e+06,2.6337153e+03,5.1041117e+06
4.2633073e+05,4.5188140e+06,2.6253020e+03,5.0716181e+06
4.2631255e+05,4.5188238e+06,2.6192517e+03,5.0406859e+06
4.2633155e+05,4.5188325e+06,2.6089312e+03,4.9964295e+06
4.2632535e+05,4.5188325e+06,2.5931126e+03,4.9536411e+06
4.2632144e+05,4.5188254e+06,2.6225188e+03,5.0762041e+06
4.2633926e+05,4.5188466e+06,2.5969220e+03,5.0069503e+06
4.2631874e+05,4.5188273e+06,2.6153254e+03,5.0439122e+06
4.2633046e+05,4.5188389e+06,2.6322828e+03,5.0654784e+06
4.2632440e+05,4.5188250e+06,2.6280331e+03,5.1083289e+06
4.2632988e+05,4.5188236e+06,2.6286862e+03,5.0853710e+06
4.2632287e+05,4.5188085e+06,2.6168459e+03,5.0601486e+06
4.2629763e+05,4.5188338e+06,2.6157815e+03,5.0470696e+06
4.2634458e+05,4.5188259e+06,2.6177255e+03,5.0372025e+06
4.2632413e+05,4.5188338e+06,2.5934097e+03,4.9521070e+06
4.2631680e+05,4.5188266e+06,2.6048709e+03,5.0291614e+06
4.2632760e+05,4.5188301e+06,2.6070035e+03,5.0388381e+06
4.2631978e+05,4.5188173e+06,2.6062773e+03,5.0423306e+06
4.2633615e+05,4.5188407e+06,2.6518183e+03,5.1114400e+06
4.2631810e+05,4.5188234e+06,2.6327673e+03,5.1140771e+06
4.2632068e+05,4.5188245e+06,2.6254427e+03,5.0530909e+06
4.2632654e+05,4.5188130e+06,2.6145685e+03,5.0518460e+06
4.2631239e+05,4.5188316e+06,2.6075672e+03,5.0184392e+06
4.2633897e+05,4.5188203e+06,2.6127448e+03,5.0339004e+06
4.2632640e+05,4.5188390e+06,2.5780688e+03,4.9171939e+06
4.2632015e+05,4.5188178e+06,2.6084023e+03,5.0432391e+06
4.2633033e+05,4.5188328e+06,2.6093581e+03,5.0714404e+06
4.2631500e+05,4.5188097e+06,2.6227498e+03,5.0771452e+06
4.2633750e+05,4.5188287e+06,2.6278738e+03,5.0650084e+06
4.2631815e+05,4.5188329e+06,2.6298820e+03,5.0745017e+06
4.2632089e+05,4.5188302e+06,2.6243158e+03,5.0465857e+06
4.2633579e+05,4.5188142e+06,2.6244928e+03,5.0804107e+06
4.2630256e+05,4.5188507e+06,2.6115056e+03,5.0003758e+06
4.2633305e+05,4.5188250e+06,2.6147084e+03,5.0437600e+06
4.2632332e+05,4.5188358e+06,2.5859796e+03,4.9415441e+06
4.2632702e+05,4.5188148e+06,2.5949525e+03,5.0227149e+06
4.2631526e+05,4.5188239e+06,2.5905031e+03,5.0049193e+06
4.2631227e+05,4.5188261e+06,2.6138063e+03,5.0270611e+06
4.2633579e+05,4.5188427e+06,2.6241272e+03,5.0393963e+06
4.2632374e+05,4.5188178e+06,2.6382242e+03,5.1085559e+06
4.2630505e+05,4.5188365e+06,2.6316144e+03,5.0449926e+06
4.2632964e+05,4.5188167e+06,2.6222092e+03,5.0738878e+06
4.2630922e+05,4.5188422e+06,2.6230996e+03,5.0468323e+06
4.2633252e+05,4.5188260e+06,2.6104824e+03,5.0254643e+06
4.2632444e+05,4.5188268e+06,2.6017757e+03,5.0051838e+06
4.2632518e+05,4.5188160e+06,2.6187163e+03,5.0702440e+06
4.2631693e+05,4.5188403e+06,2.5898094e+03,4.9936470e+06
4.2630606e+05,4.5188335e+06,2.6266328e+03,5.0352749e+06
4.2633576e+05,4.5188409e+06,2.6207722e+03,5.0357316e+06
4.2632344e+05,4.5188147e+06,2.6277866e+03,5.0901988e+06
4.2633069e+05,4.5188313e+06,2.5921990e+03,4.9741343e+06
4.2633163e+05,4.5188376e+06,2.6262660e+03,5.0510001e+06
4.2631903e+05,4.5188377e+06,2.6263233e+03,5.0577106e+06
4.2632650e+05,4.5188181e+06,2.6163427e+03,5.0628715e+06
4.2632318e+05,4.5188314e+06,2.5857177e+03,4.9572384e+06
4.2632178e+05,4.5188198e+06,2.6370475e+03,5.0948802e+06
4.2631616e+05,4.5188387e+06,2.6014040e+03,5.0282181e+06
4.2631536e+05,4.5188264e+06,2.6348141e+03,5.0636836e+06
4.2633527e+05,4.5188297e+06,2.6375515e+03,5.1027897e+06
4.2632297e+05,4.5188111e+06,2.6461393e+03,5.1212443e+06
4.2632226e+05,4.5188353e+06,2.5999385e+03,5.0064741e+06
4.2633579e+05,4.5188358e+06,2.6286031e+03,5.0620615e+06
4.2631099e+05,4.5188379e+06,2.6291490e+03,5.1001149e+06
4.2631652e+05,4.5188127e+06,2.6215388e+03,5.1020428e+06
4.2633556e+05,4.5188288e+06,2.6325851e+03,5.0728216e+06
4.2631214e+05,4.5188227e+06,2.6315781e+03,5.0695772e+06
4.2631460e+05,4.5188363e+06,2.6296131e+03,5.1025530e+06
4.2630858e+05,4.5188418e+06,2.6215029e+03,5.0429133e+06
4.2633155e+05,4.5188276e+06,2.6474781e+03,5.1320659e+06
4.2632831e+05,4.5188189e+06,2.6068927e+03,5.0164009e+06
4.2633747e+05,4.5188282e+06,2.5812550e+03,4.9534299e+06
4.2633358e+05,4.5188269e+06,2.6060003e+03,5.0432092e+06
4.2632806e+05,4.5188179e+06,2.6521337e+03,5.1600262e+06
4.2631316e+05,4.5188171e+06,2.6200695e+03,5.0761019e+06
4.2631336e+05,4.5188269e+06,2.6318386e+03,5.0519968e+06
4.2632218e+05,4.5188305e+06,2.6181856e+03,5.0068708e+06
4.2631389e+05,4.5188331e+06,2.6289350e+03,5.0935226e+06
4.2631319e+05,4.5188293e+06,2.6220618e+03,5.0588009e+06
4.2632285e+05,4.5188281e+06,2.6423357e+03,5.1057000e+06
4.2632556e+05,4.5188184e+06,2.6225130e+03,5.0409298e+06
4.2633788e+05,4.5188303e+06,2.6043034e+03,4.9855800e+06
4.2633773e+05,4.5188211e+06,2.5995004e+03,5.0598844e+06
4.2632397e+05,4.5188166e+06,2.6329720e+03,5.1275777e+06
4.2630511e+05,4.5188134e+06,2.6295692e+03,5.1149200e+06
4.2630728e+05,4.5188218e+06,2.6281792e+03,5.0641952e+06
4.2632262e+05,4.5188346e+06,2.6100341e+03,5.0140825e+06
4.2631157e+05,4.5188325e+06,2.6324388e+03,5.1149828e+06
4.2629516e+05,4.5188266e+06,2.6270514e+03,5.0682417e+06
4.2633328e+05,4.5188298e+06,2.6359624e+03,5.1245281e+06
4.2633380e+05,4.5188113e+06,2.6246008e+03,5.0547517e+06
4.2633874e+05,4.5188396e+06,2.5960459e+03,4.9468406e+06
4.2632491e+05,4.5188209e+06,2.6132055e+03,5.0684124e+06
4.2633247e+05,4.5188211e+06,2.6108585e+03,5.0571901e+06
4.2630655e+05,4.5188284e+06,2.6213741e+03,5.0736481e+06
4.2631249e+05,4.5188216e+06,2.6414935e+03,5.0836301e+06
4.2632895e+05,4.5188423e+06,2.5967019e+03,4.9793866e+06
4.2630892e+05,4.5188293e+06,2.6309396e+03,5.0992847e+06
4.2631560e+05,4.5188335e+06,2.6119645e+03,5.0182934e+06
4.2633355e+05,4.5188282e+06,2.6317506e+03,5.0991263e+06
4.2633402e+05,4.5188123e+06,2.6203037e+03,5.0593579e+06
4.2632697e+05,4.5188297e+06,2.6182554e+03,5.0145420e+06
4.2630751e+05,4.5188180e+06,2.6313077e+03,5.1382650e+06
4.2632326e+05,4.5188312e+06,2.6111984e+03,5.0471338e+06
4.2632294e+05,4.5188381e+06,2.6062751e+03,5.0390920e+06
4.2631074e+05,4.5188179e+06,2.6320760e+03,5.0536461e+06
4.2632982e+05,4.5188456e+06,2.5908122e+03,4.9685532e+06
4.2630441e+05,4.5188314e+06,2.6411640e+03,5.0967560e+06
4.2631952e+05,4.5188422e+06,2.5950979e+03,4.9904872e+06
4.2633296e+05,4.5188214e+06,2.6262775e+03,5.0935279e+06
4.2632350e+05,4.5188271e+06,2.6150582e+03,5.0552875e+06
4.2632039e+05,4.5188268e+06,2.6308838e+03,5.0482000e+06
4.2630905e+05,4.5188184e+06,2.6313169e+03,5.1248352e+06
4.2632767e+05,4.5188155e+06,2.6500964e+03,5.1801306e+06
4.2632130e+05,4.5188387e+06,2.6236291e+03,5.1080438e+06
4.2630723e+05,4.5188389e+06,2.6030005e+03,4.9722613e+06
4.2632411e+05,4.5188407e+06,2.5989685e+03,4.9750279e+06
4.2630936e+05,4.5188353e+06,2.6243596e+03,5.0405850e+06
4.2631234e+05,4.5188358e+06,2.6098664e+03,5.0210525e+06
4.2634250e+05,4.5188247e+06,2.6057946e+03,5.0253267e+06
4.2631865e+05,4.5188289e+06,2.6042874e+03,5.0373697e+06
4.2631884e+05,4.5188293e+06,2.6167138e+03,5.0467461e+06
4.2631401e+05,4.5188226e+06,2.6101362e+03,5.0704692e+06
4.2632206e+05,4.5188199e+06,2.6430827e+03,5.1410259e+06
4.2632164e+05,4.5188330e+06,2.6212601e+03,5.0891071e+06
4.2632510e+05,4.5188397e+06,2.6109486e+03,4.9985421e+06
4.2633430e+05,4.5188524e+06,2.6040465e+03,4.9845350e+06
4.2631360e+05,4.5188308e+06,2.6239107e+03,5.0683436e+06
4.2632540e+05,4.5188216e+06,2.5926779e+03,5.0135143e+06
4.2634868e+05,4.5188252e+06,2.5989196e+03,4.9996336e+06
4.2632644e+05,4.5188268e+06,2.6092002e+03,5.0583776e+06
4.2632086e+05,4.5188338e+06,2.6101880e+03,5.0130232e+06
4.2631262e+05,4.5188258e+06,2.6113584e+03,5.0537575e+06
4.2632565e+05,4.5188291e+06,2.6321972e+03,5.1148260e+06
4.2630879e+05,4.5188316e+06,2.6407216e+03,5.1358495e+06
4.2632970e+05,4.5188367e+06,2.6040999e+03,4.9933067e+06
4.2633254e+05,4.5188466e+06,2.5965590e+03,4.9831515e+06
4.2632149e+05,4.5188431e+06,2.6307735e+03,5.0544731e+06
4.2632888e+05,4.5188275e+06,2.5946751e+03,4.9922347e+06
4.2633249e+05,4.5188288e+06,2.6060146e+03,5.0257913e+06
4.2632711e+05,4.5188233e+06,2.6051664e+03,5.0518427e+06
4.2630767e+05,4.5188288e+06,2.6268215e+03,5.0783491e+06
4.2631756e+05,4.5188320e+06,2.6048410e+03,5.0298922e+06
4.2632760e+05,4.5188280e+06,2.6398207e+03,5.1386786e+06
4.2632585e+05,4.5188298e+06,2.6212803e+03,5.1068523e+06
4.2633133e+05,4.5188216e+06,2.6086376e+03,4.9980859e+06
4.2632934e+05,4.5188374e+06,2.5993960e+03,4.9964962e+06
4.2632392e+05,4.5188482e+06,2.6329251e+03,5.0459008e+06
4.2632879e+05,4.5188228e+06,2.6014749e+03,5.0288708e+06
4.2633300e+05,4.5188207e+06,2.6266923e+03,5.0681913e+06
4.2632829e+05,4.5188297e+06,2.6160097e+03,5.0627048e+06
